date,TAN_2022_Q3,meta
2022-08-19 00:00:00,600.2498684040729,
2022-08-19 10:00:00,633.918679660721,
2022-08-19 10:30:00,666.928876885012,
2022-08-19 12:00:00,661.7078002917497,
2022-08-19 13:30:00,639.1571781477087,
2022-08-19 15:00:00,644.4859276652087,
2022-08-19 15:30:30,644.4859276652087,
2022-08-19 23:59:59,630.6043252080299,w
2022-08-22 00:00:00,798.1355951765072,
2022-08-22 10:00:00,784.7449743930456,
2022-08-22 10:30:00,796.8800763029021,
2022-08-22 12:00:00,742.9820525528812,
2022-08-22 13:30:00,726.6543006745087,
2022-08-22 15:00:00,713.2424698115101,
2022-08-22 15:30:30,713.2424698115101,
2022-08-22 23:59:59,735.5840940787557,c
2022-08-23 00:00:00,688.2444319268216,
2022-08-23 10:00:00,641.9831620628402,
2022-08-23 10:30:00,641.1841974494582,
2022-08-23 12:00:00,661.4329462700935,
2022-08-23 13:30:00,692.2391169613757,
2022-08-23 15:00:00,671.4862298140788,
2022-08-23 15:30:30,671.4862298140788,
2022-08-23 23:59:59,731.6365999619002,c
2022-08-24 00:00:00,720.2333415092626,
2022-08-24 10:00:00,551.0020028429135,
2022-08-24 10:30:00,521.3413375143418,
2022-08-24 12:00:00,410.6937326115667,
2022-08-24 13:30:00,477.0237287456748,
2022-08-24 15:00:00,496.56387260315023,
2022-08-24 15:30:30,496.56387260315023,
2022-08-24 23:59:59,461.8470372805514,c
2022-08-25 00:00:00,419.44465076448614,
2022-08-25 10:00:00,429.7169773667565,
2022-08-25 10:30:00,402.14997607463556,
2022-08-25 12:00:00,420.9031051628681,
2022-08-25 13:30:00,422.70329148684414,
2022-08-25 15:00:00,389.45430141156703,
2022-08-25 15:30:30,389.45430141156703,
2022-08-25 23:59:59,378.46073112906834,c
2022-08-26 00:00:00,295.61101921073623,
2022-08-26 10:00:00,396.4330094420284,
2022-08-26 10:30:00,467.79833646240695,
2022-08-26 12:00:00,563.1037114755763,
2022-08-26 13:30:00,572.2643381308644,
2022-08-26 15:00:00,609.3995947386538,
2022-08-26 15:30:30,609.3995947386538,
2022-08-26 23:59:59,594.472976899252,w
2022-08-29 00:00:00,717.8119193149278,
2022-08-29 10:00:00,737.7790566033436,
2022-08-29 10:30:00,873.4352510517856,
2022-08-29 12:00:00,884.0294116886398,
2022-08-29 13:30:00,845.216482554677,
2022-08-29 15:00:00,898.2194655166659,
2022-08-29 15:30:30,898.2194655166659,
2022-08-29 23:59:59,923.6282459435952,c
2022-08-30 00:00:00,821.9376728479738,
2022-08-30 10:00:00,688.9689415074545,
2022-08-30 10:30:00,798.7754618765221,
2022-08-30 12:00:00,983.5096283075736,
2022-08-30 13:30:00,1090.4113082317654,
2022-08-30 15:00:00,1046.1693238204834,
2022-08-30 15:30:30,1046.1693238204834,
2022-08-30 23:59:59,996.1592080303917,c
2022-08-31 00:00:00,893.0646607826375,
2022-08-31 10:00:00,876.9297674922245,
2022-08-31 10:30:00,857.2650192032324,
2022-08-31 12:00:00,904.0572959331521,
2022-08-31 13:30:00,851.391251312285,
2022-08-31 15:00:00,847.6399518662356,
2022-08-31 15:30:30,847.6399518662356,s
2022-08-31 23:59:59,882.1523482855364,c
2022-09-01 00:00:00,979.8353011864037,
2022-09-01 10:00:00,929.5392554202663,
2022-09-01 10:30:00,968.8934315390588,
2022-09-01 12:00:00,1059.1254883887905,
2022-09-01 13:30:00,1037.0039606128812,
2022-09-01 15:00:00,1012.4833657895288,
2022-09-01 15:30:30,1012.4833657895288,
2022-09-01 23:59:59,973.3074252380047,c
2022-09-02 00:00:00,902.3705821885633,
2022-09-02 10:00:00,1084.2530424350953,
2022-09-02 10:30:00,961.5009391217827,
2022-09-02 12:00:00,903.902132928507,
2022-09-02 13:30:00,1004.7257332102317,
2022-09-02 15:00:00,987.4024920055963,
2022-09-02 15:30:30,987.4024920055963,
2022-09-02 23:59:59,964.9393143822981,w
2022-09-05 00:00:00,964.9393143822981,
2022-09-05 10:00:00,964.9393143822981,
2022-09-05 10:30:00,964.9393143822981,
2022-09-05 12:00:00,964.9393143822981,
2022-09-05 13:30:00,964.9393143822981,
2022-09-05 15:00:00,964.9393143822981,
2022-09-05 15:30:30,964.9393143822981,
2022-09-05 23:59:59,964.9393143822981,c
2022-09-06 00:00:00,965.0883856482242,
2022-09-06 10:00:00,953.659677779654,
2022-09-06 10:30:00,972.3782443236969,
2022-09-06 12:00:00,781.9525149802967,
2022-09-06 13:30:00,830.1923891281513,
2022-09-06 15:00:00,823.7395839492228,
2022-09-06 15:30:30,823.7395839492228,
2022-09-06 23:59:59,823.464460232256,c
2022-09-07 00:00:00,816.4446453519649,
2022-09-07 10:00:00,618.0039661719256,
2022-09-07 10:30:00,589.0915157325871,
2022-09-07 12:00:00,500.33713508554683,
2022-09-07 13:30:00,397.0274788320048,
2022-09-07 15:00:00,347.4006906631912,
2022-09-07 15:30:30,347.4006906631912,
2022-09-07 23:59:59,328.87106071371545,c
2022-09-08 00:00:00,166.54786969590077,
2022-09-08 10:00:00,-33.63137569199989,
2022-09-08 10:30:00,-52.97484809609432,
2022-09-08 12:00:00,70.08440463814532,
2022-09-08 13:30:00,-3.7975676108981133,
2022-09-08 15:00:00,-5.920407877002617,
2022-09-08 15:30:30,-5.920407877002617,
2022-09-08 23:59:59,-6.8439840621149415,c
2022-09-09 00:00:00,-22.332258390163588,
2022-09-09 10:00:00,-46.346819983112255,
2022-09-09 10:30:00,19.6866724726151,
2022-09-09 12:00:00,99.26316060448153,
2022-09-09 13:30:00,58.10531515407729,
2022-09-09 15:00:00,-5.6566802477382225,
2022-09-09 15:30:30,-5.6566802477382225,
2022-09-09 23:59:59,0.0,a
2022-09-12 00:00:00,26.11103301248022,
2022-09-12 10:00:00,107.91017550526794,
2022-09-12 10:30:00,104.0606467387588,
2022-09-12 12:00:00,114.79315446614783,
2022-09-12 13:30:00,22.085342008145744,
2022-09-12 15:00:00,1.1107319089906014,
2022-09-12 15:30:30,1.1107319089906014,
2022-09-12 23:59:59,-33.46440984229412,c
2022-09-13 00:00:00,227.2341281129129,
2022-09-13 10:00:00,99.362571325707,
2022-09-13 10:30:00,-85.53470083423781,
2022-09-13 12:00:00,-5.190244737057583,
2022-09-13 13:30:00,-30.332218566580195,
2022-09-13 15:00:00,61.51902553974105,
2022-09-13 15:30:30,61.51902553974105,
2022-09-13 23:59:59,2.8669625127176914,c
2022-09-14 00:00:00,4.427095392799856,
2022-09-14 10:00:00,116.83913280262459,
2022-09-14 10:30:00,88.00829381187305,
2022-09-14 12:00:00,36.23428985589362,
2022-09-14 13:30:00,-2.4447961494088304,
2022-09-14 15:00:00,22.28001916883113,
2022-09-14 15:30:30,22.28001916883113,
2022-09-14 23:59:59,-63.72497122104869,c
2022-09-15 00:00:00,-40.46600948471314,
2022-09-15 10:00:00,-96.55065045354877,
2022-09-15 10:30:00,-63.96268017584225,
2022-09-15 12:00:00,-44.085088356344386,
2022-09-15 13:30:00,-61.79935021933579,
2022-09-15 15:00:00,-12.605867477899665,
2022-09-15 15:30:30,-12.605867477899665,
2022-09-15 23:59:59,11.581112641136315,c
2022-09-16 00:00:00,125.4491781513234,
2022-09-16 10:00:00,78.41367846914,
2022-09-16 10:30:00,-20.774942195351287,
2022-09-16 12:00:00,-228.30324518833186,
2022-09-16 13:30:00,-140.88689677317598,
2022-09-16 15:00:00,-137.10736715859548,
2022-09-16 15:30:30,-137.10736715859548,
2022-09-16 23:59:59,-190.36124038459002,e
2022-09-19 00:00:00,-143.80011388169805,
2022-09-19 10:00:00,-186.78767995497037,
2022-09-19 10:30:00,-210.99526521070948,
2022-09-19 12:00:00,-222.91847066698756,
2022-09-19 13:30:00,-250.73596570700647,
2022-09-19 15:00:00,-307.99129871580044,
2022-09-19 15:30:30,-307.99129871580044,
2022-09-19 23:59:59,-270.83141416598846,c
2022-09-20 00:00:00,-232.6242010570204,
2022-09-20 10:00:00,-153.4165903818357,
2022-09-20 10:30:00,-147.57135213188667,
2022-09-20 12:00:00,-118.34909905643599,
2022-09-20 13:30:00,4.038454640474811,
2022-09-20 15:00:00,-67.98845593512942,
2022-09-20 15:30:30,-67.98845593512942,
2022-09-20 23:59:59,-2.2078836405989932,c
