date,CAD_FTSE_2022_Q2,meta
2022-04-08 00:00:00,17.23259568149615,
2022-04-08 10:00:00,-7.244318035820925,
2022-04-08 10:30:00,-20.601345677227528,
2022-04-08 12:00:00,-22.568907893409005,
2022-04-08 13:30:00,-20.42579646564195,
2022-04-08 15:00:00,-20.562947685481504,
2022-04-08 15:30:30,-20.562947685481504,
2022-04-08 23:59:59,-12.368289993071585,w
2022-04-11 00:00:00,5.995815952437852,
2022-04-11 10:00:00,-19.646087922212928,
2022-04-11 10:30:00,-13.312287561832363,
2022-04-11 12:00:00,0.9728244560844814,
2022-04-11 13:30:00,15.42936149052207,
2022-04-11 15:00:00,-1.6800551242884012,
2022-04-11 15:30:30,-1.6800551242884012,
2022-04-11 23:59:59,7.766277789379956,c
2022-04-12 00:00:00,-8.455217652939837,
2022-04-12 10:00:00,-4.597037364125072,
2022-04-12 10:30:00,-2.010088259561144,
2022-04-12 12:00:00,-13.569003908740797,
2022-04-12 13:30:00,-1.1668002986077681,
2022-04-12 15:00:00,10.69959603427992,
2022-04-12 15:30:30,10.69959603427992,
2022-04-12 23:59:59,-14.683553117894462,c
2022-04-13 00:00:00,-0.6780937564346914,
2022-04-13 10:00:00,19.823785973486792,
2022-04-13 10:30:00,26.81777672315866,
2022-04-13 12:00:00,33.87927039821034,
2022-04-13 13:30:00,23.078548868451662,
2022-04-13 15:00:00,29.095160503486795,
2022-04-13 15:30:30,29.095160503486795,
2022-04-13 23:59:59,34.793432271418396,c
2022-04-14 00:00:00,48.035569222616914,
2022-04-14 10:00:00,39.83033992635296,
2022-04-14 10:30:00,38.81673543477859,
2022-04-14 12:00:00,27.66368120515608,
2022-04-14 13:30:00,34.562685650253115,
2022-04-14 15:00:00,40.219107338907406,
2022-04-14 15:30:30,40.219107338907406,
2022-04-14 23:59:59,49.13351292931543,c
2022-04-15 00:00:00,49.13351292931543,
2022-04-15 10:00:00,49.13351292931543,
2022-04-15 10:30:00,49.13351292931543,
2022-04-15 12:00:00,49.13351292931543,
2022-04-15 13:30:00,49.13351292931543,
2022-04-15 15:00:00,49.13351292931543,
2022-04-15 15:30:30,49.13351292931543,
2022-04-15 23:59:59,49.13351292931543,w
2022-04-18 00:00:00,21.02081222000743,
2022-04-18 10:00:00,21.02081222000743,
2022-04-18 10:30:00,21.02081222000743,
2022-04-18 12:00:00,29.069352359148525,
2022-04-18 13:30:00,18.502460934437295,
2022-04-18 15:00:00,15.975396273571278,
2022-04-18 15:30:30,15.975396273571278,
2022-04-18 23:59:59,16.642952061373762,c
2022-04-19 00:00:00,16.662938103026818,
2022-04-19 10:00:00,-2.99627518628904,
2022-04-19 10:30:00,-7.417341665185177,
2022-04-19 12:00:00,27.25400692934454,
2022-04-19 13:30:00,22.233609112407066,
2022-04-19 15:00:00,5.296328762105304,
2022-04-19 15:30:30,5.296328762105304,
2022-04-19 23:59:59,-1.8256331016682452,c
2022-04-20 00:00:00,4.784554504551352,
