date,PPP_2020_Q4,meta
2020-12-30 00:00:00,-63.22411089913885,
2020-12-30 10:00:00,-140.8768488110909,
2020-12-30 10:30:00,-144.81152640546452,
2020-12-30 12:00:00,-111.55878140804043,
2020-12-30 13:30:00,-119.2099226928458,
2020-12-30 15:00:00,-107.07438265632754,
2020-12-30 15:30:30,-107.07438265632754,
2020-12-30 23:59:59,-115.83369600833066,c
2020-12-31 00:00:00,-113.40406143681503,
2020-12-31 10:00:00,-63.607810740885725,
2020-12-31 10:30:00,-97.98223553814387,
2020-12-31 12:00:00,-130.86085995394888,
2020-12-31 13:30:00,-138.08816950835035,
2020-12-31 15:00:00,-123.47437854624786,
2020-12-31 15:30:30,-123.47437854624786,
2020-12-31 23:59:59,-110.88421490551809,c
2021-01-01 00:00:00,-110.88421490551809,
2021-01-01 10:00:00,-110.88421490551809,
2021-01-01 10:30:00,-110.88421490551809,
2021-01-01 12:00:00,-110.88421490551809,
2021-01-01 13:30:00,-110.88421490551809,
2021-01-01 15:00:00,-110.88421490551809,
2021-01-01 15:30:30,-110.88421490551809,
2021-01-01 23:59:59,-110.88421490551809,w
