date,AS_TOPIX_2022_Q2,meta
2022-04-07 03:00:00,-44.069535653617024,
2022-04-07 18:30:00,-44.069535653617024,
2022-04-07 20:00:00,-44.069535653617024,
2022-04-07 23:00:00,-44.069535653617024,
2022-04-07 23:59:59,0.0,a
2022-04-08 00:00:00,17.10448591768712,
2022-04-08 01:00:00,24.486953724170228,
2022-04-08 02:30:00,24.486953724170228,
2022-04-08 03:00:00,24.486953724170228,
2022-04-08 18:30:00,24.486953724170228,
2022-04-08 20:00:00,24.486953724170228,
2022-04-08 23:00:00,24.486953724170228,
2022-04-08 23:59:59,20.868957670340453,w
2022-04-11 00:00:00,-14.482763973194938,
2022-04-11 01:00:00,-14.579965065048253,
2022-04-11 02:30:00,-14.579965065048253,
2022-04-11 03:00:00,-14.579965065048253,
2022-04-11 18:30:00,-14.579965065048253,
2022-04-11 20:00:00,-14.579965065048253,
2022-04-11 23:00:00,-14.579965065048253,
2022-04-11 23:59:59,-12.158402181553054,c
2022-04-12 00:00:00,-21.405014661231046,
2022-04-12 01:00:00,-18.934601749068566,
2022-04-12 02:30:00,-18.934601749068566,
2022-04-12 03:00:00,-18.934601749068566,
2022-04-12 18:30:00,-18.934601749068566,
2022-04-12 20:00:00,-18.934601749068566,
2022-04-12 23:00:00,-18.934601749068566,
2022-04-12 23:59:59,-4.462895078713409,c
0,-4.462895078713409,
0,-4.462895078713409,
0,-4.462895078713409,
0,-4.462895078713409,
0,-4.462895078713409,
0,-4.462895078713409,
0,-4.462895078713409,
0,-4.462895078713409,
2022-04-13 00:00:00,-10.362186058844433,
2022-04-13 01:00:00,-12.665573282941377,
2022-04-13 02:30:00,-12.665573282941377,
2022-04-13 03:00:00,-12.665573282941377,
2022-04-13 18:30:00,-12.665573282941377,
2022-04-13 20:00:00,-12.665573282941377,
2022-04-13 23:00:00,-12.665573282941377,
2022-04-13 23:59:59,-15.26179073824662,c
2022-04-14 00:00:00,-11.736068817122185,
2022-04-14 01:00:00,-16.73602005332096,
2022-04-14 02:30:00,-16.73602005332096,
2022-04-14 03:00:00,-16.73602005332096,
2022-04-14 18:30:00,-16.73602005332096,
2022-04-14 20:00:00,-16.73602005332096,
2022-04-14 23:00:00,-16.73602005332096,
2022-04-14 23:59:59,-8.288418549244362,c
2022-04-15 00:00:00,-19.437195722949358,
2022-04-15 01:00:00,-22.72403981528411,
2022-04-15 02:30:00,-22.72403981528411,
2022-04-15 03:00:00,-22.72403981528411,
2022-04-15 18:30:00,-22.72403981528411,
2022-04-15 20:00:00,-22.72403981528411,
2022-04-15 23:00:00,-22.72403981528411,
2022-04-15 23:59:59,-22.31565313606769,w
2022-04-18 00:00:00,-30.973673719922527,
2022-04-18 01:00:00,-31.7096159027645,
2022-04-18 02:30:00,-31.7096159027645,
2022-04-18 03:00:00,-31.7096159027645,
2022-04-18 18:30:00,-31.7096159027645,
2022-04-18 20:00:00,-31.7096159027645,
2022-04-18 23:00:00,-31.7096159027645,
2022-04-18 23:59:59,-24.391737465116588,c
2022-04-19 00:00:00,-25.35657053679859,
2022-04-19 01:00:00,-23.87163698655937,
2022-04-19 02:30:00,-23.87163698655937,
2022-04-19 03:00:00,-23.87163698655937,
2022-04-19 18:30:00,-23.87163698655937,
2022-04-19 20:00:00,-23.87163698655937,
2022-04-19 23:00:00,-23.87163698655937,
2022-04-19 23:59:59,-32.12040245057864,c
2022-04-20 00:00:00,-36.83145934064585,
2022-04-20 01:00:00,-41.59719384240108,
2022-04-20 02:30:00,-41.59719384240108,
2022-04-20 03:00:00,-41.59719384240108,
2022-04-20 18:30:00,-41.59719384240108,
2022-04-20 20:00:00,-41.59719384240108,
2022-04-20 23:00:00,-41.59719384240108,
2022-04-20 23:59:59,-41.33256385973907,c
2022-04-21 00:00:00,-39.73606290482064,
2022-04-21 01:00:00,-41.59940587580556,
2022-04-21 02:30:00,-41.59940587580556,
2022-04-21 03:00:00,-41.59940587580556,
2022-04-21 18:30:00,-41.59940587580556,
2022-04-21 20:00:00,-41.59940587580556,
2022-04-21 23:00:00,-41.59940587580556,
2022-04-21 23:59:59,-40.47757076655219,c
2022-04-22 00:00:00,-45.643444031916104,
2022-04-22 01:00:00,-44.06058540612594,
2022-04-22 02:30:00,-44.06058540612594,
2022-04-22 03:00:00,-44.06058540612594,
2022-04-22 18:30:00,-44.06058540612594,
2022-04-22 20:00:00,-44.06058540612594,
2022-04-22 23:00:00,-44.06058540612594,
2022-04-22 23:59:59,-38.480353917697784,w
2022-04-25 00:00:00,-36.33063976406898,
2022-04-25 01:00:00,-40.579403668677045,
2022-04-25 02:30:00,-40.579403668677045,
2022-04-25 03:00:00,-40.579403668677045,
2022-04-25 18:30:00,-40.579403668677045,
2022-04-25 20:00:00,-40.579403668677045,
2022-04-25 23:00:00,-40.579403668677045,
2022-04-25 23:59:59,-53.0456330963936,c
2022-04-26 00:00:00,-52.398643623578394,
2022-04-26 01:00:00,-57.935872220465725,
2022-04-26 02:30:00,-57.935872220465725,
2022-04-26 03:00:00,-57.935872220465725,
2022-04-26 18:30:00,-57.935872220465725,
2022-04-26 20:00:00,-57.935872220465725,
2022-04-26 23:00:00,-57.935872220465725,
2022-04-26 23:59:59,-17.19802067135573,c
2022-04-27 00:00:00,-22.246097396163496,
2022-04-27 01:00:00,-19.01359806441273,
2022-04-27 02:30:00,-19.01359806441273,
2022-04-27 03:00:00,-19.01359806441273,
2022-04-27 18:30:00,-19.01359806441273,
2022-04-27 20:00:00,-19.01359806441273,
2022-04-27 23:00:00,-19.01359806441273,
2022-04-27 23:59:59,-37.786147544601135,c
2022-04-28 00:00:00,-35.6217282035888,
2022-04-28 01:00:00,-38.16659968320283,
2022-04-28 02:30:00,-38.16659968320283,
2022-04-28 03:00:00,-38.16659968320283,
2022-04-28 18:30:00,-38.16659968320283,
2022-04-28 20:00:00,-38.16659968320283,
2022-04-28 23:00:00,-38.16659968320283,
2022-04-28 23:59:59,-47.8954825383569,c
2022-04-29 00:00:00,-47.8954825383569,
2022-04-29 01:00:00,-47.8954825383569,
2022-04-29 02:30:00,-47.8954825383569,
2022-04-29 03:00:00,-47.8954825383569,
2022-04-29 18:30:00,-47.8954825383569,
2022-04-29 20:00:00,-47.8954825383569,
2022-04-29 23:00:00,-47.8954825383569,
2022-04-29 23:59:59,-47.8954825383569,w
2022-05-02 00:00:00,-69.28403464210261,
2022-05-02 01:00:00,-73.64966268792223,
2022-05-02 02:30:00,-73.64966268792223,
2022-05-02 03:00:00,-73.64966268792223,
2022-05-02 18:30:00,-73.64966268792223,
2022-05-02 20:00:00,-73.64966268792223,
2022-05-02 23:00:00,-73.64966268792223,
2022-05-02 23:59:59,-70.98712773024504,c
2022-05-03 00:00:00,-70.98712773024504,
2022-05-03 01:00:00,-70.98712773024504,
2022-05-03 02:30:00,-70.98712773024504,
2022-05-03 03:00:00,-70.98712773024504,
2022-05-03 18:30:00,-70.98712773024504,
2022-05-03 20:00:00,-70.98712773024504,
2022-05-03 23:00:00,-70.98712773024504,
2022-05-03 23:59:59,-70.98712773024504,c
2022-05-04 00:00:00,-70.98712773024504,
2022-05-04 01:00:00,-70.98712773024504,
2022-05-04 02:30:00,-70.98712773024504,
2022-05-04 03:00:00,-70.98712773024504,
2022-05-04 18:30:00,-70.98712773024504,
2022-05-04 20:00:00,-70.98712773024504,
2022-05-04 23:00:00,-70.98712773024504,
2022-05-04 23:59:59,-70.98712773024504,c
2022-05-05 00:00:00,-70.98712773024504,
2022-05-05 01:00:00,-70.98712773024504,
2022-05-05 02:30:00,-70.98712773024504,
2022-05-05 03:00:00,-70.98712773024504,
2022-05-05 18:30:00,-70.98712773024504,
2022-05-05 20:00:00,-70.98712773024504,
2022-05-05 23:00:00,-70.98712773024504,
2022-05-05 23:59:59,-70.98712773024504,c
2022-05-06 00:00:00,-95.399731126517,
2022-05-06 01:00:00,-96.36834060631664,
2022-05-06 02:30:00,-96.36834060631664,
2022-05-06 03:00:00,-96.36834060631664,
2022-05-06 18:30:00,-96.36834060631664,
2022-05-06 20:00:00,-96.36834060631664,
2022-05-06 23:00:00,-96.36834060631664,
2022-05-06 23:59:59,-88.63168428454237,w
2022-05-09 00:00:00,-85.50416783531438,
2022-05-09 01:00:00,-82.43520046352113,
2022-05-09 02:30:00,-82.43520046352113,
2022-05-09 03:00:00,-82.43520046352113,
2022-05-09 18:30:00,-82.43520046352113,
2022-05-09 20:00:00,-82.43520046352113,
2022-05-09 23:00:00,-82.43520046352113,
2022-05-09 23:59:59,-73.18325525291372,c
2022-05-10 00:00:00,-76.05339879922623,
2022-05-10 01:00:00,-59.9712580427215,
2022-05-10 02:30:00,-59.9712580427215,
2022-05-10 03:00:00,-59.9712580427215,
2022-05-10 18:30:00,-59.9712580427215,
2022-05-10 20:00:00,-59.9712580427215,
2022-05-10 23:00:00,-59.9712580427215,
2022-05-10 23:59:59,-18.17909576520928,c
2022-05-11 00:00:00,-6.880407280803549,
2022-05-11 01:00:00,5.42560670472654,
2022-05-11 02:30:00,5.42560670472654,
2022-05-11 03:00:00,5.42560670472654,
2022-05-11 18:30:00,5.42560670472654,
2022-05-11 20:00:00,5.42560670472654,
2022-05-11 23:00:00,5.42560670472654,
2022-05-11 23:59:59,-21.559485189037215,c
2022-05-12 00:00:00,-39.71415242435991,
2022-05-12 01:00:00,-42.514495677537454,
2022-05-12 02:30:00,-42.514495677537454,
2022-05-12 03:00:00,-42.514495677537454,
2022-05-12 18:30:00,-42.514495677537454,
2022-05-12 20:00:00,-42.514495677537454,
2022-05-12 23:00:00,-42.514495677537454,
2022-05-12 23:59:59,-13.478057104282083,c
2022-05-13 00:00:00,-11.11347132797179,
2022-05-13 01:00:00,-10.193496956379096,
2022-05-13 02:30:00,-10.193496956379096,
2022-05-13 03:00:00,-10.193496956379096,
2022-05-13 18:30:00,-10.193496956379096,
2022-05-13 20:00:00,-10.193496956379096,
2022-05-13 23:00:00,-10.193496956379096,
2022-05-13 23:59:59,-12.396778066511668,w
2022-05-16 00:00:00,13.187699814084421,
2022-05-16 01:00:00,17.15054431063584,
2022-05-16 02:30:00,17.15054431063584,
2022-05-16 03:00:00,17.15054431063584,
2022-05-16 18:30:00,17.15054431063584,
2022-05-16 20:00:00,17.15054431063584,
2022-05-16 23:00:00,17.15054431063584,
2022-05-16 23:59:59,35.589631515269495,c
2022-05-17 00:00:00,31.177012823069795,
2022-05-17 01:00:00,33.43968957761327,
2022-05-17 02:30:00,33.43968957761327,
2022-05-17 03:00:00,33.43968957761327,
2022-05-17 18:30:00,33.43968957761327,
2022-05-17 20:00:00,33.43968957761327,
2022-05-17 23:00:00,33.43968957761327,
2022-05-17 23:59:59,55.52500767834124,c
2022-05-18 00:00:00,65.70397889623571,
2022-05-18 01:00:00,72.6138207255227,
2022-05-18 02:30:00,72.6138207255227,
2022-05-18 03:00:00,72.6138207255227,
2022-05-18 18:30:00,72.6138207255227,
2022-05-18 20:00:00,72.6138207255227,
2022-05-18 23:00:00,72.6138207255227,
2022-05-18 23:59:59,72.5482652408222,c
2022-05-19 00:00:00,74.93870977355937,
2022-05-19 01:00:00,70.4380245207222,
2022-05-19 02:30:00,70.4380245207222,
2022-05-19 03:00:00,70.4380245207222,
2022-05-19 18:30:00,70.4380245207222,
2022-05-19 20:00:00,70.4380245207222,
2022-05-19 23:00:00,70.4380245207222,
2022-05-19 23:59:59,84.8925650079404,c
2022-05-20 00:00:00,91.21569332254435,
2022-05-20 01:00:00,83.90015020655268,
2022-05-20 02:30:00,83.90015020655268,
2022-05-20 03:00:00,83.90015020655268,
2022-05-20 18:30:00,83.90015020655268,
2022-05-20 20:00:00,83.90015020655268,
2022-05-20 23:00:00,83.90015020655268,
2022-05-20 23:59:59,82.01921896671601,w
2022-05-23 00:00:00,77.63242086033121,
2022-05-23 01:00:00,75.14931064554588,
2022-05-23 02:30:00,75.14931064554588,
2022-05-23 03:00:00,75.14931064554588,
2022-05-23 18:30:00,75.14931064554588,
2022-05-23 20:00:00,75.14931064554588,
2022-05-23 23:00:00,75.14931064554588,
2022-05-23 23:59:59,89.9660073582186,c
2022-05-24 00:00:00,84.67610670185502,
2022-05-24 01:00:00,86.48914759613525,
2022-05-24 02:30:00,86.48914759613525,
2022-05-24 03:00:00,86.48914759613525,
2022-05-24 18:30:00,86.48914759613525,
2022-05-24 20:00:00,86.48914759613525,
2022-05-24 23:00:00,86.48914759613525,
2022-05-24 23:59:59,94.88210421445207,c
2022-05-25 00:00:00,87.03617129915924,
2022-05-25 01:00:00,86.88707437926503,
2022-05-25 02:30:00,86.88707437926503,
2022-05-25 03:00:00,86.88707437926503,
2022-05-25 18:30:00,86.88707437926503,
2022-05-25 20:00:00,86.88707437926503,
2022-05-25 23:00:00,86.88707437926503,
2022-05-25 23:59:59,82.02623771245385,c
2022-05-26 00:00:00,76.10479819427572,
2022-05-26 01:00:00,75.91107798057202,
2022-05-26 02:30:00,75.91107798057202,
2022-05-26 03:00:00,75.91107798057202,
2022-05-26 18:30:00,75.91107798057202,
2022-05-26 20:00:00,75.91107798057202,
2022-05-26 23:00:00,75.91107798057202,
2022-05-26 23:59:59,76.35963222455335,c
2022-05-27 00:00:00,82.93826108362306,
2022-05-27 01:00:00,81.01678581986695,
2022-05-27 02:30:00,81.01678581986695,
2022-05-27 03:00:00,81.01678581986695,
2022-05-27 18:30:00,81.01678581986695,
2022-05-27 20:00:00,81.01678581986695,
2022-05-27 23:00:00,81.01678581986695,
2022-05-27 23:59:59,80.403429299915,w
2022-05-30 00:00:00,92.1306508719127,
2022-05-30 01:00:00,79.31672086961059,
2022-05-30 02:30:00,79.31672086961059,
2022-05-30 03:00:00,79.31672086961059,
2022-05-30 18:30:00,79.31672086961059,
2022-05-30 20:00:00,79.31672086961059,
2022-05-30 23:00:00,79.31672086961059,
2022-05-30 23:59:59,69.92072460490816,c
2022-05-31 00:00:00,71.34057101072777,
2022-05-31 01:00:00,73.93965391467619,
2022-05-31 02:30:00,73.93965391467619,
2022-05-31 03:00:00,73.93965391467619,
2022-05-31 18:30:00,73.93965391467619,
2022-05-31 20:00:00,73.93965391467619,
2022-05-31 23:00:00,73.93965391467619,
2022-05-31 23:59:59,65.47449627509188,c
2022-06-01 00:00:00,55.66448418402835,
2022-06-01 01:00:00,55.35212787451,
2022-06-01 02:30:00,55.35212787451,
2022-06-01 03:00:00,55.35212787451,
2022-06-01 18:30:00,55.35212787451,
2022-06-01 20:00:00,55.35212787451,
2022-06-01 23:00:00,55.35212787451,
2022-06-01 23:59:59,49.68018319276784,c
2022-06-02 00:00:00,38.52562486867618,
2022-06-02 01:00:00,39.688726091767975,
2022-06-02 02:30:00,39.688726091767975,
2022-06-02 03:00:00,39.688726091767975,
2022-06-02 18:30:00,39.688726091767975,
2022-06-02 20:00:00,39.688726091767975,
2022-06-02 23:00:00,39.688726091767975,
2022-06-02 23:59:59,42.52160937231929,c
2022-06-03 00:00:00,42.52160937231929,
2022-06-03 01:00:00,42.52160937231929,
2022-06-03 02:30:00,42.52160937231929,
2022-06-03 03:00:00,42.52160937231929,
2022-06-03 18:30:00,42.52160937231929,
2022-06-03 20:00:00,42.52160937231929,
2022-06-03 23:00:00,42.52160937231929,
2022-06-03 23:59:59,42.52160937231929,w
2022-06-06 00:00:00,36.23721439908441,
2022-06-06 01:00:00,36.442465504987666,
2022-06-06 02:30:00,36.442465504987666,
2022-06-06 03:00:00,36.442465504987666,
2022-06-06 18:30:00,36.442465504987666,
2022-06-06 20:00:00,36.442465504987666,
2022-06-06 23:00:00,36.442465504987666,
2022-06-06 23:59:59,34.961051238824076,c
2022-06-07 00:00:00,29.05777156859017,
2022-06-07 01:00:00,21.988993324463053,
2022-06-07 02:30:00,21.988993324463053,
2022-06-07 03:00:00,21.988993324463053,
2022-06-07 18:30:00,21.988993324463053,
2022-06-07 20:00:00,21.988993324463053,
2022-06-07 23:00:00,21.988993324463053,
2022-06-07 23:59:59,7.125938410322858,c
2022-06-08 00:00:00,5.338936026106101,
2022-06-08 01:00:00,5.657521443426933,
2022-06-08 02:30:00,5.657521443426933,
2022-06-08 03:00:00,5.657521443426933,
2022-06-08 18:30:00,5.657521443426933,
2022-06-08 20:00:00,5.657521443426933,
2022-06-08 23:00:00,5.657521443426933,
2022-06-08 23:59:59,-8.76201872236221,c
2022-06-09 00:00:00,-11.296439922628057,
2022-06-09 01:00:00,-8.923459294558992,
2022-06-09 02:30:00,-8.923459294558992,
2022-06-09 03:00:00,-8.923459294558992,
2022-06-09 18:30:00,-8.923459294558992,
2022-06-09 20:00:00,-8.923459294558992,
