date,EU_SPYW_2021_Q4,meta
2021-11-29 10:30:00,245.20441988924813,
2021-11-29 11:00:00,257.70903145131297,
2021-11-29 23:59:59,269.5360757316421,c
2021-11-30 00:00:00,289.2591961387393,
2021-11-30 03:30:00,337.51304093368526,
2021-11-30 04:00:00,341.751353515353,
2021-11-30 06:00:00,321.94321591753896,
2021-11-30 08:00:00,325.66873550044875,
2021-11-30 10:30:00,281.8199002073684,
2021-11-30 11:00:00,326.55992226199805,
2021-11-30 23:59:59,305.3055490987199,c
2021-12-01 00:00:00,282.03910100327084,
2021-12-01 03:30:00,271.84736818638476,
2021-12-01 04:00:00,269.72966692510136,
2021-12-01 06:00:00,227.97764748758436,
2021-12-01 08:00:00,222.40971212236127,
2021-12-01 10:30:00,233.51600741204902,
2021-12-01 11:00:00,226.33165094688547,
2021-12-01 23:59:59,209.97374100801198,c
2021-12-02 00:00:00,230.37099512799568,
2021-12-02 03:30:00,232.5155502890716,
2021-12-02 04:00:00,229.17267503747007,
2021-12-02 06:00:00,217.52432971066082,
2021-12-02 08:00:00,215.8401833997391,
2021-12-02 10:30:00,230.67427802650354,
2021-12-02 11:00:00,234.40185125359312,
2021-12-02 23:59:59,235.52105436169177,c
2021-12-03 00:00:00,222.58236220934896,
2021-12-03 03:30:00,206.2390261170126,
2021-12-03 04:00:00,195.90437240237907,
2021-12-03 06:00:00,202.29659618600363,
2021-12-03 08:00:00,175.8584710283394,
2021-12-03 10:30:00,148.0242169524181,
2021-12-03 11:00:00,149.27818932417858,
2021-12-03 23:59:59,133.4545517444817,w
2021-12-06 00:00:00,134.99804586773553,
2021-12-06 03:30:00,139.81723167444625,
2021-12-06 04:00:00,128.23773151465093,
2021-12-06 06:00:00,110.65464230822727,
2021-12-06 08:00:00,107.27720327820089,
2021-12-06 10:30:00,106.47033137734434,
2021-12-06 11:00:00,112.53866097508944,
2021-12-06 23:59:59,103.4457706894068,c
2021-12-07 00:00:00,103.4457706894068,
2021-12-07 03:30:00,106.26558168743304,
2021-12-07 04:00:00,83.27171096680422,
2021-12-07 06:00:00,70.6300507286287,
2021-12-07 08:00:00,93.19805088466774,
2021-12-07 10:30:00,86.13975760283802,
2021-12-07 11:00:00,78.86567628724652,
2021-12-07 23:59:59,59.669954428005894,c
2021-12-08 00:00:00,63.8011892224381,
2021-12-08 03:30:00,35.662161557436775,
2021-12-08 04:00:00,21.26576419902858,
2021-12-08 06:00:00,3.0418038525558586,
2021-12-08 08:00:00,19.80972555848666,
2021-12-08 10:30:00,33.04974013474293,
2021-12-08 11:00:00,29.08469306724146,
2021-12-08 23:59:59,53.98708030839862,c
2021-12-09 00:00:00,49.762748311540236,
2021-12-09 03:30:00,33.63178768402577,
2021-12-09 04:00:00,35.610747684038415,
2021-12-09 06:00:00,22.148594089429935,
2021-12-09 08:00:00,30.410961289221177,
2021-12-09 10:30:00,14.111433916535589,
2021-12-09 11:00:00,9.786276581014135,
2021-12-09 23:59:59,-12.126952278965746,c
2021-12-10 00:00:00,5.1486190610944504,
2021-12-10 03:30:00,-4.568525469313954,
2021-12-10 04:00:00,-0.4014350102420394,
2021-12-10 06:00:00,30.916675043323266,
2021-12-10 08:00:00,29.581531541640288,
2021-12-10 10:30:00,13.821760701698167,
2021-12-10 11:00:00,8.912228681030683,
2021-12-10 23:59:59,0.0,a
2021-12-13 00:00:00,11.172574679637364,
2021-12-13 03:30:00,14.832249326180772,
2021-12-13 04:00:00,21.506584808309526,
2021-12-13 06:00:00,9.767983548676966,
2021-12-13 08:00:00,-3.316899052826102,
2021-12-13 10:30:00,12.096186211972963,
2021-12-13 11:00:00,11.37606306830412,
2021-12-13 23:59:59,-4.20889822646086,c
2021-12-14 00:00:00,17.296725014161893,
2021-12-14 03:30:00,15.290879863723603,
2021-12-14 04:00:00,26.031581481687226,
2021-12-14 06:00:00,6.385612920692438,
2021-12-14 08:00:00,1.9963952269404217,
2021-12-14 10:30:00,46.151086827648214,
2021-12-14 11:00:00,54.00887207399819,
2021-12-14 23:59:59,43.294642787132034,c
2021-12-15 00:00:00,25.762181414456336,
2021-12-15 03:30:00,0.44077033004123223,
2021-12-15 04:00:00,-6.166813872435796,
2021-12-15 06:00:00,29.630443746101264,
2021-12-15 08:00:00,38.02015428586719,
2021-12-15 10:30:00,15.647531144175446,
2021-12-15 11:00:00,5.245624793424668,
2021-12-15 23:59:59,-10.360244153655003,c
2021-12-16 00:00:00,-16.746143725170896,
2021-12-16 03:30:00,-7.518702267331264,
2021-12-16 04:00:00,-11.647004038240084,
2021-12-16 06:00:00,33.652265863338016,
2021-12-16 08:00:00,25.382808242079136,
2021-12-16 10:30:00,15.098685407529501,
2021-12-16 11:00:00,31.15605653182456,
2021-12-16 23:59:59,34.94387215419829,c
2021-12-17 00:00:00,46.85112403985613,
2021-12-17 03:30:00,100.51276869673029,
2021-12-17 04:00:00,99.858747720662,
2021-12-17 06:00:00,105.52567352487586,
2021-12-17 08:00:00,106.76665144494109,
2021-12-17 10:30:00,107.60746066545971,
2021-12-17 11:00:00,103.1419484697467,
2021-12-17 23:59:59,95.58849772454505,e
2021-12-20 00:00:00,163.04853030529284,
2021-12-20 03:30:00,156.34866110228495,
2021-12-20 04:00:00,158.89511509661497,
2021-12-20 06:00:00,90.43200122752978,
2021-12-20 08:00:00,101.48512000606706,
2021-12-20 10:30:00,114.57252232811607,
2021-12-20 11:00:00,104.24672714678354,
2021-12-20 23:59:59,111.4384331027477,c
2021-12-21 00:00:00,95.37886072925721,
2021-12-21 03:30:00,98.73658798313863,
2021-12-21 04:00:00,92.23192341127333,
2021-12-21 06:00:00,96.38446523713628,
2021-12-21 08:00:00,75.45595259295806,
2021-12-21 10:30:00,79.00557996732368,
2021-12-21 11:00:00,89.38977563100752,
2021-12-21 23:59:59,65.48564455505675,c
2021-12-22 00:00:00,62.95248150881662,
2021-12-22 03:30:00,84.32121892383248,
2021-12-22 04:00:00,95.72925732200065,
2021-12-22 06:00:00,100.25589445698233,
2021-12-22 08:00:00,92.85810880296549,
2021-12-22 10:30:00,58.315920973512675,
2021-12-22 11:00:00,48.51054828751694,
2021-12-22 23:59:59,55.31935709143954,c
2021-12-23 00:00:00,55.176181958039706,
2021-12-23 03:30:00,76.70896393058047,
2021-12-23 04:00:00,77.69774028832717,
2021-12-23 06:00:00,68.77025805521998,
2021-12-23 08:00:00,73.15929800657568,
2021-12-23 10:30:00,42.81905323926867,
2021-12-23 11:00:00,44.43719169888209,
2021-12-23 23:59:59,19.77374721979868,c
2021-12-24 00:00:00,20.222878477415634,
2021-12-24 03:30:00,31.07771734012931,
2021-12-24 04:00:00,28.94691257561226,
2021-12-24 06:00:00,42.08280036728456,
2021-12-24 08:00:00,42.08280036728456,
2021-12-24 10:30:00,42.08280036728456,
2021-12-24 11:00:00,42.08280036728456,
2021-12-24 23:59:59,37.10387996425243,w
2021-12-27 00:00:00,57.92687556692681,
2021-12-27 03:30:00,37.74826591116425,
2021-12-27 04:00:00,28.33296246187365,
2021-12-27 06:00:00,30.308092686303098,
2021-12-27 08:00:00,9.639629240897648,
2021-12-27 10:30:00,17.309822614622135,
2021-12-27 11:00:00,22.610025422265608,
2021-12-27 23:59:59,7.792898240077648,c
2021-12-28 00:00:00,9.025529386977723,
2021-12-28 03:30:00,-20.816229997456958,
2021-12-28 04:00:00,-12.204266578357874,
2021-12-28 06:00:00,-4.275931827598924,
2021-12-28 08:00:00,-11.2428638607621,
2021-12-28 10:30:00,-1.6027613134142484,
2021-12-28 11:00:00,-5.277900064847472,
2021-12-28 23:59:59,-17.3583353997019,c
2021-12-29 00:00:00,-12.44984800388147,
2021-12-29 03:30:00,4.973249033163029,
2021-12-29 04:00:00,13.875515202873885,
2021-12-29 06:00:00,-0.7037135693312848,
2021-12-29 08:00:00,-10.034220663431825,
2021-12-29 10:30:00,-20.51371034142312,
2021-12-29 11:00:00,-23.779541836313,
2021-12-29 23:59:59,-9.444910785226966,c
2021-12-30 00:00:00,11.93781975974116,
2021-12-30 03:30:00,-5.395205987227655,
2021-12-30 04:00:00,0.3089894584641115,
2021-12-30 06:00:00,5.027651179014811,
2021-12-30 08:00:00,-12.561848643999838,
2021-12-30 10:30:00,10.719887538760759,
2021-12-30 11:00:00,9.639486394034975,
2021-12-30 23:59:59,28.04641502034565,c
2021-12-31 00:00:00,20.185373073352366,
2021-12-31 03:30:00,32.52816866531293,
2021-12-31 04:00:00,25.257447871746535,
2021-12-31 06:00:00,18.338071693939582,
2021-12-31 08:00:00,18.338071693939582,
2021-12-31 10:30:00,18.338071693939582,
2021-12-31 11:00:00,18.338071693939582,
2021-12-31 23:59:59,23.083095735543793,w
