date,EU_SPI_2022_Q2,meta
2022-06-03 06:00:00,-22.626643255484396,
2022-06-03 08:00:00,-31.691322917890375,
2022-06-03 10:30:00,-41.169795448421155,
2022-06-03 11:00:00,-36.94248243422294,
2022-06-03 23:59:59,-52.96583324416406,w
2022-06-06 00:00:00,-52.96583324416406,
2022-06-06 03:30:00,-52.96583324416406,
2022-06-06 04:00:00,-52.96583324416406,
2022-06-06 06:00:00,-52.96583324416406,
2022-06-06 08:00:00,-52.96583324416406,
2022-06-06 10:30:00,-52.96583324416406,
2022-06-06 11:00:00,-52.96583324416406,
2022-06-06 23:59:59,-52.96583324416406,c
2022-06-07 00:00:00,-69.72896266472253,
2022-06-07 03:30:00,-86.42949943937242,
2022-06-07 04:00:00,-94.31537792588256,
2022-06-07 06:00:00,-95.46416095778864,
2022-06-07 08:00:00,-101.14563459470037,
2022-06-07 10:30:00,-98.99437301491935,
2022-06-07 11:00:00,-106.52402799674724,
2022-06-07 23:59:59,-91.7450112364752,c
2022-06-08 00:00:00,-85.38302569801317,
2022-06-08 03:30:00,-63.64492273800556,
2022-06-08 04:00:00,-69.85513723170266,
2022-06-08 06:00:00,-72.7556189390234,
2022-06-08 08:00:00,-56.900324481946654,
2022-06-08 10:30:00,-58.632641930708814,
2022-06-08 11:00:00,-64.4299675034988,
2022-06-08 23:59:59,-72.7897591150263,c
2022-06-09 00:00:00,-54.084723431865314,
2022-06-09 03:30:00,-56.26652336078905,
2022-06-09 04:00:00,-57.58354210006587,
2022-06-09 06:00:00,-48.976833977775186,
2022-06-09 08:00:00,-62.75961217908389,
2022-06-09 10:30:00,-57.36403076780539,
2022-06-09 11:00:00,-55.27240856637172,
2022-06-09 23:59:59,-52.26757956080519,c
2022-06-10 00:00:00,-41.60429901592647,
2022-06-10 03:30:00,-14.152484343239848,
2022-06-10 04:00:00,-22.426748406470097,
2022-06-10 06:00:00,-5.982350704830196,
2022-06-10 08:00:00,-5.525391316157993,
2022-06-10 10:30:00,12.391190424262959,
2022-06-10 11:00:00,16.11836891777375,
2022-06-10 23:59:59,0.0,a
2022-06-13 00:00:00,0.0,
2022-06-13 03:30:00,0.0,
2022-06-13 04:00:00,0.0,
2022-06-13 06:00:00,0.0,
2022-06-13 08:00:00,0.0,
2022-06-13 10:30:00,0.0,
2022-06-13 11:00:00,0.0,
2022-06-13 23:59:59,0.0,c
2022-06-14 00:00:00,21.70997623988569,
2022-06-14 03:30:00,28.12268014126289,
2022-06-14 04:00:00,17.271773587278176,
2022-06-14 06:00:00,34.15070430032688,
2022-06-14 08:00:00,45.40391221394634,
2022-06-14 10:30:00,59.30128228719968,
2022-06-14 11:00:00,64.60830739853532,
2022-06-14 23:59:59,71.22068157725721,c
2022-06-15 00:00:00,46.194136589495656,
2022-06-15 03:30:00,38.63384867223908,
2022-06-15 04:00:00,44.31632828250599,
2022-06-15 06:00:00,51.280133732614104,
2022-06-15 08:00:00,45.4664265745007,
2022-06-15 10:30:00,67.98330053831364,
2022-06-15 11:00:00,74.350070965432,
2022-06-15 23:59:59,73.74251508422526,c
2022-06-16 00:00:00,89.89915696852222,
2022-06-16 03:30:00,85.86675618524237,
2022-06-16 04:00:00,74.19425553126075,
2022-06-16 06:00:00,95.83291911530227,
2022-06-16 08:00:00,95.12159043892689,
2022-06-16 10:30:00,102.68476833811519,
2022-06-16 11:00:00,112.74385697210164,
2022-06-16 23:59:59,149.2272384799196,c
2022-06-17 00:00:00,169.18181153842806,
2022-06-17 03:30:00,168.46334241795148,
2022-06-17 04:00:00,174.42891981379853,
2022-06-17 06:00:00,178.8564383283467,
2022-06-17 08:00:00,162.90318484040813,
2022-06-17 10:30:00,201.06224790760302,
2022-06-17 11:00:00,218.87182642932794,
2022-06-17 23:59:59,199.93294759420246,e
2022-06-20 00:00:00,184.7031271642445,
2022-06-20 03:30:00,148.90014014960798,
2022-06-20 04:00:00,162.51816501124108,
2022-06-20 06:00:00,129.0490711839875,
2022-06-20 08:00:00,119.86647342596825,
2022-06-20 10:30:00,131.40752605842067,
2022-06-20 11:00:00,130.09194818819697,
2022-06-20 23:59:59,140.42555451185922,c
2022-06-21 00:00:00,136.48315990275432,
2022-06-21 03:30:00,116.33923783019077,
2022-06-21 04:00:00,129.82073130583217,
2022-06-21 06:00:00,130.54696795069754,
2022-06-21 08:00:00,121.38416867975866,
2022-06-21 10:30:00,151.06897148295434,
2022-06-21 11:00:00,161.72018559358253,
2022-06-21 23:59:59,176.99506859837766,c
2022-06-22 00:00:00,199.02597348727136,
2022-06-22 03:30:00,188.5598449165234,
2022-06-22 04:00:00,200.30489641308372,
2022-06-22 06:00:00,202.10119329977556,
2022-06-22 08:00:00,185.05356284815912,
2022-06-22 10:30:00,195.71199611396173,
2022-06-22 11:00:00,193.92269208382277,
2022-06-22 23:59:59,211.32302319676614,c
2022-06-23 00:00:00,194.44622308800308,
2022-06-23 03:30:00,185.7735503969343,
2022-06-23 04:00:00,203.66454912862196,
2022-06-23 06:00:00,207.29915659751805,
2022-06-23 08:00:00,189.66382223690243,
2022-06-23 10:30:00,202.7986572072009,
2022-06-23 11:00:00,204.3282436279028,
2022-06-23 23:59:59,214.55104673576625,c
2022-06-24 00:00:00,203.48697404501877,
2022-06-24 03:30:00,197.73943708650268,
2022-06-24 04:00:00,210.41693018313413,
2022-06-24 06:00:00,170.1774623883498,
2022-06-24 08:00:00,160.578146368621,
2022-06-24 10:30:00,126.4137403613131,
2022-06-24 11:00:00,125.81572172819983,
2022-06-24 23:59:59,128.3170520493552,w
2022-06-27 00:00:00,118.76266465746517,
2022-06-27 03:30:00,102.05971673545173,
2022-06-27 04:00:00,92.4434563665443,
2022-06-27 06:00:00,92.73192447796919,
2022-06-27 08:00:00,72.3657893222462,
2022-06-27 10:30:00,68.50583180123294,
2022-06-27 11:00:00,68.53281083829575,
2022-06-27 23:59:59,61.558740162122376,c
2022-06-28 00:00:00,62.54328572727718,
2022-06-28 03:30:00,44.99830319600596,
2022-06-28 04:00:00,38.722847304409925,
2022-06-28 06:00:00,34.512198515869386,
2022-06-28 08:00:00,36.94535762519149,
2022-06-28 10:30:00,54.16539959814622,
2022-06-28 11:00:00,56.79828120293246,
2022-06-28 23:59:59,67.6750224727607,c
2022-06-29 00:00:00,92.36792209346004,
2022-06-29 03:30:00,56.03575224631891,
2022-06-29 04:00:00,82.1039407047108,
2022-06-29 06:00:00,78.26219648126153,
2022-06-29 08:00:00,70.3750017496568,
2022-06-29 10:30:00,88.74879646875479,
2022-06-29 11:00:00,83.7095928644751,
2022-06-29 23:59:59,87.46903687064491,c
2022-06-30 00:00:00,112.0424508967867,
2022-06-30 03:30:00,118.71916533033755,
2022-06-30 04:00:00,105.59934036308346,
2022-06-30 06:00:00,84.15742030485558,
2022-06-30 08:00:00,100.57572614823403,
2022-06-30 10:30:00,106.02235234527075,
2022-06-30 11:00:00,93.27246608569703,
2022-06-30 23:59:59,107.04414717837199,c
2022-07-01 00:00:00,139.94757400814274,
2022-07-01 03:30:00,156.0876079515117,
2022-07-01 04:00:00,172.3569707418253,
2022-07-01 06:00:00,159.9922186484257,
2022-07-01 08:00:00,166.24831668859224,
2022-07-01 10:30:00,182.812670686179,
2022-07-01 11:00:00,174.31994270919836,
2022-07-01 23:59:59,159.86736440082473,w
2022-07-04 00:00:00,152.21740571427313,
2022-07-04 03:30:00,111.8742273348987,
2022-07-04 04:00:00,110.93186252347095,
2022-07-04 06:00:00,87.94427035511194,
2022-07-04 08:00:00,94.34016686312816,
2022-07-04 10:30:00,82.87117584677844,
2022-07-04 11:00:00,87.06707554499872,
2022-07-04 23:59:59,89.02271028337987,c
2022-07-05 00:00:00,112.13326203805059,
2022-07-05 03:30:00,129.39621948568401,
2022-07-05 04:00:00,123.83354847850364,
2022-07-05 06:00:00,140.32440378074966,
2022-07-05 08:00:00,137.99269075857933,
2022-07-05 10:30:00,135.16939388377523,
2022-07-05 11:00:00,140.86148603885295,
2022-07-05 23:59:59,130.5459294646405,c
2022-07-06 00:00:00,102.37026051710563,
2022-07-06 03:30:00,129.14332898011753,
2022-07-06 04:00:00,160.04789433313863,
2022-07-06 06:00:00,168.0089749866952,
2022-07-06 08:00:00,171.77117681407867,
2022-07-06 10:30:00,161.2365236771809,
2022-07-06 11:00:00,175.90370595020363,
2022-07-06 23:59:59,168.39774170848136,c
2022-07-07 00:00:00,176.7680738859176,
2022-07-07 03:30:00,159.82415172100627,
2022-07-07 04:00:00,147.33672322638427,
2022-07-07 06:00:00,149.6887232305089,
2022-07-07 08:00:00,138.39233719589447,
2022-07-07 10:30:00,140.76497809661714,
2022-07-07 11:00:00,119.47947769713869,
2022-07-07 23:59:59,133.36747452059285,c
2022-07-08 00:00:00,149.6435693194992,
2022-07-08 03:30:00,136.3908986907677,
2022-07-08 04:00:00,128.61083706415093,
2022-07-08 06:00:00,135.60029946524128,
2022-07-08 08:00:00,124.81977524323611,
2022-07-08 10:30:00,99.71236068861936,
2022-07-08 11:00:00,105.41891963348485,
2022-07-08 23:59:59,93.97886463004829,w
