date,PPP_2022_Q1,meta
2022-02-04 00:00:00,338.7563790846171,
2022-02-04 10:00:00,314.42940281337735,
2022-02-04 10:30:00,312.9962950195978,
2022-02-04 12:00:00,309.9485128885645,
2022-02-04 13:30:00,307.2602267439529,
2022-02-04 15:00:00,310.74368118432216,
2022-02-04 15:30:30,310.74368118432216,
2022-02-04 23:59:59,314.5114907253397,w
2022-02-07 00:00:00,335.40434909296783,
2022-02-07 10:00:00,321.2722001860944,
2022-02-07 10:30:00,322.3098366347833,
2022-02-07 12:00:00,321.0651549781418,
2022-02-07 13:30:00,336.62226793463475,
2022-02-07 15:00:00,328.02502103259036,
2022-02-07 15:30:30,328.02502103259036,
2022-02-07 23:59:59,310.9334697405343,c
2022-02-08 00:00:00,317.85214018334125,
2022-02-08 10:00:00,332.93277670701644,
2022-02-08 10:30:00,332.1242965846914,
2022-02-08 12:00:00,340.4851389642782,
2022-02-08 13:30:00,336.20388642907756,
2022-02-08 15:00:00,337.7058032535389,
2022-02-08 15:30:30,337.7058032535389,
2022-02-08 23:59:59,340.80651340437794,c
2022-02-09 00:00:00,296.36489305030324,
2022-02-09 10:00:00,331.1365085240632,
2022-02-09 10:30:00,335.39947747224653,
2022-02-09 12:00:00,335.78627464664555,
2022-02-09 13:30:00,339.8233389882331,
2022-02-09 15:00:00,353.3676351163532,
2022-02-09 15:30:30,353.3676351163532,
2022-02-09 23:59:59,346.36641651013497,c
2022-02-10 00:00:00,327.3780908678136,
2022-02-10 10:00:00,321.7195153278391,
2022-02-10 10:30:00,333.9454724870726,
2022-02-10 12:00:00,316.1165355488158,
2022-02-10 13:30:00,299.2609945628985,
2022-02-10 15:00:00,294.8331539205544,
2022-02-10 15:30:30,294.8331539205544,
2022-02-10 23:59:59,293.5716129795418,c
2022-02-11 00:00:00,295.5270458928491,
2022-02-11 10:00:00,283.9689423798113,
2022-02-11 10:30:00,279.37513914893873,
2022-02-11 12:00:00,271.369393406931,
2022-02-11 13:30:00,266.3716143041277,
2022-02-11 15:00:00,255.82140134939104,
2022-02-11 15:30:30,255.82140134939104,
2022-02-11 23:59:59,249.10583000591984,w
2022-02-14 00:00:00,250.9034285331733,
2022-02-14 10:00:00,250.81648972058068,
2022-02-14 10:30:00,248.6538994386256,
2022-02-14 12:00:00,240.51219406895328,
2022-02-14 13:30:00,245.58487995994145,
2022-02-14 15:00:00,240.87510478875,
2022-02-14 15:30:30,240.87510478875,
2022-02-14 23:59:59,240.3097430961212,c
2022-02-15 00:00:00,272.0008728155441,
2022-02-15 10:00:00,249.5518095908525,
2022-02-15 10:30:00,248.5840619108961,
2022-02-15 12:00:00,253.3363126379389,
2022-02-15 13:30:00,258.11430310295106,
2022-02-15 15:00:00,256.13961146189763,
2022-02-15 15:30:30,256.13961146189763,
2022-02-15 23:59:59,261.80652274874444,c
2022-02-16 00:00:00,240.38693645884487,
2022-02-16 10:00:00,241.96279634163332,
