date,FT_SECTOR_2022_Q1,meta
2021-12-20 00:00:00,-117.1737646885191,
2021-12-20 10:00:00,-123.41996841894044,
2021-12-20 10:30:00,-123.30923405125566,
2021-12-20 12:00:00,-110.54944060367686,
2021-12-20 13:30:00,-104.02473649499836,
2021-12-20 15:00:00,-109.8440812714613,
2021-12-20 15:30:30,-109.8440812714613,
2021-12-20 23:59:59,-106.02519486975422,c
2021-12-21 00:00:00,-101.77615858752111,
2021-12-21 10:00:00,-94.12435992199863,
2021-12-21 10:30:00,-97.39339557215649,
2021-12-21 12:00:00,-116.38385746624436,
2021-12-21 13:30:00,-126.36309627134489,
2021-12-21 15:00:00,-135.31628589091616,
2021-12-21 15:30:30,-135.31628589091616,
2021-12-21 23:59:59,-134.67792088377848,c
2021-12-22 00:00:00,-134.27747770283153,
2021-12-22 10:00:00,-134.1705237218006,
2021-12-22 10:30:00,-123.95438600460204,
2021-12-22 12:00:00,-134.66180551768502,
2021-12-22 13:30:00,-123.64210916124296,
2021-12-22 15:00:00,-129.0991923963692,
2021-12-22 15:30:30,-129.0991923963692,
2021-12-22 23:59:59,-128.38719889049432,c
2021-12-23 00:00:00,-124.07513273416885,
2021-12-23 10:00:00,-112.70311859135214,
2021-12-23 10:30:00,-106.48043421642294,
2021-12-23 12:00:00,-113.52242079871851,
2021-12-23 13:30:00,-116.00945191520907,
2021-12-23 15:00:00,-116.99116054625003,
2021-12-23 15:30:30,-116.99116054625003,
2021-12-23 23:59:59,-118.86633784415031,c
2021-12-24 00:00:00,-118.86633784415031,
2021-12-24 10:00:00,-118.86633784415031,
2021-12-24 10:30:00,-118.86633784415031,
2021-12-24 12:00:00,-118.86633784415031,
2021-12-24 13:30:00,-118.86633784415031,
2021-12-24 15:00:00,-118.86633784415031,
2021-12-24 15:30:30,-118.86633784415031,
2021-12-24 23:59:59,-118.86633784415031,w
2021-12-27 00:00:00,-114.14065954393695,
2021-12-27 10:00:00,-112.34112468550401,
2021-12-27 10:30:00,-104.65760276352549,
2021-12-27 12:00:00,-88.30090463855944,
2021-12-27 13:30:00,-91.73125978956669,
2021-12-27 15:00:00,-85.40620654184046,
2021-12-27 15:30:30,-85.40620654184046,
2021-12-27 23:59:59,-83.12219438280995,c
2021-12-28 00:00:00,-85.55540959170239,
2021-12-28 10:00:00,-83.42796008585395,
2021-12-28 10:30:00,-82.75688399967308,
2021-12-28 12:00:00,-68.77698885784085,
2021-12-28 13:30:00,-65.8451924576238,
2021-12-28 15:00:00,-62.82209699622811,
2021-12-28 15:30:30,-62.82209699622811,
2021-12-28 23:59:59,-64.00701499407343,c
2021-12-29 00:00:00,-58.467458409580686,
2021-12-29 10:00:00,-38.1155245093384,
2021-12-29 10:30:00,-40.23364640581528,
2021-12-29 12:00:00,-46.865249125881704,
2021-12-29 13:30:00,-45.35923965575107,
2021-12-29 15:00:00,-45.94078609925434,
2021-12-29 15:30:30,-45.94078609925434,
2021-12-29 23:59:59,-50.801370511953266,c
2021-12-30 00:00:00,-50.6489100633777,
2021-12-30 10:00:00,-53.804318320335426,
2021-12-30 10:30:00,-57.50337690402064,
2021-12-30 12:00:00,-61.20467403677512,
2021-12-30 13:30:00,-67.33761282559205,
2021-12-30 15:00:00,-62.19773229070144,
2021-12-30 15:30:30,-62.19773229070144,
2021-12-30 23:59:59,-58.69969433351194,c
2021-12-31 00:00:00,-60.584343488311475,
2021-12-31 10:00:00,-55.88830246752718,
2021-12-31 10:30:00,-55.95537873151973,
2021-12-31 12:00:00,-58.467284099095295,
2021-12-31 13:30:00,-52.44267049590249,
2021-12-31 15:00:00,-51.190035858923395,
2021-12-31 15:30:30,-51.190035858923395,
2021-12-31 23:59:59,-48.81648757009131,w
2022-01-03 00:00:00,-45.50477761398885,
2022-01-03 10:00:00,-2.1405752465377788,
2022-01-03 10:30:00,-2.3668664945824673,
2022-01-03 12:00:00,6.1863021115515195,
2022-01-03 13:30:00,6.658285709707091,
2022-01-03 15:00:00,3.1979610557422404,
2022-01-03 15:30:30,3.1979610557422404,s
2022-01-03 23:59:59,0.0,a
2022-01-04 00:00:00,15.750061624346117,
2022-01-04 10:00:00,57.47687213680111,
2022-01-04 10:30:00,64.79477075430538,
2022-01-04 12:00:00,82.52493275769005,
