date,PBW_2021_Q3,meta
2021-09-01 00:00:00,6.249182356114258,
2021-09-01 10:00:00,29.260444507445897,
2021-09-01 10:30:00,43.9370945424685,
2021-09-01 12:00:00,49.281394273474746,
2021-09-01 13:30:00,49.80103786505356,
2021-09-01 15:00:00,45.6974758579749,
2021-09-01 15:30:30,45.6974758579749,
2021-09-01 23:59:59,47.72503637882056,c
2021-09-02 00:00:00,55.288515320982185,
2021-09-02 10:00:00,-105.92740554164666,
2021-09-02 10:30:00,-113.28210406506489,
2021-09-02 12:00:00,-99.8969081453836,
2021-09-02 13:30:00,-62.82620277051167,
2021-09-02 15:00:00,-71.17816334780163,
2021-09-02 15:30:30,-71.17816334780163,
2021-09-02 23:59:59,-27.671214893864587,c
2021-09-03 00:00:00,-97.40952549521236,
2021-09-03 10:00:00,-118.87892335336402,
2021-09-03 10:30:00,-131.438044718688,
2021-09-03 12:00:00,-160.301036721532,
2021-09-03 13:30:00,-172.97928138278547,
2021-09-03 15:00:00,-151.22594141233077,
2021-09-03 15:30:30,-151.22594141233077,
2021-09-03 23:59:59,-120.52562109759121,w
2021-09-06 00:00:00,-120.52562109759121,
2021-09-06 10:00:00,-120.52562109759121,
2021-09-06 10:30:00,-120.52562109759121,
2021-09-06 12:00:00,-120.52562109759121,
2021-09-06 13:30:00,-120.52562109759121,
2021-09-06 15:00:00,-120.52562109759121,
2021-09-06 15:30:30,-120.52562109759121,
2021-09-06 23:59:59,-120.52562109759121,c
2021-09-07 00:00:00,-92.04903157773177,
2021-09-07 10:00:00,-254.821234368168,
2021-09-07 10:30:00,-288.39108408272386,
2021-09-07 12:00:00,-281.4496246847789,
2021-09-07 13:30:00,-306.9879157219481,
2021-09-07 15:00:00,-298.22535209176874,
2021-09-07 15:30:30,-298.22535209176874,
2021-09-07 23:59:59,-309.1190781642251,c
2021-09-08 00:00:00,-332.2806442582765,
2021-09-08 10:00:00,-344.74921856449185,
2021-09-08 10:30:00,-309.340185446413,
2021-09-08 12:00:00,-306.44153196900004,
2021-09-08 13:30:00,-322.96657057949034,
2021-09-08 15:00:00,-311.0272089091649,
2021-09-08 15:30:30,-311.0272089091649,
2021-09-08 23:59:59,-317.19387144133543,c
2021-09-09 00:00:00,-279.4367047734246,
2021-09-09 10:00:00,-306.8819821255576,
2021-09-09 10:30:00,-309.63412247893666,
2021-09-09 12:00:00,-307.13765869310436,
2021-09-09 13:30:00,-285.11375608637553,
2021-09-09 15:00:00,-270.95024299567905,
2021-09-09 15:30:30,-270.95024299567905,
2021-09-09 23:59:59,-264.14211090626446,c
2021-09-10 00:00:00,-286.17971677879564,
2021-09-10 10:00:00,-383.9415936743288,
2021-09-10 10:30:00,-376.698121498274,
2021-09-10 12:00:00,-379.98106072645993,
2021-09-10 13:30:00,-381.48909299962605,
2021-09-10 15:00:00,-329.43756665850725,
2021-09-10 15:30:30,-329.43756665850725,
2021-09-10 23:59:59,-305.4567078632212,w
2021-09-13 00:00:00,-308.4952880872275,
2021-09-13 10:00:00,-317.7402023734343,
2021-09-13 10:30:00,-332.13676683919863,
2021-09-13 12:00:00,-299.63646743064095,
2021-09-13 13:30:00,-311.23095495358723,
2021-09-13 15:00:00,-333.4791367673487,
2021-09-13 15:30:30,-333.4791367673487,
2021-09-13 23:59:59,-346.6151541008104,c
2021-09-14 00:00:00,-325.96221789590356,
2021-09-14 10:00:00,-342.01041136411754,
2021-09-14 10:30:00,-317.65507329798436,
2021-09-14 12:00:00,-327.3084025979528,
2021-09-14 13:30:00,-349.35060610256807,
2021-09-14 15:00:00,-365.9044068083191,
2021-09-14 15:30:30,-365.9044068083191,
2021-09-14 23:59:59,-381.3245523695147,c
2021-09-15 00:00:00,-367.2379140185192,
2021-09-15 10:00:00,-377.9854782068158,
2021-09-15 10:30:00,-382.17281875491045,
2021-09-15 12:00:00,-399.3636519999782,
2021-09-15 13:30:00,-438.5526496358383,
2021-09-15 15:00:00,-430.7652365907303,
2021-09-15 15:30:30,-430.7652365907303,
2021-09-15 23:59:59,-427.10883650894556,c
2021-09-16 00:00:00,-391.50992771029655,
2021-09-16 10:00:00,-357.1828434836548,
2021-09-16 10:30:00,-335.2419891405654,
2021-09-16 12:00:00,-336.1574333039313,
2021-09-16 13:30:00,-306.3786365893162,
2021-09-16 15:00:00,-290.39471829579435,
2021-09-16 15:30:30,-290.39471829579435,
2021-09-16 23:59:59,-294.6489279136545,c
2021-09-17 00:00:00,-295.253047788059,
2021-09-17 10:00:00,-247.28259629125267,
2021-09-17 10:30:00,-256.45610364910493,
2021-09-17 12:00:00,-238.69086926959187,
2021-09-17 13:30:00,-207.42954227769144,
2021-09-17 15:00:00,-232.83964706476223,
2021-09-17 15:30:30,-232.83964706476223,q
2021-09-17 23:59:59,-240.04621632358896,w
2021-09-20 00:00:00,-200.0985824709345,
2021-09-20 10:00:00,-170.18123807117718,
2021-09-20 10:30:00,-162.10657843903158,
2021-09-20 12:00:00,-79.09499006669698,
2021-09-20 13:30:00,-69.52936885649885,
2021-09-20 15:00:00,-81.10603481832358,
2021-09-20 15:30:30,-81.10603481832358,
2021-09-20 23:59:59,-87.20017046060559,c
2021-09-21 00:00:00,-64.54432753601209,
2021-09-21 10:00:00,-26.88490740525431,
2021-09-21 10:30:00,-67.02093929114632,
2021-09-21 12:00:00,-110.03877884081155,
2021-09-21 13:30:00,-60.858095102255305,
2021-09-21 15:00:00,-32.30511223881903,
2021-09-21 15:30:30,-32.30511223881903,
2021-09-21 23:59:59,-34.52353286498318,c
2021-09-22 00:00:00,-39.97856577638195,
2021-09-22 10:00:00,-90.72311580353849,
2021-09-22 10:30:00,-45.41961721612617,
2021-09-22 12:00:00,-35.51098262947366,
2021-09-22 13:30:00,-36.38437496010596,
2021-09-22 15:00:00,-22.03258157479145,
2021-09-22 15:30:30,-22.03258157479145,s
2021-09-22 23:59:59,0.0,a
2021-09-23 00:00:00,151.33701166116134,
2021-09-23 10:00:00,345.416794876858,
2021-09-23 10:30:00,406.1900474193268,
2021-09-23 12:00:00,403.7610610507856,
2021-09-23 13:30:00,395.497091464175,
2021-09-23 15:00:00,424.6547498799783,
2021-09-23 15:30:30,424.6547498799783,
2021-09-23 23:59:59,431.2045584589138,c
2021-09-24 00:00:00,451.3387839742979,
2021-09-24 10:00:00,469.5020214243159,
2021-09-24 10:30:00,465.78982792642216,
2021-09-24 12:00:00,467.90859023877476,
2021-09-24 13:30:00,494.51248121608546,
2021-09-24 15:00:00,500.2651223508642,
2021-09-24 15:30:30,500.2651223508642,
2021-09-24 23:59:59,487.8915715869499,w
2021-09-27 00:00:00,534.9954817813945,
2021-09-27 10:00:00,582.184905906178,
2021-09-27 10:30:00,569.7080085567883,
2021-09-27 12:00:00,614.9165072990513,
2021-09-27 13:30:00,596.064780253393,
2021-09-27 15:00:00,630.0493066137196,
2021-09-27 15:30:30,630.0493066137196,
2021-09-27 23:59:59,608.707425198404,c
0,608.707425198404,
0,608.707425198404,
0,608.707425198404,
0,608.707425198404,
0,608.707425198404,
0,608.707425198404,
0,608.707425198404,
0,608.707425198404,
2021-09-28 00:00:00,627.9525821016825,
2021-09-28 10:00:00,634.3230806818821,
2021-09-28 10:30:00,684.2176885562147,
2021-09-28 12:00:00,656.6969828369948,
2021-09-28 13:30:00,702.8575135598562,
2021-09-28 15:00:00,659.6728499515368,
2021-09-28 15:30:30,659.6728499515368,
2021-09-28 23:59:59,612.7053207773544,c
2021-09-29 00:00:00,657.6103206270947,
2021-09-29 10:00:00,676.0731536311661,
2021-09-29 10:30:00,746.8598538127077,
2021-09-29 12:00:00,704.5822688313283,
2021-09-29 13:30:00,665.3916405725765,
2021-09-29 15:00:00,644.0568159325253,
2021-09-29 15:30:30,644.0568159325253,
2021-09-29 23:59:59,610.1316498382477,e
2021-09-30 00:00:00,578.3401854208344,
2021-09-30 10:00:00,494.0924701143216,
2021-09-30 10:30:00,431.0216017562641,
2021-09-30 12:00:00,401.03107532524837,
2021-09-30 13:30:00,395.6942647906553,
2021-09-30 15:00:00,387.14865807000325,
2021-09-30 15:30:30,387.14865807000325,
2021-09-30 23:59:59,405.25427312773536,c
2021-10-01 00:00:00,433.2807686990844,
2021-10-01 10:00:00,407.98536473637137,
2021-10-01 10:30:00,405.45240682991795,
2021-10-01 12:00:00,373.73077496343336,
2021-10-01 13:30:00,313.33419563853187,
2021-10-01 15:00:00,319.84417954367774,
2021-10-01 15:30:30,319.84417954367774,
2021-10-01 23:59:59,350.0145083426502,w
2021-10-04 00:00:00,356.3268785986855,
2021-10-04 10:00:00,335.10728551882096,
2021-10-04 10:30:00,348.5092308769783,
2021-10-04 12:00:00,303.7926904862878,
2021-10-04 13:30:00,280.91022313290205,
2021-10-04 15:00:00,322.50293092762,
2021-10-04 15:30:30,322.50293092762,
2021-10-04 23:59:59,298.1017825846689,c
2021-10-05 00:00:00,271.1210175520532,
2021-10-05 10:00:00,238.58835793198108,
2021-10-05 10:30:00,197.24387750349814,
2021-10-05 12:00:00,196.9818458133986,
2021-10-05 13:30:00,151.44979616077262,
2021-10-05 15:00:00,143.27867661763838,
2021-10-05 15:30:30,143.27867661763838,
2021-10-05 23:59:59,164.91903624551907,c
2021-10-06 00:00:00,88.21529261691643,
2021-10-06 10:00:00,127.20205935450565,
2021-10-06 10:30:00,141.8058944327526,
2021-10-06 12:00:00,134.41647903795433,
2021-10-06 13:30:00,129.5566426668424,
2021-10-06 15:00:00,166.58977297730456,
2021-10-06 15:30:30,166.58977297730456,
2021-10-06 23:59:59,163.9153617754365,c
2021-10-07 00:00:00,169.58180363131618,
2021-10-07 10:00:00,108.18698492692003,
2021-10-07 10:30:00,105.8901223498298,
2021-10-07 12:00:00,131.10965558165935,
2021-10-07 13:30:00,144.29685019126396,
2021-10-07 15:00:00,132.8299015102283,
2021-10-07 15:30:30,132.8299015102283,
2021-10-07 23:59:59,120.25068472869093,c
2021-10-08 00:00:00,135.91244504603617,
