date,FTCS_2021_Q3,meta
2021-06-25 00:00:00,-16.612673011166518,
2021-06-25 10:00:00,-19.178552951304045,
2021-06-25 10:30:00,-15.347007572425259,
2021-06-25 12:00:00,-3.0366386472157467,
2021-06-25 13:30:00,-7.715934310300607,
2021-06-25 15:00:00,-6.2793446940601,
2021-06-25 15:30:30,-6.2793446940601,
2021-06-25 23:59:59,-13.36037688470562,w
2021-06-28 00:00:00,-19.85018417163105,
2021-06-28 10:00:00,-17.983810341470722,
2021-06-28 10:30:00,-16.867375464549557,
2021-06-28 12:00:00,-11.954047232198668,
2021-06-28 13:30:00,-10.169395577801975,
2021-06-28 15:00:00,-3.6346408585684395,
2021-06-28 15:30:30,-3.6346408585684395,
2021-06-28 23:59:59,-2.9398103254772203,c
2021-06-29 00:00:00,-3.986163138262113,
2021-06-29 10:00:00,-3.1065296427870805,
2021-06-29 10:30:00,-6.521967403358532,
2021-06-29 12:00:00,-10.403586028833045,
2021-06-29 13:30:00,-14.222407434139118,
2021-06-29 15:00:00,-19.986759250312204,
2021-06-29 15:30:30,-19.986759250312204,
2021-06-29 23:59:59,-18.286709836708354,c
2021-06-30 00:00:00,-7.678283326770432,
2021-06-30 10:00:00,-10.108043972934299,
2021-06-30 10:30:00,-16.071623778080312,
2021-06-30 12:00:00,-16.513090002539553,
2021-06-30 13:30:00,-12.0336991198122,
2021-06-30 15:00:00,-6.324489547837063,
2021-06-30 15:30:30,-6.324489547837063,s
2021-06-30 23:59:59,-11.899744276874438,c
2021-07-01 00:00:00,-7.39742208244286,
2021-07-01 10:00:00,-15.230747555672757,
2021-07-01 10:30:00,-20.214980812361958,
2021-07-01 12:00:00,-17.28854172012722,
2021-07-01 13:30:00,-16.981995964623128,
2021-07-01 15:00:00,-21.676477173233017,
2021-07-01 15:30:30,-21.676477173233017,
2021-07-01 23:59:59,-20.097282749193393,c
2021-07-02 00:00:00,-24.153316997007405,
2021-07-02 10:00:00,-21.87838828604322,
2021-07-02 10:30:00,-21.953646321025797,
2021-07-02 12:00:00,-25.769994618364343,
2021-07-02 13:30:00,-15.083661926253509,
2021-07-02 15:00:00,-12.083909146365597,
2021-07-02 15:30:30,-12.083909146365597,
2021-07-02 23:59:59,-17.294254515169776,w
2021-07-05 00:00:00,-17.294254515169776,
2021-07-05 10:00:00,-17.294254515169776,
2021-07-05 10:30:00,-17.294254515169776,
2021-07-05 12:00:00,-17.294254515169776,
2021-07-05 13:30:00,-17.294254515169776,
2021-07-05 15:00:00,-17.294254515169776,
2021-07-05 15:30:30,-17.294254515169776,
2021-07-05 23:59:59,-17.294254515169776,c
2021-07-06 00:00:00,-10.800009262101469,
2021-07-06 10:00:00,-10.68379222072473,
2021-07-06 10:30:00,-14.945381092739085,
2021-07-06 12:00:00,-8.759372948676033,
2021-07-06 13:30:00,-13.757333700380824,
2021-07-06 15:00:00,-16.53404109650973,
2021-07-06 15:30:30,-16.53404109650973,
2021-07-06 23:59:59,-8.022258141441862,c
2021-07-07 00:00:00,-8.72443300536095,
2021-07-07 10:00:00,-13.316020191629839,
2021-07-07 10:30:00,-18.75311875887004,
