date,MSCI_BRL_2022_Q1,meta
2022-01-05 00:00:00,56.309545679888515,
2022-01-05 10:00:00,47.95698832466064,
2022-01-05 10:30:00,66.75203282081156,
2022-01-05 12:00:00,65.19663958891533,
2022-01-05 13:30:00,87.5590992968207,
2022-01-05 15:00:00,98.13808132505778,
2022-01-05 15:30:30,98.13808132505778,
2022-01-05 23:59:59,101.12503994345593,c
2022-01-06 00:00:00,100.47575626858884,
2022-01-06 10:00:00,80.47456336295204,
2022-01-06 10:30:00,75.02142427512968,
2022-01-06 12:00:00,99.03471565745008,
2022-01-06 13:30:00,88.69261831203994,
2022-01-06 15:00:00,99.85238686848288,
2022-01-06 15:30:30,99.85238686848288,
2022-01-06 23:59:59,103.45085494507612,c
2022-01-07 00:00:00,79.36774182453405,
2022-01-07 10:00:00,61.16570531756906,
2022-01-07 10:30:00,65.67789460649715,
2022-01-07 12:00:00,58.84208864691118,
2022-01-07 13:30:00,30.816738848916202,
2022-01-07 15:00:00,35.50134979370296,
2022-01-07 15:30:30,35.50134979370296,
2022-01-07 23:59:59,53.689602062208905,w
2022-01-10 00:00:00,67.20915131074912,
2022-01-10 10:00:00,145.13340168239938,
2022-01-10 10:30:00,140.70031962343705,
2022-01-10 12:00:00,127.65915215010227,
2022-01-10 13:30:00,113.29165960204728,
2022-01-10 15:00:00,107.97252540439013,
2022-01-10 15:30:30,107.97252540439013,
2022-01-10 23:59:59,110.81681927416116,c
2022-01-11 00:00:00,122.19944163896503,
2022-01-11 10:00:00,60.95517197579147,
2022-01-11 10:30:00,47.08149106864198,
2022-01-11 12:00:00,45.50879963287139,
2022-01-11 13:30:00,39.836671078658355,
2022-01-11 15:00:00,39.64414763300215,
2022-01-11 15:30:30,39.64414763300215,
2022-01-11 23:59:59,58.656981875906695,c
2022-01-12 00:00:00,52.3043995769915,
2022-01-12 10:00:00,15.834408934983003,
2022-01-12 10:30:00,18.937339126120833,
2022-01-12 12:00:00,4.848647869511069,
2022-01-12 13:30:00,22.141700218330925,
2022-01-12 15:00:00,9.399480560989105,
2022-01-12 15:30:30,9.399480560989105,
2022-01-12 23:59:59,32.68451020468365,c
2022-01-13 00:00:00,37.11154168310645,
2022-01-13 10:00:00,47.25913849243943,
2022-01-13 10:30:00,61.51660714814648,
2022-01-13 12:00:00,41.30085156959012,
2022-01-13 13:30:00,37.18041584351545,
2022-01-13 15:00:00,39.325722552826846,
2022-01-13 15:30:30,39.325722552826846,
2022-01-13 23:59:59,42.941586500514404,c
2022-01-14 00:00:00,34.6815342374739,
2022-01-14 10:00:00,52.67295969190059,
2022-01-14 10:30:00,54.45560896654729,
2022-01-14 12:00:00,47.77281625739079,
2022-01-14 13:30:00,12.559562375013684,
2022-01-14 15:00:00,-23.806620390037324,
2022-01-14 15:30:30,-23.806620390037324,
2022-01-14 23:59:59,-13.782273491841579,w
2022-01-17 00:00:00,-19.85812912972756,
2022-01-17 10:00:00,-23.365361205429053,
2022-01-17 10:30:00,-26.225388780139383,
2022-01-17 12:00:00,-19.46628248465163,
2022-01-17 13:30:00,-30.614749037013553,
2022-01-17 15:00:00,-9.813846784459884,
2022-01-17 15:30:30,-9.813846784459884,
2022-01-17 23:59:59,-17.632946866141765,c
2022-01-18 00:00:00,-8.124777749143277,
2022-01-18 10:00:00,-62.86976550056988,
2022-01-18 10:30:00,-56.94640189976144,
2022-01-18 12:00:00,-65.96161591458804,
2022-01-18 13:30:00,-42.597411631152454,
2022-01-18 15:00:00,-52.382614399194836,
2022-01-18 15:30:30,-52.382614399194836,s
2022-01-18 23:59:59,-66.40472370004159,c
2022-01-19 00:00:00,-84.7548118305358,
2022-01-19 10:00:00,-73.56127385126229,
2022-01-19 10:30:00,-75.11044967910811,
2022-01-19 12:00:00,-91.50363564550389,
2022-01-19 13:30:00,-80.6740445439998,
2022-01-19 15:00:00,-76.32496157360492,
2022-01-19 15:30:30,-76.32496157360492,
2022-01-19 23:59:59,-54.39106592376447,c
2022-01-20 00:00:00,-64.66478724826288,
2022-01-20 10:00:00,-60.53219425953671,
2022-01-20 10:30:00,-84.13319289217043,
2022-01-20 12:00:00,-99.89052638858197,
2022-01-20 13:30:00,-107.46739241581759,
2022-01-20 15:00:00,-113.25831810997806,
2022-01-20 15:30:30,-113.25831810997806,
2022-01-20 23:59:59,-93.00399270683238,c
2022-01-21 00:00:00,-85.36538648277497,
2022-01-21 10:00:00,-96.35106075417661,
2022-01-21 10:30:00,-100.34728691120063,
2022-01-21 12:00:00,-111.31823533323609,
2022-01-21 13:30:00,-91.98638784743412,
2022-01-21 15:00:00,-104.62558963653305,
2022-01-21 15:30:30,-104.62558963653305,
2022-01-21 23:59:59,-101.33404812018716,w
2022-01-24 00:00:00,-97.54909541949723,
2022-01-24 10:00:00,-34.267613102001405,
2022-01-24 10:30:00,-42.17887811172159,
2022-01-24 12:00:00,-28.33703958641445,
2022-01-24 13:30:00,-46.19948845074464,
2022-01-24 15:00:00,-80.5253044072665,
2022-01-24 15:30:30,-80.5253044072665,
2022-01-24 23:59:59,-82.04192183915256,c
2022-01-25 00:00:00,-65.54952325638351,
2022-01-25 10:00:00,-102.99138750893371,
2022-01-25 10:30:00,-110.10369842562068,
2022-01-25 12:00:00,-144.45080884685854,
2022-01-25 13:30:00,-183.38736517738448,
2022-01-25 15:00:00,-194.67879851979296,
2022-01-25 15:30:30,-194.67879851979296,
2022-01-25 23:59:59,-172.09078328817668,c
2022-01-26 00:00:00,-201.8307715607275,
2022-01-26 10:00:00,-197.07063315249957,
2022-01-26 10:30:00,-210.8551214961667,
2022-01-26 12:00:00,-218.20544583129754,
2022-01-26 13:30:00,-228.365654040113,
2022-01-26 15:00:00,-230.7037805566183,
2022-01-26 15:30:30,-230.7037805566183,
