date,AS_HSI_2022_Q2,meta
2022-04-29 00:00:00,-58.77707263446564,
2022-04-29 01:00:00,-58.77707263446564,
2022-04-29 02:30:00,24.646713247409934,
2022-04-29 03:00:00,-9.377460896197817,
2022-04-29 18:30:00,-9.377460896197817,
2022-04-29 20:00:00,-9.377460896197817,
2022-04-29 23:00:00,-9.377460896197817,
2022-04-29 23:59:59,46.406793937932434,w
2022-05-02 00:00:00,46.406793937932434,
2022-05-02 01:00:00,46.406793937932434,
2022-05-02 02:30:00,46.406793937932434,
2022-05-02 03:00:00,46.406793937932434,
2022-05-02 18:30:00,46.406793937932434,
2022-05-02 20:00:00,46.406793937932434,
2022-05-02 23:00:00,39.08790572379917,
2022-05-02 23:59:59,39.08790572379917,c
2022-05-03 00:00:00,4.8290773352689484,
2022-05-03 01:00:00,4.8290773352689484,
2022-05-03 02:30:00,-15.700891492582059,
2022-05-03 03:00:00,-30.50041673772421,
2022-05-03 18:30:00,-30.50041673772421,
2022-05-03 20:00:00,-30.50041673772421,
2022-05-03 23:00:00,-76.47916474905082,
2022-05-03 23:59:59,-76.0607876318586,c
2022-05-04 00:00:00,-106.2128116410529,
2022-05-04 01:00:00,-106.2128116410529,
2022-05-04 02:30:00,-108.14794845114739,
2022-05-04 03:00:00,-111.19366245841775,
2022-05-04 18:30:00,-111.19366245841775,
2022-05-04 20:00:00,-111.19366245841775,
2022-05-04 23:00:00,-110.7079052142301,
2022-05-04 23:59:59,-93.71504001426774,c
2022-05-05 00:00:00,-88.98533355632298,
2022-05-05 01:00:00,-88.98533355632298,
2022-05-05 02:30:00,-89.57189666855243,
2022-05-05 03:00:00,-91.21059322455744,
2022-05-05 18:30:00,-91.21059322455744,
2022-05-05 20:00:00,-91.21059322455744,
2022-05-05 23:00:00,-37.12460818565569,
2022-05-05 23:59:59,-50.78286763185724,c
2022-05-06 00:00:00,-82.35452163831269,
2022-05-06 01:00:00,-82.35452163831269,
2022-05-06 02:30:00,-53.47347483277281,
2022-05-06 03:00:00,-67.79424586727396,
2022-05-06 18:30:00,-67.79424586727396,
2022-05-06 20:00:00,-67.79424586727396,
2022-05-06 23:00:00,-67.79424586727396,
2022-05-06 23:59:59,-45.493369826292565,w
2022-05-09 00:00:00,-47.45268054566736,
2022-05-09 01:00:00,-47.45268054566736,
2022-05-09 02:30:00,-47.45268054566736,
2022-05-09 03:00:00,-47.45268054566736,
2022-05-09 18:30:00,-47.45268054566736,
2022-05-09 20:00:00,-47.45268054566736,
2022-05-09 23:00:00,34.44516437964785,
2022-05-09 23:59:59,17.68289535598501,c
2022-05-10 00:00:00,-76.27420424210709,
2022-05-10 01:00:00,-76.27420424210709,
2022-05-10 02:30:00,-66.07629293676769,
2022-05-10 03:00:00,-51.013362610655804,
2022-05-10 18:30:00,-51.013362610655804,
2022-05-10 20:00:00,-51.013362610655804,
2022-05-10 23:00:00,-16.496502658259942,
2022-05-10 23:59:59,20.95491165012936,c
2022-05-11 00:00:00,6.7100898297171625,
2022-05-11 01:00:00,6.7100898297171625,
2022-05-11 02:30:00,7.323613713832856,
2022-05-11 03:00:00,-3.4543078356575734,
2022-05-11 18:30:00,-3.4543078356575734,
2022-05-11 20:00:00,-3.4543078356575734,
2022-05-11 23:00:00,-18.716889531587185,
2022-05-11 23:59:59,-23.06523104003918,c
2022-05-12 00:00:00,-49.94690066412318,
2022-05-12 01:00:00,-49.94690066412318,
2022-05-12 02:30:00,-77.9777442955849,
2022-05-12 03:00:00,-65.84572634805954,
2022-05-12 18:30:00,-65.84572634805954,
2022-05-12 20:00:00,-65.84572634805954,
2022-05-12 23:00:00,1.1287211187088815,
2022-05-12 23:59:59,-4.805463850122123,c
2022-05-13 00:00:00,-20.218325723181806,
2022-05-13 01:00:00,-20.218325723181806,
2022-05-13 02:30:00,-21.233058362824067,
2022-05-13 03:00:00,-8.40824206713637,
2022-05-13 18:30:00,-8.40824206713637,
2022-05-13 20:00:00,-8.40824206713637,
2022-05-13 23:00:00,-8.40824206713637,
2022-05-13 23:59:59,-19.43734891122881,w
2022-05-16 00:00:00,-21.368456098548677,
2022-05-16 01:00:00,-21.368456098548677,
2022-05-16 02:30:00,-21.918571279523576,
2022-05-16 03:00:00,-25.533531252990997,
2022-05-16 18:30:00,-25.533531252990997,
2022-05-16 20:00:00,-25.533531252990997,
2022-05-16 23:00:00,0.3379316712519085,
2022-05-16 23:59:59,2.3717436582685423,c
2022-05-17 00:00:00,6.697231744026567,
2022-05-17 01:00:00,6.697231744026567,
2022-05-17 02:30:00,19.99443118387626,
2022-05-17 03:00:00,28.415041730134362,
2022-05-17 18:30:00,28.415041730134362,
2022-05-17 20:00:00,28.415041730134362,
2022-05-17 23:00:00,-11.837016498291632,
2022-05-17 23:59:59,-3.878378732882311,c
2022-05-18 00:00:00,-1.2429546447494886,
2022-05-18 01:00:00,-1.2429546447494886,
2022-05-18 02:30:00,28.54044155178508,
2022-05-18 03:00:00,24.091273798839893,
2022-05-18 18:30:00,24.091273798839893,
2022-05-18 20:00:00,24.091273798839893,
2022-05-18 23:00:00,25.7145769770666,
2022-05-18 23:59:59,34.01692064067697,c
2022-05-19 00:00:00,8.531968816985682,
2022-05-19 01:00:00,8.531968816985682,
2022-05-19 02:30:00,-1.3392623877643928,
2022-05-19 03:00:00,-15.488663239623747,
2022-05-19 18:30:00,-15.488663239623747,
2022-05-19 20:00:00,-15.488663239623747,
2022-05-19 23:00:00,2.306817489499963,
2022-05-19 23:59:59,17.03920365441013,c
2022-05-20 00:00:00,15.644164422960785,
2022-05-20 01:00:00,15.644164422960785,
2022-05-20 02:30:00,12.270317806662433,
2022-05-20 03:00:00,12.228491474392058,
2022-05-20 18:30:00,12.228491474392058,
2022-05-20 20:00:00,12.228491474392058,
2022-05-20 23:00:00,12.228491474392058,A
2022-05-20 23:59:59,-12.9926345092249,w
2022-05-23 00:00:00,113.19265646609983,
2022-05-23 01:00:00,113.19265646609983,
2022-05-23 02:30:00,114.83285084458976,
2022-05-23 03:00:00,99.07379400385162,
2022-05-23 18:30:00,99.07379400385162,
2022-05-23 20:00:00,99.07379400385162,
2022-05-23 23:00:00,128.31662644389849,
2022-05-23 23:59:59,112.71198022369822,c
2022-05-24 00:00:00,106.83808949601894,
2022-05-24 01:00:00,106.83808949601894,
2022-05-24 02:30:00,88.75525929362334,
2022-05-24 03:00:00,68.80460235633745,
2022-05-24 18:30:00,68.80460235633745,
2022-05-24 20:00:00,68.80460235633745,
2022-05-24 23:00:00,67.02196990573202,
2022-05-24 23:59:59,84.63836025790556,c
2022-05-25 00:00:00,68.0938980654339,
2022-05-25 01:00:00,68.0938980654339,
2022-05-25 02:30:00,52.97809390475868,
2022-05-25 03:00:00,48.11900945328739,
2022-05-25 18:30:00,48.11900945328739,
2022-05-25 20:00:00,48.11900945328739,
2022-05-25 23:00:00,68.22207826200383,
2022-05-25 23:59:59,61.100606751988835,c
2022-05-26 00:00:00,55.86347960764351,
2022-05-26 01:00:00,55.86347960764351,
2022-05-26 02:30:00,64.66961336816848,
2022-05-26 03:00:00,52.593704932355195,
2022-05-26 18:30:00,52.593704932355195,
