date,MSCI_US_MIG_HEDGED_2021_Q2,meta
2021-04-27 15:00:00,211.5740653668895,
2021-04-27 15:30:30,211.5740653668895,
2021-04-27 23:59:59,214.0115487916737,c
2021-04-28 00:00:00,227.3736729716863,
2021-04-28 10:00:00,184.51333803384415,
2021-04-28 10:30:00,192.60716238447463,
2021-04-28 12:00:00,182.98933070845277,
2021-04-28 13:30:00,194.13367582483625,
2021-04-28 15:00:00,185.6675464945626,
2021-04-28 15:30:30,185.6675464945626,
2021-04-28 23:59:59,186.50650521886524,c
2021-04-29 00:00:00,191.23809514946072,
2021-04-29 10:00:00,173.06298826837627,
2021-04-29 10:30:00,155.04921996272742,
2021-04-29 12:00:00,149.78512914736393,
2021-04-29 13:30:00,146.5442663295185,
2021-04-29 15:00:00,143.02015385162127,
2021-04-29 15:30:30,143.02015385162127,
2021-04-29 23:59:59,136.16952117953844,c
2021-04-30 00:00:00,134.43245068170518,
2021-04-30 10:00:00,140.15281023623993,
2021-04-30 10:30:00,161.0269291973675,
2021-04-30 12:00:00,144.7788967889602,
2021-04-30 13:30:00,140.3593141158267,
2021-04-30 15:00:00,131.8823531789439,
2021-04-30 15:30:30,131.8823531789439,
2021-04-30 23:59:59,143.07206430186284,w
2021-05-03 00:00:00,152.19267710726683,
2021-05-03 10:00:00,72.72210566304375,
2021-05-03 10:30:00,71.16532702991009,
2021-05-03 12:00:00,37.315506694383714,
2021-05-03 13:30:00,35.58781164290684,
2021-05-03 15:00:00,1.6564892510384084,
2021-05-03 15:30:30,1.6564892510384084,
2021-05-03 23:59:59,-5.386308079871469,c
2021-05-04 00:00:00,-45.59791280690371,
2021-05-04 10:00:00,-64.59965072342393,
2021-05-04 10:30:00,-53.10809729986923,
2021-05-04 12:00:00,-97.47483416508655,
2021-05-04 13:30:00,-80.32287294630561,
2021-05-04 15:00:00,-36.45613888401493,
2021-05-04 15:30:30,-36.45613888401493,
2021-05-04 23:59:59,-38.25410248849738,c
2021-05-05 00:00:00,69.93868177803597,
2021-05-05 10:00:00,10.251109000387657,
2021-05-05 10:30:00,44.76661418178247,
2021-05-05 12:00:00,40.63150928359255,
2021-05-05 13:30:00,65.91324964577382,
2021-05-05 15:00:00,69.97080776621624,
2021-05-05 15:30:30,69.97080776621624,
2021-05-05 23:59:59,48.35939381170772,c
2021-05-06 00:00:00,23.313315984028975,
2021-05-06 10:00:00,34.94697632291832,
2021-05-06 10:30:00,58.76526420748081,
2021-05-06 12:00:00,54.427970645575044,
2021-05-06 13:30:00,82.08321712324613,
2021-05-06 15:00:00,59.91992017031731,
2021-05-06 15:30:30,59.91992017031731,
2021-05-06 23:59:59,69.80266539294979,c
2021-05-07 00:00:00,57.592557767971584,
2021-05-07 10:00:00,76.6702397659455,
2021-05-07 10:30:00,93.32794410680901,
2021-05-07 12:00:00,102.10425433713772,
2021-05-07 13:30:00,121.14774023204836,
2021-05-07 15:00:00,112.77446954938762,
2021-05-07 15:30:30,112.77446954938762,
2021-05-07 23:59:59,120.3113163488137,w
2021-05-10 00:00:00,136.70262141658947,
2021-05-10 10:00:00,130.7543521429804,
2021-05-10 10:30:00,137.67690790030287,
2021-05-10 12:00:00,166.6854845953069,
2021-05-10 13:30:00,160.9448013238457,
2021-05-10 15:00:00,143.29755836317128,
2021-05-10 15:30:30,143.29755836317128,
2021-05-10 23:59:59,156.9957010185732,c
2021-05-11 00:00:00,86.95256967383784,
2021-05-11 10:00:00,36.80415527770714,
2021-05-11 10:30:00,7.546467082043648,
2021-05-11 12:00:00,-12.651879222832292,
2021-05-11 13:30:00,-19.56064160467139,
2021-05-11 15:00:00,-17.257386329813357,
2021-05-11 15:30:30,-17.257386329813357,
2021-05-11 23:59:59,0.0,a
2021-05-12 00:00:00,1.9951790080116325,
2021-05-12 10:00:00,34.74486055501876,
2021-05-12 10:30:00,0.43709073539491783,
2021-05-12 12:00:00,-67.98323198063707,
2021-05-12 13:30:00,-81.84457383135549,
2021-05-12 15:00:00,-87.6425032071894,
2021-05-12 15:30:30,-87.6425032071894,
2021-05-12 23:59:59,-84.0573242630399,c
2021-05-13 00:00:00,-80.27875910383571,
2021-05-13 10:00:00,-70.42213549665786,
2021-05-13 10:30:00,-68.31703320289347,
2021-05-13 12:00:00,-92.96982867921156,
2021-05-13 13:30:00,-133.6524284050477,
2021-05-13 15:00:00,-130.0812455742051,
2021-05-13 15:30:30,-130.0812455742051,u
2021-05-13 23:59:59,-104.75837642585134,c
2021-05-14 00:00:00,-102.26440874984948,
2021-05-14 10:00:00,-50.64376943444515,
2021-05-14 10:30:00,-53.37705486318015,
2021-05-14 12:00:00,-50.505800641270326,
2021-05-14 13:30:00,-56.752395167252075,
2021-05-14 15:00:00,-49.462816410261354,
2021-05-14 15:30:30,-49.462816410261354,
2021-05-14 23:59:59,-68.5291125796164,w
0,-68.5291125796164,
0,-68.5291125796164,
0,-68.5291125796164,
0,-68.5291125796164,
0,-68.5291125796164,
0,-68.5291125796164,
0,-68.5291125796164,
0,-68.5291125796164,
0,-68.5291125796164,
0,-68.5291125796164,
0,-68.5291125796164,
0,-68.5291125796164,
0,-68.5291125796164,
0,-68.5291125796164,
0,-68.5291125796164,
0,-68.5291125796164,
0,-68.5291125796164,
0,-68.5291125796164,
0,-68.5291125796164,
0,-68.5291125796164,
0,-68.5291125796164,
0,-68.5291125796164,
0,-68.5291125796164,
0,-68.5291125796164,
0,-68.5291125796164,
0,-68.5291125796164,
0,-68.5291125796164,
0,-68.5291125796164,
0,-68.5291125796164,
0,-68.5291125796164,
0,-68.5291125796164,
0,-68.5291125796164,
2021-05-17 00:00:00,-53.23864510883416,
2021-05-17 10:00:00,-55.49199705002394,
2021-05-17 10:30:00,-67.28051629010918,
2021-05-17 12:00:00,-59.357414502361564,
2021-05-17 13:30:00,-48.444755892552195,
2021-05-17 15:00:00,-37.17344917390756,
2021-05-17 15:30:30,-37.17344917390756,
2021-05-17 23:59:59,-34.63724206833274,c
2021-05-18 00:00:00,-46.433719999735445,
2021-05-18 10:00:00,-25.245762736201982,
2021-05-18 10:30:00,-51.31314044929752,
2021-05-18 12:00:00,-60.171614133979176,
2021-05-18 13:30:00,-70.35104615515388,
2021-05-18 15:00:00,-61.49602817589599,
2021-05-18 15:30:30,-61.49602817589599,
2021-05-18 23:59:59,-41.0275150649949,c
2021-05-19 00:00:00,-58.03452633519629,
2021-05-19 10:00:00,-15.273277427712287,
2021-05-19 10:30:00,-25.586575507237114,
2021-05-19 12:00:00,-42.376468063796324,
2021-05-19 13:30:00,-55.57256525282281,
2021-05-19 15:00:00,-89.75877113325996,
2021-05-19 15:30:30,-89.75877113325996,
2021-05-19 23:59:59,-74.63458470099096,c
2021-05-20 00:00:00,-68.94866146010133,
2021-05-20 10:00:00,-82.49234528389172,
2021-05-20 10:30:00,-87.10524854028847,
2021-05-20 12:00:00,-78.87277407186303,
2021-05-20 13:30:00,-47.942762162960435,
2021-05-20 15:00:00,-34.46597957725356,
2021-05-20 15:30:30,-34.46597957725356,
2021-05-20 23:59:59,-52.333606878392004,c
2021-05-21 00:00:00,-32.262013311575345,
2021-05-21 10:00:00,-33.14209480928861,
2021-05-21 10:30:00,-28.084913730628102,
2021-05-21 12:00:00,-40.60705642335739,
2021-05-21 13:30:00,-35.510318308930835,
2021-05-21 15:00:00,-52.830655125196415,
2021-05-21 15:30:30,-52.830655125196415,
2021-05-21 23:59:59,-44.443680065260054,w
2021-05-24 00:00:00,-19.675148965522396,
2021-05-24 10:00:00,41.51646623185428,
2021-05-24 10:30:00,31.890736064727093,
2021-05-24 12:00:00,55.111620883216574,
2021-05-24 13:30:00,78.08116333197984,
2021-05-24 15:00:00,78.56020774336628,
2021-05-24 15:30:30,78.56020774336628,
2021-05-24 23:59:59,65.22973938993988,c
2021-05-25 00:00:00,89.28746563541574,
2021-05-25 10:00:00,97.00145320006237,
2021-05-25 10:30:00,103.21083761872143,
2021-05-25 12:00:00,118.00780223885903,
2021-05-25 13:30:00,123.2272833654643,
2021-05-25 15:00:00,127.71651119621504,
2021-05-25 15:30:30,127.71651119621504,
2021-05-25 23:59:59,130.4140370479172,c
2021-05-26 00:00:00,135.2449499030273,
2021-05-26 10:00:00,123.13503558640986,
2021-05-26 10:30:00,148.01018185047673,
2021-05-26 12:00:00,102.71149179284265,
2021-05-26 13:30:00,70.48777610857064,
2021-05-26 15:00:00,54.58248603027158,
2021-05-26 15:30:30,54.58248603027158,
2021-05-26 23:59:59,69.9383824853677,c
2021-05-27 00:00:00,82.3577110705773,
2021-05-27 10:00:00,95.61496012187263,
2021-05-27 10:30:00,95.3466840471662,
2021-05-27 12:00:00,60.68993338174022,
2021-05-27 13:30:00,70.82396051387462,
2021-05-27 15:00:00,78.12964624977297,
2021-05-27 15:30:30,78.12964624977297,
2021-05-27 23:59:59,12.488322525235276,e
2021-05-28 00:00:00,17.45917229728161,
2021-05-28 10:00:00,-5.974235914075848,
2021-05-28 10:30:00,28.300060724916136,
2021-05-28 12:00:00,36.3769736399679,
2021-05-28 13:30:00,33.07886262498272,
2021-05-28 15:00:00,49.103790092854126,
2021-05-28 15:30:30,49.103790092854126,
2021-05-28 23:59:59,54.393919579210376,w
2021-05-31 00:00:00,54.393919579210376,
2021-05-31 10:00:00,54.393919579210376,
2021-05-31 10:30:00,54.393919579210376,
2021-05-31 12:00:00,54.393919579210376,
2021-05-31 13:30:00,54.393919579210376,
2021-05-31 15:00:00,54.393919579210376,
2021-05-31 15:30:30,54.393919579210376,
2021-05-31 23:59:59,54.393919579210376,c
2021-06-01 00:00:00,46.42852777540617,
2021-06-01 10:00:00,44.42650352822341,
2021-06-01 10:30:00,24.041559236894386,
2021-06-01 12:00:00,52.903460804862675,
2021-06-01 13:30:00,58.56470979649731,
2021-06-01 15:00:00,75.67486723139172,
2021-06-01 15:30:30,75.67486723139172,
2021-06-01 23:59:59,82.25914368096323,c
2021-06-02 00:00:00,48.76586609726593,
2021-06-02 10:00:00,37.903875840492105,
2021-06-02 10:30:00,41.61961980704751,
2021-06-02 12:00:00,70.60613254918132,
2021-06-02 13:30:00,126.70551105023844,
2021-06-02 15:00:00,129.800479190109,
2021-06-02 15:30:30,129.800479190109,
2021-06-02 23:59:59,125.11719244151908,c
2021-06-03 00:00:00,74.93990069636345,
2021-06-03 10:00:00,117.85820331079822,
2021-06-03 10:30:00,157.41848601987238,
2021-06-03 12:00:00,166.33236728679026,
2021-06-03 13:30:00,178.16516821534117,
2021-06-03 15:00:00,184.43493236376855,
2021-06-03 15:30:30,184.43493236376855,
2021-06-03 23:59:59,178.83616893746546,c
2021-06-04 00:00:00,187.38030960503755,
2021-06-04 10:00:00,198.31459863119727,
2021-06-04 10:30:00,203.28976781421238,
2021-06-04 12:00:00,228.07650375509076,
2021-06-04 13:30:00,234.34308176780297,
2021-06-04 15:00:00,246.5346723140246,
2021-06-04 15:30:30,246.5346723140246,
2021-06-04 23:59:59,244.3586961686645,w
2021-06-07 00:00:00,291.9389265954549,
2021-06-07 10:00:00,289.1880303250642,
2021-06-07 10:30:00,282.47381398198826,
2021-06-07 12:00:00,209.87050959502824,
2021-06-07 13:30:00,193.22863772620826,
2021-06-07 15:00:00,200.13626524494822,
2021-06-07 15:30:30,200.13626524494822,
2021-06-07 23:59:59,196.3422171329425,c
2021-06-08 00:00:00,216.06270285910153,
2021-06-08 10:00:00,183.1381948971174,
2021-06-08 10:30:00,191.6201882155034,
2021-06-08 12:00:00,204.31081699883725,
2021-06-08 13:30:00,206.96859158507345,
2021-06-08 15:00:00,213.25676760925597,
2021-06-08 15:30:30,213.25676760925597,
2021-06-08 23:59:59,204.0563944754241,c
2021-06-09 00:00:00,196.9060955380691,
2021-06-09 10:00:00,163.3667674472577,
2021-06-09 10:30:00,167.68140442066317,
2021-06-09 12:00:00,190.05875743409672,
2021-06-09 13:30:00,182.64968810381532,
2021-06-09 15:00:00,178.56866950732916,
2021-06-09 15:30:30,178.56866950732916,
2021-06-09 23:59:59,199.37751204185003,c
2021-06-10 00:00:00,206.91518698434714,
2021-06-10 10:00:00,218.6095389113762,
2021-06-10 10:30:00,221.56982945389626,
2021-06-10 12:00:00,190.31354368321138,
2021-06-10 13:30:00,177.39413945997381,
2021-06-10 15:00:00,194.0897538226971,
2021-06-10 15:30:30,194.0897538226971,
2021-06-10 23:59:59,197.2710195727447,c
2021-06-11 00:00:00,194.2380135024993,
2021-06-11 10:00:00,197.47312725921336,
2021-06-11 10:30:00,201.35962466675545,
2021-06-11 12:00:00,197.22174867984933,
2021-06-11 13:30:00,188.46167527580815,
2021-06-11 15:00:00,201.19357371474,
2021-06-11 15:30:30,201.19357371474,
2021-06-11 23:59:59,194.38397808505965,w
2021-06-14 00:00:00,218.18525504171583,
2021-06-14 10:00:00,210.457976693459,
2021-06-14 10:30:00,190.75339896643783,
2021-06-14 12:00:00,169.44270714009025,
2021-06-14 13:30:00,164.49898622782052,
2021-06-14 15:00:00,167.88620998226997,
2021-06-14 15:30:30,167.88620998226997,
2021-06-14 23:59:59,155.60317348117798,c
2021-06-15 00:00:00,112.5097659206985,
2021-06-15 10:00:00,115.53442125881946,
2021-06-15 10:30:00,118.1094814830775,
2021-06-15 12:00:00,115.04872928667027,
2021-06-15 13:30:00,110.0052778738501,
2021-06-15 15:00:00,107.21348901108689,
2021-06-15 15:30:30,107.21348901108689,
2021-06-15 23:59:59,110.98346733482515,c
2021-06-16 00:00:00,113.08404580983853,
2021-06-16 10:00:00,99.83059335930955,
2021-06-16 10:30:00,97.68898686481981,
2021-06-16 12:00:00,91.43381286933379,
2021-06-16 13:30:00,105.52328045071658,
2021-06-16 15:00:00,118.13312370694615,
2021-06-16 15:30:30,118.13312370694615,
2021-06-16 23:59:59,112.58632025776001,c
2021-06-17 00:00:00,125.20811935030753,
2021-06-17 10:00:00,121.81612553200216,
2021-06-17 10:30:00,102.9119940347959,
2021-06-17 12:00:00,96.82195636533555,
2021-06-17 13:30:00,99.17373536963851,
2021-06-17 15:00:00,79.90785200048668,
2021-06-17 15:30:30,79.90785200048668,
2021-06-17 23:59:59,75.92730712274442,c
