date,CAD_FTSE_2023_Q1,meta
2023-01-06 00:00:00,206.0815703701537,
2023-01-06 10:00:00,213.75999230645357,
2023-01-06 10:30:00,218.77537859375207,
2023-01-06 12:00:00,242.44016254225244,
2023-01-06 13:30:00,219.00740044140912,
2023-01-06 15:00:00,199.191979632717,
2023-01-06 15:30:30,199.191979632717,
2023-01-06 23:59:59,202.07193383045797,w
2023-01-09 00:00:00,271.13932724196957,
2023-01-09 10:00:00,282.7815490626881,
2023-01-09 10:30:00,257.5548248528744,
2023-01-09 12:00:00,255.62744907256956,
2023-01-09 13:30:00,255.4339554555795,
2023-01-09 15:00:00,257.58263394393725,
2023-01-09 15:30:30,257.58263394393725,
2023-01-09 23:59:59,238.92722685704348,c
2023-01-10 00:00:00,266.51667657192365,
2023-01-10 10:00:00,229.50592537127795,
2023-01-10 10:30:00,248.32622824594682,
2023-01-10 12:00:00,247.6789304577478,
2023-01-10 13:30:00,229.17048284863176,
2023-01-10 15:00:00,213.9039810703839,
2023-01-10 15:30:30,213.9039810703839,
2023-01-10 23:59:59,235.67449354883684,c
2023-01-11 00:00:00,263.54599221000854,
2023-01-11 10:00:00,260.3944313358984,
2023-01-11 10:30:00,242.9523921631162,
2023-01-11 12:00:00,227.1986969398181,
2023-01-11 13:30:00,241.56864753277887,
2023-01-11 15:00:00,222.18777117845957,
2023-01-11 15:30:30,222.18777117845957,
2023-01-11 23:59:59,196.41827603806541,c
2023-01-12 00:00:00,213.57019493788312,
2023-01-12 10:00:00,199.5048865193903,
2023-01-12 10:30:00,204.77469047325258,
2023-01-12 12:00:00,239.40327930352987,
2023-01-12 13:30:00,248.02849281469207,
2023-01-12 15:00:00,258.9003019785396,
2023-01-12 15:30:30,258.9003019785396,
2023-01-12 23:59:59,270.37711706174105,c
2023-01-13 00:00:00,275.01772919655286,
2023-01-13 10:00:00,264.79060666497253,
2023-01-13 10:30:00,271.5192854132374,
2023-01-13 12:00:00,270.6789571207314,
2023-01-13 13:30:00,271.4053400471971,
2023-01-13 15:00:00,282.5367898736599,
2023-01-13 15:30:30,282.5367898736599,
2023-01-13 23:59:59,284.32948671429676,w
2023-01-16 00:00:00,266.13326552053195,
2023-01-16 10:00:00,250.74441375507695,
2023-01-16 10:30:00,244.95809617749092,
2023-01-16 12:00:00,241.78565880736096,
2023-01-16 13:30:00,232.5364601163169,
2023-01-16 15:00:00,237.0103853516166,
2023-01-16 15:30:30,237.0103853516166,
2023-01-16 23:59:59,239.30329100369454,c
2023-01-17 00:00:00,268.7772212193436,
2023-01-17 10:00:00,267.9857558011013,
2023-01-17 10:30:00,236.41331551145277,
2023-01-17 12:00:00,249.12766891767205,
2023-01-17 13:30:00,218.12127996657455,
2023-01-17 15:00:00,263.5527745132881,
2023-01-17 15:30:30,263.5527745132881,
2023-01-17 23:59:59,265.0453043249454,c
2023-01-18 00:00:00,320.81117093958983,
2023-01-18 10:00:00,336.9900143430202,
2023-01-18 10:30:00,330.88481347533366,
2023-01-18 12:00:00,319.9931381291408,
2023-01-18 13:30:00,297.2911564801425,
2023-01-18 15:00:00,292.8777533435723,
2023-01-18 15:30:30,292.8777533435723,
2023-01-18 23:59:59,272.6704564840643,c
2023-01-19 00:00:00,251.2302441579086,
2023-01-19 10:00:00,246.03654166648994,
2023-01-19 10:30:00,235.927907375828,
2023-01-19 12:00:00,236.10351291300412,
2023-01-19 13:30:00,271.4677644574681,
2023-01-19 15:00:00,283.2579248244492,
2023-01-19 15:30:30,283.2579248244492,
2023-01-19 23:59:59,286.33219445271016,c
2023-01-20 00:00:00,277.1815137022295,
2023-01-20 10:00:00,275.43406210869216,
2023-01-20 10:30:00,290.155804151168,
2023-01-20 12:00:00,300.63266634932415,
2023-01-20 13:30:00,312.12361485839983,
2023-01-20 15:00:00,316.2486116004645,
2023-01-20 15:30:30,316.2486116004645,
2023-01-20 23:59:59,310.0327842684519,w
2023-01-23 00:00:00,311.99255830157244,
2023-01-23 10:00:00,295.50576907642744,
2023-01-23 10:30:00,280.5301905004708,
2023-01-23 12:00:00,251.21060928021234,
2023-01-23 13:30:00,252.90769615500994,
2023-01-23 15:00:00,266.4138974920925,
2023-01-23 15:30:30,266.4138974920925,
2023-01-23 23:59:59,274.4566358227903,c
2023-01-24 00:00:00,259.8664264795325,
2023-01-24 10:00:00,245.38553090236337,
2023-01-24 10:30:00,238.83044923207035,
2023-01-24 12:00:00,228.54365607929913,
2023-01-24 13:30:00,225.52252799044572,
2023-01-24 15:00:00,226.98851099447575,
2023-01-24 15:30:30,226.98851099447575,
2023-01-24 23:59:59,226.33408106267598,c
2023-01-25 00:00:00,260.8068583537897,
2023-01-25 10:00:00,240.7927152029015,
2023-01-25 10:30:00,241.72073091245693,
2023-01-25 12:00:00,256.5776840474832,
2023-01-25 13:30:00,289.35172841070107,
2023-01-25 15:00:00,295.5388751372725,
2023-01-25 15:30:30,295.5388751372725,
2023-01-25 23:59:59,282.4565487666214,c
2023-01-26 00:00:00,302.11333411323994,
2023-01-26 10:00:00,240.2241300075084,
2023-01-26 10:30:00,233.39667019970238,
2023-01-26 12:00:00,255.19934230935314,
2023-01-26 13:30:00,268.8437147471104,
2023-01-26 15:00:00,290.54649092086765,
2023-01-26 15:30:30,290.54649092086765,
2023-01-26 23:59:59,307.22240341920724,c
2023-01-27 00:00:00,298.6257794119656,
2023-01-27 10:00:00,344.42637009378245,
2023-01-27 10:30:00,363.36068266106645,
2023-01-27 12:00:00,349.656171955354,
2023-01-27 13:30:00,324.1518231134844,
2023-01-27 15:00:00,349.33852509608073,
2023-01-27 15:30:30,349.33852509608073,
2023-01-27 23:59:59,370.1861384884942,w
2023-01-30 00:00:00,346.88551255647826,
2023-01-30 10:00:00,334.84077129677394,
2023-01-30 10:30:00,352.61075631164135,
2023-01-30 12:00:00,349.1249743722583,
2023-01-30 13:30:00,326.31550195169666,
2023-01-30 15:00:00,334.4904293287086,
2023-01-30 15:30:30,334.4904293287086,
2023-01-30 23:59:59,330.02099923894525,c
2023-01-31 00:00:00,263.60238423017745,
2023-01-31 10:00:00,273.7621449440062,
2023-01-31 10:30:00,264.6491637480867,
2023-01-31 12:00:00,272.8082726626835,
2023-01-31 13:30:00,277.6611452144184,
2023-01-31 15:00:00,268.9337712073675,
2023-01-31 15:30:30,268.9337712073675,
2023-01-31 23:59:59,323.7618366085708,c
2023-02-01 00:00:00,311.58051087496733,
2023-02-01 10:00:00,266.26795182963497,
2023-02-01 10:30:00,252.59723683692664,
2023-02-01 12:00:00,182.2658144762163,
2023-02-01 13:30:00,206.27233485631496,
2023-02-01 15:00:00,224.07432607711598,
2023-02-01 15:30:30,224.07432607711598,
2023-02-01 23:59:59,233.94270819147732,c
2023-02-02 00:00:00,206.68399010974326,
2023-02-02 10:00:00,198.57332497627976,
2023-02-02 10:30:00,168.25924529004214,
2023-02-02 12:00:00,142.76896246651359,
2023-02-02 13:30:00,121.49201027856907,
2023-02-02 15:00:00,122.4801641302497,
2023-02-02 15:30:30,122.4801641302497,
2023-02-02 23:59:59,130.09030786226413,c
2023-02-03 00:00:00,128.9680838141594,
2023-02-03 10:00:00,175.975098031372,
2023-02-03 10:30:00,197.21689872600928,
2023-02-03 12:00:00,164.89712433587692,
2023-02-03 13:30:00,165.31534492259652,
2023-02-03 15:00:00,164.28479499519653,
2023-02-03 15:30:30,164.28479499519653,
2023-02-03 23:59:59,156.51582132961494,w
2023-02-06 00:00:00,159.54892544151744,
2023-02-06 10:00:00,139.2566242803955,
2023-02-06 10:30:00,131.43630809799652,
2023-02-06 12:00:00,135.2027793514667,
2023-02-06 13:30:00,130.05398854375744,
2023-02-06 15:00:00,120.26859075512084,
2023-02-06 15:30:30,120.26859075512084,
2023-02-06 23:59:59,120.16192178226584,c
2023-02-07 00:00:00,141.19296771961353,
2023-02-07 10:00:00,152.67357688435777,
2023-02-07 10:30:00,152.7356951800789,
2023-02-07 12:00:00,174.65329042550547,
2023-02-07 13:30:00,159.08469632841388,
2023-02-07 15:00:00,182.17961990896447,
2023-02-07 15:30:30,182.17961990896447,
2023-02-07 23:59:59,193.73830883186702,c
2023-02-08 00:00:00,203.56128499862916,
2023-02-08 10:00:00,207.48399115895108,
2023-02-08 10:30:00,215.58367842475946,
2023-02-08 12:00:00,222.4955076656147,
2023-02-08 13:30:00,244.58494685429832,
2023-02-08 15:00:00,228.38745237479498,
2023-02-08 15:30:30,228.38745237479498,
2023-02-08 23:59:59,214.01767438373963,c
2023-02-09 00:00:00,216.15388250900924,
2023-02-09 10:00:00,193.3107309249067,
2023-02-09 10:30:00,190.99490748917697,
2023-02-09 12:00:00,179.90328317071226,
2023-02-09 13:30:00,188.91631417649796,
2023-02-09 15:00:00,176.34690610692223,
2023-02-09 15:30:30,176.34690610692223,
2023-02-09 23:59:59,181.44495867932073,c
