date,XMLV_2021_Q3,meta
2021-07-16 00:00:00,251.51261193255002,
2021-07-16 10:00:00,254.13637465544954,
2021-07-16 10:30:00,252.09927722480077,
2021-07-16 12:00:00,252.88740950294942,
2021-07-16 13:30:00,256.79886693842695,
2021-07-16 15:00:00,252.61267895022266,
2021-07-16 15:30:30,252.61267895022266,
2021-07-16 23:59:59,246.38149665713513,w
2021-07-19 00:00:00,231.9967817945447,
2021-07-19 10:00:00,201.40710291426953,
2021-07-19 10:30:00,193.45828597176393,
2021-07-19 12:00:00,191.44997130002326,
2021-07-19 13:30:00,181.70722019447552,
2021-07-19 15:00:00,175.43563442565483,
2021-07-19 15:30:30,175.43563442565483,
2021-07-19 23:59:59,175.33840251963912,c
2021-07-20 00:00:00,179.2545298647434,
2021-07-20 10:00:00,195.1869656849256,
2021-07-20 10:30:00,204.76401284725017,
2021-07-20 12:00:00,218.41413056195972,
2021-07-20 13:30:00,218.82511012003812,
2021-07-20 15:00:00,215.67250492688225,
2021-07-20 15:30:30,215.67250492688225,
2021-07-20 23:59:59,218.7118419096759,c
2021-07-21 00:00:00,214.48755980314507,
2021-07-21 10:00:00,239.95147138919734,
2021-07-21 10:30:00,236.64431218029554,
2021-07-21 12:00:00,232.48130691565927,
2021-07-21 13:30:00,230.9555546999954,
2021-07-21 15:00:00,235.10033990049237,
2021-07-21 15:30:30,235.10033990049237,
2021-07-21 23:59:59,226.75223543293774,c
2021-07-22 00:00:00,233.9262683686593,
2021-07-22 10:00:00,225.97048148006922,
2021-07-22 10:30:00,228.03835950170532,
2021-07-22 12:00:00,213.4110713636098,
2021-07-22 13:30:00,220.4012179256893,
2021-07-22 15:00:00,214.3940222335879,
2021-07-22 15:30:30,214.3940222335879,
2021-07-22 23:59:59,204.1157442005135,c
2021-07-23 00:00:00,212.72638974756634,
2021-07-23 10:00:00,225.08505556078688,
2021-07-23 10:30:00,211.3993470264847,
2021-07-23 12:00:00,200.36910256329463,
2021-07-23 13:30:00,197.2724740207997,
2021-07-23 15:00:00,198.78399581220992,
2021-07-23 15:30:30,198.78399581220992,
2021-07-23 23:59:59,195.80655348012377,w
2021-07-26 00:00:00,181.1855024260076,
2021-07-26 10:00:00,184.34239760368607,
2021-07-26 10:30:00,183.513336113784,
2021-07-26 12:00:00,192.55192752879228,
2021-07-26 13:30:00,193.72027801364854,
2021-07-26 15:00:00,192.6236023597318,
2021-07-26 15:30:30,192.6236023597318,
2021-07-26 23:59:59,197.8395676632184,c
2021-07-27 00:00:00,183.29306362766323,
2021-07-27 10:00:00,185.08080576683165,
2021-07-27 10:30:00,199.23279897141455,
2021-07-27 12:00:00,199.67657154330956,
2021-07-27 13:30:00,185.4054718161663,
2021-07-27 15:00:00,180.76661020636547,
2021-07-27 15:30:30,180.76661020636547,
2021-07-27 23:59:59,187.97963908697938,c
2021-07-28 00:00:00,190.59304989282077,
2021-07-28 10:00:00,173.0918572581741,
2021-07-28 10:30:00,156.56056839986243,
2021-07-28 12:00:00,130.42178715191778,
