date,FTSE_NA_REIT_2021_Q2,meta
2021-05-12 00:00:00,-62.27058580938433,
2021-05-12 10:00:00,-88.09647203073905,
2021-05-12 10:30:00,-74.93413561414798,
2021-05-12 12:00:00,-56.54389507257565,
2021-05-12 13:30:00,-58.58265171264429,
2021-05-12 15:00:00,-38.837284688293494,
2021-05-12 15:30:30,-38.837284688293494,
2021-05-12 23:59:59,-46.211643874264155,c
2021-05-13 00:00:00,-44.39394580535895,
2021-05-13 10:00:00,-76.89424728711583,
2021-05-13 10:30:00,-65.76580496182396,
2021-05-13 12:00:00,-29.708309900402355,
2021-05-13 13:30:00,-37.372024944236045,
2021-05-13 15:00:00,-39.385723708244996,
2021-05-13 15:30:30,-39.385723708244996,u
2021-05-13 23:59:59,-44.61666783965711,c
2021-05-14 00:00:00,-29.3668712027918,
2021-05-14 10:00:00,-57.0564931203196,
2021-05-14 10:30:00,-51.55119794280449,
2021-05-14 12:00:00,-36.32084331478359,
2021-05-14 13:30:00,-27.08964105174391,
2021-05-14 15:00:00,-38.16693432356351,
2021-05-14 15:30:30,-38.16693432356351,
2021-05-14 23:59:59,-45.41058924969661,w
2021-05-17 00:00:00,-48.9536449025054,
2021-05-17 10:00:00,-43.435264676131965,
2021-05-17 10:30:00,-45.30640435250689,
2021-05-17 12:00:00,-50.49641798725088,
2021-05-17 13:30:00,-68.05580557302778,
2021-05-17 15:00:00,-69.60911392326261,
2021-05-17 15:30:30,-69.60911392326261,
2021-05-17 23:59:59,-73.75621414338218,c
2021-05-18 00:00:00,-56.30025639902033,
2021-05-18 10:00:00,-95.72791374820144,
2021-05-18 10:30:00,-79.90947684472837,
2021-05-18 12:00:00,-59.21538679660625,
2021-05-18 13:30:00,-36.99509327982719,
2021-05-18 15:00:00,-44.99748867057838,
2021-05-18 15:30:30,-44.99748867057838,
2021-05-18 23:59:59,-43.644415006654526,c
2021-05-19 00:00:00,-39.5631304534852,
2021-05-19 10:00:00,-15.069506664729488,
2021-05-19 10:30:00,-22.67517651064759,
2021-05-19 12:00:00,-37.436204276984654,
2021-05-19 13:30:00,-27.221183945667462,
2021-05-19 15:00:00,-34.82318582651078,
2021-05-19 15:30:30,-34.82318582651078,
2021-05-19 23:59:59,-37.7807929352482,c
2021-05-20 00:00:00,-33.53155491235134,
2021-05-20 10:00:00,21.338713744850338,
2021-05-20 10:30:00,36.12565295509853,
2021-05-20 12:00:00,32.70909768613683,
2021-05-20 13:30:00,16.724728199602623,
2021-05-20 15:00:00,8.931608118421309,
2021-05-20 15:30:30,8.931608118421309,
2021-05-20 23:59:59,-7.004926871941734,c
2021-05-21 00:00:00,-48.629293832061876,
2021-05-21 10:00:00,-34.42009683196534,
2021-05-21 10:30:00,-15.63199565252421,
2021-05-21 12:00:00,-7.304810643977817,
2021-05-21 13:30:00,-6.66267582797127,
2021-05-21 15:00:00,-16.47980006508442,
2021-05-21 15:30:30,-16.47980006508442,
2021-05-21 23:59:59,-20.3948291337706,w
2021-05-24 00:00:00,-41.802566698994724,
2021-05-24 10:00:00,-36.4046494415968,
2021-05-24 10:30:00,-15.949614567007302,
2021-05-24 12:00:00,-23.802764567244594,
2021-05-24 13:30:00,-41.067269684433995,
2021-05-24 15:00:00,-48.652556892124494,
2021-05-24 15:30:30,-48.652556892124494,s
2021-05-24 23:59:59,-56.821827551513934,c
2021-05-25 00:00:00,-65.28611196665815,
2021-05-25 10:00:00,-56.70040117406984,
2021-05-25 10:30:00,-38.83920489864636,
2021-05-25 12:00:00,-11.770112896470664,
2021-05-25 13:30:00,-12.04006452840963,
2021-05-25 15:00:00,-0.902006686213781,
2021-05-25 15:30:30,-0.902006686213781,
2021-05-25 23:59:59,-3.262198898988572,c
2021-05-26 00:00:00,17.350634089723826,
2021-05-26 10:00:00,14.67790499027683,
2021-05-26 10:30:00,16.31766906304597,
2021-05-26 12:00:00,-4.78508057625254,
2021-05-26 13:30:00,-27.455939131141577,
2021-05-26 15:00:00,-18.748100166896165,
2021-05-26 15:30:30,-18.748100166896165,
2021-05-26 23:59:59,-13.469555328864772,c
2021-05-27 00:00:00,-30.759387878896177,
2021-05-27 10:00:00,-63.64025618389587,
2021-05-27 10:30:00,-50.30873587455767,
2021-05-27 12:00:00,-45.532702458081076,
2021-05-27 13:30:00,-24.786774042588377,
2021-05-27 15:00:00,-24.41778374334217,
2021-05-27 15:30:30,-24.41778374334217,m
2021-05-27 23:59:59,-15.416230032414205,c
2021-05-28 00:00:00,-17.16762701837183,
2021-05-28 10:00:00,10.369524108565429,
2021-05-28 10:30:00,11.18353927987664,
2021-05-28 12:00:00,-6.173688409553506,
2021-05-28 13:30:00,-17.275014099502187,
2021-05-28 15:00:00,-13.165504790504201,
2021-05-28 15:30:30,-13.165504790504201,
2021-05-28 23:59:59,-21.9845851128714,w
2021-05-31 00:00:00,-21.348598860698303,
2021-05-31 10:00:00,-21.017686696699457,
2021-05-31 10:30:00,-21.080827093490143,
2021-05-31 12:00:00,-20.63549737236667,
2021-05-31 13:30:00,-20.065152727172972,
2021-05-31 15:00:00,-20.347566902510152,
2021-05-31 15:30:30,-20.347566902510152,
2021-05-31 23:59:59,-20.604998249377104,c
2021-06-01 00:00:00,-23.346031096172737,
2021-06-01 10:00:00,-28.147899871880327,
2021-06-01 10:30:00,-46.49191780998353,
2021-06-01 12:00:00,-67.14517365334973,
2021-06-01 13:30:00,-60.772794757125894,
2021-06-01 15:00:00,-57.6030422183876,
2021-06-01 15:30:30,-57.6030422183876,
2021-06-01 23:59:59,-63.54476096763187,c
2021-06-02 00:00:00,-39.47376410534571,
2021-06-02 10:00:00,-37.009435703401095,
2021-06-02 10:30:00,-27.34104577605285,
2021-06-02 12:00:00,-16.786339843798714,
2021-06-02 13:30:00,-5.925022971251792,
