date,AS_HSI_2021_Q4,meta
2021-11-09 03:00:00,-198.18318625074596,
2021-11-09 18:30:00,-198.18318625074596,
2021-11-09 20:00:00,-198.18318625074596,
2021-11-09 23:00:00,-206.8744765541802,
2021-11-09 23:59:59,-208.2224993969196,c
2021-11-10 00:00:00,-205.4116741889586,
2021-11-10 01:00:00,-201.92926602187686,
2021-11-10 02:30:00,-192.7664169812657,
2021-11-10 03:00:00,-179.5825487279145,
2021-11-10 18:30:00,-179.5825487279145,
2021-11-10 20:00:00,-179.5825487279145,
2021-11-10 23:00:00,-187.19003262372485,
2021-11-10 23:59:59,-189.31364528192762,c
2021-11-11 00:00:00,-235.31050793637905,
2021-11-11 01:00:00,-241.39046530128007,
2021-11-11 02:30:00,-191.11087960515977,
2021-11-11 03:00:00,-187.33118414084095,
2021-11-11 18:30:00,-187.33118414084095,
2021-11-11 20:00:00,-187.33118414084095,
2021-11-11 23:00:00,-161.16072153573407,
2021-11-11 23:59:59,-161.4189094430808,c
2021-11-12 00:00:00,-98.63586544555494,
2021-11-12 01:00:00,-101.18050692949419,
2021-11-12 02:30:00,-84.21613475240815,
2021-11-12 03:00:00,-67.30422398796492,
2021-11-12 18:30:00,-67.30422398796492,
2021-11-12 20:00:00,-67.30422398796492,
2021-11-12 23:00:00,-67.30422398796492,
2021-11-12 23:59:59,-67.35945624407469,w
2021-11-15 00:00:00,-49.8559784489309,
2021-11-15 01:00:00,-53.90816345786624,
2021-11-15 02:30:00,-52.65305752856273,
2021-11-15 03:00:00,-62.978274957856456,
2021-11-15 18:30:00,-62.978274957856456,
2021-11-15 20:00:00,-62.978274957856456,
2021-11-15 23:00:00,-24.737191703072256,
2021-11-15 23:59:59,-24.342352641769082,c
2021-11-16 00:00:00,-46.331777771790144,
2021-11-16 01:00:00,-28.254720364512195,
2021-11-16 02:30:00,-33.269182558650755,
2021-11-16 03:00:00,-32.88197897672626,
2021-11-16 18:30:00,-32.88197897672626,
2021-11-16 20:00:00,-32.88197897672626,
2021-11-16 23:00:00,-6.8769550931178856,
2021-11-16 23:59:59,-8.541086227271023,c
2021-11-17 00:00:00,-57.69489464544421,
2021-11-17 01:00:00,-41.1154448671291,
2021-11-17 02:30:00,-46.93389495675433,
2021-11-17 03:00:00,-40.526734632124715,
2021-11-17 18:30:00,-40.526734632124715,
2021-11-17 20:00:00,-40.526734632124715,
2021-11-17 23:00:00,-35.58171830230208,
2021-11-17 23:59:59,-34.859240716594456,c
2021-11-18 00:00:00,-79.57634279319251,
2021-11-18 01:00:00,-63.56066343394747,
2021-11-18 02:30:00,-74.68541300798017,
2021-11-18 03:00:00,-77.41356486315925,
2021-11-18 18:30:00,-77.41356486315925,
2021-11-18 20:00:00,-77.41356486315925,
2021-11-18 23:00:00,-60.65048276849973,
2021-11-18 23:59:59,-62.037684035993436,c
2021-11-19 00:00:00,-41.37435828322799,
2021-11-19 01:00:00,-17.726888295178355,
2021-11-19 02:30:00,-2.930384062151802,
2021-11-19 03:00:00,-8.236240494506376,
2021-11-19 18:30:00,-8.236240494506376,
2021-11-19 20:00:00,-8.236240494506376,
2021-11-19 23:00:00,-8.236240494506376,
2021-11-19 23:59:59,0.0,a
2021-11-22 00:00:00,92.56508285395984,
2021-11-22 01:00:00,90.75586211817836,
2021-11-22 02:30:00,88.86246549864245,
2021-11-22 03:00:00,77.36110041171645,
2021-11-22 18:30:00,77.36110041171645,
2021-11-22 20:00:00,77.36110041171645,
2021-11-22 23:00:00,162.22182089949956,
2021-11-22 23:59:59,161.71277741997966,c
2021-11-23 00:00:00,92.63379967005324,
2021-11-23 01:00:00,103.99291090389806,
2021-11-23 02:30:00,89.12197797795602,
2021-11-23 03:00:00,87.12958403718852,
2021-11-23 18:30:00,87.12958403718852,
2021-11-23 20:00:00,87.12958403718852,
2021-11-23 23:00:00,128.09015834141331,
2021-11-23 23:59:59,127.09576686702917,c
2021-11-24 00:00:00,89.55765056903448,
2021-11-24 01:00:00,101.98758645272397,
2021-11-24 02:30:00,103.35112325246007,
2021-11-24 03:00:00,92.44228174721724,
2021-11-24 18:30:00,92.44228174721724,
2021-11-24 20:00:00,92.44228174721724,
2021-11-24 23:00:00,80.80935261277034,
2021-11-24 23:59:59,79.10771643937068,c
2021-11-25 00:00:00,83.35288772857513,
2021-11-25 01:00:00,104.76727837367366,
2021-11-25 02:30:00,117.18441099617183,
2021-11-25 03:00:00,113.82354729484416,
2021-11-25 18:30:00,113.82354729484416,
2021-11-25 20:00:00,113.82354729484416,
2021-11-25 23:00:00,112.9037236916995,
2021-11-25 23:59:59,111.83649703287824,c
2021-11-26 00:00:00,139.87209603005255,
2021-11-26 01:00:00,133.87418562889644,
2021-11-26 02:30:00,140.75926217783035,
2021-11-26 03:00:00,126.67191925445627,
2021-11-26 18:30:00,126.67191925445627,
2021-11-26 20:00:00,126.67191925445627,
2021-11-26 23:00:00,126.67191925445627,
2021-11-26 23:59:59,141.46099268386905,w
2021-11-29 00:00:00,235.48303968677175,
2021-11-29 01:00:00,214.7066963636083,
2021-11-29 02:30:00,209.17539970163486,
2021-11-29 03:00:00,215.46234144771583,
2021-11-29 18:30:00,215.46234144771583,
2021-11-29 20:00:00,215.46234144771583,
2021-11-29 23:00:00,158.38328909078155,
2021-11-29 23:59:59,157.53491132039545,c
2021-11-30 00:00:00,105.23020141505845,
2021-11-30 01:00:00,109.23673534203687,
2021-11-30 02:30:00,135.1811921572454,
2021-11-30 03:00:00,144.8878858975096,
2021-11-30 18:30:00,144.8878858975096,
2021-11-30 20:00:00,144.8878858975096,
2021-11-30 23:00:00,153.5862086453153,
2021-11-30 23:59:59,150.46172522475092,c
2021-12-01 00:00:00,103.41123577580731,
2021-12-01 01:00:00,122.56490986219109,
2021-12-01 02:30:00,120.51489060625869,
2021-12-01 03:00:00,117.01967148495999,
2021-12-01 18:30:00,117.01967148495999,
2021-12-01 20:00:00,117.01967148495999,
2021-12-01 23:00:00,117.87189822020366,
2021-12-01 23:59:59,117.85758188690062,c
2021-12-02 00:00:00,80.42936889425789,
2021-12-02 01:00:00,79.9479163129028,
2021-12-02 02:30:00,83.132158909709,
2021-12-02 03:00:00,77.17970399099352,
2021-12-02 18:30:00,77.17970399099352,
2021-12-02 20:00:00,77.17970399099352,
2021-12-02 23:00:00,-20.513611716454818,
2021-12-02 23:59:59,-19.472701296949765,c
2021-12-03 00:00:00,-108.21051429995293,
2021-12-03 01:00:00,-80.65284392302283,
2021-12-03 02:30:00,-88.65370518470894,
2021-12-03 03:00:00,-100.03926975655895,
2021-12-03 18:30:00,-100.03926975655895,
2021-12-03 20:00:00,-100.03926975655895,
2021-12-03 23:00:00,-100.03926975655895,
2021-12-03 23:59:59,-93.53320329538951,e
2021-12-06 00:00:00,-237.0925884956565,
2021-12-06 01:00:00,-232.55447827787918,
2021-12-06 02:30:00,-249.21123937693415,
2021-12-06 03:00:00,-254.51707152660708,
2021-12-06 18:30:00,-254.51707152660708,
2021-12-06 20:00:00,-254.51707152660708,
2021-12-06 23:00:00,-197.85852732058686,
2021-12-06 23:59:59,-197.17872915972225,c
2021-12-07 00:00:00,-236.89528445342285,
2021-12-07 01:00:00,-229.7773595818917,
2021-12-07 02:30:00,-229.1068837521202,
2021-12-07 03:00:00,-222.3958514739894,
2021-12-07 18:30:00,-222.3958514739894,
2021-12-07 20:00:00,-222.3958514739894,
2021-12-07 23:00:00,-240.09177084204396,
2021-12-07 23:59:59,-242.34176145456138,c
2021-12-08 00:00:00,-272.2899968665712,
2021-12-08 01:00:00,-261.58434686769726,
2021-12-08 02:30:00,-252.70795910732738,
2021-12-08 03:00:00,-244.09877208284047,
2021-12-08 18:30:00,-244.09877208284047,
2021-12-08 20:00:00,-244.09877208284047,
2021-12-08 23:00:00,-207.60801287155948,
2021-12-08 23:59:59,-208.081141300907,c
2021-12-09 00:00:00,-233.42476098046836,
2021-12-09 01:00:00,-234.4990693630939,
2021-12-09 02:30:00,-235.08963153567151,
2021-12-09 03:00:00,-237.86635858568116,
2021-12-09 18:30:00,-237.86635858568116,
2021-12-09 20:00:00,-237.86635858568116,
2021-12-09 23:00:00,-201.5175695381622,
2021-12-09 23:59:59,-201.70044682923833,c
2021-12-10 00:00:00,-223.10687206283887,
2021-12-10 01:00:00,-228.22373551116436,
2021-12-10 02:30:00,-221.93462673376632,
2021-12-10 03:00:00,-221.85369671224475,
2021-12-10 18:30:00,-221.85369671224475,
2021-12-10 20:00:00,-221.85369671224475,
2021-12-10 23:00:00,-221.85369671224475,
2021-12-10 23:59:59,-221.6591923741205,w
2021-12-13 00:00:00,-216.5532618330193,
2021-12-13 01:00:00,-218.09287556821744,
2021-12-13 02:30:00,-215.138274850872,
2021-12-13 03:00:00,-221.95135061103815,
2021-12-13 18:30:00,-221.95135061103815,
2021-12-13 20:00:00,-221.95135061103815,
2021-12-13 23:00:00,-183.87897305969045,
2021-12-13 23:59:59,-183.9443755096596,c
2021-12-14 00:00:00,-188.36599753664586,
2021-12-14 01:00:00,-186.29022644008467,
2021-12-14 02:30:00,-184.5501507722696,
2021-12-14 03:00:00,-172.35810551573832,
2021-12-14 18:30:00,-172.35810551573832,
2021-12-14 20:00:00,-172.35810551573832,
2021-12-14 23:00:00,-202.88386456398712,
2021-12-14 23:59:59,-201.5777074623428,c
2021-12-15 00:00:00,-176.92188455116911,
2021-12-15 01:00:00,-151.82390913618883,
2021-12-15 02:30:00,-146.73114599720884,
2021-12-15 03:00:00,-144.742232246379,
2021-12-15 18:30:00,-144.742232246379,
2021-12-15 20:00:00,-144.742232246379,
2021-12-15 23:00:00,-172.8676376322063,
2021-12-15 23:59:59,-173.85818739096214,c
2021-12-16 00:00:00,-229.30589272659756,
2021-12-16 01:00:00,-221.52404088381388,
2021-12-16 02:30:00,-202.90368341132978,
2021-12-16 03:00:00,-205.42212530907238,
2021-12-16 18:30:00,-205.42212530907238,
2021-12-16 20:00:00,-205.42212530907238,
2021-12-16 23:00:00,-242.63320915258362,
2021-12-16 23:59:59,-240.55025806751337,c
2021-12-17 00:00:00,-277.76691712193826,
2021-12-17 01:00:00,-280.751864646875,
2021-12-17 02:30:00,-261.8607143565264,
2021-12-17 03:00:00,-254.6648367665042,
2021-12-17 18:30:00,-254.6648367665042,
2021-12-17 20:00:00,-254.6648367665042,
2021-12-17 23:00:00,-254.6648367665042,
2021-12-17 23:59:59,-252.59139087243318,w
2021-12-20 00:00:00,-297.39686539533864,
2021-12-20 01:00:00,-270.7084314972391,
2021-12-20 02:30:00,-298.40529670007106,
2021-12-20 03:00:00,-290.31167313189235,
2021-12-20 18:30:00,-290.31167313189235,
2021-12-20 20:00:00,-290.31167313189235,
2021-12-20 23:00:00,-284.6592434990421,
2021-12-20 23:59:59,-284.135504086331,c
2021-12-21 00:00:00,-294.20425249751236,
2021-12-21 01:00:00,-297.8283398806211,
2021-12-21 02:30:00,-276.25568447388423,
2021-12-21 03:00:00,-280.3122620612903,
2021-12-21 18:30:00,-280.3122620612903,
2021-12-21 20:00:00,-280.3122620612903,
2021-12-21 23:00:00,-327.1087544982912,
2021-12-21 23:59:59,-325.8122095805552,c
2021-12-22 00:00:00,-219.94169034342576,
2021-12-22 01:00:00,-226.54644556436267,
2021-12-22 02:30:00,-234.90860337789115,
2021-12-22 03:00:00,-227.75083701825827,
2021-12-22 18:30:00,-227.75083701825827,
2021-12-22 20:00:00,-227.75083701825827,
2021-12-22 23:00:00,-276.7273494708909,
2021-12-22 23:59:59,-273.54502497557075,c
2021-12-23 00:00:00,-353.23275416950696,
2021-12-23 01:00:00,-342.7890117804866,
2021-12-23 02:30:00,-355.7647583973172,
2021-12-23 03:00:00,-353.355508310058,
2021-12-23 18:30:00,-353.355508310058,
2021-12-23 20:00:00,-353.355508310058,
2021-12-23 23:00:00,-397.8873236090162,
2021-12-23 23:59:59,-396.3915173165875,c
2021-12-24 00:00:00,-371.7254704577431,
2021-12-24 01:00:00,-371.7254704577431,
2021-12-24 02:30:00,-371.7254704577431,
2021-12-24 03:00:00,-371.7254704577431,
2021-12-24 18:30:00,-371.7254704577431,
2021-12-24 20:00:00,-371.7254704577431,
2021-12-24 23:00:00,-371.7254704577431,
2021-12-24 23:59:59,-370.6513693756091,w
2021-12-27 00:00:00,-370.6513693756091,
2021-12-27 01:00:00,-370.6513693756091,
2021-12-27 02:30:00,-370.6513693756091,
2021-12-27 03:00:00,-370.6513693756091,
2021-12-27 18:30:00,-370.6513693756091,
2021-12-27 20:00:00,-370.6513693756091,
2021-12-27 23:00:00,-354.0418801130453,
2021-12-27 23:59:59,-354.0418801130453,c
2021-12-28 00:00:00,-348.0586738404578,
2021-12-28 01:00:00,-364.5745950103151,
2021-12-28 02:30:00,-368.91320663828833,
2021-12-28 03:00:00,-370.5307261881377,
2021-12-28 18:30:00,-370.5307261881377,
2021-12-28 20:00:00,-370.5307261881377,
2021-12-28 23:00:00,-372.0176509188685,
2021-12-28 23:59:59,-372.0194696883726,c
2021-12-29 00:00:00,-401.0629758841378,
2021-12-29 01:00:00,-397.41265163683386,
2021-12-29 02:30:00,-395.4637008946512,
2021-12-29 03:00:00,-406.88795961871153,
2021-12-29 18:30:00,-406.88795961871153,
2021-12-29 20:00:00,-406.88795961871153,
2021-12-29 23:00:00,-397.53970469563535,
2021-12-29 23:59:59,-395.55548867702316,c
2021-12-30 00:00:00,-381.9785220659828,
2021-12-30 01:00:00,-395.1250289908853,
2021-12-30 02:30:00,-400.02397616930625,
2021-12-30 03:00:00,-388.3639264048327,
2021-12-30 18:30:00,-388.3639264048327,
2021-12-30 20:00:00,-388.3639264048327,
2021-12-30 23:00:00,-384.76381227736704,
2021-12-30 23:59:59,-384.07190846784795,c
2021-12-31 00:00:00,-278.4531665556833,
2021-12-31 01:00:00,-278.4531665556833,
2021-12-31 02:30:00,-278.4531665556833,
2021-12-31 03:00:00,-278.4531665556833,
2021-12-31 18:30:00,-278.4531665556833,
2021-12-31 20:00:00,-278.4531665556833,
2021-12-31 23:00:00,-278.4531665556833,
2021-12-31 23:59:59,-281.0736081491533,w
