date,FT_STYLE_2023_Q1,meta
2022-12-20 00:00:00,-64.05572868927953,
2022-12-20 10:00:00,-71.82813462468098,
2022-12-20 10:30:00,-68.45394975432555,
2022-12-20 12:00:00,-65.98801089462465,
2022-12-20 13:30:00,-63.539662065570646,
2022-12-20 15:00:00,-60.51361024351757,
2022-12-20 15:30:30,-60.51361024351757,
2022-12-20 23:59:59,-58.3589014880654,c
2022-12-21 00:00:00,-50.34445505168553,
2022-12-21 10:00:00,-48.478099224611945,
2022-12-21 10:30:00,-49.01041450498828,
2022-12-21 12:00:00,-54.01817182170558,
2022-12-21 13:30:00,-57.55532344561722,
2022-12-21 15:00:00,-61.120082224781186,
2022-12-21 15:30:30,-61.120082224781186,
2022-12-21 23:59:59,-59.87897662576273,c
2022-12-22 00:00:00,-68.27271999407353,
2022-12-22 10:00:00,-61.94152644110393,
2022-12-22 10:30:00,-61.847407496769065,
2022-12-22 12:00:00,-60.03068895079322,
2022-12-22 13:30:00,-59.900162168249096,
2022-12-22 15:00:00,-57.4229736866833,
2022-12-22 15:30:30,-57.4229736866833,
2022-12-22 23:59:59,-52.90449925895713,c
2022-12-23 00:00:00,-56.86414903118032,
2022-12-23 10:00:00,-51.14783422695248,
2022-12-23 10:30:00,-51.28991418510816,
2022-12-23 12:00:00,-49.97888446772581,
2022-12-23 13:30:00,-44.45409590388026,
2022-12-23 15:00:00,-42.33801885750454,
2022-12-23 15:30:30,-42.33801885750454,
2022-12-23 23:59:59,-41.675460737572706,w
2022-12-26 00:00:00,-41.675460737572706,
2022-12-26 10:00:00,-41.675460737572706,
2022-12-26 10:30:00,-41.675460737572706,
2022-12-26 12:00:00,-41.675460737572706,
2022-12-26 13:30:00,-41.675460737572706,
2022-12-26 15:00:00,-41.675460737572706,
2022-12-26 15:30:30,-41.675460737572706,
2022-12-26 23:59:59,-41.675460737572706,c
2022-12-27 00:00:00,-47.38446654255833,
2022-12-27 10:00:00,-42.92529676837553,
2022-12-27 10:30:00,-40.80774658712703,
2022-12-27 12:00:00,-38.863405198609414,
2022-12-27 13:30:00,-36.92567340124464,
2022-12-27 15:00:00,-33.31196089286439,
2022-12-27 15:30:30,-33.31196089286439,
2022-12-27 23:59:59,-34.80264480930927,c
2022-12-28 00:00:00,-39.400468426697714,
2022-12-28 10:00:00,-32.32519773147875,
2022-12-28 10:30:00,-33.27262138896434,
2022-12-28 12:00:00,-34.34976332920323,
2022-12-28 13:30:00,-36.51791916918218,
2022-12-28 15:00:00,-37.73753841048891,
2022-12-28 15:30:30,-37.73753841048891,
2022-12-28 23:59:59,-40.76199597386875,c
2022-12-29 00:00:00,-41.41671050775338,
2022-12-29 10:00:00,-31.233887768526543,
2022-12-29 10:30:00,-27.299331838387815,
2022-12-29 12:00:00,-27.3811952354192,
2022-12-29 13:30:00,-24.240533234429037,
2022-12-29 15:00:00,-25.14721840602398,
2022-12-29 15:30:30,-25.14721840602398,
2022-12-29 23:59:59,-23.323104873799153,c
2022-12-30 00:00:00,-29.391495433926025,
2022-12-30 10:00:00,-24.329293983944083,
2022-12-30 10:30:00,-23.762530759882793,
2022-12-30 12:00:00,-26.96419333237155,
2022-12-30 13:30:00,-26.2401072798707,
2022-12-30 15:00:00,-29.69426876293032,
2022-12-30 15:30:30,-29.69426876293032,
2022-12-30 23:59:59,-27.57039620421672,w
2023-01-02 00:00:00,-27.57039620421672,
2023-01-02 10:00:00,-27.57039620421672,
2023-01-02 10:30:00,-27.57039620421672,
2023-01-02 12:00:00,-27.57039620421672,
2023-01-02 13:30:00,-27.57039620421672,
2023-01-02 15:00:00,-27.57039620421672,
2023-01-02 15:30:30,-27.57039620421672,
2023-01-02 23:59:59,-27.57039620421672,c
2023-01-03 00:00:00,-15.969073887147616,
2023-01-03 10:00:00,-10.396722465875854,
2023-01-03 10:30:00,-9.560965371528226,
2023-01-03 12:00:00,-2.1954591761937223,
2023-01-03 13:30:00,-2.3685348229385568,
2023-01-03 15:00:00,-1.043111153131278,
2023-01-03 15:30:30,-1.043111153131278,s
2023-01-03 23:59:59,0.0,a
2023-01-04 00:00:00,8.039632347539552,
2023-01-04 10:00:00,20.736560332014136,
2023-01-04 10:30:00,21.03266498911364,
2023-01-04 12:00:00,27.562641417747415,
2023-01-04 13:30:00,28.444535737978327,
2023-01-04 15:00:00,29.233373521834494,
2023-01-04 15:30:30,29.233373521834494,
2023-01-04 23:59:59,31.02818412223573,c
2023-01-05 00:00:00,20.58180019116989,
2023-01-05 10:00:00,31.102966126691115,
2023-01-05 10:30:00,27.73092758127339,
2023-01-05 12:00:00,29.34734099822836,
2023-01-05 13:30:00,32.97284952810216,
2023-01-05 15:00:00,34.30425307564471,
2023-01-05 15:30:30,34.30425307564471,
