date,SPX_EW_2022_Q3,meta
2022-07-29 00:00:00,470.895916374501,
2022-07-29 10:00:00,430.42047910551173,
2022-07-29 10:30:00,442.0444818897563,
2022-07-29 12:00:00,433.54999400748943,
2022-07-29 13:30:00,427.70798479880614,
2022-07-29 15:00:00,431.3715132978134,
2022-07-29 15:30:30,431.3715132978134,
2022-07-29 23:59:59,431.25586087121246,w
2022-08-01 00:00:00,428.14010192643514,
2022-08-01 10:00:00,399.6225219940702,
2022-08-01 10:30:00,398.46499322462455,
2022-08-01 12:00:00,407.29993609964185,
2022-08-01 13:30:00,402.26124691143684,
2022-08-01 15:00:00,410.05956837533245,
2022-08-01 15:30:30,410.05956837533245,
2022-08-01 23:59:59,410.20998435143144,c
2022-08-02 00:00:00,394.07706619753674,
2022-08-02 10:00:00,382.4457937562055,
2022-08-02 10:30:00,385.8906299456852,
2022-08-02 12:00:00,403.9560004122701,
2022-08-02 13:30:00,407.0708813314012,
2022-08-02 15:00:00,394.08032284955084,
2022-08-02 15:30:30,394.08032284955084,
2022-08-02 23:59:59,384.49835241267147,c
2022-08-03 00:00:00,360.05938744074524,
2022-08-03 10:00:00,330.1597339927448,
2022-08-03 10:30:00,325.98432948407844,
2022-08-03 12:00:00,296.33329640058287,
2022-08-03 13:30:00,292.7079996787188,
2022-08-03 15:00:00,291.27475764714893,
2022-08-03 15:30:30,291.27475764714893,
2022-08-03 23:59:59,291.65565131016353,c
2022-08-04 00:00:00,275.8245882736751,
2022-08-04 10:00:00,252.79200282594252,
2022-08-04 10:30:00,249.04196555504654,
2022-08-04 12:00:00,232.60194580689358,
2022-08-04 13:30:00,232.17714948508262,
2022-08-04 15:00:00,226.34276709555968,
2022-08-04 15:30:30,226.34276709555968,
2022-08-04 23:59:59,211.63976442554008,c
2022-08-05 00:00:00,195.11227762716192,
2022-08-05 10:00:00,219.30376805733022,
2022-08-05 10:30:00,223.80400296852326,
2022-08-05 12:00:00,219.4340194149171,
2022-08-05 13:30:00,221.54546272775315,
2022-08-05 15:00:00,214.0973106993638,
2022-08-05 15:30:30,214.0973106993638,
2022-08-05 23:59:59,211.88608754671213,w
2022-08-08 00:00:00,216.35044176715326,
2022-08-08 10:00:00,235.3132898651213,
2022-08-08 10:30:00,239.8907706971637,
2022-08-08 12:00:00,240.29594461987847,
2022-08-08 13:30:00,229.02597036416125,
2022-08-08 15:00:00,233.15286976346647,
2022-08-08 15:30:30,233.15286976346647,
2022-08-08 23:59:59,234.42829812116042,c
2022-08-09 00:00:00,247.11038000281542,
2022-08-09 10:00:00,233.02081631644535,
2022-08-09 10:30:00,217.90544439433654,
2022-08-09 12:00:00,195.01365475426667,
2022-08-09 13:30:00,203.05708007674684,
2022-08-09 15:00:00,194.75391787323372,
2022-08-09 15:30:30,194.75391787323372,
2022-08-09 23:59:59,204.19589527856567,c
2022-08-10 00:00:00,201.75094894261395,
2022-08-10 10:00:00,197.80614921637834,
2022-08-10 10:30:00,186.54490803728925,
2022-08-10 12:00:00,225.29512940505822,
2022-08-10 13:30:00,225.96384418090986,
2022-08-10 15:00:00,211.486428952084,
2022-08-10 15:30:30,211.486428952084,
2022-08-10 23:59:59,208.2417670151466,c
2022-08-11 00:00:00,233.71004635695374,
2022-08-11 10:00:00,253.8263862887087,
2022-08-11 10:30:00,256.2715842478183,
2022-08-11 12:00:00,265.04649358763936,
2022-08-11 13:30:00,273.5296137975381,
2022-08-11 15:00:00,267.67521790252715,
2022-08-11 15:30:30,267.67521790252715,
2022-08-11 23:59:59,261.78064162225894,c
2022-08-12 00:00:00,267.05344751516157,
2022-08-12 10:00:00,256.9749095684184,
2022-08-12 10:30:00,245.2300132922029,
2022-08-12 12:00:00,254.87680382939243,
2022-08-12 13:30:00,252.40651153052602,
2022-08-12 15:00:00,251.6330484407464,
2022-08-12 15:30:30,251.6330484407464,s
2022-08-12 23:59:59,254.49161184292348,w
2022-08-15 00:00:00,213.39825306878606,
2022-08-15 10:00:00,192.85356669719954,
2022-08-15 10:30:00,191.29744956525292,
2022-08-15 12:00:00,215.8842360013897,
2022-08-15 13:30:00,215.53572338891786,
2022-08-15 15:00:00,203.6579027830968,
2022-08-15 15:30:30,203.6579027830968,
2022-08-15 23:59:59,207.68373366247647,c
2022-08-16 00:00:00,217.40919564644935,
2022-08-16 10:00:00,203.74197462617258,
2022-08-16 10:30:00,200.22683775235623,
2022-08-16 12:00:00,196.49901244717682,
2022-08-16 13:30:00,198.48872930717823,
2022-08-16 15:00:00,206.4069681804906,
2022-08-16 15:30:30,206.4069681804906,
2022-08-16 23:59:59,212.1337026354389,c
2022-08-17 00:00:00,202.91867158709465,
2022-08-17 10:00:00,174.89460643152825,
2022-08-17 10:30:00,178.43031333083195,
2022-08-17 12:00:00,160.4936820133355,
2022-08-17 13:30:00,177.6274967528807,
2022-08-17 15:00:00,176.8593019804904,
2022-08-17 15:30:30,176.8593019804904,
2022-08-17 23:59:59,172.03389300472918,c
2022-08-18 00:00:00,179.6727471862448,
2022-08-18 10:00:00,165.65265218740626,
2022-08-18 10:30:00,169.49986053305156,
2022-08-18 12:00:00,174.57395204483134,
2022-08-18 13:30:00,171.9991334886805,
2022-08-18 15:00:00,175.38626775557475,
2022-08-18 15:30:30,175.38626775557475,
2022-08-18 23:59:59,182.34513411997523,c
2022-08-19 00:00:00,179.84483501279078,
2022-08-19 10:00:00,172.73374550470612,
2022-08-19 10:30:00,178.419165046305,
2022-08-19 12:00:00,178.5965261963728,
2022-08-19 13:30:00,171.00402106838158,
2022-08-19 15:00:00,168.03183625732095,
2022-08-19 15:30:30,168.03183625732095,
2022-08-19 23:59:59,171.85450900986189,w
2022-08-22 00:00:00,173.39624526302111,
2022-08-22 10:00:00,135.30606414975466,
2022-08-22 10:30:00,136.36205412846277,
2022-08-22 12:00:00,155.64935388588526,
2022-08-22 13:30:00,151.46205914067446,
2022-08-22 15:00:00,149.64960894310843,
2022-08-22 15:30:30,149.64960894310843,
2022-08-22 23:59:59,153.97842576901303,c
2022-08-23 00:00:00,176.95801353203478,
2022-08-23 10:00:00,192.95927277808073,
2022-08-23 10:30:00,194.52407873058326,
2022-08-23 12:00:00,198.78918151834864,
2022-08-23 13:30:00,192.7245909776185,
2022-08-23 15:00:00,190.91288582187985,
