date,TAN_2021_Q4,meta
2021-11-19 00:00:00,1285.869182303708,
2021-11-19 10:00:00,1250.291668635451,
2021-11-19 10:30:00,1222.4245539452322,
2021-11-19 12:00:00,1244.3711721575255,
2021-11-19 13:30:00,1284.495243223506,
2021-11-19 15:00:00,1256.8445853802705,
2021-11-19 15:30:30,1256.8445853802705,
2021-11-19 23:59:59,1241.9208813182204,w
2021-11-22 00:00:00,1357.1035555426697,
2021-11-22 10:00:00,1219.7880502726048,
2021-11-22 10:30:00,1143.877796205942,
2021-11-22 12:00:00,1042.3657628291621,
2021-11-22 13:30:00,1068.7980921967883,
2021-11-22 15:00:00,1064.4876396142909,
2021-11-22 15:30:30,1064.4876396142909,u
2021-11-22 23:59:59,1096.762908464802,c
2021-11-23 00:00:00,1112.2281787354982,
2021-11-23 10:00:00,993.019321229121,
2021-11-23 10:30:00,904.633464681358,
2021-11-23 12:00:00,919.5674631622874,
2021-11-23 13:30:00,967.8035343276592,
2021-11-23 15:00:00,983.0985823116503,
2021-11-23 15:30:30,983.0985823116503,
2021-11-23 23:59:59,1049.8408149846455,c
2021-11-24 00:00:00,926.5009547217319,
2021-11-24 10:00:00,886.9876751268121,
2021-11-24 10:30:00,879.3999291390319,
2021-11-24 12:00:00,896.4374810616205,
2021-11-24 13:30:00,917.5779566707638,
2021-11-24 15:00:00,891.2411682536276,
2021-11-24 15:30:30,891.2411682536276,
2021-11-24 23:59:59,842.2596975049473,c
2021-11-25 00:00:00,842.2596975049473,
2021-11-25 10:00:00,842.2596975049473,
2021-11-25 10:30:00,842.2596975049473,
2021-11-25 12:00:00,842.2596975049473,
2021-11-25 13:30:00,842.2596975049473,
2021-11-25 15:00:00,842.2596975049473,
2021-11-25 15:30:30,842.2596975049473,
2021-11-25 23:59:59,842.2596975049473,c
2021-11-26 00:00:00,643.88304000581,
2021-11-26 10:00:00,667.6805691557565,
2021-11-26 10:30:00,628.4616011046473,
2021-11-26 12:00:00,603.1914753188616,
2021-11-26 13:30:00,603.1914753188616,
2021-11-26 15:00:00,603.1914753188616,
2021-11-26 15:30:30,603.1914753188616,
2021-11-26 23:59:59,706.0579900844123,w
2021-11-29 00:00:00,671.8373188793103,
2021-11-29 10:00:00,637.5446127457953,
2021-11-29 10:30:00,539.4332290311072,
2021-11-29 12:00:00,628.6707238505469,
2021-11-29 13:30:00,649.7647718389317,
2021-11-29 15:00:00,635.9916012794492,
2021-11-29 15:30:30,635.9916012794492,
2021-11-29 23:59:59,614.0539711602914,c
2021-11-30 00:00:00,508.9143148188109,
2021-11-30 10:00:00,659.2289519829883,
2021-11-30 10:30:00,635.7048190563614,
2021-11-30 12:00:00,491.2917065860129,
2021-11-30 13:30:00,452.78571272628733,
2021-11-30 15:00:00,510.92882869443747,
2021-11-30 15:30:30,510.92882869443747,s
2021-11-30 23:59:59,546.6223867057092,c
2021-12-01 00:00:00,611.0184718242313,
2021-12-01 10:00:00,709.813335755337,
2021-12-01 10:30:00,658.6761211135058,
2021-12-01 12:00:00,498.5095382119216,
