date,EU_SPI_2021_Q4,meta
2021-11-12 00:00:00,78.15543038129329,
2021-11-12 03:30:00,63.731035224208426,
2021-11-12 04:00:00,38.872235126207556,
2021-11-12 06:00:00,17.560789419998628,
2021-11-12 08:00:00,57.83081456098978,
2021-11-12 10:30:00,8.789539522449218,
2021-11-12 11:00:00,9.546028788583612,
2021-11-12 23:59:59,-3.6418780510241504,w
2021-11-15 00:00:00,10.54438154714137,
2021-11-15 03:30:00,-21.614681190060423,
2021-11-15 04:00:00,-22.067229834409545,
2021-11-15 06:00:00,-6.453958278886603,
2021-11-15 08:00:00,-11.679798945125185,
2021-11-15 10:30:00,-26.06767214901231,
2021-11-15 11:00:00,-23.408983651493372,
2021-11-15 23:59:59,-34.96906632699324,c
2021-11-16 00:00:00,-22.511381071424694,
2021-11-16 03:30:00,-31.916765140422285,
2021-11-16 04:00:00,-21.14166865089328,
2021-11-16 06:00:00,-56.71278180824879,
2021-11-16 08:00:00,-67.64964497950518,
2021-11-16 10:30:00,-56.61541842088411,
2021-11-16 11:00:00,-40.342352587562345,
2021-11-16 23:59:59,-70.35914150101553,c
2021-11-17 00:00:00,-111.35644761534343,
2021-11-17 03:30:00,-112.31540126586412,
2021-11-17 04:00:00,-116.85483101631769,
2021-11-17 06:00:00,-99.91858552596818,
2021-11-17 08:00:00,-98.43398269297256,
2021-11-17 10:30:00,-98.68798785761987,
2021-11-17 11:00:00,-114.59404479877776,
2021-11-17 23:59:59,-107.5840982139099,c
2021-11-18 00:00:00,-97.2916951199685,
2021-11-18 03:30:00,-100.21058096451372,
2021-11-18 04:00:00,-96.4525711274805,
2021-11-18 06:00:00,-57.76692916107072,
2021-11-18 08:00:00,-72.30042243297021,
2021-11-18 10:30:00,-72.23443718671513,
2021-11-18 11:00:00,-72.16906695343869,
2021-11-18 23:59:59,-82.86012230463905,c
2021-11-19 00:00:00,-77.46337602964002,
2021-11-19 03:30:00,-64.70581193897965,
2021-11-19 04:00:00,-60.65546880044201,
2021-11-19 06:00:00,9.04942982603643,
2021-11-19 08:00:00,42.45563711679529,
2021-11-19 10:30:00,51.18492220833389,
2021-11-19 11:00:00,59.65685440179698,
2021-11-19 23:59:59,19.242151406148082,w
2021-11-22 00:00:00,34.92367626987641,
2021-11-22 03:30:00,-4.035404471764309,
2021-11-22 04:00:00,5.96596369187273,
2021-11-22 06:00:00,0.8645009995370856,
2021-11-22 08:00:00,0.9785771925201061,
2021-11-22 10:30:00,-38.42325643184847,
2021-11-22 11:00:00,-41.63096719294822,
2021-11-22 23:59:59,-22.068725796271565,c
2021-11-23 00:00:00,4.305777030798367,
2021-11-23 03:30:00,-23.97152829815616,
2021-11-23 04:00:00,-6.814660856080081,
2021-11-23 06:00:00,-42.55981194757669,
2021-11-23 08:00:00,-65.21755370638834,
2021-11-23 10:30:00,-56.333823309122636,
2021-11-23 11:00:00,-49.87292664889094,
2021-11-23 23:59:59,-43.39822376046118,c
2021-11-24 00:00:00,-44.60795704505938,
2021-11-24 03:30:00,-96.70701417748728,
2021-11-24 04:00:00,-103.77339868588308,
2021-11-24 06:00:00,-53.056335683610996,
2021-11-24 08:00:00,-85.84613183191084,
2021-11-24 10:30:00,-84.82528960875516,
2021-11-24 11:00:00,-83.23255683890613,
2021-11-24 23:59:59,-88.60104949067875,c
2021-11-25 00:00:00,-115.86110705111992,
2021-11-25 03:30:00,-84.44078453868258,
2021-11-25 04:00:00,-99.51682928168634,
2021-11-25 06:00:00,-121.11520695544448,
2021-11-25 08:00:00,-129.95110308722974,
2021-11-25 10:30:00,-128.1029916536454,
2021-11-25 11:00:00,-130.55479315041362,
2021-11-25 23:59:59,-129.54142213883438,c
2021-11-26 00:00:00,20.724692991329675,
2021-11-26 03:30:00,11.554167684899994,
2021-11-26 04:00:00,2.197238735940232,
2021-11-26 06:00:00,63.573007495971524,
2021-11-26 08:00:00,71.93731228693616,
2021-11-26 10:30:00,155.29145231588836,
2021-11-26 11:00:00,150.2324985943353,
2021-11-26 23:59:59,169.60097399002973,w
2021-11-29 00:00:00,123.41862484625085,
2021-11-29 03:30:00,169.94301847816263,
2021-11-29 04:00:00,177.72710676603833,
2021-11-29 06:00:00,124.89715897588121,
2021-11-29 08:00:00,85.90392151332219,
2021-11-29 10:30:00,76.38906130241855,
2021-11-29 11:00:00,79.4070305502438,
2021-11-29 23:59:59,106.33220238552997,c
2021-11-30 00:00:00,177.39681747249892,
2021-11-30 03:30:00,121.16445566117488,
2021-11-30 04:00:00,132.99531210334635,
2021-11-30 06:00:00,108.91718177829398,
2021-11-30 08:00:00,102.38654572861208,
2021-11-30 10:30:00,110.57276927247938,
2021-11-30 11:00:00,83.95617172441803,
2021-11-30 23:59:59,60.75090589623096,c
2021-12-01 00:00:00,41.130672827817534,
2021-12-01 03:30:00,60.54364785152234,
2021-12-01 04:00:00,42.96403609224899,
2021-12-01 06:00:00,39.493454303767635,
2021-12-01 08:00:00,33.59552419138731,
2021-12-01 10:30:00,46.07374996666999,
2021-12-01 11:00:00,37.62231128140286,
2021-12-01 23:59:59,48.36920673283794,c
2021-12-02 00:00:00,105.06843920481651,
2021-12-02 03:30:00,71.98085399745696,
2021-12-02 04:00:00,60.34154992107335,
2021-12-02 06:00:00,30.515742857185273,
2021-12-02 08:00:00,68.48085580226348,
2021-12-02 10:30:00,9.768700891792378,
2021-12-02 11:00:00,8.1546918491631,
2021-12-02 23:59:59,40.418641752795,c
2021-12-03 00:00:00,4.4505370019405746,
2021-12-03 03:30:00,4.013000118744571,
2021-12-03 04:00:00,28.232476826050515,
2021-12-03 06:00:00,61.03752009111258,
2021-12-03 08:00:00,68.46034558469626,
2021-12-03 10:30:00,39.59537905932814,
2021-12-03 11:00:00,54.513623598529875,
2021-12-03 23:59:59,40.572163336372,w
2021-12-06 00:00:00,17.36772649505008,
2021-12-06 03:30:00,37.51192650759788,
2021-12-06 04:00:00,31.89719658667923,
2021-12-06 06:00:00,-0.16710727756867527,
2021-12-06 08:00:00,-26.12874572983162,
2021-12-06 10:30:00,-18.78351311227209,
2021-12-06 11:00:00,-24.426196519005657,
2021-12-06 23:59:59,-21.479646774586286,c
2021-12-07 00:00:00,-21.479646774586286,
2021-12-07 03:30:00,-37.500078943083736,
2021-12-07 04:00:00,-34.5378332678556,
2021-12-07 06:00:00,-65.89841051703081,
2021-12-07 08:00:00,-68.5579635663014,
2021-12-07 10:30:00,-82.51302968332755,
2021-12-07 11:00:00,-89.05306489562656,
2021-12-07 23:59:59,-66.11025793686747,c
2021-12-08 00:00:00,-73.40474043014547,
2021-12-08 03:30:00,-37.49002919242582,
2021-12-08 04:00:00,-35.984711056271635,
2021-12-08 06:00:00,40.4837747461014,
2021-12-08 08:00:00,-0.9205452079346514,
2021-12-08 10:30:00,-41.8968791060305,
2021-12-08 11:00:00,-57.50209177128261,
2021-12-08 23:59:59,-37.91518193870138,c
2021-12-09 00:00:00,-19.9138361467335,
2021-12-09 03:30:00,-56.00998614429568,
2021-12-09 04:00:00,-33.70962490898114,
2021-12-09 06:00:00,-7.60077424609733,
2021-12-09 08:00:00,14.049974632659087,
2021-12-09 10:30:00,-13.61602605748169,
2021-12-09 11:00:00,-12.537590867454583,
2021-12-09 23:59:59,13.500033082677191,c
2021-12-10 00:00:00,-1.2378957397761496,
2021-12-10 03:30:00,15.58698923151519,
2021-12-10 04:00:00,9.182854235003674,
