date,AS_MSCI_EM_REST_AD_2023_Q1,meta
2023-01-06 00:00:00,1244.0423726625522,
2023-01-06 01:00:00,1146.6773800068058,
2023-01-06 02:30:00,1146.6773800068058,
2023-01-06 03:00:00,1146.6773800068058,
2023-01-06 18:30:00,1146.6773800068058,
2023-01-06 20:00:00,1146.6773800068058,
2023-01-06 23:00:00,1146.6773800068058,
2023-01-06 23:59:59,1127.1959830134965,w
2023-01-09 00:00:00,1735.3051252293935,
2023-01-09 01:00:00,1743.7930802355622,
2023-01-09 02:30:00,1743.7930802355622,
2023-01-09 03:00:00,1743.7930802355622,
2023-01-09 18:30:00,1743.7930802355622,
2023-01-09 20:00:00,1818.7945875297246,
2023-01-09 23:00:00,1870.2195096790801,
2023-01-09 23:59:59,1695.4629464015397,c
2023-01-10 00:00:00,1681.9305469233022,
2023-01-10 01:00:00,1724.9979137476657,
2023-01-10 02:30:00,1724.9979137476657,
2023-01-10 03:00:00,1724.9979137476657,
2023-01-10 18:30:00,1724.9979137476657,
2023-01-10 20:00:00,1297.6606172333722,
2023-01-10 23:00:00,1138.9663298605174,
2023-01-10 23:59:59,1278.0173514706912,c
2023-01-11 00:00:00,1403.5483618753442,
2023-01-11 01:00:00,1498.4449498864524,
2023-01-11 02:30:00,1498.4449498864524,
2023-01-11 03:00:00,1498.4449498864524,
2023-01-11 18:30:00,1498.4449498864524,
2023-01-11 20:00:00,1165.4102380792283,
2023-01-11 23:00:00,1215.4656456766897,
2023-01-11 23:59:59,1175.1194410205244,c
2023-01-12 00:00:00,1280.1061970167484,
2023-01-12 01:00:00,1277.7497266982755,
2023-01-12 02:30:00,1277.7497266982755,
2023-01-12 03:00:00,1277.7497266982755,
2023-01-12 18:30:00,1277.7497266982755,
2023-01-12 20:00:00,2174.792839128164,
2023-01-12 23:00:00,1849.6149455415998,
2023-01-12 23:59:59,1824.5261132576652,c
2023-01-13 00:00:00,1872.1324180019528,
2023-01-13 01:00:00,1929.1343393696443,
2023-01-13 02:30:00,1929.1343393696443,
2023-01-13 03:00:00,1929.1343393696443,
2023-01-13 18:30:00,1929.1343393696443,
2023-01-13 20:00:00,1929.1343393696443,
2023-01-13 23:00:00,1929.1343393696443,
2023-01-13 23:59:59,1964.783561623064,w
2023-01-16 00:00:00,2028.1607453636607,
2023-01-16 01:00:00,1982.6974797699659,
2023-01-16 02:30:00,1982.6974797699659,
2023-01-16 03:00:00,1982.6974797699659,
2023-01-16 18:30:00,1982.6974797699659,
2023-01-16 20:00:00,1619.9777894749204,
2023-01-16 23:00:00,1547.5262681950735,
2023-01-16 23:59:59,1464.3537319449333,c
2023-01-17 00:00:00,1458.6198782670072,
2023-01-17 01:00:00,1338.3350821061613,
2023-01-17 02:30:00,1338.3350821061613,
2023-01-17 03:00:00,1338.3350821061613,
2023-01-17 18:30:00,1338.3350821061613,
2023-01-17 20:00:00,1193.311282697261,
2023-01-17 23:00:00,962.6251430325137,
2023-01-17 23:59:59,999.6189242919554,c
2023-01-18 00:00:00,1010.4111990263391,
2023-01-18 01:00:00,998.3839889521223,
2023-01-18 02:30:00,998.3839889521223,
2023-01-18 03:00:00,998.3839889521223,
2023-01-18 18:30:00,998.3839889521223,
2023-01-18 20:00:00,1118.4464382003607,
2023-01-18 23:00:00,1067.5051590664661,
2023-01-18 23:59:59,1006.2798585173914,c
2023-01-19 00:00:00,947.2405415248213,
2023-01-19 01:00:00,972.0112918290051,
2023-01-19 02:30:00,972.0112918290051,
2023-01-19 03:00:00,972.0112918290051,
2023-01-19 18:30:00,972.0112918290051,
2023-01-19 20:00:00,967.4194178122762,
2023-01-19 23:00:00,1244.5975765826806,
2023-01-19 23:59:59,1198.7821351192924,c
2023-01-20 00:00:00,1190.7202258783418,
2023-01-20 01:00:00,1232.4974065094211,
2023-01-20 02:30:00,1232.4974065094211,
2023-01-20 03:00:00,1232.4974065094211,
2023-01-20 18:30:00,1232.4974065094211,
2023-01-20 20:00:00,1232.4974065094211,
2023-01-20 23:00:00,1232.4974065094211,
2023-01-20 23:59:59,1257.1943671842128,w
2023-01-23 00:00:00,1257.1943671842128,
2023-01-23 01:00:00,1257.1943671842128,
2023-01-23 02:30:00,1257.1943671842128,
2023-01-23 03:00:00,1257.1943671842128,
2023-01-23 18:30:00,1257.1943671842128,
2023-01-23 20:00:00,1257.1943671842128,
2023-01-23 23:00:00,1257.1943671842128,
2023-01-23 23:59:59,1257.1943671842128,c
2023-01-24 00:00:00,1257.1943671842128,
2023-01-24 01:00:00,1257.1943671842128,
2023-01-24 02:30:00,1257.1943671842128,
2023-01-24 03:00:00,1257.1943671842128,
2023-01-24 18:30:00,1257.1943671842128,
2023-01-24 20:00:00,1097.5066708132035,
2023-01-24 23:00:00,960.6847610362929,
2023-01-24 23:59:59,960.6847610362929,c
2023-01-25 00:00:00,1214.7515595918067,
2023-01-25 01:00:00,1177.1510663967383,
2023-01-25 02:30:00,1177.1510663967383,
2023-01-25 03:00:00,1177.1510663967383,
2023-01-25 18:30:00,1177.1510663967383,
2023-01-25 20:00:00,1187.5644846067207,
2023-01-25 23:00:00,1178.3951311351102,
2023-01-25 23:59:59,1135.3835464321473,c
2023-01-26 00:00:00,1144.4773192493667,
2023-01-26 01:00:00,1098.07882772835,
2023-01-26 02:30:00,1098.07882772835,
2023-01-26 03:00:00,1098.07882772835,
2023-01-26 18:30:00,1098.07882772835,
2023-01-26 20:00:00,1034.8477294980385,
2023-01-26 23:00:00,1045.1990609552504,
2023-01-26 23:59:59,1011.5901758224172,c
2023-01-27 00:00:00,1145.3952489808162,
2023-01-27 01:00:00,1151.5512503710415,
2023-01-27 02:30:00,1151.5512503710415,
2023-01-27 03:00:00,1151.5512503710415,
2023-01-27 18:30:00,1151.5512503710415,
2023-01-27 20:00:00,1151.5512503710415,
2023-01-27 23:00:00,1151.5512503710415,
2023-01-27 23:59:59,1125.202332055187,w
2023-01-30 00:00:00,782.0507815933906,
2023-01-30 01:00:00,683.4383841860035,
2023-01-30 02:30:00,683.4383841860035,
2023-01-30 03:00:00,683.4383841860035,
2023-01-30 18:30:00,683.4383841860035,
2023-01-30 20:00:00,367.7972725205891,
2023-01-30 23:00:00,214.45335878738115,
2023-01-30 23:59:59,83.20154361367531,c
2023-01-31 00:00:00,81.9083261746382,
2023-01-31 01:00:00,36.88900416546312,
2023-01-31 02:30:00,36.88900416546312,
2023-01-31 03:00:00,36.88900416546312,
2023-01-31 18:30:00,36.88900416546312,
2023-01-31 20:00:00,149.75645921840442,
2023-01-31 23:00:00,120.88102349779729,
2023-01-31 23:59:59,74.34042042812325,c
2023-02-01 00:00:00,107.45285352284918,
2023-02-01 01:00:00,140.7592536821212,
2023-02-01 02:30:00,140.7592536821212,
2023-02-01 03:00:00,140.7592536821212,
2023-02-01 18:30:00,140.7592536821212,
2023-02-01 20:00:00,229.9829706336659,
2023-02-01 23:00:00,128.15431037569033,
2023-02-01 23:59:59,134.33017537824708,c
2023-02-02 00:00:00,275.9570767690093,
2023-02-02 01:00:00,297.0340591927379,
2023-02-02 02:30:00,297.0340591927379,
2023-02-02 03:00:00,297.0340591927379,
2023-02-02 18:30:00,297.0340591927379,
2023-02-02 20:00:00,404.28793112197127,
2023-02-02 23:00:00,509.3896879376116,
2023-02-02 23:59:59,605.9344885815881,c
2023-02-03 00:00:00,637.7063135045555,
2023-02-03 01:00:00,630.4381998558947,
2023-02-03 02:30:00,630.4381998558947,
2023-02-03 03:00:00,630.4381998558947,
2023-02-03 18:30:00,630.4381998558947,
2023-02-03 20:00:00,630.4381998558947,
2023-02-03 23:00:00,630.4381998558947,
2023-02-03 23:59:59,634.8970665170255,w
2023-02-06 00:00:00,229.17716470953746,
2023-02-06 01:00:00,160.72560040602912,
2023-02-06 02:30:00,160.72560040602912,
2023-02-06 03:00:00,160.72560040602912,
2023-02-06 18:30:00,160.72560040602912,
2023-02-06 20:00:00,151.9203818382939,
2023-02-06 23:00:00,246.76807720924262,
2023-02-06 23:59:59,248.34770997167834,c
2023-02-07 00:00:00,265.2078410005215,
2023-02-07 01:00:00,364.90946955632535,
2023-02-07 02:30:00,364.90946955632535,
2023-02-07 03:00:00,364.90946955632535,
2023-02-07 18:30:00,364.90946955632535,
2023-02-07 20:00:00,215.75802887962527,
2023-02-07 23:00:00,168.8641029575483,
2023-02-07 23:59:59,98.60989437475473,c
2023-02-08 00:00:00,186.69924471985178,
2023-02-08 01:00:00,62.15150866934346,
2023-02-08 02:30:00,62.15150866934346,
2023-02-08 03:00:00,62.15150866934346,
2023-02-08 18:30:00,62.15150866934346,
2023-02-08 20:00:00,-21.30961713281249,
2023-02-08 23:00:00,-32.58484135244362,
2023-02-08 23:59:59,-11.48928195042754,c
2023-02-09 00:00:00,-98.13792908808864,
2023-02-09 01:00:00,27.883223484395785,
2023-02-09 02:30:00,27.883223484395785,
2023-02-09 03:00:00,27.883223484395785,
2023-02-09 18:30:00,27.883223484395785,
2023-02-09 20:00:00,3.123146957184872,
2023-02-09 23:00:00,32.91801640137237,
2023-02-09 23:59:59,0.0,a
2023-02-10 00:00:00,-40.620163142277306,
2023-02-10 01:00:00,-42.83443800196255,
2023-02-10 02:30:00,-42.83443800196255,
2023-02-10 03:00:00,-42.83443800196255,
2023-02-10 18:30:00,-42.83443800196255,
2023-02-10 20:00:00,-42.83443800196255,
2023-02-10 23:00:00,-42.83443800196255,
2023-02-10 23:59:59,-86.0331086795577,w
2023-02-13 00:00:00,-488.70294902774367,
2023-02-13 01:00:00,-385.9119853923894,
2023-02-13 02:30:00,-385.9119853923894,
2023-02-13 03:00:00,-385.9119853923894,
2023-02-13 18:30:00,-385.9119853923894,
2023-02-13 20:00:00,-346.99339466636593,
2023-02-13 23:00:00,-291.05227826289774,
2023-02-13 23:59:59,-294.52985768564395,c
2023-02-14 00:00:00,-213.29433528118716,
2023-02-14 01:00:00,-203.76147408155703,
2023-02-14 02:30:00,-203.76147408155703,
2023-02-14 03:00:00,-203.76147408155703,
2023-02-14 18:30:00,-203.76147408155703,
2023-02-14 20:00:00,-597.1550576874288,
2023-02-14 23:00:00,-632.5442213212264,
2023-02-14 23:59:59,-629.7139386858544,c
0,-629.7139386858544,
0,-629.7139386858544,
0,-629.7139386858544,
0,-629.7139386858544,
0,-629.7139386858544,
0,-629.7139386858544,
0,-629.7139386858544,
0,-629.7139386858544,
0,-629.7139386858544,
0,-629.7139386858544,
0,-629.7139386858544,
0,-629.7139386858544,
0,-629.7139386858544,
0,-629.7139386858544,
0,-629.7139386858544,
0,-629.7139386858544,
0,-629.7139386858544,
0,-629.7139386858544,
0,-629.7139386858544,
0,-629.7139386858544,
0,-629.7139386858544,
0,-629.7139386858544,
0,-629.7139386858544,
0,-629.7139386858544,
2023-02-15 00:00:00,-638.5379663624208,
2023-02-15 01:00:00,-688.8860473647037,
2023-02-15 02:30:00,-688.8860473647037,
2023-02-15 03:00:00,-688.8860473647037,
2023-02-15 18:30:00,-688.8860473647037,
2023-02-15 20:00:00,-636.8173016212259,
2023-02-15 23:00:00,-491.68837980225544,
2023-02-15 23:59:59,-511.67259975117304,c
2023-02-16 00:00:00,-428.3562552853673,
2023-02-16 01:00:00,-451.51983474942244,
2023-02-16 02:30:00,-451.51983474942244,
2023-02-16 03:00:00,-451.51983474942244,
2023-02-16 18:30:00,-451.51983474942244,
2023-02-16 20:00:00,-364.0988701396145,
2023-02-16 23:00:00,-203.30383442992388,
2023-02-16 23:59:59,-237.80504413448216,c
2023-02-17 00:00:00,-351.14432086394845,
2023-02-17 01:00:00,-416.9195289622712,
2023-02-17 02:30:00,-416.9195289622712,
2023-02-17 03:00:00,-416.9195289622712,
2023-02-17 18:30:00,-416.9195289622712,
2023-02-17 20:00:00,-416.9195289622712,
2023-02-17 23:00:00,-416.9195289622712,
2023-02-17 23:59:59,-331.5046479372577,w
2023-02-20 00:00:00,54.06160733867728,
2023-02-20 01:00:00,30.817716876705163,
2023-02-20 02:30:00,30.817716876705163,
2023-02-20 03:00:00,30.817716876705163,
2023-02-20 18:30:00,30.817716876705163,
2023-02-20 20:00:00,21.172641375209423,
2023-02-20 23:00:00,16.72790897780942,
2023-02-20 23:59:59,12.054355175083401,c
2023-02-21 00:00:00,45.87408277291797,
2023-02-21 01:00:00,29.129210660650642,
2023-02-21 02:30:00,29.129210660650642,
2023-02-21 03:00:00,29.129210660650642,
2023-02-21 18:30:00,29.129210660650642,
2023-02-21 20:00:00,261.8273951487445,
2023-02-21 23:00:00,325.30468315274265,
2023-02-21 23:59:59,241.875947423634,c
2023-02-22 00:00:00,99.03301905667104,
2023-02-22 01:00:00,144.37086825809638,
2023-02-22 02:30:00,144.37086825809638,
2023-02-22 03:00:00,144.37086825809638,
2023-02-22 18:30:00,144.37086825809638,
2023-02-22 20:00:00,50.99342435844301,
2023-02-22 23:00:00,167.74948747960661,
2023-02-22 23:59:59,157.1909606987083,c
2023-02-23 00:00:00,175.93745632721038,
2023-02-23 01:00:00,179.8576226729856,
2023-02-23 02:30:00,179.8576226729856,
2023-02-23 03:00:00,179.8576226729856,
2023-02-23 18:30:00,179.8576226729856,
2023-02-23 20:00:00,183.51424496525215,
2023-02-23 23:00:00,-1.4577736485152855,
2023-02-23 23:59:59,-88.19963656543405,c
2023-02-24 00:00:00,-64.33297428454716,
2023-02-24 01:00:00,-55.86718879730324,
2023-02-24 02:30:00,-55.86718879730324,
2023-02-24 03:00:00,-55.86718879730324,
2023-02-24 18:30:00,-55.86718879730324,
2023-02-24 20:00:00,-55.86718879730324,
2023-02-24 23:00:00,-55.86718879730324,
2023-02-24 23:59:59,-5.616104931079462,w
2023-02-27 00:00:00,-144.54714953061375,
2023-02-27 01:00:00,-121.27501590164684,
2023-02-27 02:30:00,-121.27501590164684,
2023-02-27 03:00:00,-121.27501590164684,
2023-02-27 18:30:00,-121.27501590164684,
2023-02-27 20:00:00,166.64898011424702,
2023-02-27 23:00:00,183.30162884434503,
2023-02-27 23:59:59,179.02678056128207,c
2023-02-28 00:00:00,219.63942746896282,
2023-02-28 01:00:00,-9.277746516499974,
2023-02-28 02:30:00,-9.277746516499974,
2023-02-28 03:00:00,-9.277746516499974,
2023-02-28 18:30:00,-9.277746516499974,
2023-02-28 20:00:00,-9.277746516499974,
2023-02-28 23:00:00,-9.277746516499974,
2023-02-28 23:59:59,255.6480621539431,e
2023-03-01 00:00:00,255.6480621539431,
2023-03-01 01:00:00,255.6480621539431,
2023-03-01 02:30:00,255.6480621539431,
2023-03-01 03:00:00,255.6480621539431,
2023-03-01 18:30:00,255.6480621539431,
2023-03-01 20:00:00,70.51075044991012,
2023-03-01 23:00:00,-36.8219615551061,
2023-03-01 23:59:59,-36.8219615551061,c
2023-03-02 00:00:00,-10.003807539022091,
2023-03-02 01:00:00,-87.78035329228805,
2023-03-02 02:30:00,-87.78035329228805,
2023-03-02 03:00:00,-87.78035329228805,
2023-03-02 18:30:00,-87.78035329228805,
2023-03-02 20:00:00,-121.81967413579878,
2023-03-02 23:00:00,-143.69570534221202,
2023-03-02 23:59:59,-67.99537318296461,c
2023-03-03 00:00:00,-17.280715542387043,
2023-03-03 01:00:00,30.6128478151295,
2023-03-03 02:30:00,30.6128478151295,
2023-03-03 03:00:00,30.6128478151295,
2023-03-03 18:30:00,30.6128478151295,
2023-03-03 20:00:00,30.6128478151295,
2023-03-03 23:00:00,30.6128478151295,
2023-03-03 23:59:59,0.06998549397576426,w
2023-03-06 00:00:00,158.82500373499897,
2023-03-06 01:00:00,172.86427565438134,
2023-03-06 02:30:00,172.86427565438134,
2023-03-06 03:00:00,172.86427565438134,
2023-03-06 18:30:00,172.86427565438134,
2023-03-06 20:00:00,-0.3221836517095653,
2023-03-06 23:00:00,141.34361843753322,
2023-03-06 23:59:59,117.64077204867499,c
2023-03-07 00:00:00,94.16196206313907,
2023-03-07 01:00:00,40.525880511966534,
2023-03-07 02:30:00,40.525880511966534,
2023-03-07 03:00:00,40.525880511966534,
2023-03-07 18:30:00,40.525880511966534,
2023-03-07 20:00:00,-20.373486459211563,
2023-03-07 23:00:00,-237.65288044705812,
2023-03-07 23:59:59,-45.24279104023299,c
2023-03-08 00:00:00,-118.25703887446252,
2023-03-08 01:00:00,-243.03270042249642,
2023-03-08 02:30:00,-243.03270042249642,
2023-03-08 03:00:00,-243.03270042249642,
2023-03-08 18:30:00,-243.03270042249642,
2023-03-08 20:00:00,-245.27490340792428,
2023-03-08 23:00:00,-196.0776040814908,
2023-03-08 23:59:59,-180.9416960115559,c
2023-03-09 00:00:00,-164.43648906984163,
2023-03-09 01:00:00,-223.6889503566781,
2023-03-09 02:30:00,-223.6889503566781,
2023-03-09 03:00:00,-223.6889503566781,
2023-03-09 18:30:00,-223.6889503566781,
2023-03-09 20:00:00,-148.41344463384667,
2023-03-09 23:00:00,-285.9346551413364,
2023-03-09 23:59:59,-220.80549447714657,c
2023-03-10 00:00:00,-341.61834537212235,
2023-03-10 01:00:00,-297.32391327367986,
2023-03-10 02:30:00,-297.32391327367986,
2023-03-10 03:00:00,-297.32391327367986,
2023-03-10 18:30:00,-297.32391327367986,
2023-03-10 20:00:00,-297.32391327367986,
2023-03-10 23:00:00,-297.32391327367986,
2023-03-10 23:59:59,-229.1120068778182,w
2023-03-13 00:00:00,-229.1120068778182,
2023-03-13 01:00:00,-229.1120068778182,
2023-03-13 02:30:00,-229.1120068778182,
2023-03-13 03:00:00,-229.1120068778182,
2023-03-13 18:30:00,-229.1120068778182,
2023-03-13 20:00:00,-229.1120068778182,
2023-03-13 23:00:00,-229.1120068778182,
2023-03-13 23:59:59,-229.1120068778182,c
2023-03-14 00:00:00,-229.1120068778182,
2023-03-14 01:00:00,-229.1120068778182,
2023-03-14 02:30:00,-229.1120068778182,
2023-03-14 03:00:00,-229.1120068778182,
2023-03-14 18:30:00,-229.1120068778182,
2023-03-14 20:00:00,-229.1120068778182,
2023-03-14 23:00:00,-229.1120068778182,
2023-03-14 23:59:59,-229.1120068778182,c
2023-03-15 00:00:00,-229.1120068778182,
2023-03-15 01:00:00,-229.1120068778182,
2023-03-15 02:30:00,-229.1120068778182,
2023-03-15 03:00:00,-229.1120068778182,
2023-03-15 18:30:00,-229.1120068778182,
2023-03-15 20:00:00,-229.1120068778182,
2023-03-15 23:00:00,-229.1120068778182,
2023-03-15 23:59:59,-229.1120068778182,c
2023-03-16 00:00:00,-229.1120068778182,
2023-03-16 01:00:00,-229.1120068778182,
2023-03-16 02:30:00,-229.1120068778182,
2023-03-16 03:00:00,-229.1120068778182,
2023-03-16 18:30:00,-229.1120068778182,
2023-03-16 20:00:00,-229.1120068778182,
2023-03-16 23:00:00,-229.1120068778182,
2023-03-16 23:59:59,-229.1120068778182,c
2023-03-17 00:00:00,-229.1120068778182,
2023-03-17 01:00:00,-229.1120068778182,
2023-03-17 02:30:00,-229.1120068778182,
2023-03-17 03:00:00,-229.1120068778182,
2023-03-17 18:30:00,-229.1120068778182,
2023-03-17 20:00:00,-229.1120068778182,
2023-03-17 23:00:00,-229.1120068778182,
2023-03-17 23:59:59,-229.1120068778182,w
2023-03-20 00:00:00,-229.1120068778182,
2023-03-20 01:00:00,-229.1120068778182,
2023-03-20 02:30:00,-229.1120068778182,
2023-03-20 03:00:00,-229.1120068778182,
2023-03-20 18:30:00,-229.1120068778182,
2023-03-20 20:00:00,-229.1120068778182,
2023-03-20 23:00:00,-229.1120068778182,
2023-03-20 23:59:59,-229.1120068778182,c
2023-03-21 00:00:00,-229.1120068778182,
2023-03-21 01:00:00,-229.1120068778182,
2023-03-21 02:30:00,-229.1120068778182,
2023-03-21 03:00:00,-229.1120068778182,
2023-03-21 18:30:00,-229.1120068778182,
2023-03-21 20:00:00,-229.1120068778182,
2023-03-21 23:00:00,-229.1120068778182,
2023-03-21 23:59:59,-229.1120068778182,c
2023-03-22 00:00:00,-229.1120068778182,
2023-03-22 01:00:00,-229.1120068778182,
2023-03-22 02:30:00,-229.1120068778182,
2023-03-22 03:00:00,-229.1120068778182,
2023-03-22 18:30:00,-229.1120068778182,
2023-03-22 20:00:00,-229.1120068778182,
2023-03-22 23:00:00,-229.1120068778182,
2023-03-22 23:59:59,-229.1120068778182,c
2023-03-23 00:00:00,-229.1120068778182,
2023-03-23 01:00:00,-229.1120068778182,
2023-03-23 02:30:00,-229.1120068778182,
2023-03-23 03:00:00,-229.1120068778182,
2023-03-23 18:30:00,-229.1120068778182,
2023-03-23 20:00:00,-229.1120068778182,
2023-03-23 23:00:00,-229.1120068778182,
2023-03-23 23:59:59,-229.1120068778182,c
2023-03-24 00:00:00,-229.1120068778182,
2023-03-24 01:00:00,-229.1120068778182,
2023-03-24 02:30:00,-229.1120068778182,
2023-03-24 03:00:00,-229.1120068778182,
2023-03-24 18:30:00,-229.1120068778182,
2023-03-24 20:00:00,-229.1120068778182,
2023-03-24 23:00:00,-229.1120068778182,
2023-03-24 23:59:59,-229.1120068778182,w
2023-03-27 00:00:00,-229.1120068778182,
2023-03-27 01:00:00,-229.1120068778182,
2023-03-27 02:30:00,-229.1120068778182,
2023-03-27 03:00:00,-229.1120068778182,
2023-03-27 18:30:00,-229.1120068778182,
2023-03-27 20:00:00,-229.1120068778182,
2023-03-27 23:00:00,-229.1120068778182,
2023-03-27 23:59:59,-229.1120068778182,c
2023-03-28 00:00:00,-229.1120068778182,
2023-03-28 01:00:00,-229.1120068778182,
2023-03-28 02:30:00,-229.1120068778182,
2023-03-28 03:00:00,-229.1120068778182,
2023-03-28 18:30:00,-229.1120068778182,
2023-03-28 20:00:00,-229.1120068778182,
2023-03-28 23:00:00,-229.1120068778182,
2023-03-28 23:59:59,-229.1120068778182,c
