date,XRT_WW_2023_Q1,meta
2023-02-10 00:00:00,-732.7666198589861,
2023-02-10 10:00:00,-780.348189797307,
2023-02-10 10:30:00,-737.8881574982627,
2023-02-10 12:00:00,-792.6042887493084,
2023-02-10 13:30:00,-823.0547960678598,
2023-02-10 15:00:00,-849.5082361314817,
2023-02-10 15:30:30,-849.5082361314817,
2023-02-10 23:59:59,-840.9323022128108,w
2023-02-13 00:00:00,-865.9297845420676,
2023-02-13 10:00:00,-875.853178392493,
2023-02-13 10:30:00,-913.9372512835957,
2023-02-13 12:00:00,-920.9438997580532,
2023-02-13 13:30:00,-872.6020619139454,
2023-02-13 15:00:00,-867.2576235615895,
2023-02-13 15:30:30,-867.2576235615895,
2023-02-13 23:59:59,-880.4540435640279,c
2023-02-14 00:00:00,-901.7328636587824,
2023-02-14 10:00:00,-836.3745525082597,
2023-02-14 10:30:00,-872.2819944211085,
2023-02-14 12:00:00,-901.3495139664865,
2023-02-14 13:30:00,-893.7601608606346,
2023-02-14 15:00:00,-900.3022124032698,
2023-02-14 15:30:30,-900.3022124032698,
2023-02-14 23:59:59,-865.2164135028677,c
2023-02-15 00:00:00,-866.1671830932332,
2023-02-15 10:00:00,-809.7637612758256,
2023-02-15 10:30:00,-719.3528628093768,
2023-02-15 12:00:00,-754.0413063269082,
2023-02-15 13:30:00,-714.818485687221,
2023-02-15 15:00:00,-723.767050032807,
2023-02-15 15:30:30,-723.767050032807,
2023-02-15 23:59:59,-638.9448949658647,c
2023-02-16 00:00:00,-418.23015112726165,
2023-02-16 10:00:00,-339.5721500210116,
2023-02-16 10:30:00,-325.01273367277594,
2023-02-16 12:00:00,-408.7169951908947,
2023-02-16 13:30:00,-475.708492144555,
2023-02-16 15:00:00,-431.35934969643296,
2023-02-16 15:30:30,-431.35934969643296,
2023-02-16 23:59:59,-485.7505297628085,c
2023-02-17 00:00:00,-421.4367914946038,
2023-02-17 10:00:00,-373.1590153221376,
2023-02-17 10:30:00,-397.05791502506173,
2023-02-17 12:00:00,-391.1243868358138,
2023-02-17 13:30:00,-393.1186589554323,
2023-02-17 15:00:00,-331.1393603601552,
2023-02-17 15:30:30,-331.1393603601552,
2023-02-17 23:59:59,-352.4553379103913,w
2023-02-20 00:00:00,-352.4553379103913,
2023-02-20 10:00:00,-352.4553379103913,
2023-02-20 10:30:00,-352.4553379103913,
2023-02-20 12:00:00,-352.4553379103913,
2023-02-20 13:30:00,-352.4553379103913,
2023-02-20 15:00:00,-352.4553379103913,
2023-02-20 15:30:30,-352.4553379103913,
2023-02-20 23:59:59,-352.4553379103913,c
2023-02-21 00:00:00,-330.2202960078319,
2023-02-21 10:00:00,-321.93937207422783,
2023-02-21 10:30:00,-364.34383542861184,
2023-02-21 12:00:00,-355.3081239898008,
2023-02-21 13:30:00,-371.87713419347716,
2023-02-21 15:00:00,-411.68084126300727,
2023-02-21 15:30:30,-411.68084126300727,
2023-02-21 23:59:59,-403.106638398063,c
2023-02-22 00:00:00,-351.7790020145089,
2023-02-22 10:00:00,-407.2660944580941,
2023-02-22 10:30:00,-416.63806593317105,
2023-02-22 12:00:00,-413.3363159032718,
2023-02-22 13:30:00,-375.51877544535654,
2023-02-22 15:00:00,-402.01753308293604,
2023-02-22 15:30:30,-402.01753308293604,
2023-02-22 23:59:59,-379.87421003160733,c
2023-02-23 00:00:00,-315.9788810883942,
2023-02-23 10:00:00,-381.79345937012243,
2023-02-23 10:30:00,-385.40942639354313,
2023-02-23 12:00:00,-401.21703954227854,
2023-02-23 13:30:00,-387.3794205118848,
2023-02-23 15:00:00,-377.4302311786277,
2023-02-23 15:30:30,-377.4302311786277,
2023-02-23 23:59:59,-353.4400596463592,c
2023-02-24 00:00:00,-463.00407130123284,
2023-02-24 10:00:00,-548.8558512550546,
2023-02-24 10:30:00,-535.6439332827251,
2023-02-24 12:00:00,-566.5743948116287,
2023-02-24 13:30:00,-626.5341332487828,
2023-02-24 15:00:00,-576.4046866799304,
2023-02-24 15:30:30,-576.4046866799304,
2023-02-24 23:59:59,-571.292852538621,w
2023-02-27 00:00:00,-590.3891550902811,
2023-02-27 10:00:00,-534.3927855736401,
2023-02-27 10:30:00,-481.16578060762873,
2023-02-27 12:00:00,-487.75493543226634,
2023-02-27 13:30:00,-486.38237534154206,
2023-02-27 15:00:00,-419.24422719391504,
2023-02-27 15:30:30,-419.24422719391504,
2023-02-27 23:59:59,-396.42503275785015,c
2023-02-28 00:00:00,-446.81613017712544,
2023-02-28 10:00:00,-370.544115917538,
2023-02-28 10:30:00,-351.4053257515324,
2023-02-28 12:00:00,-325.29562536419195,
2023-02-28 13:30:00,-281.86451410526394,
2023-02-28 15:00:00,-246.7436993827726,
2023-02-28 15:30:30,-246.7436993827726,s
2023-02-28 23:59:59,-280.59324121375636,c
2023-03-01 00:00:00,-44.76014578619663,
2023-03-01 10:00:00,-10.344735369666807,
2023-03-01 10:30:00,15.195450204156145,
2023-03-01 12:00:00,38.47671937731661,
2023-03-01 13:30:00,54.51967681123534,
2023-03-01 15:00:00,15.75092422461853,
2023-03-01 15:30:30,15.75092422461853,
2023-03-01 23:59:59,39.21976157212367,c
2023-03-02 00:00:00,-20.041344130233767,
2023-03-02 10:00:00,-49.59782615857392,
2023-03-02 10:30:00,-18.37337055059919,
2023-03-02 12:00:00,35.90511990770051,
2023-03-02 13:30:00,59.28752971630945,
2023-03-02 15:00:00,114.31010123366062,
