date,SPHQ_2022_Q4,meta
2022-11-18 00:00:00,-89.31902903917002,
2022-11-18 10:00:00,-98.43601677775247,
2022-11-18 10:30:00,-95.12584764133622,
2022-11-18 12:00:00,-90.67641284588787,
2022-11-18 13:30:00,-78.4991494883101,
2022-11-18 15:00:00,-70.14380240129505,
2022-11-18 15:30:30,-70.14380240129505,
2022-11-18 23:59:59,-80.50073466953397,w
2022-11-21 00:00:00,-73.61387142907934,
2022-11-21 10:00:00,-54.36894553442045,
2022-11-21 10:30:00,-47.752973470053846,
2022-11-21 12:00:00,-52.286115016334264,
2022-11-21 13:30:00,-41.845725008550204,
2022-11-21 15:00:00,-44.18063337145793,
2022-11-21 15:30:30,-44.18063337145793,
2022-11-21 23:59:59,-45.75697436454628,c
2022-11-22 00:00:00,-50.321335363031764,
2022-11-22 10:00:00,-47.86331953224598,
2022-11-22 10:30:00,-42.12627388798391,
2022-11-22 12:00:00,-42.56817777229678,
2022-11-22 13:30:00,-49.674384013595144,
2022-11-22 15:00:00,-40.785112323308,
2022-11-22 15:30:30,-40.785112323308,
2022-11-22 23:59:59,-37.0559500874609,c
2022-11-23 00:00:00,-35.50307659492978,
2022-11-23 10:00:00,-62.125205588044665,
2022-11-23 10:30:00,-72.28037200519718,
2022-11-23 12:00:00,-74.40219662331471,
2022-11-23 13:30:00,-70.78327277802266,
2022-11-23 15:00:00,-72.90874193192771,
2022-11-23 15:30:30,-72.90874193192771,
2022-11-23 23:59:59,-78.59535946403652,c
2022-11-24 00:00:00,-78.59535946403652,
2022-11-24 10:00:00,-78.59535946403652,
2022-11-24 10:30:00,-78.59535946403652,
2022-11-24 12:00:00,-78.59535946403652,
2022-11-24 13:30:00,-78.59535946403652,
2022-11-24 15:00:00,-78.59535946403652,
2022-11-24 15:30:30,-78.59535946403652,
2022-11-24 23:59:59,-78.59535946403652,c
2022-11-25 00:00:00,-70.19893267572694,
2022-11-25 10:00:00,-52.89758013880487,
2022-11-25 10:30:00,-56.79855142622553,
2022-11-25 12:00:00,-70.23066897749591,
2022-11-25 13:30:00,-70.23066897749591,
2022-11-25 15:00:00,-70.23066897749591,
2022-11-25 15:30:30,-70.23066897749591,
2022-11-25 23:59:59,-73.58421475354162,w
2022-11-28 00:00:00,-65.69061767023506,
2022-11-28 10:00:00,-65.58076383767347,
2022-11-28 10:30:00,-59.95066877385432,
2022-11-28 12:00:00,-59.092658956753525,
2022-11-28 13:30:00,-58.47465732462169,
2022-11-28 15:00:00,-65.3837459289213,
2022-11-28 15:30:30,-65.3837459289213,
2022-11-28 23:59:59,-59.0047719106135,c
2022-11-29 00:00:00,-41.58011415415106,
2022-11-29 10:00:00,-48.07865498503553,
2022-11-29 10:30:00,-48.20517398834576,
2022-11-29 12:00:00,-53.005979883540334,
2022-11-29 13:30:00,-55.19157719742478,
2022-11-29 15:00:00,-47.0953967587709,
2022-11-29 15:30:30,-47.0953967587709,
2022-11-29 23:59:59,-46.41371444608092,c
2022-11-30 00:00:00,-51.80643336555295,
2022-11-30 10:00:00,-13.039578037036236,
2022-11-30 10:30:00,-24.588502827815503,
2022-11-30 12:00:00,-31.388221810831965,
2022-11-30 13:30:00,-20.568281896308676,
2022-11-30 15:00:00,-34.46585249640859,
2022-11-30 15:30:30,-34.46585249640859,s
2022-11-30 23:59:59,-34.72096019099787,c
2022-12-01 00:00:00,-35.63780445446034,
2022-12-01 10:00:00,-36.16789934776712,
2022-12-01 10:30:00,-31.205155930529358,
2022-12-01 12:00:00,-41.073816714494484,
2022-12-01 13:30:00,-33.593182463262195,
2022-12-01 15:00:00,-22.81058804273337,
2022-12-01 15:30:30,-22.81058804273337,
2022-12-01 23:59:59,-23.804057785710313,c
2022-12-02 00:00:00,-17.182434342481045,
2022-12-02 10:00:00,-21.782752604556862,
2022-12-02 10:30:00,-11.476499775205738,
2022-12-02 12:00:00,-11.779344343379393,
2022-12-02 13:30:00,-11.251383144635398,
2022-12-02 15:00:00,-8.887265234969263,
2022-12-02 15:30:30,-8.887265234969263,
2022-12-02 23:59:59,-2.000564834698821,w
2022-12-05 00:00:00,6.051486413295635,
2022-12-05 10:00:00,24.67773548261067,
2022-12-05 10:30:00,35.32824701167659,
2022-12-05 12:00:00,31.375110192146643,
2022-12-05 13:30:00,32.99150438119117,
2022-12-05 15:00:00,29.570578466773718,
2022-12-05 15:30:30,29.570578466773718,
2022-12-05 23:59:59,30.72968990383221,c
2022-12-06 00:00:00,13.536091911417465,
2022-12-06 10:00:00,3.5195052087775593,
2022-12-06 10:30:00,7.049324255279309,
2022-12-06 12:00:00,1.077653992404052,
2022-12-06 13:30:00,-5.1944065489172715,
2022-12-06 15:00:00,-0.13174855773945637,
2022-12-06 15:30:30,-0.13174855773945637,
2022-12-06 23:59:59,0.6201161123419325,c
2022-12-07 00:00:00,-1.584570163205754,
2022-12-07 10:00:00,-14.267972764779003,
2022-12-07 10:30:00,-15.167354033599949,
2022-12-07 12:00:00,-7.297981571632093,
2022-12-07 13:30:00,1.9160509596662934,
2022-12-07 15:00:00,1.7267965686164644,
2022-12-07 15:30:30,1.7267965686164644,
2022-12-07 23:59:59,9.105106627010777,c
2022-12-08 00:00:00,6.758959992264572,
2022-12-08 10:00:00,3.6269778279330396,
2022-12-08 10:30:00,12.2137613404416,
2022-12-08 12:00:00,18.67945990627112,
2022-12-08 13:30:00,29.17762631360265,
2022-12-08 15:00:00,26.48870335577162,
2022-12-08 15:30:30,26.48870335577162,
2022-12-08 23:59:59,34.704080352068395,c
2022-12-09 00:00:00,45.63771672579331,
2022-12-09 10:00:00,29.26659893655504,
2022-12-09 10:30:00,30.30365734284242,
2022-12-09 12:00:00,17.009736849556617,
2022-12-09 13:30:00,13.163438967323074,
2022-12-09 15:00:00,7.069656083715472,
2022-12-09 15:30:30,7.069656083715472,
2022-12-09 23:59:59,0.0,a
2022-12-12 00:00:00,10.556575254271202,
2022-12-12 10:00:00,32.232245529196824,
2022-12-12 10:30:00,40.14586683232858,
2022-12-12 12:00:00,46.11605560902078,
2022-12-12 13:30:00,42.42236059006837,
2022-12-12 15:00:00,42.762048965347745,
2022-12-12 15:30:30,42.762048965347745,
2022-12-12 23:59:59,43.6525624001038,c
2022-12-13 00:00:00,-0.3663078351294047,
2022-12-13 10:00:00,10.153695406844577,
2022-12-13 10:30:00,23.548898833137407,
2022-12-13 12:00:00,17.655163817378543,
2022-12-13 13:30:00,14.931672130971307,
2022-12-13 15:00:00,9.617415243938936,
2022-12-13 15:30:30,9.617415243938936,
2022-12-13 23:59:59,0.5317864916701041,c
2022-12-14 00:00:00,-5.051765624653825,
2022-12-14 10:00:00,9.08418052225722,
2022-12-14 10:30:00,14.40706563925513,
2022-12-14 12:00:00,2.0666570955785915,
2022-12-14 13:30:00,9.841246768131768,
2022-12-14 15:00:00,19.732857939469135,
2022-12-14 15:30:30,19.732857939469135,
2022-12-14 23:59:59,23.65849427338908,c
2022-12-15 00:00:00,32.969799119521866,
2022-12-15 10:00:00,33.70935086911224,
2022-12-15 10:30:00,40.157712614829535,
2022-12-15 12:00:00,35.67748690307961,
2022-12-15 13:30:00,32.29389724024713,
2022-12-15 15:00:00,34.16257637067653,
2022-12-15 15:30:30,34.16257637067653,
2022-12-15 23:59:59,37.237219173786144,c
2022-12-16 00:00:00,29.438796012931746,
2022-12-16 10:00:00,12.688213679751009,
2022-12-16 10:30:00,14.482226686954,
2022-12-16 12:00:00,0.5281439310368654,
2022-12-16 13:30:00,14.674313516230313,
2022-12-16 15:00:00,6.285879900456472,
2022-12-16 15:30:30,6.285879900456472,
2022-12-16 23:59:59,-20.758907094682726,e
2022-12-19 00:00:00,-22.539106400789322,
2022-12-19 10:00:00,-31.3753596192672,
2022-12-19 10:30:00,-32.52539199587389,
2022-12-19 12:00:00,-37.47493799252305,
2022-12-19 13:30:00,-24.711420295016993,
2022-12-19 15:00:00,-21.12305449308434,
2022-12-19 15:30:30,-21.12305449308434,
2022-12-19 23:59:59,-16.368567406469097,c
2022-12-20 00:00:00,-12.757110415372182,
2022-12-20 10:00:00,-16.377947023357024,
2022-12-20 10:30:00,-17.353498242519294,
2022-12-20 12:00:00,-28.32340539615838,
2022-12-20 13:30:00,-32.18192364127762,
2022-12-20 15:00:00,-30.813900662397998,
2022-12-20 15:30:30,-30.813900662397998,
2022-12-20 23:59:59,-25.046946056456648,c
2022-12-21 00:00:00,-7.797513404983022,
2022-12-21 10:00:00,-22.084784714855587,
2022-12-21 10:30:00,-21.445704666365458,
2022-12-21 12:00:00,-11.87933147816338,
2022-12-21 13:30:00,-7.499571322915486,
2022-12-21 15:00:00,-1.8812238901973757,
2022-12-21 15:30:30,-1.8812238901973757,
2022-12-21 23:59:59,-5.772870822868725,c
2022-12-22 00:00:00,2.7215915614491166,
2022-12-22 10:00:00,12.77412814950776,
2022-12-22 10:30:00,13.625677657260013,
2022-12-22 12:00:00,18.988276994135518,
2022-12-22 13:30:00,10.684099211296683,
2022-12-22 15:00:00,8.435816346617308,
2022-12-22 15:30:30,8.435816346617308,
2022-12-22 23:59:59,2.8611067325138464,c
2022-12-23 00:00:00,7.730559107466632,
2022-12-23 10:00:00,0.19899794564901185,
2022-12-23 10:30:00,8.939525301159229,
2022-12-23 12:00:00,10.069185961914911,
2022-12-23 13:30:00,9.81964337349595,
2022-12-23 15:00:00,2.10470614784532,
2022-12-23 15:30:30,2.10470614784532,
2022-12-23 23:59:59,2.618363877061938,w
2022-12-26 00:00:00,2.618363877061938,
2022-12-26 10:00:00,2.618363877061938,
2022-12-26 10:30:00,2.618363877061938,
2022-12-26 12:00:00,2.618363877061938,
2022-12-26 13:30:00,2.618363877061938,
2022-12-26 15:00:00,2.618363877061938,
2022-12-26 15:30:30,2.618363877061938,
2022-12-26 23:59:59,2.618363877061938,c
2022-12-27 00:00:00,4.027813381899449,
2022-12-27 10:00:00,-1.06542971614968,
2022-12-27 10:30:00,-13.257986811556421,
2022-12-27 12:00:00,-19.868980792432666,
2022-12-27 13:30:00,-16.67300889409148,
2022-12-27 15:00:00,-17.111723859316342,
2022-12-27 15:30:30,-17.111723859316342,
2022-12-27 23:59:59,-15.37759165311384,c
2022-12-28 00:00:00,-7.0071266513651835,
2022-12-28 10:00:00,-9.554638822958097,
2022-12-28 10:30:00,-3.7803055982638796,
2022-12-28 12:00:00,-11.23005007879381,
2022-12-28 13:30:00,-12.209599230131573,
2022-12-28 15:00:00,-14.725836795646458,
2022-12-28 15:30:30,-14.725836795646458,
2022-12-28 23:59:59,-14.295582558677395,c
2022-12-29 00:00:00,-14.608268780577689,
2022-12-29 10:00:00,-21.881248639125488,
2022-12-29 10:30:00,-25.317090457061056,
2022-12-29 12:00:00,-34.626878733913856,
2022-12-29 13:30:00,-38.153767486366874,
2022-12-29 15:00:00,-40.62459523992183,
2022-12-29 15:30:30,-40.62459523992183,
