date,FVD_2021_Feb,meta
2021-02-08 00:00:00,167.12004108883642,
2021-02-08 10:00:00,156.18379567437051,
2021-02-08 10:30:00,143.49921626815987,
2021-02-08 12:00:00,156.54518268014135,
2021-02-08 13:30:00,140.37382333295722,
2021-02-08 15:00:00,138.54776835672948,
2021-02-08 15:30:30,138.54776835672948,
2021-02-08 23:59:59,121.41907004397817,c
2021-02-09 00:00:00,137.42937341404047,
2021-02-09 10:00:00,104.79108023160802,
2021-02-09 10:30:00,114.90998311755835,
2021-02-09 12:00:00,95.85507660026569,
2021-02-09 13:30:00,91.96135453972238,
2021-02-09 15:00:00,93.74066156867684,
2021-02-09 15:30:30,93.74066156867684,
2021-02-09 23:59:59,91.60742040656712,c
2021-02-10 00:00:00,86.14640192003168,
2021-02-10 10:00:00,75.05810410436264,
2021-02-10 10:30:00,88.72927214420494,
2021-02-10 12:00:00,101.7448481364313,
2021-02-10 13:30:00,87.37884917169396,
2021-02-10 15:00:00,99.88097250117298,
2021-02-10 15:30:30,99.88097250117298,
2021-02-10 23:59:59,110.43776032352133,c
2021-02-11 00:00:00,120.64696800025244,
2021-02-11 10:00:00,96.08521376424099,
2021-02-11 10:30:00,88.93297506039946,
2021-02-11 12:00:00,107.10430917644854,
2021-02-11 13:30:00,113.30605632780726,
2021-02-11 15:00:00,103.7258396686942,
2021-02-11 15:30:30,103.7258396686942,
2021-02-11 23:59:59,89.64654590577724,c
2021-02-12 00:00:00,111.65205893638881,
2021-02-12 10:00:00,80.83170072541601,
2021-02-12 10:30:00,68.21623389499743,
2021-02-12 12:00:00,82.5215272338737,
2021-02-12 13:30:00,79.96820913220972,
2021-02-12 15:00:00,76.21625326784095,
2021-02-12 15:30:30,76.21625326784095,
2021-02-12 23:59:59,76.50475331207205,w
2021-02-15 00:00:00,76.50475331207205,
2021-02-15 10:00:00,76.50475331207205,
2021-02-15 10:30:00,76.50475331207205,
2021-02-15 12:00:00,76.50475331207205,
2021-02-15 13:30:00,76.50475331207205,
2021-02-15 15:00:00,76.50475331207205,
2021-02-15 15:30:30,76.50475331207205,
2021-02-15 23:59:59,76.50475331207205,c
2021-02-16 00:00:00,65.4815241143585,
2021-02-16 10:00:00,64.7851639258484,
2021-02-16 10:30:00,49.57526590909953,
2021-02-16 12:00:00,35.53381625051486,
2021-02-16 13:30:00,31.75889640661532,
2021-02-16 15:00:00,20.423185438138404,
2021-02-16 15:30:30,20.423185438138404,
2021-02-16 23:59:59,21.606668879460216,c
2021-02-17 00:00:00,14.075214755256098,
2021-02-17 10:00:00,26.31194689826667,
2021-02-17 10:30:00,32.86790272206464,
2021-02-17 12:00:00,35.260575039153395,
2021-02-17 13:30:00,36.4148541515013,
2021-02-17 15:00:00,44.597332755576474,
2021-02-17 15:30:30,44.597332755576474,
2021-02-17 23:59:59,50.434969681659794,c
2021-02-18 00:00:00,39.4726486379229,
2021-02-18 10:00:00,34.451291894392426,
2021-02-18 10:30:00,48.355618165324074,
2021-02-18 12:00:00,78.0005744047719,
2021-02-18 13:30:00,74.90912652251356,
2021-02-18 15:00:00,71.2036736623483,
2021-02-18 15:30:30,71.2036736623483,
2021-02-18 23:59:59,72.24603810481369,c
2021-02-19 00:00:00,73.07441931554784,
2021-02-19 10:00:00,31.734774478292948,
2021-02-19 10:30:00,14.384912810784414,
2021-02-19 12:00:00,14.564138004628091,
2021-02-19 13:30:00,7.604450200298004,
2021-02-19 15:00:00,1.1558492843207375,
2021-02-19 15:30:30,1.1558492843207375,
2021-02-19 23:59:59,-4.781031801683355,w
2021-02-22 00:00:00,2.689045334497706,
2021-02-22 10:00:00,-16.50696260224339,
2021-02-22 10:30:00,-8.866663565208711,
2021-02-22 12:00:00,-20.813775509472606,
2021-02-22 13:30:00,-16.518254104570957,
2021-02-22 15:00:00,-14.15132314622798,
2021-02-22 15:30:30,-14.15132314622798,s
2021-02-22 23:59:59,0.0,a
2021-02-23 00:00:00,2.730968791068392,
2021-02-23 10:00:00,58.95061575821565,
2021-02-23 10:30:00,46.31491688208034,
2021-02-23 12:00:00,41.94608305731819,
2021-02-23 13:30:00,33.06437543335596,
2021-02-23 15:00:00,20.724873906217724,
2021-02-23 15:30:30,20.724873906217724,
2021-02-23 23:59:59,-4.27620878919214,c
2021-02-24 00:00:00,-17.996911723100624,
2021-02-24 10:00:00,-28.933194341204626,
2021-02-24 10:30:00,-35.803600689793285,
2021-02-24 12:00:00,-51.439613076503775,
2021-02-24 13:30:00,-67.50072035402061,
2021-02-24 15:00:00,-95.50198725525374,
2021-02-24 15:30:30,-95.50198725525374,
2021-02-24 23:59:59,-89.82372849517114,e
2021-02-25 00:00:00,-93.18082015922366,
2021-02-25 10:00:00,-96.02832138907448,
2021-02-25 10:30:00,-78.71609158299665,
2021-02-25 12:00:00,-50.54831358294183,
2021-02-25 13:30:00,-54.95458311200508,
2021-02-25 15:00:00,-48.138643009980825,
2021-02-25 15:30:30,-48.138643009980825,
2021-02-25 23:59:59,-24.67938864188031,c
2021-02-26 00:00:00,7.379915792405484,
2021-02-26 10:00:00,14.475091404547982,
2021-02-26 10:30:00,40.10610776579365,
2021-02-26 12:00:00,9.905954903717344,
2021-02-26 13:30:00,-34.033031993058984,
2021-02-26 15:00:00,-12.238664701141403,
2021-02-26 15:30:30,-12.238664701141403,m
2021-02-26 23:59:59,-5.254561626114139,w
2021-03-01 00:00:00,-38.93804641744396,
2021-03-01 10:00:00,-32.600450321154995,
2021-03-01 10:30:00,-22.555556835778333,
2021-03-01 12:00:00,-12.99744433060846,
2021-03-01 13:30:00,-21.88752158125692,
2021-03-01 15:00:00,-20.58202445300543,
2021-03-01 15:30:30,-20.58202445300543,
2021-03-01 23:59:59,-29.660238885183077,c
2021-03-02 00:00:00,-15.7771417952016,
2021-03-02 10:00:00,9.412193277870983,
2021-03-02 10:30:00,-9.08773282036094,
2021-03-02 12:00:00,-29.73573762070197,
2021-03-02 13:30:00,-36.38381167079072,
2021-03-02 15:00:00,-52.6136599946735,
2021-03-02 15:30:30,-52.6136599946735,
2021-03-02 23:59:59,-40.91071096030623,c
2021-03-03 00:00:00,-66.3608054648526,
2021-03-03 10:00:00,-92.05149528193516,
2021-03-03 10:30:00,-107.60326616514345,
2021-03-03 12:00:00,-101.49984036127606,
2021-03-03 13:30:00,-106.87944310433556,
2021-03-03 15:00:00,-85.46730641598671,
2021-03-03 15:30:30,-85.46730641598671,
2021-03-03 23:59:59,-77.3897900774264,c
2021-03-04 00:00:00,-78.11434044128993,
2021-03-04 10:00:00,-52.20668670945423,
2021-03-04 10:30:00,-47.47677087592359,
2021-03-04 12:00:00,-29.303042239376794,
2021-03-04 13:30:00,-21.489382840275937,
2021-03-04 15:00:00,-25.792058922256217,
2021-03-04 15:30:30,-25.792058922256217,
2021-03-04 23:59:59,-32.51442768076271,c
2021-03-05 00:00:00,-62.17946269782561,
2021-03-05 10:00:00,-51.567611195469084,
2021-03-05 10:30:00,-55.231289285712705,
2021-03-05 12:00:00,-39.39274415635012,
2021-03-05 13:30:00,-41.608717327431464,
2021-03-05 15:00:00,-54.257372509515164,
2021-03-05 15:30:30,-54.257372509515164,
2021-03-05 23:59:59,-61.20040415752666,w
2021-03-08 00:00:00,-63.840732668426284,
2021-03-08 10:00:00,-70.7100075789665,
2021-03-08 10:30:00,-68.33384790170524,
2021-03-08 12:00:00,-85.67762767029623,
2021-03-08 13:30:00,-89.3082387770541,
2021-03-08 15:00:00,-75.97699031092606,
2021-03-08 15:30:30,-75.97699031092606,
2021-03-08 23:59:59,-82.27925178585792,c
2021-03-09 00:00:00,-66.1637729146313,
2021-03-09 10:00:00,-17.35163712285882,
2021-03-09 10:30:00,-32.31557639784694,
2021-03-09 12:00:00,-83.73108542691224,
2021-03-09 13:30:00,-73.13932126237285,
2021-03-09 15:00:00,-86.53919394112751,
2021-03-09 15:30:30,-86.53919394112751,
2021-03-09 23:59:59,-69.14487355501876,c
2021-03-10 00:00:00,-76.87984656403779,
2021-03-10 10:00:00,-80.3149435650839,
2021-03-10 10:30:00,-72.39945141026175,
2021-03-10 12:00:00,-87.8854212014391,
2021-03-10 13:30:00,-81.79585423167578,
2021-03-10 15:00:00,-86.4991930431211,
2021-03-10 15:30:30,-86.4991930431211,
2021-03-10 23:59:59,-81.78043112981257,c
