date,MOAT_2021_Q2,meta
2021-05-14 00:00:00,-21.064129020759253,
2021-05-14 10:00:00,-48.15288048480602,
2021-05-14 10:30:00,-40.512764671025366,
2021-05-14 12:00:00,-31.317239541555978,
2021-05-14 13:30:00,-41.816489086346564,
2021-05-14 15:00:00,-35.510146697726384,
2021-05-14 15:30:30,-35.510146697726384,
2021-05-14 23:59:59,-45.148625790722804,w
2021-05-17 00:00:00,-40.69815365292044,
2021-05-17 10:00:00,-83.04906555922446,
2021-05-17 10:30:00,-98.43492551334077,
2021-05-17 12:00:00,-111.4299953942467,
2021-05-17 13:30:00,-124.92343388713977,
2021-05-17 15:00:00,-120.31769367700156,
2021-05-17 15:30:30,-120.31769367700156,
2021-05-17 23:59:59,-118.85844808055225,c
2021-05-18 00:00:00,-113.77176372733163,
2021-05-18 10:00:00,-106.1834006621267,
2021-05-18 10:30:00,-99.5823072313641,
2021-05-18 12:00:00,-103.42076682881952,
2021-05-18 13:30:00,-90.24006403672956,
2021-05-18 15:00:00,-96.03303149483986,
2021-05-18 15:30:30,-96.03303149483986,
2021-05-18 23:59:59,-92.73770583809716,c
2021-05-19 00:00:00,-106.69074767494016,
2021-05-19 10:00:00,-84.1561612786723,
2021-05-19 10:30:00,-72.35438168366437,
2021-05-19 12:00:00,-73.27902749680317,
2021-05-19 13:30:00,-72.53216321951794,
2021-05-19 15:00:00,-66.99356379279902,
2021-05-19 15:30:30,-66.99356379279902,
2021-05-19 23:59:59,-73.29591210986672,c
2021-05-20 00:00:00,-58.10898310789105,
2021-05-20 10:00:00,-10.89773851162613,
2021-05-20 10:30:00,-11.3999031122963,
2021-05-20 12:00:00,-39.52146202190073,
2021-05-20 13:30:00,-35.69717357478413,
2021-05-20 15:00:00,-43.16259984014937,
2021-05-20 15:30:30,-43.16259984014937,
2021-05-20 23:59:59,-49.61230482052582,c
2021-05-21 00:00:00,-55.51816714444959,
2021-05-21 10:00:00,-61.951056559950985,
2021-05-21 10:30:00,-64.40008008806569,
2021-05-21 12:00:00,-77.57544815588409,
2021-05-21 13:30:00,-66.94607833782095,
2021-05-21 15:00:00,-80.59243540226896,
2021-05-21 15:30:30,-80.59243540226896,
2021-05-21 23:59:59,-77.63994163887565,w
2021-05-24 00:00:00,-72.7375716306442,
2021-05-24 10:00:00,-72.03151907078427,
2021-05-24 10:30:00,-73.72153478242006,
2021-05-24 12:00:00,-65.55495310104595,
2021-05-24 13:30:00,-68.66103700660511,
2021-05-24 15:00:00,-78.36556143026513,
2021-05-24 15:30:30,-78.36556143026513,
2021-05-24 23:59:59,-86.93058538995967,c
2021-05-25 00:00:00,-72.89658081984373,
2021-05-25 10:00:00,-85.81068670973764,
2021-05-25 10:30:00,-59.76611138381122,
2021-05-25 12:00:00,-30.584711810826946,
2021-05-25 13:30:00,-35.768592860923036,
2021-05-25 15:00:00,-31.312667002815203,
2021-05-25 15:30:30,-31.312667002815203,
2021-05-25 23:59:59,-28.6651031487292,c
2021-05-26 00:00:00,-33.53209633913883,
2021-05-26 10:00:00,-5.219596949360664,
2021-05-26 10:30:00,-14.322831557706593,
2021-05-26 12:00:00,-12.203962845151153,
2021-05-26 13:30:00,-18.967041432027003,
2021-05-26 15:00:00,-14.657644662401935,
2021-05-26 15:30:30,-14.657644662401935,
2021-05-26 23:59:59,-20.692917148358788,c
2021-05-27 00:00:00,-46.304948247824655,
2021-05-27 10:00:00,-89.36385389681942,
2021-05-27 10:30:00,-69.61377091311067,
2021-05-27 12:00:00,-56.22266923451565,
2021-05-27 13:30:00,-44.91053890899644,
2021-05-27 15:00:00,-57.23291293965332,
2021-05-27 15:30:30,-57.23291293965332,m
2021-05-27 23:59:59,-62.204720886382574,c
2021-05-28 00:00:00,-50.91513847167761,
2021-05-28 10:00:00,-31.422635685009652,
2021-05-28 10:30:00,-37.1682321032261,
2021-05-28 12:00:00,-23.735202706964117,
2021-05-28 13:30:00,-46.18469042294407,
2021-05-28 15:00:00,-48.41158900770756,
2021-05-28 15:30:30,-48.41158900770756,
2021-05-28 23:59:59,-68.79398048568805,w
2021-05-31 00:00:00,-68.79398048568805,
2021-05-31 10:00:00,-68.79398048568805,
2021-05-31 10:30:00,-68.79398048568805,
2021-05-31 12:00:00,-68.79398048568805,
2021-05-31 13:30:00,-68.79398048568805,
2021-05-31 15:00:00,-68.79398048568805,
2021-05-31 15:30:30,-68.79398048568805,
2021-05-31 23:59:59,-68.79398048568805,c
2021-06-01 00:00:00,-78.00094030367165,
2021-06-01 10:00:00,-105.15496113766017,
2021-06-01 10:30:00,-129.36886214881252,
2021-06-01 12:00:00,-126.1235499341409,
2021-06-01 13:30:00,-119.87672160699435,
2021-06-01 15:00:00,-122.70599306000332,
2021-06-01 15:30:30,-122.70599306000332,
2021-06-01 23:59:59,-137.25170857842937,c
2021-06-02 00:00:00,-156.45947441813615,
2021-06-02 10:00:00,-130.33133226970472,
2021-06-02 10:30:00,-148.63363836208964,
2021-06-02 12:00:00,-134.15915702350156,
2021-06-02 13:30:00,-134.96791495669981,
2021-06-02 15:00:00,-147.7863391061008,
2021-06-02 15:30:30,-147.7863391061008,
2021-06-02 23:59:59,-141.766283854971,c
2021-06-03 00:00:00,-114.50056245492709,
2021-06-03 10:00:00,-151.68090524928408,
2021-06-03 10:30:00,-148.70829992872154,
2021-06-03 12:00:00,-164.4911734996735,
2021-06-03 13:30:00,-153.95293867748927,
2021-06-03 15:00:00,-164.22193569062017,
2021-06-03 15:30:30,-164.22193569062017,
2021-06-03 23:59:59,-171.71589793518365,c
2021-06-04 00:00:00,-179.38506927812745,
2021-06-04 10:00:00,-161.19261287251146,
2021-06-04 10:30:00,-154.294245512254,
2021-06-04 12:00:00,-148.8271898281576,
2021-06-04 13:30:00,-176.555145414553,
2021-06-04 15:00:00,-166.00408962649448,
2021-06-04 15:30:30,-166.00408962649448,
2021-06-04 23:59:59,-172.84484331203237,w
2021-06-07 00:00:00,-182.5916370354292,
2021-06-07 10:00:00,-182.12945582642237,
2021-06-07 10:30:00,-178.85216676451853,
2021-06-07 12:00:00,-170.44824231259673,
2021-06-07 13:30:00,-187.96173994194078,
2021-06-07 15:00:00,-263.38632570212286,
2021-06-07 15:30:30,-263.38632570212286,
2021-06-07 23:59:59,-259.032999257343,c
2021-06-08 00:00:00,-220.07749263012863,
2021-06-08 10:00:00,-213.38321689211205,
2021-06-08 10:30:00,-232.33996011668677,
2021-06-08 12:00:00,-241.36999010219898,
2021-06-08 13:30:00,-242.52559006525706,
2021-06-08 15:00:00,-231.68071599131082,
2021-06-08 15:30:30,-231.68071599131082,s
2021-06-08 23:59:59,-233.92012575375475,c
2021-06-09 00:00:00,-221.49724871616758,
2021-06-09 10:00:00,-203.986806980753,
2021-06-09 10:30:00,-221.59555631182866,
2021-06-09 12:00:00,-206.4308784334752,
2021-06-09 13:30:00,-192.62250667325367,
2021-06-09 15:00:00,-187.75850274298546,
2021-06-09 15:30:30,-187.75850274298546,
2021-06-09 23:59:59,-184.9227243740644,c
2021-06-10 00:00:00,-178.26070706367773,
2021-06-10 10:00:00,-141.82092867012705,
