date,CRSP_MIG_HEDGED_2022_Q1,meta
2022-01-21 00:00:00,982.2191723994326,
2022-01-21 10:00:00,950.1782670275359,
2022-01-21 10:30:00,944.6357638958593,
2022-01-21 12:00:00,948.4408125159359,
2022-01-21 13:30:00,922.2717792582807,
2022-01-21 15:00:00,927.6283131783011,
2022-01-21 15:30:30,927.6283131783011,
2022-01-21 23:59:59,914.0928128087774,w
2022-01-24 00:00:00,850.3200912432724,
2022-01-24 10:00:00,908.8933228597,
2022-01-24 10:30:00,865.3845618558094,
2022-01-24 12:00:00,874.1695208537233,
2022-01-24 13:30:00,922.0486461439252,
2022-01-24 15:00:00,960.0464860309328,
2022-01-24 15:30:30,960.0464860309328,
2022-01-24 23:59:59,978.9246347978033,c
2022-01-25 00:00:00,946.3934463530018,
2022-01-25 10:00:00,952.2287560887603,
2022-01-25 10:30:00,949.2182552698318,
2022-01-25 12:00:00,895.4745252873331,
2022-01-25 13:30:00,912.529822729191,
2022-01-25 15:00:00,955.2222514669131,
2022-01-25 15:30:30,955.2222514669131,
2022-01-25 23:59:59,911.6857780889047,c
2022-01-26 00:00:00,966.8355958391821,
2022-01-26 10:00:00,960.9835161952424,
2022-01-26 10:30:00,921.5178194661564,
2022-01-26 12:00:00,913.7338755672861,
2022-01-26 13:30:00,914.7206719145895,
2022-01-26 15:00:00,870.4873756008624,
2022-01-26 15:30:30,870.4873756008624,
2022-01-26 23:59:59,847.3684295173946,c
2022-01-27 00:00:00,860.5684996552752,
2022-01-27 10:00:00,830.4568236177695,
2022-01-27 10:30:00,820.6307805213855,
2022-01-27 12:00:00,822.1781832734914,
2022-01-27 13:30:00,766.1359386685014,
2022-01-27 15:00:00,790.5455917637031,
2022-01-27 15:30:30,790.5455917637031,
2022-01-27 23:59:59,785.8539369803453,c
2022-01-28 00:00:00,767.9563287431562,
2022-01-28 10:00:00,716.4057515618815,
2022-01-28 10:30:00,727.3824473307027,
2022-01-28 12:00:00,824.3513011154621,
2022-01-28 13:30:00,795.0054034002686,
2022-01-28 15:00:00,765.0654886736139,
2022-01-28 15:30:30,765.0654886736139,
2022-01-28 23:59:59,790.9886510062344,w
2022-01-31 00:00:00,810.2451192049324,
2022-01-31 10:00:00,910.4548154330719,
2022-01-31 10:30:00,894.5774667481128,
2022-01-31 12:00:00,912.6863324463809,
2022-01-31 13:30:00,879.7773696724901,
2022-01-31 15:00:00,897.3067932046383,
2022-01-31 15:30:30,897.3067932046383,
2022-01-31 23:59:59,920.7528489252604,c
2022-02-01 00:00:00,927.7511689456071,
2022-02-01 10:00:00,920.9086994345839,
2022-02-01 10:30:00,896.3419403043711,
2022-02-01 12:00:00,958.2215655935206,
2022-02-01 13:30:00,966.6803462022135,
2022-02-01 15:00:00,946.04700347224,
2022-02-01 15:30:30,946.04700347224,
2022-02-01 23:59:59,960.9580546306502,c
2022-02-02 00:00:00,952.664637810205,
2022-02-02 10:00:00,877.6232574648734,
