date,EU_HEX25_2022_Q3,meta
2022-07-08 00:00:00,176.46065550170792,
2022-07-08 03:30:00,143.88703169705704,
2022-07-08 04:00:00,136.3324592880122,
2022-07-08 06:00:00,157.9457672385036,
2022-07-08 08:00:00,160.97044464909803,
2022-07-08 10:30:00,138.33365934793002,
2022-07-08 11:00:00,138.30997025059543,
2022-07-08 23:59:59,135.2688958530286,w
2022-07-11 00:00:00,112.25938986081812,
2022-07-11 03:30:00,98.2168478606882,
2022-07-11 04:00:00,109.49563663002596,
2022-07-11 06:00:00,119.20679065595604,
2022-07-11 08:00:00,114.87779395926378,
2022-07-11 10:30:00,104.02414046064442,
2022-07-11 11:00:00,107.05308443013593,
2022-07-11 23:59:59,100.46744580348052,c
2022-07-12 00:00:00,104.03746170950062,
2022-07-12 03:30:00,120.1689488872992,
2022-07-12 04:00:00,114.83162424653821,
2022-07-12 06:00:00,150.54462530860116,
2022-07-12 08:00:00,147.42618882466306,
2022-07-12 10:30:00,129.14513411371635,
2022-07-12 11:00:00,128.24147816594947,
2022-07-12 23:59:59,114.90105280263069,c
2022-07-13 00:00:00,99.17728916781144,
2022-07-13 03:30:00,108.70029505586373,
2022-07-13 04:00:00,110.63114741095563,
2022-07-13 06:00:00,124.79261974826201,
2022-07-13 08:00:00,139.21311793268177,
2022-07-13 10:30:00,116.69710027758532,
2022-07-13 11:00:00,100.02166902503323,
2022-07-13 23:59:59,109.9760553660131,c
2022-07-14 00:00:00,108.31909147473674,
2022-07-14 03:30:00,143.33236082528828,
2022-07-14 04:00:00,129.58981974237832,
2022-07-14 06:00:00,158.95811581628266,
2022-07-14 08:00:00,162.36064667874498,
2022-07-14 10:30:00,153.39101805063584,
2022-07-14 11:00:00,146.63652304369052,
2022-07-14 23:59:59,159.76784655162191,c
2022-07-15 00:00:00,150.32716575746605,
2022-07-15 03:30:00,145.90671952787096,
2022-07-15 04:00:00,167.9486189181485,
2022-07-15 06:00:00,152.78218582934514,
2022-07-15 08:00:00,136.884482354525,
2022-07-15 10:30:00,124.0813297774447,
2022-07-15 11:00:00,122.12548802598698,
2022-07-15 23:59:59,128.7636723864816,w
2022-07-18 00:00:00,94.30164331617456,
2022-07-18 03:30:00,73.73268020494385,
2022-07-18 04:00:00,78.95621912078339,
2022-07-18 06:00:00,106.07896444876253,
2022-07-18 08:00:00,87.87981931972958,
2022-07-18 10:30:00,102.49383532927835,
2022-07-18 11:00:00,82.22709662907913,
2022-07-18 23:59:59,84.59536246787823,c
2022-07-19 00:00:00,73.48177459325773,
2022-07-19 03:30:00,47.008517962227856,
2022-07-19 04:00:00,58.122992931838915,
2022-07-19 06:00:00,49.005374087801485,
2022-07-19 08:00:00,60.18651401332078,
2022-07-19 10:30:00,80.41411791228559,
2022-07-19 11:00:00,113.172712339074,
2022-07-19 23:59:59,136.79413888166567,c
2022-07-20 00:00:00,122.61897323202396,
2022-07-20 03:30:00,150.50585249887965,
2022-07-20 04:00:00,151.05852160053857,
2022-07-20 06:00:00,146.387333132251,
2022-07-20 08:00:00,140.2614915154573,
2022-07-20 10:30:00,146.6852483949204,
2022-07-20 11:00:00,138.41325773153181,
2022-07-20 23:59:59,150.7775246672292,c
2022-07-21 00:00:00,78.72470537558792,
2022-07-21 03:30:00,47.46088482817206,
2022-07-21 04:00:00,14.96620735360917,
2022-07-21 06:00:00,15.35937000469866,
2022-07-21 08:00:00,12.342352819597787,
2022-07-21 10:30:00,25.889777212921672,
2022-07-21 11:00:00,21.42049854115161,
2022-07-21 23:59:59,-1.520023087719764,c
2022-07-22 00:00:00,-24.96665799516307,
2022-07-22 03:30:00,-39.7100444361572,
2022-07-22 04:00:00,-15.025335365553914,
2022-07-22 06:00:00,5.095030351487091,
2022-07-22 08:00:00,15.28378705495883,
2022-07-22 10:30:00,13.781270453837797,
2022-07-22 11:00:00,0.22759144390574804,
2022-07-22 23:59:59,0.0,a
2022-07-25 00:00:00,2.9173506881976845,
2022-07-25 03:30:00,1.9534518316448537,
2022-07-25 04:00:00,25.618912627197993,
2022-07-25 06:00:00,15.120902015366147,
2022-07-25 08:00:00,27.045324069029064,
2022-07-25 10:30:00,15.400285707266205,
2022-07-25 11:00:00,7.751132746763483,
2022-07-25 23:59:59,4.136482261682621,c
2022-07-26 00:00:00,-2.362547107467991,
2022-07-26 03:30:00,-32.232331512514584,
2022-07-26 04:00:00,-42.01189163083258,
2022-07-26 06:00:00,-28.17866776859445,
2022-07-26 08:00:00,-29.356096402274247,
2022-07-26 10:30:00,-1.9096847156821681,
2022-07-26 11:00:00,-3.1911700211437637,
2022-07-26 23:59:59,-1.6337511241446006,c
2022-07-27 00:00:00,-2.203903534099787,
2022-07-27 03:30:00,11.055872913455525,
2022-07-27 04:00:00,18.646749482294275,
2022-07-27 06:00:00,37.33257618746153,
2022-07-27 08:00:00,39.59630138762514,
2022-07-27 10:30:00,21.461998112704507,
2022-07-27 11:00:00,-41.08141931187946,
2022-07-27 23:59:59,-29.641377956200813,c
2022-07-28 00:00:00,-123.66945066586247,
2022-07-28 03:30:00,-94.60813404440388,
2022-07-28 04:00:00,-54.797696373260564,
2022-07-28 06:00:00,-44.026837678731596,
2022-07-28 08:00:00,-52.58747339043463,
2022-07-28 10:30:00,-45.080016685176126,
2022-07-28 11:00:00,-55.93238854619362,
2022-07-28 23:59:59,-64.88915747438777,c
2022-07-29 00:00:00,1.573311206590228,
2022-07-29 03:30:00,12.847919790389179,
2022-07-29 04:00:00,38.861758597872324,
2022-07-29 06:00:00,6.710220977695323,
2022-07-29 08:00:00,-3.702957210365115,
2022-07-29 10:30:00,-19.958167260318554,
2022-07-29 11:00:00,3.0534559334885376,
2022-07-29 23:59:59,9.047278058030107,e
2022-08-01 00:00:00,48.06738424667389,
2022-08-01 03:30:00,43.85975412989557,
2022-08-01 04:00:00,32.181695494474404,
2022-08-01 06:00:00,2.8380929423568038,
2022-08-01 08:00:00,-13.296649029664504,
2022-08-01 10:30:00,25.58187305860895,
2022-08-01 11:00:00,9.416781927294808,
2022-08-01 23:59:59,16.61819835338369,c
2022-08-02 00:00:00,16.6620161568639,
2022-08-02 03:30:00,-35.85835931815137,
2022-08-02 04:00:00,-24.005604294638594,
2022-08-02 06:00:00,-34.29955219176868,
2022-08-02 08:00:00,-47.41801476785867,
2022-08-02 10:30:00,-32.25874286973994,
2022-08-02 11:00:00,-30.923053460670445,
2022-08-02 23:59:59,-21.56041666945645,c
2022-08-03 00:00:00,-9.365898009470845,
2022-08-03 03:30:00,-14.666435931197668,
2022-08-03 04:00:00,-11.557493388249478,
2022-08-03 06:00:00,-11.939108595358405,
2022-08-03 08:00:00,-2.8553040973003707,
2022-08-03 10:30:00,-17.053360270845676,
2022-08-03 11:00:00,-2.768111543064135,
2022-08-03 23:59:59,-7.191480787012939,c
2022-08-04 00:00:00,15.351203408539929,
2022-08-04 03:30:00,0.9245628610119176,
2022-08-04 04:00:00,14.077426253522164,
2022-08-04 06:00:00,19.58890317184703,
2022-08-04 08:00:00,10.504258595998502,
2022-08-04 10:30:00,0.25776510866864477,
2022-08-04 11:00:00,7.433251378574761,
2022-08-04 23:59:59,18.81764624481079,c
2022-08-05 00:00:00,20.02576422559637,
2022-08-05 03:30:00,49.21307404808834,
2022-08-05 04:00:00,50.99693663645939,
2022-08-05 06:00:00,65.77519767359507,
2022-08-05 08:00:00,57.5142248377964,
2022-08-05 10:30:00,28.00211412556893,
2022-08-05 11:00:00,28.155533139915022,
2022-08-05 23:59:59,19.43564768380582,w
2022-08-08 00:00:00,1.9182659750351654,
2022-08-08 03:30:00,38.168698991433075,
2022-08-08 04:00:00,36.766449047224704,
2022-08-08 06:00:00,29.343767633053623,
2022-08-08 08:00:00,32.39051131374392,
2022-08-08 10:30:00,52.668708926068966,
2022-08-08 11:00:00,63.155194131635106,
2022-08-08 23:59:59,55.012145063053644,c
2022-08-09 00:00:00,63.460050658283755,
2022-08-09 03:30:00,74.8721517728128,
2022-08-09 04:00:00,66.56848518650965,
2022-08-09 06:00:00,63.75191919494093,
2022-08-09 08:00:00,75.49398212624864,
2022-08-09 10:30:00,105.26545824196127,
2022-08-09 11:00:00,106.3332648692603,
2022-08-09 23:59:59,108.07199687381085,c
2022-08-10 00:00:00,123.88056975258249,
2022-08-10 03:30:00,139.2054529444069,
2022-08-10 04:00:00,147.9392455134454,
2022-08-10 06:00:00,174.4524808188697,
2022-08-10 08:00:00,180.8718618845895,
2022-08-10 10:30:00,204.90655161809445,
2022-08-10 11:00:00,209.43805011913872,
