date,SPLV_HEDGED_2022_Q4,meta
2022-10-14 00:00:00,100.35660306809973,
2022-10-14 10:00:00,112.50475457984021,
2022-10-14 10:30:00,125.34043835284444,
2022-10-14 12:00:00,137.22713544513817,
2022-10-14 13:30:00,133.47486962993656,
2022-10-14 15:00:00,145.16257526261546,
2022-10-14 15:30:30,145.16257526261546,
2022-10-14 23:59:59,149.3937569606016,w
2022-10-17 00:00:00,125.938537075959,
2022-10-17 10:00:00,127.25999637178433,
2022-10-17 10:30:00,124.06051256900963,
2022-10-17 12:00:00,120.56941071373933,
2022-10-17 13:30:00,115.79616392179639,
2022-10-17 15:00:00,116.88216922853042,
2022-10-17 15:30:30,116.88216922853042,
2022-10-17 23:59:59,109.60354630811787,c
2022-10-18 00:00:00,77.02133743829683,
2022-10-18 10:00:00,107.01764160329839,
2022-10-18 10:30:00,117.21680439571054,
2022-10-18 12:00:00,131.8382860962713,
2022-10-18 13:30:00,139.45089164569293,
2022-10-18 15:00:00,139.72166655391226,
2022-10-18 15:30:30,139.72166655391226,
2022-10-18 23:59:59,135.54310804072594,c
2022-10-19 00:00:00,144.6828241133992,
2022-10-19 10:00:00,151.1268666646988,
2022-10-19 10:30:00,142.51260587540673,
2022-10-19 12:00:00,154.10748488226062,
2022-10-19 13:30:00,175.3194346704973,
2022-10-19 15:00:00,167.78815245890752,
2022-10-19 15:30:30,167.78815245890752,
2022-10-19 23:59:59,170.6177980884841,c
2022-10-20 00:00:00,179.07116316898896,
2022-10-20 10:00:00,166.04623994483103,
2022-10-20 10:30:00,166.69525507711063,
2022-10-20 12:00:00,174.44680865606227,
2022-10-20 13:30:00,175.24626955066458,
2022-10-20 15:00:00,182.2572388172792,
2022-10-20 15:30:30,182.2572388172792,
2022-10-20 23:59:59,176.47733683610852,c
2022-10-21 00:00:00,168.2469589664957,
2022-10-21 10:00:00,167.55041097743327,
2022-10-21 10:30:00,174.87896619586843,
2022-10-21 12:00:00,184.02208539539635,
2022-10-21 13:30:00,192.549891250371,
2022-10-21 15:00:00,199.6478564372817,
2022-10-21 15:30:30,199.6478564372817,
2022-10-21 23:59:59,197.04209004596328,w
2022-10-24 00:00:00,174.21629991314813,
2022-10-24 10:00:00,192.68018898524303,
2022-10-24 10:30:00,203.7653858667294,
2022-10-24 12:00:00,207.641275754015,
2022-10-24 13:30:00,200.97080907762955,
2022-10-24 15:00:00,191.8699608272185,
2022-10-24 15:30:30,191.8699608272185,
2022-10-24 23:59:59,189.91594736318677,c
2022-10-25 00:00:00,219.96001530495312,
2022-10-25 10:00:00,198.99155434531377,
2022-10-25 10:30:00,198.11705198212695,
2022-10-25 12:00:00,186.74193769686866,
2022-10-25 13:30:00,181.63528740328576,
2022-10-25 15:00:00,177.8448061023024,
2022-10-25 15:30:30,177.8448061023024,
2022-10-25 23:59:59,162.35331725861738,c
2022-10-26 00:00:00,146.2572106882165,
2022-10-26 10:00:00,202.66721535800747,
2022-10-26 10:30:00,214.3521594077825,
2022-10-26 12:00:00,222.73018223067828,
2022-10-26 13:30:00,223.1494125977771,
2022-10-26 15:00:00,214.71916978656867,
2022-10-26 15:30:30,214.71916978656867,
2022-10-26 23:59:59,206.9295049844455,c
2022-10-27 00:00:00,195.51546257597232,
2022-10-27 10:00:00,211.1334758906989,
2022-10-27 10:30:00,209.15150218857042,
2022-10-27 12:00:00,222.69952329772144,
2022-10-27 13:30:00,231.03659114150753,
2022-10-27 15:00:00,229.20779185343213,
2022-10-27 15:30:30,229.20779185343213,
2022-10-27 23:59:59,229.9384916026769,c
2022-10-28 00:00:00,223.18595268813255,
2022-10-28 10:00:00,224.72803734440407,
2022-10-28 10:30:00,210.21337953246638,
2022-10-28 12:00:00,216.10182090754432,
2022-10-28 13:30:00,211.8283849742025,
2022-10-28 15:00:00,197.10634457106744,
2022-10-28 15:30:30,197.10634457106744,
2022-10-28 23:59:59,190.0773774464791,w
2022-10-31 00:00:00,188.92830103563546,
2022-10-31 10:00:00,192.43402994337265,
2022-10-31 10:30:00,181.01169772046694,
2022-10-31 12:00:00,177.34454692449054,
2022-10-31 13:30:00,179.29596291603696,
2022-10-31 15:00:00,182.81979703570755,
2022-10-31 15:30:30,182.81979703570755,s
2022-10-31 23:59:59,186.54725492682098,c
2022-11-01 00:00:00,184.3030291211105,
2022-11-01 10:00:00,207.03201154050106,
2022-11-01 10:30:00,207.49987690774918,
2022-11-01 12:00:00,208.01837374508983,
2022-11-01 13:30:00,212.70857563944185,
2022-11-01 15:00:00,214.5728802836304,
2022-11-01 15:30:30,214.5728802836304,
2022-11-01 23:59:59,203.36993782926402,c
2022-11-02 00:00:00,191.71870450504684,
2022-11-02 10:00:00,172.75684361457826,
2022-11-02 10:30:00,164.35506029535668,
2022-11-02 12:00:00,162.59782388847339,
2022-11-02 13:30:00,161.21269945478076,
2022-11-02 15:00:00,170.59379240080858,
2022-11-02 15:30:30,170.59379240080858,
2022-11-02 23:59:59,196.2430229197155,c
2022-11-03 00:00:00,174.69434479097117,
2022-11-03 10:00:00,147.07704587971944,
2022-11-03 10:30:00,149.47206065592349,
2022-11-03 12:00:00,156.34866330619917,
2022-11-03 13:30:00,160.7818464733433,
2022-11-03 15:00:00,157.27074619906045,
2022-11-03 15:30:30,157.27074619906045,
2022-11-03 23:59:59,160.1701599059008,c
2022-11-04 00:00:00,128.46243638036287,
2022-11-04 10:00:00,144.90370188577674,
2022-11-04 10:30:00,133.6949994505079,
2022-11-04 12:00:00,139.84699745112943,
2022-11-04 13:30:00,153.13111109602494,
2022-11-04 15:00:00,150.62112476065067,
2022-11-04 15:30:30,150.62112476065067,
2022-11-04 23:59:59,146.8103948810878,w
2022-11-07 00:00:00,145.3134595410404,
2022-11-07 10:00:00,141.13146359646146,
2022-11-07 10:30:00,146.17433451419623,
2022-11-07 12:00:00,144.01708269861592,
2022-11-07 13:30:00,158.49408571095557,
2022-11-07 15:00:00,159.87488902266705,
2022-11-07 15:30:30,159.87488902266705,
2022-11-07 23:59:59,152.8120975271525,c
2022-11-08 00:00:00,124.2220121030789,
2022-11-08 10:00:00,114.1789480008245,
2022-11-08 10:30:00,102.15767602269034,
2022-11-08 12:00:00,107.04962558287576,
2022-11-08 13:30:00,107.72939642677528,
2022-11-08 15:00:00,111.04841519704473,
2022-11-08 15:30:30,111.04841519704473,
2022-11-08 23:59:59,115.96687527357244,c
2022-11-09 00:00:00,110.2011904735727,
2022-11-09 10:00:00,115.59389250449567,
2022-11-09 10:30:00,105.57111676502046,
2022-11-09 12:00:00,103.21484606094236,
2022-11-09 13:30:00,114.8349680666633,
2022-11-09 15:00:00,117.89259415974544,
2022-11-09 15:30:30,117.89259415974544,
2022-11-09 23:59:59,113.14709060584829,c
2022-11-10 00:00:00,89.39545742663637,
2022-11-10 10:00:00,66.32713031011707,
2022-11-10 10:30:00,64.65497562738915,
2022-11-10 12:00:00,49.88775408865678,
2022-11-10 13:30:00,59.66014156410233,
2022-11-10 15:00:00,60.54481131135128,
2022-11-10 15:30:30,60.54481131135128,
2022-11-10 23:59:59,50.326059837814796,c
2022-11-11 00:00:00,26.653207829287453,
2022-11-11 10:00:00,28.733528555281396,
2022-11-11 10:30:00,36.25922837013218,
2022-11-11 12:00:00,20.31180207172099,
2022-11-11 13:30:00,15.498909076309928,
2022-11-11 15:00:00,7.27838338008155,
2022-11-11 15:30:30,7.27838338008155,
2022-11-11 23:59:59,0.0,a
2022-11-14 00:00:00,8.309456920220555,
2022-11-14 10:00:00,23.29945048784316,
2022-11-14 10:30:00,20.229247021048764,
2022-11-14 12:00:00,10.853984013549962,
2022-11-14 13:30:00,5.831569042785873,
2022-11-14 15:00:00,21.873488027748408,
2022-11-14 15:30:30,21.873488027748408,
2022-11-14 23:59:59,31.389492385785957,c
2022-11-15 00:00:00,10.734102783116896,
2022-11-15 10:00:00,21.625232178509805,
2022-11-15 10:30:00,25.168499871620952,
2022-11-15 12:00:00,26.523526477992164,
2022-11-15 13:30:00,40.741597998105135,
2022-11-15 15:00:00,37.83702527159585,
2022-11-15 15:30:30,37.83702527159585,
2022-11-15 23:59:59,33.74476598563524,c
2022-11-16 00:00:00,45.04718705915025,
2022-11-16 10:00:00,68.89429966740948,
2022-11-16 10:30:00,63.66586834997463,
2022-11-16 12:00:00,65.24581187599955,
2022-11-16 13:30:00,50.71464193300312,
2022-11-16 15:00:00,48.96837683147879,
2022-11-16 15:30:30,48.96837683147879,
2022-11-16 23:59:59,56.930433845351274,c
2022-11-17 00:00:00,75.7017120566752,
2022-11-17 10:00:00,82.3946352623085,
2022-11-17 10:30:00,78.57515045873248,
2022-11-17 12:00:00,78.5141206816383,
2022-11-17 13:30:00,75.9066283866498,
2022-11-17 15:00:00,72.56436224263251,
2022-11-17 15:30:30,72.56436224263251,
2022-11-17 23:59:59,70.52537894534879,c
2022-11-18 00:00:00,51.79188041209568,
2022-11-18 10:00:00,82.12044512556815,
2022-11-18 10:30:00,86.36397369932024,
2022-11-18 12:00:00,91.51759476444363,
2022-11-18 13:30:00,85.53699100111038,
2022-11-18 15:00:00,93.23690450362898,
2022-11-18 15:30:30,93.23690450362898,
2022-11-18 23:59:59,63.72228832249863,e
2022-11-21 00:00:00,59.34821118080367,
2022-11-21 10:00:00,73.77871776301691,
2022-11-21 10:30:00,81.01336079347402,
2022-11-21 12:00:00,94.67467152677438,
2022-11-21 13:30:00,92.1494803791739,
2022-11-21 15:00:00,84.22633455575948,
2022-11-21 15:30:30,84.22633455575948,
2022-11-21 23:59:59,78.0253991369683,c
2022-11-22 00:00:00,67.47366881532946,
2022-11-22 10:00:00,68.5083993078934,
2022-11-22 10:30:00,51.50608225806337,
2022-11-22 12:00:00,47.399966257085964,
2022-11-22 13:30:00,44.23524750133902,
2022-11-22 15:00:00,51.87738060692158,
2022-11-22 15:30:30,51.87738060692158,
2022-11-22 23:59:59,48.610150678754565,c
2022-11-23 00:00:00,51.83992713414466,
2022-11-23 10:00:00,32.75822361623261,
2022-11-23 10:30:00,32.33638578167722,
2022-11-23 12:00:00,39.30564039476553,
2022-11-23 13:30:00,48.640817056815536,
2022-11-23 15:00:00,49.136734378456595,
2022-11-23 15:30:30,49.136734378456595,
2022-11-23 23:59:59,52.07008005713749,c
2022-11-24 00:00:00,52.07008005713749,
2022-11-24 10:00:00,52.07008005713749,
2022-11-24 10:30:00,52.07008005713749,
2022-11-24 12:00:00,52.07008005713749,
2022-11-24 13:30:00,52.07008005713749,
2022-11-24 15:00:00,52.07008005713749,
2022-11-24 15:30:30,52.07008005713749,
2022-11-24 23:59:59,52.07008005713749,c
2022-11-25 00:00:00,55.60152873988602,
2022-11-25 10:00:00,48.215624901789226,
2022-11-25 10:30:00,45.24023426835606,
2022-11-25 12:00:00,46.38174125353919,
2022-11-25 13:30:00,46.38174125353919,
