date,MSCI_CAD_SC_2023_Q1,meta
2023-01-05 00:00:00,197.8635765306799,
2023-01-05 10:00:00,190.53911284942478,
2023-01-05 10:30:00,185.65787050172548,
2023-01-05 12:00:00,175.6135401769352,
2023-01-05 13:30:00,197.04143867134644,
2023-01-05 15:00:00,213.78165090725088,
2023-01-05 15:30:30,213.78165090725088,
2023-01-05 23:59:59,220.40392383261042,c
2023-01-06 00:00:00,231.4202196124279,
2023-01-06 10:00:00,214.96821628249836,
2023-01-06 10:30:00,236.25157826674877,
2023-01-06 12:00:00,221.35570953995466,
2023-01-06 13:30:00,221.4131741595238,
2023-01-06 15:00:00,210.99828573904688,
2023-01-06 15:30:30,210.99828573904688,
2023-01-06 23:59:59,205.74197598313458,w
2023-01-09 00:00:00,238.2003759114732,
2023-01-09 10:00:00,302.6150756004945,
2023-01-09 10:30:00,287.2341292830224,
2023-01-09 12:00:00,220.85598207288695,
2023-01-09 13:30:00,186.99070851610122,
2023-01-09 15:00:00,223.4310510377909,
2023-01-09 15:30:30,223.4310510377909,
2023-01-09 23:59:59,182.10988874872783,c
2023-01-10 00:00:00,152.0700469024332,
2023-01-10 10:00:00,126.81740868928318,
2023-01-10 10:30:00,134.22589350485669,
2023-01-10 12:00:00,154.68177172810374,
2023-01-10 13:30:00,167.582636826186,
2023-01-10 15:00:00,164.86307361270792,
2023-01-10 15:30:30,164.86307361270792,
2023-01-10 23:59:59,174.41754043998026,c
2023-01-11 00:00:00,170.05276588943343,
2023-01-11 10:00:00,106.54923239309483,
2023-01-11 10:30:00,140.03383804230543,
2023-01-11 12:00:00,126.77331136048178,
2023-01-11 13:30:00,122.50593420099631,
2023-01-11 15:00:00,130.35112877213123,
2023-01-11 15:30:30,130.35112877213123,
2023-01-11 23:59:59,164.07094605111342,c
2023-01-12 00:00:00,145.0451624472089,
2023-01-12 10:00:00,167.6329764608472,
2023-01-12 10:30:00,150.78714437987128,
2023-01-12 12:00:00,202.76508320192443,
2023-01-12 13:30:00,171.7118963217399,
2023-01-12 15:00:00,149.60680542597947,
2023-01-12 15:30:30,149.60680542597947,
2023-01-12 23:59:59,158.19537464579844,c
2023-01-13 00:00:00,161.4507453953629,
2023-01-13 10:00:00,173.72810813524939,
2023-01-13 10:30:00,190.43417299852263,
2023-01-13 12:00:00,215.79239671097457,
2023-01-13 13:30:00,195.46444639037327,
2023-01-13 15:00:00,210.03830037571151,
2023-01-13 15:30:30,210.03830037571151,
2023-01-13 23:59:59,196.0010182395854,w
2023-01-16 00:00:00,153.1037087870891,
2023-01-16 10:00:00,205.26118355293238,
2023-01-16 10:30:00,214.19733096257823,
2023-01-16 12:00:00,214.10331001497525,
2023-01-16 13:30:00,209.32465694051461,
2023-01-16 15:00:00,222.1898779193416,
2023-01-16 15:30:30,222.1898779193416,
2023-01-16 23:59:59,201.3518086675931,c
2023-01-17 00:00:00,259.0415697888411,
2023-01-17 10:00:00,309.315171629768,
2023-01-17 10:30:00,340.6997289983392,
2023-01-17 12:00:00,334.8499851073466,
2023-01-17 13:30:00,300.85674066955016,
2023-01-17 15:00:00,318.81445130450993,
2023-01-17 15:30:30,318.81445130450993,
2023-01-17 23:59:59,296.6030361263329,c
2023-01-18 00:00:00,360.94040582834714,
2023-01-18 10:00:00,418.33377664907766,
2023-01-18 10:30:00,433.46532218551783,
2023-01-18 12:00:00,436.6228311121049,
2023-01-18 13:30:00,412.171984798043,
2023-01-18 15:00:00,415.22761141049614,
2023-01-18 15:30:30,415.22761141049614,s
2023-01-18 23:59:59,410.6821989499558,c
2023-01-19 00:00:00,365.0060010920879,
2023-01-19 10:00:00,301.53136551329953,
2023-01-19 10:30:00,345.84341182885964,
2023-01-19 12:00:00,326.37293562630475,
2023-01-19 13:30:00,347.5463596043046,
2023-01-19 15:00:00,372.07872248805234,
2023-01-19 15:30:30,372.07872248805234,
2023-01-19 23:59:59,341.221385996103,c
2023-01-20 00:00:00,375.1168381275247,
2023-01-20 10:00:00,378.9006319154114,
2023-01-20 10:30:00,384.43563331943096,
2023-01-20 12:00:00,354.3582117514643,
2023-01-20 13:30:00,380.01239239030565,
2023-01-20 15:00:00,381.7310627122697,
2023-01-20 15:30:30,381.7310627122697,
2023-01-20 23:59:59,348.63904607579843,w
2023-01-23 00:00:00,369.4350532792914,
2023-01-23 10:00:00,451.37177973669804,
2023-01-23 10:30:00,423.6830248432507,
2023-01-23 12:00:00,456.1554595686739,
2023-01-23 13:30:00,457.21129272115377,
2023-01-23 15:00:00,471.83971102877786,
2023-01-23 15:30:30,471.83971102877786,
2023-01-23 23:59:59,450.0828251724597,c
2023-01-24 00:00:00,449.1771376192237,
2023-01-24 10:00:00,420.28627858515665,
2023-01-24 10:30:00,445.1377085270651,
2023-01-24 12:00:00,440.0031880918541,
2023-01-24 13:30:00,439.17487518598045,
2023-01-24 15:00:00,456.17755635112826,
