date,CIBR_2021_Q1,meta
2021-02-19 00:00:00,81.9455706078761,
2021-02-19 10:00:00,81.8572612362359,
2021-02-19 10:30:00,75.82842797475746,
2021-02-19 12:00:00,77.67096240705678,
2021-02-19 13:30:00,58.35547356172424,
2021-02-19 15:00:00,57.36164716379972,
2021-02-19 15:30:30,57.36164716379972,
2021-02-19 23:59:59,73.21336184738175,w
2021-02-22 00:00:00,91.42983609934367,
2021-02-22 10:00:00,81.88874734252522,
2021-02-22 10:30:00,82.42488388785046,
2021-02-22 12:00:00,90.39576207917025,
2021-02-22 13:30:00,116.30185610698663,
2021-02-22 15:00:00,104.51462802741867,
2021-02-22 15:30:30,104.51462802741867,
2021-02-22 23:59:59,100.65524268512195,c
2021-02-23 00:00:00,141.70155574741898,
2021-02-23 10:00:00,140.94190377553377,
2021-02-23 10:30:00,130.412469998078,
2021-02-23 12:00:00,90.64116612168732,
2021-02-23 13:30:00,91.64611601290085,
2021-02-23 15:00:00,81.37482932083049,
2021-02-23 15:30:30,81.37482932083049,
2021-02-23 23:59:59,52.17120479277969,c
2021-02-24 00:00:00,29.77810035546713,
2021-02-24 10:00:00,44.39426097798378,
2021-02-24 10:30:00,58.79023545678592,
2021-02-24 12:00:00,49.73441454751969,
2021-02-24 13:30:00,22.04866226003537,
2021-02-24 15:00:00,21.7557004144644,
2021-02-24 15:30:30,21.7557004144644,
2021-02-24 23:59:59,44.14054436018682,c
2021-02-25 00:00:00,61.44787134405192,
2021-02-25 10:00:00,30.451549095000928,
2021-02-25 10:30:00,68.25669747232223,
2021-02-25 12:00:00,50.304064288123755,
2021-02-25 13:30:00,42.874346918506944,
2021-02-25 15:00:00,23.8015906444557,
2021-02-25 15:30:30,23.8015906444557,
2021-02-25 23:59:59,8.734828883058526,c
2021-02-26 00:00:00,-69.7964482855457,
2021-02-26 10:00:00,-26.926938637574267,
2021-02-26 10:30:00,-31.94952576119772,
2021-02-26 12:00:00,-57.060026352050045,
2021-02-26 13:30:00,-71.83904475330041,
2021-02-26 15:00:00,-70.92943781532699,
2021-02-26 15:30:30,-70.92943781532699,s
2021-02-26 23:59:59,-115.60150158076658,w
2021-03-01 00:00:00,-111.4822959377916,
2021-03-01 10:00:00,-61.98344999062692,
2021-03-01 10:30:00,-61.530875379219424,
2021-03-01 12:00:00,-74.87390759729487,
2021-03-01 13:30:00,-69.45098687465315,
2021-03-01 15:00:00,-56.55427394484127,
2021-03-01 15:30:30,-56.55427394484127,
2021-03-01 23:59:59,-56.59800177325451,c
2021-03-02 00:00:00,-46.715046941507126,
2021-03-02 10:00:00,-99.55380905814741,
2021-03-02 10:30:00,-78.37186584990422,
2021-03-02 12:00:00,-87.13516924852365,
2021-03-02 13:30:00,-78.18309047148591,
2021-03-02 15:00:00,-82.57686928977182,
2021-03-02 15:30:30,-82.57686928977182,
2021-03-02 23:59:59,-84.67485645695001,c
2021-03-03 00:00:00,-81.99168690873057,
2021-03-03 10:00:00,-24.213873877188007,
2021-03-03 10:30:00,-25.249126881328493,
2021-03-03 12:00:00,-14.421669984016944,
2021-03-03 13:30:00,-9.497324267134672,
2021-03-03 15:00:00,-26.06635894624742,
2021-03-03 15:30:30,-26.06635894624742,
2021-03-03 23:59:59,-58.29674550101913,c
2021-03-04 00:00:00,61.98012687267965,
2021-03-04 10:00:00,47.498120584830986,
2021-03-04 10:30:00,77.71190105006963,
2021-03-04 12:00:00,35.231488051106226,
2021-03-04 13:30:00,3.6596045251146734,
2021-03-04 15:00:00,18.84351830984292,
2021-03-04 15:30:30,18.84351830984292,
2021-03-04 23:59:59,1.5069607690747944,c
2021-03-05 00:00:00,1.9014189453312156,
2021-03-05 10:00:00,60.14591317435702,
2021-03-05 10:30:00,95.95631662519554,
2021-03-05 12:00:00,112.77618572361439,
2021-03-05 13:30:00,103.98209270267012,
2021-03-05 15:00:00,115.817314943567,
2021-03-05 15:30:30,115.817314943567,
2021-03-05 23:59:59,119.79249568377122,w
2021-03-08 00:00:00,132.94308724597818,
2021-03-08 10:00:00,63.76555547293992,
2021-03-08 10:30:00,108.98961623090304,
2021-03-08 12:00:00,147.56749220188476,
2021-03-08 13:30:00,185.3893865869643,
2021-03-08 15:00:00,157.36707051142344,
2021-03-08 15:30:30,157.36707051142344,
2021-03-08 23:59:59,119.34745735387332,c
2021-03-09 00:00:00,111.05348444380866,
2021-03-09 10:00:00,95.6834146478684,
2021-03-09 10:30:00,87.48333447496634,
2021-03-09 12:00:00,45.24669106069359,
2021-03-09 13:30:00,31.11237387686765,
2021-03-09 15:00:00,32.56601203841933,
2021-03-09 15:30:30,32.56601203841933,
2021-03-09 23:59:59,13.458718329545945,c
2021-03-10 00:00:00,36.60031579508018,
2021-03-10 10:00:00,27.098946377179573,
2021-03-10 10:30:00,23.597556834344687,
2021-03-10 12:00:00,25.331980382891516,
2021-03-10 13:30:00,-0.10612296789668108,
2021-03-10 15:00:00,25.635469285313093,
2021-03-10 15:30:30,25.635469285313093,
2021-03-10 23:59:59,-1.4451398589644668,c
2021-03-11 00:00:00,-28.717685731285428,
2021-03-11 10:00:00,40.468277805784965,
2021-03-11 10:30:00,19.78642016318031,
2021-03-11 12:00:00,30.78850576381342,
2021-03-11 13:30:00,29.98441296262058,
2021-03-11 15:00:00,-6.503684676043349,
2021-03-11 15:30:30,-6.503684676043349,
2021-03-11 23:59:59,-28.733631739961538,c
2021-03-12 00:00:00,-4.318067081837171,
2021-03-12 10:00:00,-24.001339099502502,
2021-03-12 10:30:00,-17.092911179975545,
2021-03-12 12:00:00,-18.694788950223483,
2021-03-12 13:30:00,-13.80111793050014,
2021-03-12 15:00:00,-17.968496318523194,
2021-03-12 15:30:30,-17.968496318523194,
2021-03-12 23:59:59,0.0,a
2021-03-15 00:00:00,27.186617007401765,
2021-03-15 10:00:00,118.26636114215103,
2021-03-15 10:30:00,102.35053897852526,
2021-03-15 12:00:00,95.88086393356798,
2021-03-15 13:30:00,88.80649213489914,
2021-03-15 15:00:00,74.20906387562559,
2021-03-15 15:30:30,74.20906387562559,
2021-03-15 23:59:59,77.04568082815626,c
2021-03-16 00:00:00,52.564612797288646,
2021-03-16 10:00:00,84.15796436336154,
2021-03-16 10:30:00,103.68873918055579,
2021-03-16 12:00:00,110.46131904439471,
2021-03-16 13:30:00,132.8268466123984,
