date,MSCI_FACT_VLUE_HEDGED_2021_Q4,meta
2021-10-14 00:00:00,187.12880632018823,
2021-10-14 10:00:00,208.63449546680908,
2021-10-14 10:30:00,198.17659285031846,
2021-10-14 12:00:00,197.42763426459862,
2021-10-14 13:30:00,181.8744854058789,
2021-10-14 15:00:00,185.79864546551016,
2021-10-14 15:30:30,185.79864546551016,
2021-10-14 23:59:59,182.9658775067071,c
2021-10-15 00:00:00,175.47872746003122,
2021-10-15 10:00:00,184.01101993372117,
2021-10-15 10:30:00,186.42612210392542,
2021-10-15 12:00:00,169.19331566992878,
2021-10-15 13:30:00,176.8620242861506,
2021-10-15 15:00:00,173.47415457696422,
2021-10-15 15:30:30,173.47415457696422,
2021-10-15 23:59:59,178.43563157913184,w
2021-10-18 00:00:00,176.00188529460684,
2021-10-18 10:00:00,156.4735542778518,
2021-10-18 10:30:00,156.60655361601334,
2021-10-18 12:00:00,150.89549274958733,
2021-10-18 13:30:00,150.16511641075522,
2021-10-18 15:00:00,139.3210424000705,
2021-10-18 15:30:30,139.3210424000705,
2021-10-18 23:59:59,129.33433865090285,c
2021-10-19 00:00:00,127.04254390391657,
2021-10-19 10:00:00,131.702094740985,
2021-10-19 10:30:00,137.49144146000663,
2021-10-19 12:00:00,151.04736149998507,
2021-10-19 13:30:00,149.88160588607832,
2021-10-19 15:00:00,155.4603907058288,
2021-10-19 15:30:30,155.4603907058288,
2021-10-19 23:59:59,163.523810231654,c
2021-10-20 00:00:00,160.75141263563262,
2021-10-20 10:00:00,179.20273761990734,
2021-10-20 10:30:00,184.98370984600217,
2021-10-20 12:00:00,210.35700609452385,
2021-10-20 13:30:00,208.3698584317052,
2021-10-20 15:00:00,204.4792906210207,
2021-10-20 15:30:30,204.4792906210207,
2021-10-20 23:59:59,197.97299309145922,c
2021-10-21 00:00:00,205.18948463562322,
2021-10-21 10:00:00,202.0637126576097,
2021-10-21 10:30:00,204.27957400553169,
2021-10-21 12:00:00,201.51392404206626,
2021-10-21 13:30:00,197.59758265059645,
2021-10-21 15:00:00,197.28184039390396,
2021-10-21 15:30:30,197.28184039390396,
2021-10-21 23:59:59,203.22933472047112,c
2021-10-22 00:00:00,161.79667152590991,
2021-10-22 10:00:00,157.24638410619218,
2021-10-22 10:30:00,157.0683017792054,
2021-10-22 12:00:00,138.3739752124485,
2021-10-22 13:30:00,135.50599330015416,
2021-10-22 15:00:00,133.1360834438184,
2021-10-22 15:30:30,133.1360834438184,
2021-10-22 23:59:59,126.03466734273229,w
2021-10-25 00:00:00,133.60373518576364,
2021-10-25 10:00:00,132.3671472115832,
2021-10-25 10:30:00,130.66025974277898,
2021-10-25 12:00:00,111.24300776578127,
2021-10-25 13:30:00,97.37828400468265,
2021-10-25 15:00:00,103.38437006017466,
2021-10-25 15:30:30,103.38437006017466,
2021-10-25 23:59:59,102.8369164355164,c
2021-10-26 00:00:00,103.2466047187578,
2021-10-26 10:00:00,104.24754047878673,
2021-10-26 10:30:00,102.36240887804877,
2021-10-26 12:00:00,77.71397420829146,
2021-10-26 13:30:00,69.894328572022,
2021-10-26 15:00:00,72.98992624890377,
2021-10-26 15:30:30,72.98992624890377,
2021-10-26 23:59:59,79.87674095767045,c
2021-10-27 00:00:00,74.21309351126627,
2021-10-27 10:00:00,38.501332273239825,
2021-10-27 10:30:00,37.1953270119692,
2021-10-27 12:00:00,13.441227196496072,
2021-10-27 13:30:00,-5.981760528457869,
2021-10-27 15:00:00,9.117915162261056,
2021-10-27 15:30:30,9.117915162261056,
2021-10-27 23:59:59,-3.954630989032239,c
2021-10-28 00:00:00,6.158005276975302,
2021-10-28 10:00:00,-3.5996010666405596,
2021-10-28 10:30:00,-18.826667444216127,
2021-10-28 12:00:00,-25.89311002413706,
2021-10-28 13:30:00,-23.77245783674789,
2021-10-28 15:00:00,-20.39654789654992,
2021-10-28 15:30:30,-20.39654789654992,
2021-10-28 23:59:59,-25.388954520953007,c
2021-10-29 00:00:00,-31.426456071163045,
2021-10-29 10:00:00,-38.12459456777367,
2021-10-29 10:30:00,-37.40267766947409,
2021-10-29 12:00:00,-40.139254276534245,
2021-10-29 13:30:00,-40.78606716335344,
2021-10-29 15:00:00,-44.17698572220644,
2021-10-29 15:30:30,-44.17698572220644,s
2021-10-29 23:59:59,-48.42888839710355,w
2021-11-01 00:00:00,-46.72740247168355,
2021-11-01 10:00:00,-32.28048830879254,
2021-11-01 10:30:00,-11.51799679875495,
2021-11-01 12:00:00,-5.967437056127039,
2021-11-01 13:30:00,-0.3365816557413268,
2021-11-01 15:00:00,-1.4840949720044705,
2021-11-01 15:30:30,-1.4840949720044705,
2021-11-01 23:59:59,-2.879023594891464,c
2021-11-02 00:00:00,-29.772697874751202,
2021-11-02 10:00:00,-67.79503497722351,
2021-11-02 10:30:00,-84.48257939791,
2021-11-02 12:00:00,-72.98684122521462,
