date,CAD_MISC_2021_Q2,meta
2021-05-31 13:30:00,103.45869491915619,
2021-05-31 15:00:00,113.96993546356998,
2021-05-31 15:30:30,113.96993546356998,s
2021-05-31 23:59:59,119.2543353738779,c
2021-06-01 00:00:00,94.90920355190838,
2021-06-01 10:00:00,37.67044515704538,
2021-06-01 10:30:00,46.46987348055745,
2021-06-01 12:00:00,39.81492393885219,
2021-06-01 13:30:00,15.543145743748028,
2021-06-01 15:00:00,5.508591046514084,
2021-06-01 15:30:30,5.508591046514084,
2021-06-01 23:59:59,17.478715199566977,c
2021-06-02 00:00:00,12.708461501994407,
2021-06-02 10:00:00,70.932919384446,
2021-06-02 10:30:00,73.08970750938033,
2021-06-02 12:00:00,58.621078077981565,
2021-06-02 13:30:00,50.973503553824685,
2021-06-02 15:00:00,52.87249093254013,
2021-06-02 15:30:30,52.87249093254013,
2021-06-02 23:59:59,49.6627068223961,c
2021-06-03 00:00:00,102.30002332847016,
2021-06-03 10:00:00,169.33704430820853,
2021-06-03 10:30:00,165.4510730421739,
2021-06-03 12:00:00,159.36445993417192,
2021-06-03 13:30:00,114.6305291033209,
2021-06-03 15:00:00,129.9684656286513,
2021-06-03 15:30:30,129.9684656286513,
2021-06-03 23:59:59,122.6045211652222,c
2021-06-04 00:00:00,60.81081279533373,
2021-06-04 10:00:00,22.12255143692755,
2021-06-04 10:30:00,13.533359360753366,
2021-06-04 12:00:00,22.07541536322742,
2021-06-04 13:30:00,13.563718137526848,
2021-06-04 15:00:00,23.405812922108908,
2021-06-04 15:30:30,23.405812922108908,
2021-06-04 23:59:59,13.348545698760972,w
2021-06-07 00:00:00,-18.085206736800046,
2021-06-07 10:00:00,-2.5632706666237937,
2021-06-07 10:30:00,-35.14154745285123,
2021-06-07 12:00:00,4.377436977338675,
2021-06-07 13:30:00,18.858827260545695,
2021-06-07 15:00:00,14.2457604500064,
2021-06-07 15:30:30,14.2457604500064,
2021-06-07 23:59:59,15.619281539722124,c
2021-06-08 00:00:00,27.745423411088268,
2021-06-08 10:00:00,48.31734250714453,
2021-06-08 10:30:00,4.109042217237402,
2021-06-08 12:00:00,24.03156415769763,
2021-06-08 13:30:00,33.062282993522786,
2021-06-08 15:00:00,31.883532906395885,
2021-06-08 15:30:30,31.883532906395885,
2021-06-08 23:59:59,36.28339547986661,c
2021-06-09 00:00:00,37.03722498017078,
2021-06-09 10:00:00,29.528184525483994,
2021-06-09 10:30:00,40.10763894419779,
2021-06-09 12:00:00,33.735150089072704,
2021-06-09 13:30:00,5.451152621670644,
2021-06-09 15:00:00,9.9065437609338,
2021-06-09 15:30:30,9.9065437609338,
2021-06-09 23:59:59,15.62290517832298,c
2021-06-10 00:00:00,5.910798002615138,
2021-06-10 10:00:00,23.387078681390904,
2021-06-10 10:30:00,19.861938448538695,
2021-06-10 12:00:00,16.384944699681455,
2021-06-10 13:30:00,17.719224785601455,
2021-06-10 15:00:00,4.2331577690015365,
2021-06-10 15:30:30,4.2331577690015365,
2021-06-10 23:59:59,0.6784392298754938,c
2021-06-11 00:00:00,-14.750373039736587,
2021-06-11 10:00:00,8.044347892467158,
2021-06-11 10:30:00,7.864222112351399,
2021-06-11 12:00:00,6.19698998337617,
2021-06-11 13:30:00,1.8631799762856645,
2021-06-11 15:00:00,9.303254164743976,
2021-06-11 15:30:30,9.303254164743976,
2021-06-11 23:59:59,0.0,a
2021-06-14 00:00:00,42.850666866046595,
2021-06-14 10:00:00,44.19891034547618,
2021-06-14 10:30:00,24.04173322675115,
2021-06-14 12:00:00,29.662859918126742,
2021-06-14 13:30:00,60.252447092907914,
2021-06-14 15:00:00,81.03473964487921,
2021-06-14 15:30:30,81.03473964487921,
2021-06-14 23:59:59,71.42794516404274,c
2021-06-15 00:00:00,68.23042120804666,
2021-06-15 10:00:00,114.5897486444619,
2021-06-15 10:30:00,155.85666679557926,
2021-06-15 12:00:00,145.718490007338,
2021-06-15 13:30:00,131.45535140938182,
2021-06-15 15:00:00,122.59201072849555,
2021-06-15 15:30:30,122.59201072849555,
2021-06-15 23:59:59,136.04555111624086,c
2021-06-16 00:00:00,137.07800918897374,
2021-06-16 10:00:00,175.5980295494469,
2021-06-16 10:30:00,184.59444009045274,
2021-06-16 12:00:00,174.81322827923213,
2021-06-16 13:30:00,183.05987797835087,
2021-06-16 15:00:00,212.7556989021407,
2021-06-16 15:30:30,212.7556989021407,
2021-06-16 23:59:59,188.0992290798697,c
2021-06-17 00:00:00,235.78006867495492,
2021-06-17 10:00:00,312.1995173125674,
2021-06-17 10:30:00,357.32205543057785,
2021-06-17 12:00:00,396.57612236243835,
2021-06-17 13:30:00,379.6131862933846,
2021-06-17 15:00:00,385.9968257163039,
2021-06-17 15:30:30,385.9968257163039,
2021-06-17 23:59:59,385.2568164796039,c
2021-06-18 00:00:00,392.68382401177723,
2021-06-18 10:00:00,377.1575053683821,
2021-06-18 10:30:00,389.6863258223932,
2021-06-18 12:00:00,397.53010424980425,
2021-06-18 13:30:00,426.54521928598865,
2021-06-18 15:00:00,451.3145737393188,
2021-06-18 15:30:30,451.3145737393188,
2021-06-18 23:59:59,450.37031660825824,e
2021-06-21 00:00:00,405.83306108528564,
2021-06-21 10:00:00,410.76479124780076,
2021-06-21 10:30:00,385.2526802372058,
2021-06-21 12:00:00,358.61838830567035,
2021-06-21 13:30:00,351.82929593021527,
2021-06-21 15:00:00,348.01241851006444,
2021-06-21 15:30:30,348.01241851006444,
2021-06-21 23:59:59,382.07047525603843,c
2021-06-22 00:00:00,333.12866991942224,
2021-06-22 10:00:00,329.79417447900096,
2021-06-22 10:30:00,290.9548543731089,
2021-06-22 12:00:00,304.1270559385789,
2021-06-22 13:30:00,299.07899446159263,
2021-06-22 15:00:00,309.5138995636314,
2021-06-22 15:30:30,309.5138995636314,
2021-06-22 23:59:59,333.8400862993285,c
2021-06-23 00:00:00,311.1882679711698,
2021-06-23 10:00:00,279.57271436155634,
2021-06-23 10:30:00,284.1423293001635,
2021-06-23 12:00:00,292.4777890843386,
2021-06-23 13:30:00,299.2676712920154,
2021-06-23 15:00:00,305.4674923832372,
2021-06-23 15:30:30,305.4674923832372,
2021-06-23 23:59:59,326.2997339128383,c
2021-06-24 00:00:00,310.0132197936946,
2021-06-24 10:00:00,333.8465503928735,
2021-06-24 10:30:00,324.77010683234744,
2021-06-24 12:00:00,322.99807012494693,
2021-06-24 13:30:00,329.4930082100134,
2021-06-24 15:00:00,334.87165793465624,
2021-06-24 15:30:30,334.87165793465624,
2021-06-24 23:59:59,337.6430784918298,c
2021-06-25 00:00:00,312.21620802249527,
2021-06-25 10:00:00,336.508991733863,
2021-06-25 10:30:00,345.4651229439585,
2021-06-25 12:00:00,352.308648796793,
2021-06-25 13:30:00,349.2685890167943,
2021-06-25 15:00:00,358.2947399504667,
2021-06-25 15:30:30,358.2947399504667,
2021-06-25 23:59:59,361.75973127886846,w
2021-06-28 00:00:00,349.60475415466635,
2021-06-28 10:00:00,425.9890495919535,
2021-06-28 10:30:00,424.3137863155298,
2021-06-28 12:00:00,417.45310602009226,
2021-06-28 13:30:00,446.6641421511197,
2021-06-28 15:00:00,432.1520277833854,
2021-06-28 15:30:30,432.1520277833854,
2021-06-28 23:59:59,441.81729258325777,c
2021-06-29 00:00:00,411.73791812917875,
2021-06-29 10:00:00,436.1582744118084,
2021-06-29 10:30:00,438.39604789631926,
2021-06-29 12:00:00,395.58825127854857,
2021-06-29 13:30:00,408.2507891687185,
2021-06-29 15:00:00,406.02145745817506,
2021-06-29 15:30:30,406.02145745817506,
2021-06-29 23:59:59,407.07003519174623,c
2021-06-30 00:00:00,397.5408895653022,
2021-06-30 10:00:00,358.48769957878403,
2021-06-30 10:30:00,355.9704732785626,
2021-06-30 12:00:00,370.5632867188597,
2021-06-30 13:30:00,325.17520894234053,
2021-06-30 15:00:00,326.35477524792964,
2021-06-30 15:30:30,326.35477524792964,
2021-06-30 23:59:59,318.5321901306229,c
2021-07-01 00:00:00,318.5321901306229,
2021-07-01 10:00:00,318.5321901306229,
2021-07-01 10:30:00,318.5321901306229,
2021-07-01 12:00:00,318.5321901306229,
2021-07-01 13:30:00,318.5321901306229,
2021-07-01 15:00:00,318.5321901306229,
2021-07-01 15:30:30,318.5321901306229,
2021-07-01 23:59:59,318.5321901306229,c
2021-07-02 00:00:00,271.3542377319827,
2021-07-02 10:00:00,330.77356388274484,
2021-07-02 10:30:00,335.95449671215124,
2021-07-02 12:00:00,338.0240001461125,
2021-07-02 13:30:00,332.02359605732795,
2021-07-02 15:00:00,313.8471524442691,
2021-07-02 15:30:30,313.8471524442691,
2021-07-02 23:59:59,323.0040553623571,w
