date,GDX_2021_Q4,meta
2021-12-15 12:00:00,14.327002435102486,
2021-12-15 13:30:00,-4.075057154541923,
2021-12-15 15:00:00,-32.712026418954565,
2021-12-15 15:30:30,-32.712026418954565,
2021-12-15 23:59:59,-3.91036209517722,c
2021-12-16 00:00:00,-13.433280043153218,
2021-12-16 10:00:00,15.40472400285853,
2021-12-16 10:30:00,3.1625983106686135,
2021-12-16 12:00:00,21.806660825383346,
2021-12-16 13:30:00,53.21270416239281,
2021-12-16 15:00:00,70.6094250201919,
2021-12-16 15:30:30,70.6094250201919,
2021-12-16 23:59:59,68.88535168103454,c
2021-12-17 00:00:00,48.6711298888772,
2021-12-17 10:00:00,82.70968317272775,
2021-12-17 10:30:00,116.8373374351786,
2021-12-17 12:00:00,92.68225983268758,
2021-12-17 13:30:00,137.99257182932,
2021-12-17 15:00:00,137.67365155822176,
2021-12-17 15:30:30,137.67365155822176,
2021-12-17 23:59:59,93.92141842087972,e
2021-12-20 00:00:00,85.32111339321989,
2021-12-20 10:00:00,67.41161003703928,
2021-12-20 10:30:00,53.41362505560198,
2021-12-20 12:00:00,53.41527036292041,
2021-12-20 13:30:00,52.47464145253127,
2021-12-20 15:00:00,38.85702494746954,
2021-12-20 15:30:30,38.85702494746954,
2021-12-20 23:59:59,51.871217062066194,c
2021-12-21 00:00:00,45.272887568051146,
2021-12-21 10:00:00,14.63452603432745,
2021-12-21 10:30:00,12.371459681339047,
2021-12-21 12:00:00,19.95651648361195,
2021-12-21 13:30:00,8.698790948017859,
2021-12-21 15:00:00,-16.034768065044204,
2021-12-21 15:30:30,-16.034768065044204,
2021-12-21 23:59:59,-16.22929615573537,c
2021-12-22 00:00:00,-21.689777771501895,
2021-12-22 10:00:00,-32.48538120041076,
2021-12-22 10:30:00,-25.51538519427777,
2021-12-22 12:00:00,-31.982456107762573,
2021-12-22 13:30:00,-35.778550052204196,
2021-12-22 15:00:00,-28.287837275669972,
2021-12-22 15:30:30,-28.287837275669972,
2021-12-22 23:59:59,-16.926617320731452,c
2021-12-23 00:00:00,-29.37611975660309,
2021-12-23 10:00:00,14.679512461232889,
2021-12-23 10:30:00,28.441482590966302,
2021-12-23 12:00:00,17.88088714803132,
2021-12-23 13:30:00,14.177275247544003,
2021-12-23 15:00:00,18.618870245524022,
2021-12-23 15:30:30,18.618870245524022,
2021-12-23 23:59:59,18.6153791280409,c
2021-12-24 00:00:00,18.797974921223272,
2021-12-24 10:00:00,12.547630345496373,
2021-12-24 10:30:00,12.418426976205296,
2021-12-24 12:00:00,14.07517375155976,
2021-12-24 13:30:00,14.07517375155976,
2021-12-24 15:00:00,14.07517375155976,
2021-12-24 15:30:30,14.07517375155976,
2021-12-24 23:59:59,11.030550293309261,w
2021-12-27 00:00:00,12.249158301333523,
2021-12-27 10:00:00,15.147620764794965,
2021-12-27 10:30:00,20.068015815301578,
2021-12-27 12:00:00,20.69961056078671,
2021-12-27 13:30:00,20.16584487531054,
2021-12-27 15:00:00,30.78839036550619,
2021-12-27 15:30:30,30.78839036550619,
2021-12-27 23:59:59,24.377695962404573,c
2021-12-28 00:00:00,15.829805705809463,
2021-12-28 10:00:00,24.103188627125974,
2021-12-28 10:30:00,26.134296510490003,
2021-12-28 12:00:00,20.73869769409805,
2021-12-28 13:30:00,18.57755167114408,
2021-12-28 15:00:00,14.964865118448188,
2021-12-28 15:30:30,14.964865118448188,
2021-12-28 23:59:59,25.780472526518793,c
2021-12-29 00:00:00,36.271739030180925,
2021-12-29 10:00:00,96.79625767594644,
2021-12-29 10:30:00,89.86868228728974,
2021-12-29 12:00:00,82.35161945502091,
2021-12-29 13:30:00,82.4100644368234,
2021-12-29 15:00:00,80.33715083487516,
2021-12-29 15:30:30,80.33715083487516,
2021-12-29 23:59:59,81.44041170742298,c
2021-12-30 00:00:00,80.50555535583646,
2021-12-30 10:00:00,68.09112723848557,
2021-12-30 10:30:00,73.86119837480635,
2021-12-30 12:00:00,85.17640132434144,
2021-12-30 13:30:00,84.89421291393012,
2021-12-30 15:00:00,85.46555667769803,
2021-12-30 15:30:30,85.46555667769803,
2021-12-30 23:59:59,81.03792611480708,c
2021-12-31 00:00:00,98.05251800041265,
2021-12-31 10:00:00,76.38667509064385,
2021-12-31 10:30:00,83.81619207244819,
2021-12-31 12:00:00,92.05038072263176,
2021-12-31 13:30:00,88.56366295755026,
2021-12-31 15:00:00,96.08743335691167,
2021-12-31 15:30:30,96.08743335691167,
2021-12-31 23:59:59,91.52081531505382,w
2022-01-03 00:00:00,79.47029887589395,
2022-01-03 10:00:00,68.37365279017774,
2022-01-03 10:30:00,72.49963228477225,
2022-01-03 12:00:00,74.73344667007188,
2022-01-03 13:30:00,73.4542570907031,
2022-01-03 15:00:00,69.407444714024,
2022-01-03 15:30:30,69.407444714024,
2022-01-03 23:59:59,67.04164591308165,c
2022-01-04 00:00:00,81.19396796966657,
2022-01-04 10:00:00,73.23128679903436,
2022-01-04 10:30:00,77.02833893502088,
2022-01-04 12:00:00,66.34920954692438,
2022-01-04 13:30:00,79.98230105791538,
2022-01-04 15:00:00,75.5593976638554,
2022-01-04 15:30:30,75.5593976638554,
2022-01-04 23:59:59,66.84289053463931,c
2022-01-05 00:00:00,67.46703442309001,
2022-01-05 10:00:00,46.37803671014467,
2022-01-05 10:30:00,70.38636456163829,
2022-01-05 12:00:00,71.94307496097588,
2022-01-05 13:30:00,77.47561223336811,
2022-01-05 15:00:00,78.45678379766468,
2022-01-05 15:30:30,78.45678379766468,
2022-01-05 23:59:59,60.08261472731408,c
2022-01-06 00:00:00,61.40423163841456,
2022-01-06 10:00:00,41.62365060770662,
2022-01-06 10:30:00,40.982395657523284,
2022-01-06 12:00:00,50.24277546619214,
2022-01-06 13:30:00,48.75100269464838,
2022-01-06 15:00:00,54.065861114503036,
2022-01-06 15:30:30,54.065861114503036,
2022-01-06 23:59:59,54.1192378268579,c
2022-01-07 00:00:00,71.02875591051361,
2022-01-07 10:00:00,57.09347288595109,
2022-01-07 10:30:00,60.850946560214425,
2022-01-07 12:00:00,56.32786158511885,
2022-01-07 13:30:00,55.52588919056291,
2022-01-07 15:00:00,61.521039964794454,
2022-01-07 15:30:30,61.521039964794454,
2022-01-07 23:59:59,67.84027025653609,w
