date,AR1_STAY_2020_Q2,meta
2020-04-24 00:00:00,3.713692253840378,
2020-04-24 10:00:00,3.4800741432555355,
2020-04-24 10:30:00,15.977858894267825,
2020-04-24 12:00:00,19.007229618795094,
2020-04-24 13:30:00,20.99493006224219,
2020-04-24 15:00:00,12.796598386930839,
2020-04-24 15:30:30,12.796598386930839,
2020-04-24 23:59:59,14.998527363068263,w
2020-04-27 00:00:00,15.110931088251164,
2020-04-27 10:00:00,15.991287270321408,
2020-04-27 10:30:00,6.781009130711226,
2020-04-27 12:00:00,-6.478810247179808,
2020-04-27 13:30:00,-13.756905601738424,
2020-04-27 15:00:00,-23.216521101082037,
2020-04-27 15:30:30,-23.216521101082037,
2020-04-27 23:59:59,-26.37543392869341,c
2020-04-28 00:00:00,-44.90834135037605,
2020-04-28 10:00:00,-59.106791957262715,
2020-04-28 10:30:00,-71.88627062824486,
2020-04-28 12:00:00,-72.69467558853319,
2020-04-28 13:30:00,-73.12577085986538,
2020-04-28 15:00:00,-79.22654008378936,
2020-04-28 15:30:30,-79.22654008378936,
2020-04-28 23:59:59,-78.56344976687274,c
2020-04-29 00:00:00,-89.1364441418009,
2020-04-29 10:00:00,-82.71654186718433,
2020-04-29 10:30:00,-72.25705388578018,
2020-04-29 12:00:00,-81.93264853492582,
2020-04-29 13:30:00,-80.91369778701124,
2020-04-29 15:00:00,-73.30147103543499,
2020-04-29 15:30:30,-73.30147103543499,
2020-04-29 23:59:59,-71.82632750976529,c
2020-04-30 00:00:00,-27.935667642238457,
2020-04-30 10:00:00,-7.591994769557857,
2020-04-30 10:30:00,-5.468234521827213,
2020-04-30 12:00:00,-5.915172260111376,
2020-04-30 13:30:00,-4.728787792452721,
2020-04-30 15:00:00,-3.1601449154004513,
2020-04-30 15:30:30,-3.1601449154004513,
2020-04-30 23:59:59,4.736087844832355,c
2020-05-01 00:00:00,-1.3376313222754277,
2020-05-01 10:00:00,23.359106578040723,
2020-05-01 10:30:00,28.052659902727925,
2020-05-01 12:00:00,22.941903455863525,
2020-05-01 13:30:00,13.090808557318752,
2020-05-01 15:00:00,16.736187312217794,
2020-05-01 15:30:30,16.736187312217794,
2020-05-01 23:59:59,11.491699865013175,w
2020-05-04 00:00:00,17.646982956720933,
2020-05-04 10:00:00,35.853491802359,
2020-05-04 10:30:00,41.03722154595002,
2020-05-04 12:00:00,51.8653301400727,
2020-05-04 13:30:00,38.192791614674604,
2020-05-04 15:00:00,43.83155286366065,
2020-05-04 15:30:30,43.83155286366065,
2020-05-04 23:59:59,40.48175194918949,c
2020-05-05 00:00:00,42.0379884547952,
2020-05-05 10:00:00,36.35897501630569,
2020-05-05 10:30:00,46.36264677535277,
2020-05-05 12:00:00,46.540228759573836,
2020-05-05 13:30:00,52.623707017161536,
2020-05-05 15:00:00,54.952464324264014,
2020-05-05 15:30:30,54.952464324264014,
2020-05-05 23:59:59,54.0065964957268,c
2020-05-06 00:00:00,46.60745721948865,
2020-05-06 10:00:00,75.98082823423708,
2020-05-06 10:30:00,77.72858370254437,
2020-05-06 12:00:00,92.83519087679004,
2020-05-06 13:30:00,97.67468277330771,
2020-05-06 15:00:00,96.74666575674267,
2020-05-06 15:30:30,96.74666575674267,
2020-05-06 23:59:59,106.12178115842616,c
2020-05-07 00:00:00,106.66139603678135,
2020-05-07 10:00:00,101.49910911054162,
2020-05-07 10:30:00,104.43420795448044,
2020-05-07 12:00:00,100.52203127216018,
2020-05-07 13:30:00,110.8767982925237,
2020-05-07 15:00:00,116.77097776882157,
2020-05-07 15:30:30,116.77097776882157,
2020-05-07 23:59:59,116.76589300060303,c
2020-05-08 00:00:00,106.68822368062067,
2020-05-08 10:00:00,97.77254844073039,
2020-05-08 10:30:00,110.68751226284701,
2020-05-08 12:00:00,113.51489848304003,
2020-05-08 13:30:00,107.70296397549717,
2020-05-08 15:00:00,101.56320052591452,
2020-05-08 15:30:30,101.56320052591452,s
2020-05-08 23:59:59,97.98142764683264,w
2020-05-11 00:00:00,106.20648971475434,
2020-05-11 10:00:00,136.78247122074444,
2020-05-11 10:30:00,149.67158968206266,
2020-05-11 12:00:00,146.9504966325979,
2020-05-11 13:30:00,146.31615631181756,
2020-05-11 15:00:00,154.29440883251397,
2020-05-11 15:30:30,154.29440883251397,
2020-05-11 23:59:59,154.50695339024475,c
2020-05-12 00:00:00,152.55196386373436,
2020-05-12 10:00:00,148.98198336291873,
2020-05-12 10:30:00,156.23794726466252,
2020-05-12 12:00:00,170.14952405533418,
2020-05-12 13:30:00,174.64937545827402,
2020-05-12 15:00:00,175.25290626590294,
2020-05-12 15:30:30,175.25290626590294,
2020-05-12 23:59:59,165.74892936510827,c
2020-05-13 00:00:00,173.02582121833197,
2020-05-13 10:00:00,195.7196643292962,
2020-05-13 10:30:00,199.8613693490274,
2020-05-13 12:00:00,188.11695264864846,
