date,NDX_HEDGED_2021_Q4,meta
2021-11-05 00:00:00,-138.2338862043905,
2021-11-05 10:00:00,-151.15553402351054,
2021-11-05 10:30:00,-132.22276856677885,
2021-11-05 12:00:00,-127.39593305074183,
2021-11-05 13:30:00,-86.29292903305775,
2021-11-05 15:00:00,-87.37501560974417,
2021-11-05 15:30:30,-87.37501560974417,
2021-11-05 23:59:59,-48.648115398783325,w
2021-11-08 00:00:00,18.105692577198518,
2021-11-08 10:00:00,52.72203965959372,
2021-11-08 10:30:00,22.607732987444265,
2021-11-08 12:00:00,22.577623852734725,
2021-11-08 13:30:00,42.422130712027396,
2021-11-08 15:00:00,50.51948160344412,
2021-11-08 15:30:30,50.51948160344412,
2021-11-08 23:59:59,38.99955051860435,c
2021-11-09 00:00:00,31.349748889151684,
2021-11-09 10:00:00,44.50648411752961,
2021-11-09 10:30:00,27.431297398604634,
2021-11-09 12:00:00,63.38808636299933,
2021-11-09 13:30:00,83.67732831785501,
2021-11-09 15:00:00,88.20300805323379,
2021-11-09 15:30:30,88.20300805323379,
2021-11-09 23:59:59,111.82427822672729,c
2021-11-10 00:00:00,96.80147117112392,
2021-11-10 10:00:00,60.80500505147985,
2021-11-10 10:30:00,55.1868009682145,
2021-11-10 12:00:00,41.14094680717169,
2021-11-10 13:30:00,37.832982723281404,
2021-11-10 15:00:00,43.81598182443253,
2021-11-10 15:30:30,43.81598182443253,
2021-11-10 23:59:59,32.705045087903,c
2021-11-11 00:00:00,32.66748545672184,
2021-11-11 10:00:00,63.43974077498224,
2021-11-11 10:30:00,70.55524349278556,
2021-11-11 12:00:00,71.88514186161905,
2021-11-11 13:30:00,89.46442878752602,
2021-11-11 15:00:00,76.51181286409768,
2021-11-11 15:30:30,76.51181286409768,
2021-11-11 23:59:59,62.138751283673216,c
2021-11-12 00:00:00,78.31285058991476,
2021-11-12 10:00:00,118.76674947373827,
2021-11-12 10:30:00,123.1366749896816,
2021-11-12 12:00:00,129.51057254140045,
2021-11-12 13:30:00,142.3282861737801,
2021-11-12 15:00:00,142.77133399758355,
2021-11-12 15:30:30,142.77133399758355,
2021-11-12 23:59:59,142.6854938375526,w
2021-11-15 00:00:00,171.98310787985145,
2021-11-15 10:00:00,188.13763933004623,
2021-11-15 10:30:00,180.00496416460288,
2021-11-15 12:00:00,194.2144610857668,
2021-11-15 13:30:00,197.22670646921563,
2021-11-15 15:00:00,177.01159495599012,
2021-11-15 15:30:30,177.01159495599012,
2021-11-15 23:59:59,185.3561819928658,c
2021-11-16 00:00:00,226.07895506793704,
2021-11-16 10:00:00,209.5049541243236,
2021-11-16 10:30:00,199.65207726180552,
2021-11-16 12:00:00,237.1725061888596,
2021-11-16 13:30:00,269.7019750052878,
2021-11-16 15:00:00,267.8819827310527,
2021-11-16 15:30:30,267.8819827310527,
2021-11-16 23:59:59,266.2299798765005,c
2021-11-17 00:00:00,272.2435022549009,
2021-11-17 10:00:00,230.01774712061194,
2021-11-17 10:30:00,218.896543776788,
2021-11-17 12:00:00,180.2842973651364,
2021-11-17 13:30:00,198.11769049599548,
2021-11-17 15:00:00,189.53748017910493,
2021-11-17 15:30:30,189.53748017910493,
2021-11-17 23:59:59,204.5174530893899,c
2021-11-18 00:00:00,103.23804468781297,
2021-11-18 10:00:00,88.0372556793404,
2021-11-18 10:30:00,84.88248094137148,
2021-11-18 12:00:00,101.16474729088418,
2021-11-18 13:30:00,93.20005982917006,
2021-11-18 15:00:00,100.20447792164649,
2021-11-18 15:30:30,100.20447792164649,
2021-11-18 23:59:59,117.25721367081731,c
2021-11-19 00:00:00,146.67119099235043,
2021-11-19 10:00:00,143.7073072742716,
2021-11-19 10:30:00,172.3150610643064,
2021-11-19 12:00:00,170.52000237671797,
2021-11-19 13:30:00,160.20809395318486,
2021-11-19 15:00:00,156.92924313078436,
2021-11-19 15:30:30,156.92924313078436,
2021-11-19 23:59:59,166.70234897430078,w
2021-11-22 00:00:00,102.44019508471766,
2021-11-22 10:00:00,80.09835228157733,
2021-11-22 10:30:00,72.50849558959914,
2021-11-22 12:00:00,32.89934220201713,
2021-11-22 13:30:00,54.88458548789674,
2021-11-22 15:00:00,71.54245241989281,
2021-11-22 15:30:30,71.54245241989281,u
2021-11-22 23:59:59,65.15051076260185,c
2021-11-23 00:00:00,30.929327851245226,
2021-11-23 10:00:00,71.47472819607515,
2021-11-23 10:30:00,53.70948214812121,
2021-11-23 12:00:00,58.68528884965427,
2021-11-23 13:30:00,88.0167548728196,
2021-11-23 15:00:00,104.91280773631995,
2021-11-23 15:30:30,104.91280773631995,
2021-11-23 23:59:59,87.84306818617868,c
2021-11-24 00:00:00,104.8665067561717,
2021-11-24 10:00:00,93.44285672867889,
2021-11-24 10:30:00,99.90275035784856,
2021-11-24 12:00:00,88.6323225680038,
2021-11-24 13:30:00,95.09298030150428,
2021-11-24 15:00:00,94.68118418243306,
2021-11-24 15:30:30,94.68118418243306,
2021-11-24 23:59:59,100.82920692016762,c
2021-11-25 00:00:00,100.82920692016762,
2021-11-25 10:00:00,100.82920692016762,
2021-11-25 10:30:00,100.82920692016762,
2021-11-25 12:00:00,100.82920692016762,
2021-11-25 13:30:00,100.82920692016762,
2021-11-25 15:00:00,100.82920692016762,
2021-11-25 15:30:30,100.82920692016762,
2021-11-25 23:59:59,100.82920692016762,c
2021-11-26 00:00:00,70.40363212089105,
2021-11-26 10:00:00,115.44072872196939,
2021-11-26 10:30:00,114.24865819918814,
2021-11-26 12:00:00,125.00820915943534,
2021-11-26 13:30:00,125.00820915943534,
2021-11-26 15:00:00,125.00820915943534,
2021-11-26 15:30:30,125.00820915943534,
2021-11-26 23:59:59,133.28925847452535,w
2021-11-29 00:00:00,120.7826627181335,
2021-11-29 10:00:00,146.3735463763909,
2021-11-29 10:30:00,143.38557048053582,
2021-11-29 12:00:00,154.6947493410022,
2021-11-29 13:30:00,163.48478318135994,
2021-11-29 15:00:00,170.43982242848557,
2021-11-29 15:30:30,170.43982242848557,
2021-11-29 23:59:59,169.5243278666025,c
2021-11-30 00:00:00,147.04958095289356,
2021-11-30 10:00:00,149.5660125936792,
2021-11-30 10:30:00,136.48195116203186,
2021-11-30 12:00:00,128.63903297052104,
2021-11-30 13:30:00,111.73454705314005,
2021-11-30 15:00:00,108.63496234474201,
2021-11-30 15:30:30,108.63496234474201,s
2021-11-30 23:59:59,64.02152651454102,c
2021-12-01 00:00:00,94.81869407825332,
2021-12-01 10:00:00,58.1875385278158,
2021-12-01 10:30:00,48.74781857833487,
2021-12-01 12:00:00,18.705445996237195,
2021-12-01 13:30:00,-1.2269540052118373,
2021-12-01 15:00:00,-5.210740172437397,
2021-12-01 15:30:30,-5.210740172437397,
2021-12-01 23:59:59,1.6067962324501082,c
2021-12-02 00:00:00,-4.671391639228693,
2021-12-02 10:00:00,24.655938512135144,
2021-12-02 10:30:00,23.875931428505368,
2021-12-02 12:00:00,-17.955365302400153,
