date,XSLV_2023_Q1,meta
2023-01-13 00:00:00,-39.09311377895789,
2023-01-13 10:00:00,-30.86389831710175,
2023-01-13 10:30:00,-27.350684469796697,
2023-01-13 12:00:00,-29.813107603692174,
2023-01-13 13:30:00,-21.347051149440265,
2023-01-13 15:00:00,-18.54384147191029,
2023-01-13 15:30:30,-18.54384147191029,
2023-01-13 23:59:59,-17.75563564327284,w
2023-01-16 00:00:00,-17.75563564327284,
2023-01-16 10:00:00,-17.75563564327284,
2023-01-16 10:30:00,-17.75563564327284,
2023-01-16 12:00:00,-17.75563564327284,
2023-01-16 13:30:00,-17.75563564327284,
2023-01-16 15:00:00,-17.75563564327284,
2023-01-16 15:30:30,-17.75563564327284,
2023-01-16 23:59:59,-17.75563564327284,c
2023-01-17 00:00:00,-9.668077798881985,
2023-01-17 10:00:00,-39.39855562602464,
2023-01-17 10:30:00,-37.024605350333374,
2023-01-17 12:00:00,-8.401232809497923,
2023-01-17 13:30:00,0.25088809288832437,
2023-01-17 15:00:00,-13.66099356006832,
2023-01-17 15:30:30,-13.66099356006832,
2023-01-17 23:59:59,-3.6744541220140654,c
2023-01-18 00:00:00,-50.95492776946406,
2023-01-18 10:00:00,-36.449255610973765,
2023-01-18 10:30:00,-42.24626362732173,
2023-01-18 12:00:00,-49.27134230672827,
2023-01-18 13:30:00,-63.75218511392582,
2023-01-18 15:00:00,-57.89498430004925,
2023-01-18 15:30:30,-57.89498430004925,
2023-01-18 23:59:59,-71.08484909020913,c
2023-01-19 00:00:00,-60.49645083295107,
2023-01-19 10:00:00,-79.4965106021433,
2023-01-19 10:30:00,-68.85237448953734,
2023-01-19 12:00:00,-79.94786835099714,
2023-01-19 13:30:00,-86.48434289782003,
2023-01-19 15:00:00,-92.29228915530604,
2023-01-19 15:30:30,-92.29228915530604,
2023-01-19 23:59:59,-85.50774054298913,c
2023-01-20 00:00:00,-59.61486545060306,
2023-01-20 10:00:00,-79.77084913682336,
2023-01-20 10:30:00,-76.15184585626899,
2023-01-20 12:00:00,-65.43581443709844,
2023-01-20 13:30:00,-81.39233313360789,
2023-01-20 15:00:00,-83.07202552830717,
2023-01-20 15:30:30,-83.07202552830717,
2023-01-20 23:59:59,-84.67857007579849,w
2023-01-23 00:00:00,-83.23934406062439,
2023-01-23 10:00:00,-92.6593257635979,
2023-01-23 10:30:00,-103.38311616245053,
2023-01-23 12:00:00,-117.4498160497948,
2023-01-23 13:30:00,-112.94540794218705,
2023-01-23 15:00:00,-110.35925733362424,
2023-01-23 15:30:30,-110.35925733362424,
2023-01-23 23:59:59,-128.22080327683864,c
2023-01-24 00:00:00,-127.54754115706712,
2023-01-24 10:00:00,-114.33143192985176,
2023-01-24 10:30:00,-114.8865946977129,
2023-01-24 12:00:00,-119.21343108966337,
2023-01-24 13:30:00,-115.57872691323158,
2023-01-24 15:00:00,-110.91833405743719,
2023-01-24 15:30:30,-110.91833405743719,
