date,AS_FTSE_EM_HK_MIG_2023_Q1,meta
2023-01-30 02:30:00,147.6015697381372,
2023-01-30 03:00:00,188.9673932095984,
2023-01-30 18:30:00,188.9673932095984,
2023-01-30 20:00:00,188.9673932095984,
2023-01-30 23:00:00,242.7519936590079,
2023-01-30 23:59:59,244.7040668698546,c
2023-01-31 00:00:00,157.74333154785927,
2023-01-31 01:00:00,140.58377489409122,
2023-01-31 02:30:00,102.37357339552,
2023-01-31 03:00:00,156.33190836430094,
2023-01-31 18:30:00,156.33190836430094,
2023-01-31 20:00:00,156.33190836430094,
2023-01-31 23:00:00,179.56225692478165,
2023-01-31 23:59:59,181.0451970440854,c
2023-02-01 00:00:00,161.84391037352543,
2023-02-01 01:00:00,117.11882496301405,
2023-02-01 02:30:00,175.7444518809898,
2023-02-01 03:00:00,250.9721580632413,
2023-02-01 18:30:00,250.9721580632413,
2023-02-01 20:00:00,250.9721580632413,
2023-02-01 23:00:00,7.7948317465388754,
2023-02-01 23:59:59,8.79619094143618,c
2023-02-02 00:00:00,13.053757956947265,
2023-02-02 01:00:00,21.434669587936696,
2023-02-02 02:30:00,53.21011308942798,
2023-02-02 03:00:00,-4.22100086305818,
2023-02-02 18:30:00,-4.22100086305818,
2023-02-02 20:00:00,-4.22100086305818,
2023-02-02 23:00:00,-143.53495579179707,
2023-02-02 23:59:59,-142.24016685226297,c
2023-02-03 00:00:00,-9.779749821117548,
2023-02-03 01:00:00,-25.08002911260246,
2023-02-03 02:30:00,-50.81014233019414,
2023-02-03 03:00:00,-48.64269919245271,
2023-02-03 18:30:00,-48.64269919245271,
2023-02-03 20:00:00,-48.64269919245271,
2023-02-03 23:00:00,-48.64269919245271,
2023-02-03 23:59:59,-47.70746283264498,w
2023-02-06 00:00:00,-310.3371626039266,
2023-02-06 01:00:00,-248.52580092248854,
2023-02-06 02:30:00,-311.49849909946715,
2023-02-06 03:00:00,-322.15762428661947,
2023-02-06 18:30:00,-322.15762428661947,
2023-02-06 20:00:00,-322.15762428661947,
2023-02-06 23:00:00,-227.50088348403824,
2023-02-06 23:59:59,-227.351915689429,c
2023-02-07 00:00:00,-99.46191584104099,
2023-02-07 01:00:00,-183.94622088290134,
2023-02-07 02:30:00,-236.73742420378267,
2023-02-07 03:00:00,-212.01559695350215,
2023-02-07 18:30:00,-212.01559695350215,
2023-02-07 20:00:00,-212.01559695350215,
2023-02-07 23:00:00,154.55191416543767,
2023-02-07 23:59:59,155.26082211680568,c
2023-02-08 00:00:00,102.90423011358234,
2023-02-08 01:00:00,93.83497057924251,
2023-02-08 02:30:00,96.13792016184016,
2023-02-08 03:00:00,118.31983662911716,
2023-02-08 18:30:00,118.31983662911716,
2023-02-08 20:00:00,118.31983662911716,
2023-02-08 23:00:00,314.91950130013447,
2023-02-08 23:59:59,315.3720075990568,c
2023-02-09 00:00:00,261.651056028717,
2023-02-09 01:00:00,280.1696589577341,
2023-02-09 02:30:00,304.4148210954763,
2023-02-09 03:00:00,342.7770775774243,
2023-02-09 18:30:00,342.7770775774243,
2023-02-09 20:00:00,342.7770775774243,
2023-02-09 23:00:00,233.32268655112512,
2023-02-09 23:59:59,233.71132629572548,c
2023-02-10 00:00:00,218.89337987789258,
2023-02-10 01:00:00,229.65047325636442,
2023-02-10 02:30:00,264.7757335893839,
2023-02-10 03:00:00,295.9111285619256,
2023-02-10 18:30:00,295.9111285619256,
2023-02-10 20:00:00,295.9111285619256,
2023-02-10 23:00:00,295.9111285619256,
2023-02-10 23:59:59,295.9111285619256,w
2023-02-13 00:00:00,-171.39745192497458,
2023-02-13 01:00:00,-39.7970334067636,
2023-02-13 02:30:00,27.384285288523643,
2023-02-13 03:00:00,-30.02221938181583,
2023-02-13 18:30:00,-30.02221938181583,
2023-02-13 20:00:00,-30.02221938181583,
2023-02-13 23:00:00,248.3364591659356,
2023-02-13 23:59:59,248.39216381906772,c
2023-02-14 00:00:00,199.82800052127277,
2023-02-14 01:00:00,156.71035081488935,
2023-02-14 02:30:00,74.51128907030306,
2023-02-14 03:00:00,52.40621783822826,
2023-02-14 18:30:00,52.40621783822826,
2023-02-14 20:00:00,52.40621783822826,
2023-02-14 23:00:00,-77.22009476936728,
2023-02-14 23:59:59,-77.24587464992965,c
2023-02-15 00:00:00,-50.41434805714016,
2023-02-15 01:00:00,-36.62616240160469,
2023-02-15 02:30:00,-151.68251239854408,
2023-02-15 03:00:00,-125.06533107186306,
2023-02-15 18:30:00,-125.06533107186306,
2023-02-15 20:00:00,-125.06533107186306,
2023-02-15 23:00:00,-112.11250661172608,
2023-02-15 23:59:59,-110.78289564029046,c
2023-02-16 00:00:00,-84.61934500525695,
2023-02-16 01:00:00,-153.39853864788392,
2023-02-16 02:30:00,-78.4902704386127,
2023-02-16 03:00:00,-31.118003342689008,
2023-02-16 18:30:00,-31.118003342689008,
2023-02-16 20:00:00,-31.118003342689008,
2023-02-16 23:00:00,-71.24781317055158,
2023-02-16 23:59:59,-70.78300603022672,c
2023-02-17 00:00:00,91.82080766577928,
2023-02-17 01:00:00,56.93998732763248,
2023-02-17 02:30:00,-16.884211958347805,
2023-02-17 03:00:00,-0.36782554585442995,
2023-02-17 18:30:00,-0.36782554585442995,
2023-02-17 20:00:00,-0.36782554585442995,
2023-02-17 23:00:00,-0.36782554585442995,
2023-02-17 23:59:59,0.0,a
2023-02-20 00:00:00,-200.94494185741314,
2023-02-20 01:00:00,-209.78059534691465,
2023-02-20 02:30:00,-194.26781532160976,
2023-02-20 03:00:00,-167.3612241503747,
2023-02-20 18:30:00,-167.3612241503747,
2023-02-20 20:00:00,-167.3612241503747,
2023-02-20 23:00:00,10.525665083387139,
2023-02-20 23:59:59,5.148578457926305,c
2023-02-21 00:00:00,16.328550258008363,
2023-02-21 01:00:00,55.52820457258531,
2023-02-21 02:30:00,70.71338207612189,
2023-02-21 03:00:00,28.121059470536238,
2023-02-21 18:30:00,28.121059470536238,
2023-02-21 20:00:00,28.121059470536238,
2023-02-21 23:00:00,-212.93938378793155,
2023-02-21 23:59:59,-211.46729728074615,c
2023-02-22 00:00:00,-242.40830421843475,
2023-02-22 01:00:00,-144.50174096160072,
2023-02-22 02:30:00,-109.52321988628137,
2023-02-22 03:00:00,-101.51841535684571,
2023-02-22 18:30:00,-101.51841535684571,
2023-02-22 20:00:00,-101.51841535684571,
2023-02-22 23:00:00,-114.64612915083535,
2023-02-22 23:59:59,-114.85060563529623,c
2023-02-23 00:00:00,-150.3731885467555,
2023-02-23 01:00:00,-267.4801167636706,
2023-02-23 02:30:00,-235.58542227016096,
2023-02-23 03:00:00,-187.7036871621949,
2023-02-23 18:30:00,-187.7036871621949,
2023-02-23 20:00:00,-187.7036871621949,
2023-02-23 23:00:00,-251.5998617663513,
2023-02-23 23:59:59,-252.01949687552224,c
2023-02-24 00:00:00,-227.47592597332687,
2023-02-24 01:00:00,-240.90530207349502,
2023-02-24 02:30:00,-57.13115793121915,
2023-02-24 03:00:00,-43.3555671188692,
2023-02-24 18:30:00,-43.3555671188692,
2023-02-24 20:00:00,-43.3555671188692,
2023-02-24 23:00:00,-43.3555671188692,
2023-02-24 23:59:59,-43.251548331991216,w
2023-02-27 00:00:00,-92.22680752372798,
2023-02-27 01:00:00,-155.56942716870208,
2023-02-27 02:30:00,-123.38240512683569,
2023-02-27 03:00:00,-146.2860235729786,
2023-02-27 18:30:00,-146.2860235729786,
2023-02-27 20:00:00,-146.2860235729786,
2023-02-27 23:00:00,-256.3676206605346,
2023-02-27 23:59:59,-257.47658663833363,c
2023-02-28 00:00:00,-307.4301314342588,
2023-02-28 01:00:00,-205.7154741988802,
2023-02-28 02:30:00,-207.4009196805946,
2023-02-28 03:00:00,-243.03067380141238,
2023-02-28 18:30:00,-243.03067380141238,
2023-02-28 20:00:00,-243.03067380141238,
2023-02-28 23:00:00,-96.84924886202407,
2023-02-28 23:59:59,-95.69428692332758,c
2023-03-01 00:00:00,-124.16356019922387,
2023-03-01 01:00:00,-101.34139323412637,
2023-03-01 02:30:00,-68.1423488048381,
2023-03-01 03:00:00,-65.8518826112554,
2023-03-01 18:30:00,-65.8518826112554,
2023-03-01 20:00:00,-65.8518826112554,
2023-03-01 23:00:00,-197.57124975402803,
2023-03-01 23:59:59,-197.4711921590556,c
2023-03-02 00:00:00,-229.02342107071354,
2023-03-02 01:00:00,-228.86757351607048,
2023-03-02 02:30:00,-197.66255475953494,
2023-03-02 03:00:00,-220.6071557350483,
2023-03-02 18:30:00,-220.6071557350483,
2023-03-02 20:00:00,-220.6071557350483,
2023-03-02 23:00:00,-232.62944071690345,
2023-03-02 23:59:59,-232.48069139624704,c
2023-03-03 00:00:00,-147.82461696070095,
2023-03-03 01:00:00,-113.05773486210137,
2023-03-03 02:30:00,-63.590567134303,
2023-03-03 03:00:00,-52.24598699733451,
2023-03-03 18:30:00,-52.24598699733451,
2023-03-03 20:00:00,-52.24598699733451,
2023-03-03 23:00:00,-52.24598699733451,
2023-03-03 23:59:59,-52.19410809117744,w
2023-03-06 00:00:00,-213.090513343755,
2023-03-06 01:00:00,-231.14543516873482,
2023-03-06 02:30:00,-262.6496769898399,
2023-03-06 03:00:00,-269.5449533172541,
2023-03-06 18:30:00,-269.5449533172541,
2023-03-06 20:00:00,-269.5449533172541,
2023-03-06 23:00:00,-290.0983650567746,
2023-03-06 23:59:59,-290.0495175355163,c
2023-03-07 00:00:00,-330.9156072046162,
2023-03-07 01:00:00,-353.9932814338772,
2023-03-07 02:30:00,-359.34702344706875,
2023-03-07 03:00:00,-333.88114732196755,
2023-03-07 18:30:00,-333.88114732196755,
2023-03-07 20:00:00,-333.88114732196755,
2023-03-07 23:00:00,-450.8021540649197,
2023-03-07 23:59:59,-450.7085523244259,c
2023-03-08 00:00:00,-571.3642182484459,
2023-03-08 01:00:00,-572.5253527097698,
2023-03-08 02:30:00,-584.9974507967404,
2023-03-08 03:00:00,-554.5609254830656,
2023-03-08 18:30:00,-554.5609254830656,
2023-03-08 20:00:00,-554.5609254830656,
2023-03-08 23:00:00,-432.63142501255425,
2023-03-08 23:59:59,-432.5843956533863,c
2023-03-09 00:00:00,-439.7238357375072,
2023-03-09 01:00:00,-499.5407884846418,
2023-03-09 02:30:00,-558.7290552350692,
2023-03-09 03:00:00,-587.9140441644213,
2023-03-09 18:30:00,-587.9140441644213,
2023-03-09 20:00:00,-587.9140441644213,
2023-03-09 23:00:00,-651.1980429064924,
2023-03-09 23:59:59,-651.109548148765,c
2023-03-10 00:00:00,-695.4177133630355,
2023-03-10 01:00:00,-650.2256111982865,
2023-03-10 02:30:00,-740.6278784878091,
2023-03-10 03:00:00,-670.0449580997479,
2023-03-10 18:30:00,-670.0449580997479,
2023-03-10 20:00:00,-670.0449580997479,
2023-03-10 23:00:00,-670.0449580997479,
2023-03-10 23:59:59,-669.8249076677153,w
2023-03-13 00:00:00,-669.8249076677153,
2023-03-13 01:00:00,-669.8249076677153,
2023-03-13 02:30:00,-669.8249076677153,
2023-03-13 03:00:00,-669.8249076677153,
2023-03-13 18:30:00,-669.8249076677153,
2023-03-13 20:00:00,-669.8249076677153,
2023-03-13 23:00:00,-669.8249076677153,
2023-03-13 23:59:59,-669.8249076677153,c
2023-03-14 00:00:00,-669.8249076677153,
2023-03-14 01:00:00,-669.8249076677153,
2023-03-14 02:30:00,-669.8249076677153,
2023-03-14 03:00:00,-669.8249076677153,
2023-03-14 18:30:00,-669.8249076677153,
2023-03-14 20:00:00,-669.8249076677153,
2023-03-14 23:00:00,-669.8249076677153,
2023-03-14 23:59:59,-669.8249076677153,c
2023-03-15 00:00:00,-669.8249076677153,
2023-03-15 01:00:00,-669.8249076677153,
2023-03-15 02:30:00,-669.8249076677153,
2023-03-15 03:00:00,-669.8249076677153,
2023-03-15 18:30:00,-669.8249076677153,
2023-03-15 20:00:00,-669.8249076677153,
2023-03-15 23:00:00,-669.8249076677153,
2023-03-15 23:59:59,-669.8249076677153,c
2023-03-16 00:00:00,-669.8249076677153,
2023-03-16 01:00:00,-669.8249076677153,
2023-03-16 02:30:00,-669.8249076677153,
2023-03-16 03:00:00,-669.8249076677153,
2023-03-16 18:30:00,-669.8249076677153,
2023-03-16 20:00:00,-669.8249076677153,
2023-03-16 23:00:00,-669.8249076677153,
2023-03-16 23:59:59,-669.8249076677153,c
2023-03-17 00:00:00,-669.8249076677153,
2023-03-17 01:00:00,-669.8249076677153,
2023-03-17 02:30:00,-669.8249076677153,
2023-03-17 03:00:00,-669.8249076677153,
2023-03-17 18:30:00,-669.8249076677153,
2023-03-17 20:00:00,-669.8249076677153,
2023-03-17 23:00:00,-669.8249076677153,
2023-03-17 23:59:59,-669.8249076677153,e
2023-03-20 00:00:00,-669.8249076677153,
2023-03-20 01:00:00,-669.8249076677153,
2023-03-20 02:30:00,-669.8249076677153,
2023-03-20 03:00:00,-669.8249076677153,
2023-03-20 18:30:00,-669.8249076677153,
2023-03-20 20:00:00,-669.8249076677153,
2023-03-20 23:00:00,-669.8249076677153,
2023-03-20 23:59:59,-669.8249076677153,c
2023-03-21 00:00:00,-669.8249076677153,
2023-03-21 01:00:00,-669.8249076677153,
2023-03-21 02:30:00,-669.8249076677153,
2023-03-21 03:00:00,-669.8249076677153,
2023-03-21 18:30:00,-669.8249076677153,
2023-03-21 20:00:00,-669.8249076677153,
2023-03-21 23:00:00,-669.8249076677153,
2023-03-21 23:59:59,-669.8249076677153,c
2023-03-22 00:00:00,-669.8249076677153,
2023-03-22 01:00:00,-669.8249076677153,
2023-03-22 02:30:00,-669.8249076677153,
2023-03-22 03:00:00,-669.8249076677153,
2023-03-22 18:30:00,-669.8249076677153,
2023-03-22 20:00:00,-669.8249076677153,
2023-03-22 23:00:00,-669.8249076677153,
2023-03-22 23:59:59,-669.8249076677153,c
2023-03-23 00:00:00,-669.8249076677153,
2023-03-23 01:00:00,-669.8249076677153,
2023-03-23 02:30:00,-669.8249076677153,
2023-03-23 03:00:00,-669.8249076677153,
2023-03-23 18:30:00,-669.8249076677153,
2023-03-23 20:00:00,-669.8249076677153,
2023-03-23 23:00:00,-669.8249076677153,
2023-03-23 23:59:59,-669.8249076677153,c
2023-03-24 00:00:00,-669.8249076677153,
2023-03-24 01:00:00,-669.8249076677153,
2023-03-24 02:30:00,-669.8249076677153,
2023-03-24 03:00:00,-669.8249076677153,
2023-03-24 18:30:00,-669.8249076677153,
2023-03-24 20:00:00,-669.8249076677153,
2023-03-24 23:00:00,-669.8249076677153,
2023-03-24 23:59:59,-669.8249076677153,w
2023-03-27 00:00:00,-669.8249076677153,
2023-03-27 01:00:00,-669.8249076677153,
2023-03-27 02:30:00,-669.8249076677153,
2023-03-27 03:00:00,-669.8249076677153,
2023-03-27 18:30:00,-669.8249076677153,
2023-03-27 20:00:00,-669.8249076677153,
2023-03-27 23:00:00,-669.8249076677153,
2023-03-27 23:59:59,-669.8249076677153,c
2023-03-28 00:00:00,-669.8249076677153,
2023-03-28 01:00:00,-669.8249076677153,
2023-03-28 02:30:00,-669.8249076677153,
2023-03-28 03:00:00,-669.8249076677153,
2023-03-28 18:30:00,-669.8249076677153,
2023-03-28 20:00:00,-669.8249076677153,
2023-03-28 23:00:00,-669.8249076677153,
2023-03-28 23:59:59,-669.8249076677153,c
2023-03-29 00:00:00,-669.8249076677153,
2023-03-29 01:00:00,-669.8249076677153,
2023-03-29 02:30:00,-669.8249076677153,
2023-03-29 03:00:00,-669.8249076677153,
2023-03-29 18:30:00,-669.8249076677153,
2023-03-29 20:00:00,-669.8249076677153,
2023-03-29 23:00:00,-669.8249076677153,
2023-03-29 23:59:59,-669.8249076677153,c
2023-03-30 00:00:00,-669.8249076677153,
2023-03-30 01:00:00,-669.8249076677153,
2023-03-30 02:30:00,-669.8249076677153,
2023-03-30 03:00:00,-669.8249076677153,
2023-03-30 18:30:00,-669.8249076677153,
2023-03-30 20:00:00,-669.8249076677153,
2023-03-30 23:00:00,-669.8249076677153,
2023-03-30 23:59:59,-669.8249076677153,c
2023-03-31 00:00:00,-669.8249076677153,
2023-03-31 01:00:00,-669.8249076677153,
2023-03-31 02:30:00,-669.8249076677153,
2023-03-31 03:00:00,-669.8249076677153,
2023-03-31 18:30:00,-669.8249076677153,
2023-03-31 20:00:00,-669.8249076677153,
2023-03-31 23:00:00,-669.8249076677153,
2023-03-31 23:59:59,-669.8249076677153,w
2023-04-03 00:00:00,-669.8249076677153,
2023-04-03 01:00:00,-669.8249076677153,
2023-04-03 02:30:00,-669.8249076677153,
2023-04-03 03:00:00,-669.8249076677153,
2023-04-03 18:30:00,-669.8249076677153,
2023-04-03 20:00:00,-669.8249076677153,
2023-04-03 23:00:00,-669.8249076677153,
2023-04-03 23:59:59,-669.8249076677153,c
2023-04-04 00:00:00,-669.8249076677153,
2023-04-04 01:00:00,-669.8249076677153,
2023-04-04 02:30:00,-669.8249076677153,
2023-04-04 03:00:00,-669.8249076677153,
2023-04-04 18:30:00,-669.8249076677153,
2023-04-04 20:00:00,-669.8249076677153,
2023-04-04 23:00:00,-669.8249076677153,
2023-04-04 23:59:59,-669.8249076677153,c
2023-04-05 00:00:00,-669.8249076677153,
2023-04-05 01:00:00,-669.8249076677153,
2023-04-05 02:30:00,-669.8249076677153,
2023-04-05 03:00:00,-669.8249076677153,
2023-04-05 18:30:00,-669.8249076677153,
2023-04-05 20:00:00,-669.8249076677153,
2023-04-05 23:00:00,-669.8249076677153,
2023-04-05 23:59:59,-669.8249076677153,c
2023-04-06 00:00:00,-669.8249076677153,
2023-04-06 01:00:00,-669.8249076677153,
2023-04-06 02:30:00,-669.8249076677153,
2023-04-06 03:00:00,-669.8249076677153,
2023-04-06 18:30:00,-669.8249076677153,
2023-04-06 20:00:00,-669.8249076677153,
2023-04-06 23:00:00,-669.8249076677153,
2023-04-06 23:59:59,-669.8249076677153,c
2023-04-07 00:00:00,-669.8249076677153,
2023-04-07 01:00:00,-669.8249076677153,
2023-04-07 02:30:00,-669.8249076677153,
2023-04-07 03:00:00,-669.8249076677153,
2023-04-07 18:30:00,-669.8249076677153,
2023-04-07 20:00:00,-669.8249076677153,
2023-04-07 23:00:00,-669.8249076677153,
2023-04-07 23:59:59,-669.8249076677153,w
