date,MOAT_2021_Q1,meta
2021-02-12 00:00:00,444.9672604350443,
2021-02-12 10:00:00,409.7632730128669,
2021-02-12 10:30:00,370.2700022466233,
2021-02-12 12:00:00,385.9941104954361,
2021-02-12 13:30:00,381.5585556234778,
2021-02-12 15:00:00,390.17175213298304,
2021-02-12 15:30:30,390.17175213298304,
2021-02-12 23:59:59,385.4315955757555,w
2021-02-15 00:00:00,385.4315955757555,
2021-02-15 10:00:00,385.4315955757555,
2021-02-15 10:30:00,385.4315955757555,
2021-02-15 12:00:00,385.4315955757555,
2021-02-15 13:30:00,385.4315955757555,
2021-02-15 15:00:00,385.4315955757555,
2021-02-15 15:30:30,385.4315955757555,
2021-02-15 23:59:59,385.4315955757555,c
2021-02-16 00:00:00,367.09756604762947,
2021-02-16 10:00:00,312.8677293994135,
2021-02-16 10:30:00,300.7687223357168,
2021-02-16 12:00:00,290.8257363828109,
2021-02-16 13:30:00,314.6863950633481,
2021-02-16 15:00:00,304.4203146566757,
2021-02-16 15:30:30,304.4203146566757,
2021-02-16 23:59:59,299.55553523727883,c
2021-02-17 00:00:00,320.19728160814634,
2021-02-17 10:00:00,312.4687311905332,
2021-02-17 10:30:00,328.8349874128375,
2021-02-17 12:00:00,332.1477383678177,
2021-02-17 13:30:00,311.47428539886687,
2021-02-17 15:00:00,316.47180614482767,
2021-02-17 15:30:30,316.47180614482767,
2021-02-17 23:59:59,320.5303781258988,c
2021-02-18 00:00:00,318.63581165136264,
2021-02-18 10:00:00,324.47348884904693,
2021-02-18 10:30:00,346.9642018677293,
2021-02-18 12:00:00,356.6045950696806,
2021-02-18 13:30:00,349.3948216385358,
2021-02-18 15:00:00,334.7606882223696,
2021-02-18 15:30:30,334.7606882223696,
2021-02-18 23:59:59,335.9643668587873,c
2021-02-19 00:00:00,282.32998992382966,
2021-02-19 10:00:00,233.3201323753401,
2021-02-19 10:30:00,253.38834207651394,
2021-02-19 12:00:00,247.43414128377376,
2021-02-19 13:30:00,257.7786600147467,
2021-02-19 15:00:00,230.52419500989546,
2021-02-19 15:30:30,230.52419500989546,
2021-02-19 23:59:59,230.3918450019172,w
2021-02-22 00:00:00,227.55478738502228,
2021-02-22 10:00:00,189.09340338099156,
2021-02-22 10:30:00,184.27998973558562,
2021-02-22 12:00:00,191.42309620182428,
2021-02-22 13:30:00,207.79182653376424,
2021-02-22 15:00:00,219.60086728059787,
2021-02-22 15:30:30,219.60086728059787,
2021-02-22 23:59:59,210.0436123959385,c
2021-02-23 00:00:00,223.63701288480326,
2021-02-23 10:00:00,237.94711619664045,
2021-02-23 10:30:00,231.98304582670391,
2021-02-23 12:00:00,225.39124050730186,
2021-02-23 13:30:00,206.86189991861642,
2021-02-23 15:00:00,204.5848843514924,
2021-02-23 15:30:30,204.5848843514924,
2021-02-23 23:59:59,204.57066715814705,c
2021-02-24 00:00:00,199.83816793620994,
2021-02-24 10:00:00,150.0431658386727,
2021-02-24 10:30:00,170.4786229450232,
2021-02-24 12:00:00,129.40963462040875,
2021-02-24 13:30:00,125.02459598936102,
2021-02-24 15:00:00,100.61336749039125,
2021-02-24 15:30:30,100.61336749039125,
2021-02-24 23:59:59,96.18766144251819,c
2021-02-25 00:00:00,106.09653408216982,
2021-02-25 10:00:00,129.48688290026308,
2021-02-25 10:30:00,150.6914532166955,
2021-02-25 12:00:00,157.7053915608808,
2021-02-25 13:30:00,142.1062668025931,
2021-02-25 15:00:00,154.1270003435242,
2021-02-25 15:30:30,154.1270003435242,
2021-02-25 23:59:59,192.3231548439917,c
2021-02-26 00:00:00,177.47145285422386,
2021-02-26 10:00:00,196.87962951470425,
2021-02-26 10:30:00,216.7115287384088,
2021-02-26 12:00:00,180.00600391899985,
2021-02-26 13:30:00,166.2794202147159,
2021-02-26 15:00:00,177.30174848653667,
2021-02-26 15:30:30,177.30174848653667,s
2021-02-26 23:59:59,168.9721691932083,w
2021-03-01 00:00:00,139.93853487625933,
2021-03-01 10:00:00,127.68860864073278,
2021-03-01 10:30:00,128.61665012685668,
2021-03-01 12:00:00,135.36708790380806,
2021-03-01 13:30:00,128.18796557958404,
2021-03-01 15:00:00,121.47226071982598,
2021-03-01 15:30:30,121.47226071982598,
2021-03-01 23:59:59,124.76938645651067,c
2021-03-02 00:00:00,140.00307254885712,
2021-03-02 10:00:00,120.36767962864201,
2021-03-02 10:30:00,126.97391404551641,
2021-03-02 12:00:00,177.33815719774566,
2021-03-02 13:30:00,170.297401506174,
2021-03-02 15:00:00,184.4458346267502,
2021-03-02 15:30:30,184.4458346267502,
2021-03-02 23:59:59,191.80738864140162,c
2021-03-03 00:00:00,173.35983457053595,
2021-03-03 10:00:00,131.26891862894712,
2021-03-03 10:30:00,135.0699538865999,
2021-03-03 12:00:00,101.38450379311074,
2021-03-03 13:30:00,93.57004570716967,
2021-03-03 15:00:00,112.44900633275441,
2021-03-03 15:30:30,112.44900633275441,
2021-03-03 23:59:59,113.29103978724524,c
2021-03-04 00:00:00,104.37090134862089,
2021-03-04 10:00:00,122.01296455271046,
2021-03-04 10:30:00,104.9669442415084,
2021-03-04 12:00:00,114.79624341234268,
2021-03-04 13:30:00,117.52840882916593,
2021-03-04 15:00:00,61.54143483025045,
2021-03-04 15:30:30,61.54143483025045,
2021-03-04 23:59:59,41.02366156242951,c
2021-03-05 00:00:00,57.94145152273579,
2021-03-05 10:00:00,36.295490890951044,
2021-03-05 10:30:00,50.84623119691797,
2021-03-05 12:00:00,54.95367369857462,
2021-03-05 13:30:00,21.86200590723716,
