date,R2_IPO_2022_Q3,meta
2022-09-30 10:00:00,-398.1580962918608,
2022-09-30 10:30:00,-309.43238486789795,
2022-09-30 12:00:00,-262.29045683555876,
2022-09-30 13:30:00,-256.37043934397815,
2022-09-30 15:00:00,-227.08185731007586,
2022-09-30 15:30:30,-227.08185731007586,
2022-09-30 23:59:59,-90.62914889174243,w
2022-10-03 00:00:00,-103.27314954643253,
2022-10-03 10:00:00,-77.2189792422875,
2022-10-03 10:30:00,-135.52155792802137,
2022-10-03 12:00:00,-120.59108097914265,
2022-10-03 13:30:00,-58.59057044225892,
2022-10-03 15:00:00,-21.81250543588783,
2022-10-03 15:30:30,-21.81250543588783,
2022-10-03 23:59:59,19.31832791725799,c
2022-10-04 00:00:00,10.84501170597514,
2022-10-04 10:00:00,-89.96015541256872,
2022-10-04 10:30:00,-63.23310084545574,
2022-10-04 12:00:00,2.840561445584285,
2022-10-04 13:30:00,-23.273028417817386,
2022-10-04 15:00:00,52.104586635538,
2022-10-04 15:30:30,52.104586635538,
2022-10-04 23:59:59,119.82295336942127,c
2022-10-05 00:00:00,189.79602344142836,
2022-10-05 10:00:00,144.962044866003,
2022-10-05 10:30:00,169.18317238713723,
2022-10-05 12:00:00,400.51461012200355,
2022-10-05 13:30:00,375.43869299950836,
2022-10-05 15:00:00,428.8426352041279,
2022-10-05 15:30:30,428.8426352041279,
2022-10-05 23:59:59,493.132292530211,c
2022-10-06 00:00:00,497.118079297658,
2022-10-06 10:00:00,565.006630321256,
2022-10-06 10:30:00,544.5315374906125,
2022-10-06 12:00:00,531.605384341928,
2022-10-06 13:30:00,612.031968918311,
2022-10-06 15:00:00,543.7977285968767,
2022-10-06 15:30:30,543.7977285968767,
2022-10-06 23:59:59,540.0984885676404,c
2022-10-07 00:00:00,594.2780032871648,
2022-10-07 10:00:00,408.96933050434325,
2022-10-07 10:30:00,429.2731652200366,
2022-10-07 12:00:00,511.06413588243856,
2022-10-07 13:30:00,516.4754714842428,
2022-10-07 15:00:00,535.637408909998,
2022-10-07 15:30:30,535.637408909998,
2022-10-07 23:59:59,551.9390009460286,w
