date,XBI_2021_Q1,meta
2021-02-12 00:00:00,88.81995123017123,
2021-02-12 10:00:00,114.88238321770336,
2021-02-12 10:30:00,123.79781663646963,
2021-02-12 12:00:00,172.86081426231704,
2021-02-12 13:30:00,156.68931012857024,
2021-02-12 15:00:00,148.42238057499503,
2021-02-12 15:30:30,148.42238057499503,
2021-02-12 23:59:59,145.7373277642896,w
2021-02-15 00:00:00,145.7373277642896,
2021-02-15 10:00:00,145.7373277642896,
2021-02-15 10:30:00,145.7373277642896,
2021-02-15 12:00:00,145.7373277642896,
2021-02-15 13:30:00,145.7373277642896,
2021-02-15 15:00:00,145.7373277642896,
2021-02-15 15:30:30,145.7373277642896,
2021-02-15 23:59:59,145.7373277642896,c
2021-02-16 00:00:00,177.4462409323587,
2021-02-16 10:00:00,137.3662094928743,
2021-02-16 10:30:00,155.20216637181306,
2021-02-16 12:00:00,171.07204747208743,
2021-02-16 13:30:00,165.30941482413323,
2021-02-16 15:00:00,170.94548113485325,
2021-02-16 15:30:30,170.94548113485325,
2021-02-16 23:59:59,168.10104006103143,c
2021-02-17 00:00:00,120.01823632713763,
2021-02-17 10:00:00,125.55407223476868,
2021-02-17 10:30:00,62.57163562666415,
2021-02-17 12:00:00,64.3702562825681,
2021-02-17 13:30:00,89.69815649094403,
2021-02-17 15:00:00,110.81661347619024,
2021-02-17 15:30:30,110.81661347619024,
2021-02-17 23:59:59,126.40569449814848,c
2021-02-18 00:00:00,99.29029179619192,
2021-02-18 10:00:00,95.40289926113724,
2021-02-18 10:30:00,40.78482561192095,
2021-02-18 12:00:00,129.05398431922345,
2021-02-18 13:30:00,181.68049961546194,
2021-02-18 15:00:00,189.43284777827193,
2021-02-18 15:30:30,189.43284777827193,
2021-02-18 23:59:59,188.76504170558337,c
2021-02-19 00:00:00,210.29469078477268,
2021-02-19 10:00:00,179.02220779648337,
2021-02-19 10:30:00,176.28179416285047,
2021-02-19 12:00:00,262.1492883129374,
2021-02-19 13:30:00,242.95482268120827,
2021-02-19 15:00:00,225.80217372320612,
2021-02-19 15:30:30,225.80217372320612,
2021-02-19 23:59:59,227.25874804472687,w
2021-02-22 00:00:00,204.80479250579742,
2021-02-22 10:00:00,172.66178977656955,
2021-02-22 10:30:00,180.18207325696176,
2021-02-22 12:00:00,241.67970881041583,
2021-02-22 13:30:00,207.64717048179705,
2021-02-22 15:00:00,186.22990532622612,
2021-02-22 15:30:30,186.22990532622612,
2021-02-22 23:59:59,125.44089570743427,c
2021-02-23 00:00:00,86.78936066080882,
2021-02-23 10:00:00,-49.80052573151079,
2021-02-23 10:30:00,-6.512861804453905,
2021-02-23 12:00:00,17.969922712974494,
2021-02-23 13:30:00,14.143023049960902,
2021-02-23 15:00:00,-20.301393425912238,
2021-02-23 15:30:30,-20.301393425912238,
2021-02-23 23:59:59,6.635029542885832,c
2021-02-24 00:00:00,98.28190420152782,
2021-02-24 10:00:00,76.93341213045665,
2021-02-24 10:30:00,71.21444002727458,
2021-02-24 12:00:00,116.89996379883905,
2021-02-24 13:30:00,129.23140258278818,
2021-02-24 15:00:00,111.67184007276774,
2021-02-24 15:30:30,111.67184007276774,
2021-02-24 23:59:59,73.94340024586882,c
2021-02-25 00:00:00,106.32624655302766,
2021-02-25 10:00:00,103.99450076269864,
2021-02-25 10:30:00,129.84646248195736,
2021-02-25 12:00:00,84.56370681278099,
2021-02-25 13:30:00,103.00589949034202,
2021-02-25 15:00:00,104.23605976609383,
2021-02-25 15:30:30,104.23605976609383,
2021-02-25 23:59:59,76.83483949505285,c
2021-02-26 00:00:00,118.2748550776414,
2021-02-26 10:00:00,82.21979789220336,
2021-02-26 10:30:00,-15.08841668517266,
2021-02-26 12:00:00,37.94490230015913,
2021-02-26 13:30:00,60.561826053616414,
2021-02-26 15:00:00,73.07409527218147,
2021-02-26 15:30:30,73.07409527218147,s
2021-02-26 23:59:59,85.59200273958777,w
2021-03-01 00:00:00,69.4306615662349,
2021-03-01 10:00:00,102.79117059971577,
2021-03-01 10:30:00,69.64918165828954,
2021-03-01 12:00:00,53.606710154500206,
2021-03-01 13:30:00,68.7391753458935,
2021-03-01 15:00:00,62.60045374153492,
2021-03-01 15:30:30,62.60045374153492,
2021-03-01 23:59:59,36.90313583480224,c
2021-03-02 00:00:00,8.42268803316233,
2021-03-02 10:00:00,24.860850158841004,
2021-03-02 10:30:00,57.40959274064471,
2021-03-02 12:00:00,123.80807834266602,
2021-03-02 13:30:00,102.5043467877731,
2021-03-02 15:00:00,87.59784777117397,
2021-03-02 15:30:30,87.59784777117397,
2021-03-02 23:59:59,75.32919359831408,c
2021-03-03 00:00:00,283.4351239218852,
2021-03-03 10:00:00,266.42850874394526,
2021-03-03 10:30:00,225.79894256416105,
2021-03-03 12:00:00,264.3299398880597,
2021-03-03 13:30:00,266.8523538615909,
2021-03-03 15:00:00,220.87364420118774,
2021-03-03 15:30:30,220.87364420118774,
2021-03-03 23:59:59,197.0873490560789,c
2021-03-04 00:00:00,293.0328926357454,
2021-03-04 10:00:00,198.55831396835242,
2021-03-04 10:30:00,182.59328220348198,
2021-03-04 12:00:00,231.7944497951928,
2021-03-04 13:30:00,109.66628694731571,
2021-03-04 15:00:00,115.66234649706348,
2021-03-04 15:30:30,115.66234649706348,
2021-03-04 23:59:59,80.92251642027622,c
2021-03-05 00:00:00,146.4400990760605,
2021-03-05 10:00:00,23.35735576495381,
2021-03-05 10:30:00,-78.8905607744257,
2021-03-05 12:00:00,-113.21256284085462,
2021-03-05 13:30:00,-96.00890049061945,
2021-03-05 15:00:00,-90.97181873417708,
2021-03-05 15:30:30,-90.97181873417708,
2021-03-05 23:59:59,-72.29265920672879,w
2021-03-08 00:00:00,-47.174566291620295,
2021-03-08 10:00:00,-0.20714147632202184,
2021-03-08 10:30:00,24.44821398681688,
2021-03-08 12:00:00,-22.87479735110651,
2021-03-08 13:30:00,-60.26645822166438,
2021-03-08 15:00:00,-93.10840426467212,
2021-03-08 15:30:30,-93.10840426467212,
2021-03-08 23:59:59,-112.43498775376406,c
2021-03-09 00:00:00,-84.06503322347294,
2021-03-09 10:00:00,2.856174744739974,
2021-03-09 10:30:00,19.821630994529187,
2021-03-09 12:00:00,-25.83470307838934,
2021-03-09 13:30:00,3.558183051459764,
2021-03-09 15:00:00,-20.98420953205141,
2021-03-09 15:30:30,-20.98420953205141,
2021-03-09 23:59:59,-22.10203990779155,c
2021-03-10 00:00:00,13.1976174861652,
2021-03-10 10:00:00,75.58526633188171,
2021-03-10 10:30:00,38.78057896023688,
2021-03-10 12:00:00,60.198754813390224,
2021-03-10 13:30:00,53.902066295399436,
2021-03-10 15:00:00,75.72395050112414,
2021-03-10 15:30:30,75.72395050112414,
2021-03-10 23:59:59,75.45973692613302,c
2021-03-11 00:00:00,-22.04039561534819,
2021-03-11 10:00:00,-39.24289160340595,
2021-03-11 10:30:00,-28.469471542849305,
2021-03-11 12:00:00,-1.1534191817581814,
2021-03-11 13:30:00,-29.68175212862252,
2021-03-11 15:00:00,-43.53165002156584,
2021-03-11 15:30:30,-43.53165002156584,
2021-03-11 23:59:59,-31.243514236846522,c
2021-03-12 00:00:00,58.22614879342291,
2021-03-12 10:00:00,4.822848413890597,
2021-03-12 10:30:00,-49.58609212381862,
2021-03-12 12:00:00,-26.57505228064406,
2021-03-12 13:30:00,-22.71911138150449,
2021-03-12 15:00:00,-14.480815713521451,
2021-03-12 15:30:30,-14.480815713521451,
2021-03-12 23:59:59,0.0,a
2021-03-15 00:00:00,-4.36841245723781,
2021-03-15 10:00:00,87.3484531739216,
2021-03-15 10:30:00,112.31759758919543,
2021-03-15 12:00:00,77.0966866879537,
2021-03-15 13:30:00,76.22312618220667,
2021-03-15 15:00:00,85.18992180917667,
2021-03-15 15:30:30,85.18992180917667,
2021-03-15 23:59:59,28.048780193402536,c
2021-03-16 00:00:00,54.43142519274966,
2021-03-16 10:00:00,16.787236084678398,
2021-03-16 10:30:00,37.046897493470624,
2021-03-16 12:00:00,18.839181892234137,
2021-03-16 13:30:00,32.19768798346149,
2021-03-16 15:00:00,5.889852932812801,
2021-03-16 15:30:30,5.889852932812801,
2021-03-16 23:59:59,21.804581614208246,c
2021-03-17 00:00:00,-16.17433650601788,
2021-03-17 10:00:00,-21.59722411135408,
2021-03-17 10:30:00,-16.818051766226972,
2021-03-17 12:00:00,24.19009024153138,
2021-03-17 13:30:00,32.81565477877621,
2021-03-17 15:00:00,62.24191482677679,
2021-03-17 15:30:30,62.24191482677679,
2021-03-17 23:59:59,24.70044614731023,c
2021-03-18 00:00:00,13.717774714302095,
2021-03-18 10:00:00,1.1484752568721888,
2021-03-18 10:30:00,-43.17828283794938,
2021-03-18 12:00:00,-57.19958360216765,
2021-03-18 13:30:00,-77.39908221860014,
2021-03-18 15:00:00,-116.58186491332845,
2021-03-18 15:30:30,-116.58186491332845,
2021-03-18 23:59:59,-115.33337902706921,c
2021-03-19 00:00:00,-93.71228876007535,
2021-03-19 10:00:00,-190.280048296024,
2021-03-19 10:30:00,-196.6980113129241,
2021-03-19 12:00:00,-214.8509583818509,
2021-03-19 13:30:00,-215.10130583534578,
2021-03-19 15:00:00,-262.5751629908689,
2021-03-19 15:30:30,-262.5751629908689,
2021-03-19 23:59:59,-277.19760682435935,e
2021-03-22 00:00:00,-323.2448745858487,
2021-03-22 10:00:00,-380.38994558366903,
2021-03-22 10:30:00,-323.70255330254395,
2021-03-22 12:00:00,-234.01781907449936,
2021-03-22 13:30:00,-272.2298719467399,
2021-03-22 15:00:00,-206.03673866206395,
2021-03-22 15:30:30,-206.03673866206395,
2021-03-22 23:59:59,-232.76751624395138,c
2021-03-23 00:00:00,-214.89325909243166,
2021-03-23 10:00:00,-304.71143534961675,
2021-03-23 10:30:00,-293.93791824561004,
2021-03-23 12:00:00,-310.93675073306486,
2021-03-23 13:30:00,-285.4111112212215,
2021-03-23 15:00:00,-325.4755795482888,
2021-03-23 15:30:30,-325.4755795482888,
2021-03-23 23:59:59,-359.68787584332176,c
2021-03-24 00:00:00,-361.9706381238773,
2021-03-24 10:00:00,-421.4556027810361,
2021-03-24 10:30:00,-403.8467897352832,
2021-03-24 12:00:00,-427.1789373170377,
2021-03-24 13:30:00,-435.6208537019388,
2021-03-24 15:00:00,-482.40073942575896,
2021-03-24 15:30:30,-482.40073942575896,
2021-03-24 23:59:59,-523.7892913969813,c
2021-03-25 00:00:00,-545.5340671246597,
2021-03-25 10:00:00,-524.0500315668555,
2021-03-25 10:30:00,-538.5960756709835,
2021-03-25 12:00:00,-532.0644471758976,
2021-03-25 13:30:00,-519.0377499105509,
2021-03-25 15:00:00,-490.54994670856786,
2021-03-25 15:30:30,-490.54994670856786,
2021-03-25 23:59:59,-480.7002755021431,c
2021-03-26 00:00:00,-485.59018388020354,
2021-03-26 10:00:00,-515.9161361347442,
2021-03-26 10:30:00,-512.9134007413033,
2021-03-26 12:00:00,-552.6896098189397,
2021-03-26 13:30:00,-599.1834162168907,
2021-03-26 15:00:00,-614.8767461401364,
2021-03-26 15:30:30,-614.8767461401364,
2021-03-26 23:59:59,-582.7573626771471,w
2021-03-29 00:00:00,-421.77847706592684,
2021-03-29 10:00:00,-425.6209822840294,
2021-03-29 10:30:00,-360.36679908580277,
2021-03-29 12:00:00,-451.7843853497661,
2021-03-29 13:30:00,-524.4651024198638,
2021-03-29 15:00:00,-534.5246915471671,
2021-03-29 15:30:30,-534.5246915471671,
2021-03-29 23:59:59,-539.5755395479744,c
2021-03-30 00:00:00,-576.5950601052414,
2021-03-30 10:00:00,-629.298681157188,
2021-03-30 10:30:00,-586.4271763942336,
2021-03-30 12:00:00,-524.0015906659321,
2021-03-30 13:30:00,-518.95243537334,
2021-03-30 15:00:00,-539.8973665733095,
2021-03-30 15:30:30,-539.8973665733095,
2021-03-30 23:59:59,-555.7108558259836,c
2021-03-31 00:00:00,-562.4569207556435,
2021-03-31 10:00:00,-561.3282579159684,
2021-03-31 10:30:00,-553.8830606699621,
2021-03-31 12:00:00,-593.4016512264172,
2021-03-31 13:30:00,-584.796415884321,
2021-03-31 15:00:00,-580.1639133344356,
2021-03-31 15:30:30,-580.1639133344356,
2021-03-31 23:59:59,-543.8020718319453,c
2021-04-01 00:00:00,-497.2278893480029,
2021-04-01 10:00:00,-447.4449351744827,
2021-04-01 10:30:00,-441.74587242224015,
2021-04-01 12:00:00,-468.57595227920456,
2021-04-01 13:30:00,-483.35639745229287,
2021-04-01 15:00:00,-469.56789731650065,
2021-04-01 15:30:30,-469.56789731650065,
2021-04-01 23:59:59,-460.4379472056735,c
2021-04-02 00:00:00,-460.4379472056735,
2021-04-02 10:00:00,-460.4379472056735,
2021-04-02 10:30:00,-460.4379472056735,
2021-04-02 12:00:00,-460.4379472056735,
2021-04-02 13:30:00,-460.4379472056735,
2021-04-02 15:00:00,-460.4379472056735,
2021-04-02 15:30:30,-460.4379472056735,
2021-04-02 23:59:59,-460.4379472056735,w
