date,EU_IBEX_2022_Q4,meta
2022-11-24 00:00:00,32.80312683718239,
2022-11-24 03:30:00,15.539442099687449,
2022-11-24 04:00:00,20.016469563541932,
2022-11-24 06:00:00,24.09901342135936,
2022-11-24 08:00:00,9.762503962167102,
2022-11-24 10:30:00,-51.689909387341004,
2022-11-24 11:00:00,-60.66041598254628,
2022-11-24 23:59:59,-71.03170062980712,c
2022-11-25 00:00:00,-72.1934793869741,
2022-11-25 03:30:00,-16.92134985380926,
2022-11-25 04:00:00,0.9881433013483729,
2022-11-25 06:00:00,24.404458071139288,
2022-11-25 08:00:00,39.754218230197466,
2022-11-25 10:30:00,70.2865792678349,
2022-11-25 11:00:00,81.5484127135021,
2022-11-25 23:59:59,71.79660294244832,w
2022-11-28 00:00:00,84.0241541525761,
2022-11-28 03:30:00,-6.820118666778626,
2022-11-28 04:00:00,28.29449813234646,
2022-11-28 06:00:00,17.061435356888524,
2022-11-28 08:00:00,-17.503306633360808,
2022-11-28 10:30:00,-67.50704518921088,
2022-11-28 11:00:00,-70.63682794557326,
2022-11-28 23:59:59,-68.15612799678115,c
2022-11-29 00:00:00,-87.84861834884873,
2022-11-29 03:30:00,-38.8516965666347,
2022-11-29 04:00:00,-2.0534759127504003,
2022-11-29 06:00:00,-37.19974953406086,
2022-11-29 08:00:00,-60.83689911964689,
2022-11-29 10:30:00,-63.21687090217006,
2022-11-29 11:00:00,-65.53550467682749,
2022-11-29 23:59:59,-55.33154818764865,c
2022-11-30 00:00:00,-79.72890208814397,
2022-11-30 03:30:00,-109.049378576658,
2022-11-30 04:00:00,-123.7127680632691,
2022-11-30 06:00:00,-171.26968891049046,
2022-11-30 08:00:00,-161.67018162344448,
2022-11-30 10:30:00,-179.1737246580376,
2022-11-30 11:00:00,-166.7098856258226,
2022-11-30 23:59:59,-142.18894741577833,c
2022-12-01 00:00:00,-176.9845616110108,
2022-12-01 03:30:00,-214.06167461513542,
2022-12-01 04:00:00,-209.93067730162488,
2022-12-01 06:00:00,-113.6964611477315,
2022-12-01 08:00:00,-101.61275168269549,
2022-12-01 10:30:00,-74.05549524777939,
2022-12-01 11:00:00,-87.18477085962377,
2022-12-01 23:59:59,-90.74966106079273,c
2022-12-02 00:00:00,-77.97009473196044,
2022-12-02 03:30:00,-67.49345840118963,
2022-12-02 04:00:00,-85.31790117934952,
2022-12-02 06:00:00,-127.3201565674699,
2022-12-02 08:00:00,-83.09371410222093,
2022-12-02 10:30:00,-65.88562338839165,
2022-12-02 11:00:00,-33.01179696996064,
2022-12-02 23:59:59,-16.626814681174892,w
2022-12-05 00:00:00,-44.727763892760095,
2022-12-05 03:30:00,-23.898162814859234,
2022-12-05 04:00:00,-1.7495644003504367,
2022-12-05 06:00:00,-66.9347321451296,
2022-12-05 08:00:00,-31.28541218811347,
2022-12-05 10:30:00,-24.171102155777362,
2022-12-05 11:00:00,-39.894229866492196,
2022-12-05 23:59:59,-41.90993977946982,c
2022-12-06 00:00:00,-41.90993977946982,
2022-12-06 03:30:00,-36.68065525886641,
2022-12-06 04:00:00,-14.221072859955939,
2022-12-06 06:00:00,21.61473136420591,
2022-12-06 08:00:00,39.402001829085975,
2022-12-06 10:30:00,19.306579982283893,
2022-12-06 11:00:00,21.495370367041687,
2022-12-06 23:59:59,18.92887348063732,c
2022-12-07 00:00:00,50.992902834206916,
