date,KRE_2022_Q3,meta
2022-08-19 00:00:00,-299.7146264662724,
2022-08-19 10:00:00,-293.72048323236186,
2022-08-19 10:30:00,-293.70702450929866,
2022-08-19 12:00:00,-301.40963055490556,
2022-08-19 13:30:00,-287.9731664338301,
2022-08-19 15:00:00,-274.914091988222,
2022-08-19 15:30:30,-274.914091988222,
2022-08-19 23:59:59,-289.6629062281054,w
2022-08-22 00:00:00,-281.70782956258654,
2022-08-22 10:00:00,-283.15029602184177,
2022-08-22 10:30:00,-269.18052670214,
2022-08-22 12:00:00,-257.39231596037143,
2022-08-22 13:30:00,-238.54786448963478,
2022-08-22 15:00:00,-222.79892390331406,
2022-08-22 15:30:30,-222.79892390331406,
2022-08-22 23:59:59,-228.16223369255476,c
2022-08-23 00:00:00,-198.9085159095389,
2022-08-23 10:00:00,-230.7262041327199,
2022-08-23 10:30:00,-205.0760602590376,
2022-08-23 12:00:00,-196.9778620047905,
2022-08-23 13:30:00,-183.52742256680358,
2022-08-23 15:00:00,-184.55313619004937,
2022-08-23 15:30:30,-184.55313619004937,
2022-08-23 23:59:59,-167.82255322757783,c
2022-08-24 00:00:00,-166.39379971717017,
2022-08-24 10:00:00,-138.14988766071974,
2022-08-24 10:30:00,-141.2147791558791,
2022-08-24 12:00:00,-138.74284269079772,
2022-08-24 13:30:00,-136.20488462761432,
2022-08-24 15:00:00,-143.62564140859286,
2022-08-24 15:30:30,-143.62564140859286,
2022-08-24 23:59:59,-140.17919165732883,c
2022-08-25 00:00:00,-133.87056610943046,
2022-08-25 10:00:00,-146.47462949151623,
2022-08-25 10:30:00,-172.92836863111324,
2022-08-25 12:00:00,-156.36238789945946,
2022-08-25 13:30:00,-143.94731999324222,
2022-08-25 15:00:00,-146.83199820023947,
2022-08-25 15:30:30,-146.83199820023947,
2022-08-25 23:59:59,-160.35064125993358,c
2022-08-26 00:00:00,-169.66496558879362,
2022-08-26 10:00:00,-158.16053075685704,
2022-08-26 10:30:00,-154.9340481994559,
2022-08-26 12:00:00,-163.49839926685854,
2022-08-26 13:30:00,-171.51269142773435,
2022-08-26 15:00:00,-167.02099863514604,
2022-08-26 15:30:30,-167.02099863514604,
2022-08-26 23:59:59,-169.41399928774308,w
2022-08-29 00:00:00,-162.2754163467257,
2022-08-29 10:00:00,-132.68052801009162,
2022-08-29 10:30:00,-131.77104171119026,
2022-08-29 12:00:00,-116.71973480284532,
2022-08-29 13:30:00,-100.76717431108773,
2022-08-29 15:00:00,-96.40509107569096,
2022-08-29 15:30:30,-96.40509107569096,
2022-08-29 23:59:59,-90.73942899343956,c
2022-08-30 00:00:00,-97.78608120895933,
2022-08-30 10:00:00,-79.52305351338373,
2022-08-30 10:30:00,-94.14184631320268,
2022-08-30 12:00:00,-103.98980497140974,
2022-08-30 13:30:00,-94.52234438231062,
2022-08-30 15:00:00,-102.47917412944844,
2022-08-30 15:30:30,-102.47917412944844,
2022-08-30 23:59:59,-114.57024511116424,c
2022-08-31 00:00:00,-143.2809159412759,
2022-08-31 10:00:00,-97.92019974741515,
2022-08-31 10:30:00,-92.70935370369216,
2022-08-31 12:00:00,-106.37620680955752,
2022-08-31 13:30:00,-93.1134829897951,
2022-08-31 15:00:00,-85.79060666257146,
2022-08-31 15:30:30,-85.79060666257146,s
2022-08-31 23:59:59,-84.28049213741497,c
2022-09-01 00:00:00,-106.7957530349845,
2022-09-01 10:00:00,-96.52594445529803,
2022-09-01 10:30:00,-106.8813931673476,
2022-09-01 12:00:00,-77.1908131480618,
2022-09-01 13:30:00,-70.28531183168934,
2022-09-01 15:00:00,-61.590373075684965,
2022-09-01 15:30:30,-61.590373075684965,
2022-09-01 23:59:59,-61.09939081549919,c
2022-09-02 00:00:00,-73.27422125984913,
2022-09-02 10:00:00,-65.97704148517596,
2022-09-02 10:30:00,-79.9074820836122,
2022-09-02 12:00:00,-77.06773674423903,
2022-09-02 13:30:00,-49.72888920794503,
2022-09-02 15:00:00,-44.36707250802101,
2022-09-02 15:30:30,-44.36707250802101,
2022-09-02 23:59:59,-43.41691251789871,w
2022-09-05 00:00:00,-43.41691251789871,
2022-09-05 10:00:00,-43.41691251789871,
2022-09-05 10:30:00,-43.41691251789871,
2022-09-05 12:00:00,-43.41691251789871,
2022-09-05 13:30:00,-43.41691251789871,
2022-09-05 15:00:00,-43.41691251789871,
2022-09-05 15:30:30,-43.41691251789871,
2022-09-05 23:59:59,-43.41691251789871,c
2022-09-06 00:00:00,-62.08672999877126,
2022-09-06 10:00:00,-15.941522328390874,
2022-09-06 10:30:00,-22.53925223700662,
2022-09-06 12:00:00,-4.274074186531834,
2022-09-06 13:30:00,12.540619088359563,
2022-09-06 15:00:00,25.725561720606038,
2022-09-06 15:30:30,25.725561720606038,
2022-09-06 23:59:59,11.35150041307952,c
2022-09-07 00:00:00,3.7244579218404397,
2022-09-07 10:00:00,31.518399067264,
2022-09-07 10:30:00,33.493825211614876,
2022-09-07 12:00:00,50.501227301465406,
2022-09-07 13:30:00,50.28076128904786,
2022-09-07 15:00:00,40.92821888609433,
2022-09-07 15:30:30,40.92821888609433,
2022-09-07 23:59:59,24.65717974083873,c
2022-09-08 00:00:00,32.22404085089738,
2022-09-08 10:00:00,68.49643663791949,
2022-09-08 10:30:00,37.43415423473516,
2022-09-08 12:00:00,18.86870966250308,
2022-09-08 13:30:00,45.691797958647385,
2022-09-08 15:00:00,43.03667058579549,
2022-09-08 15:30:30,43.03667058579549,
2022-09-08 23:59:59,47.116937563429474,c
2022-09-09 00:00:00,52.645159335557764,
2022-09-09 10:00:00,38.94428247455289,
2022-09-09 10:30:00,11.14860231649891,
2022-09-09 12:00:00,10.364479766320983,
2022-09-09 13:30:00,17.598011495957508,
2022-09-09 15:00:00,1.379349247963546,
2022-09-09 15:30:30,1.379349247963546,
2022-09-09 23:59:59,0.0,a
2022-09-12 00:00:00,-24.274446058977446,
2022-09-12 10:00:00,-8.66504762935483,
2022-09-12 10:30:00,-14.530701564481205,
2022-09-12 12:00:00,-12.341586344032294,
2022-09-12 13:30:00,-9.461673240683012,
2022-09-12 15:00:00,-10.760265001827975,
2022-09-12 15:30:30,-10.760265001827975,
2022-09-12 23:59:59,-22.07478303029029,c
2022-09-13 00:00:00,-14.052380115214419,
2022-09-13 10:00:00,-8.194969242314073,
2022-09-13 10:30:00,-9.889055939429454,
2022-09-13 12:00:00,-5.809591454156816,
2022-09-13 13:30:00,-1.2747118589427373,
2022-09-13 15:00:00,-0.7933935973092048,
2022-09-13 15:30:30,-0.7933935973092048,
2022-09-13 23:59:59,-12.332341136682317,c
2022-09-14 00:00:00,-34.838399759968524,
2022-09-14 10:00:00,-12.385379748333435,
2022-09-14 10:30:00,-24.985922164917156,
2022-09-14 12:00:00,-42.65256286071008,
2022-09-14 13:30:00,-34.615754842470324,
2022-09-14 15:00:00,-44.12825240346865,
2022-09-14 15:30:30,-44.12825240346865,
2022-09-14 23:59:59,-60.35798161730827,c
2022-09-15 00:00:00,-65.50383058437683,
2022-09-15 10:00:00,-38.8841578990714,
2022-09-15 10:30:00,-70.11381898252421,
2022-09-15 12:00:00,-77.00026547414382,
2022-09-15 13:30:00,-86.65518035995683,
2022-09-15 15:00:00,-90.62909225332669,
2022-09-15 15:30:30,-90.62909225332669,
2022-09-15 23:59:59,-108.4747589730955,c
2022-09-16 00:00:00,-120.6144073169944,
2022-09-16 10:00:00,-118.37265351316364,
2022-09-16 10:30:00,-121.86453128674066,
2022-09-16 12:00:00,-139.35305645748895,
2022-09-16 13:30:00,-114.57723622848971,
2022-09-16 15:00:00,-152.34432867860824,
2022-09-16 15:30:30,-152.34432867860824,
2022-09-16 23:59:59,-200.5748413348265,e
2022-09-19 00:00:00,-167.12525799551213,
2022-09-19 10:00:00,-249.28427655173664,
2022-09-19 10:30:00,-245.6070294637634,
2022-09-19 12:00:00,-256.1296743556568,
2022-09-19 13:30:00,-289.5201151138126,
2022-09-19 15:00:00,-279.49700964143176,
2022-09-19 15:30:30,-279.49700964143176,
2022-09-19 23:59:59,-273.2160229396113,c
2022-09-20 00:00:00,-267.22311587920103,
2022-09-20 10:00:00,-292.2930892999193,
2022-09-20 10:30:00,-277.4470871369217,
2022-09-20 12:00:00,-295.9726532075829,
2022-09-20 13:30:00,-293.9027450006097,
2022-09-20 15:00:00,-293.70709402086186,
2022-09-20 15:30:30,-293.70709402086186,
2022-09-20 23:59:59,-310.0834119975607,c
2022-09-21 00:00:00,-317.3981128502628,
2022-09-21 10:00:00,-329.18212223585397,
2022-09-21 10:30:00,-323.1719076618806,
2022-09-21 12:00:00,-345.51033994843465,
2022-09-21 13:30:00,-344.32302463790165,
2022-09-21 15:00:00,-337.3491359111558,
2022-09-21 15:30:30,-337.3491359111558,
2022-09-21 23:59:59,-316.79321632327446,c
2022-09-22 00:00:00,-328.7945731269674,
2022-09-22 10:00:00,-276.2536814600335,
2022-09-22 10:30:00,-281.06750188182923,
2022-09-22 12:00:00,-307.7710846824011,
2022-09-22 13:30:00,-301.8344851579018,
2022-09-22 15:00:00,-297.64388212273434,
2022-09-22 15:30:30,-297.64388212273434,
2022-09-22 23:59:59,-310.99486128115495,c
2022-09-23 00:00:00,-307.1225714484958,
