date,MID_HEDGED_2022_Q2,meta
2022-04-29 00:00:00,36.872887104463146,
2022-04-29 10:00:00,2.614906374725024,
2022-04-29 10:30:00,2.3729992625112004,
2022-04-29 12:00:00,-3.075768295215852,
2022-04-29 13:30:00,4.5211171254034355,
2022-04-29 15:00:00,3.153601245341406,
2022-04-29 15:30:30,3.153601245341406,
2022-04-29 23:59:59,1.0241411160133396,w
2022-05-02 00:00:00,20.964732208539118,
2022-05-02 10:00:00,-9.596113152220823,
2022-05-02 10:30:00,-5.793797653865909,
2022-05-02 12:00:00,-1.738555140408721,
2022-05-02 13:30:00,-14.466799380707613,
2022-05-02 15:00:00,-21.301814666377226,
2022-05-02 15:30:30,-21.301814666377226,
2022-05-02 23:59:59,-34.80845153484893,c
2022-05-03 00:00:00,-56.042777107324724,
2022-05-03 10:00:00,-47.595442694569414,
2022-05-03 10:30:00,-37.23385182841466,
2022-05-03 12:00:00,-34.50322015764618,
2022-05-03 13:30:00,-46.05489453095541,
2022-05-03 15:00:00,-53.22300017867636,
2022-05-03 15:30:30,-53.22300017867636,
2022-05-03 23:59:59,-63.79780661087938,c
2022-05-04 00:00:00,-74.39847862163526,
2022-05-04 10:00:00,-88.92419263467877,
2022-05-04 10:30:00,-79.91104598828804,
2022-05-04 12:00:00,-82.70055737915175,
2022-05-04 13:30:00,-85.47775295132053,
2022-05-04 15:00:00,-93.50589531168225,
2022-05-04 15:30:30,-93.50589531168225,
2022-05-04 23:59:59,-102.92688988269748,c
2022-05-05 00:00:00,-95.23527852607918,
2022-05-05 10:00:00,-117.84610189648197,
2022-05-05 10:30:00,-115.20138514640922,
2022-05-05 12:00:00,-112.21937349806495,
2022-05-05 13:30:00,-130.4899570361983,
2022-05-05 15:00:00,-132.4991731358365,
2022-05-05 15:30:30,-132.4991731358365,
2022-05-05 23:59:59,-127.69080067250303,c
2022-05-06 00:00:00,-114.16186015703585,
2022-05-06 10:00:00,-99.3675911316304,
2022-05-06 10:30:00,-108.70949110855275,
