date,MSCI_FACT_INTL_2021_Q4,meta
0,0.9510982496648523,
0,0.9510982496648523,
0,0.9510982496648523,
0,0.9510982496648523,
0,0.9510982496648523,
0,0.9510982496648523,
0,0.9510982496648523,
0,0.9510982496648523,
0,0.9510982496648523,
0,0.9510982496648523,
0,0.9510982496648523,
0,0.9510982496648523,
0,0.9510982496648523,
0,0.9510982496648523,
2021-11-24 00:00:00,-8.130330375256548,
2021-11-24 10:00:00,1.115394712995581,
2021-11-24 10:30:00,7.231786277527732,
2021-11-24 12:00:00,15.814454735288777,
2021-11-24 13:30:00,19.050083945782234,
2021-11-24 15:00:00,23.7029206269346,
2021-11-24 15:30:30,23.7029206269346,
2021-11-24 23:59:59,29.89525485249787,c
2021-11-25 00:00:00,30.66199404741934,
2021-11-25 10:00:00,30.70044896899067,
2021-11-25 10:30:00,30.915342139220684,
2021-11-25 12:00:00,30.768053774533016,
2021-11-25 13:30:00,30.21588965934437,
2021-11-25 15:00:00,30.70245807711845,
2021-11-25 15:30:30,30.70245807711845,
2021-11-25 23:59:59,31.007765783883997,c
2021-11-26 00:00:00,70.9196393795549,
2021-11-26 10:00:00,104.0903793177169,
2021-11-26 10:30:00,91.13151298328978,
2021-11-26 12:00:00,74.2918897553078,
2021-11-26 13:30:00,56.65398282832135,
2021-11-26 15:00:00,57.57293576041303,
2021-11-26 15:30:30,57.57293576041303,
2021-11-26 23:59:59,57.41741668702787,w
2021-11-29 00:00:00,74.78136658140954,
2021-11-29 10:00:00,112.2633704138743,
2021-11-29 10:30:00,113.07945996174556,
2021-11-29 12:00:00,120.18483929968991,
2021-11-29 13:30:00,115.79954828281384,
2021-11-29 15:00:00,114.98811653364231,
2021-11-29 15:30:30,114.98811653364231,
2021-11-29 23:59:59,111.59691010853592,c
2021-11-30 00:00:00,114.32251172293158,
2021-11-30 10:00:00,112.43740914099448,
2021-11-30 10:30:00,116.41656825206468,
2021-11-30 12:00:00,89.66851077920731,
2021-11-30 13:30:00,95.9595118587682,
2021-11-30 15:00:00,94.64508687899516,
2021-11-30 15:30:30,94.64508687899516,
2021-11-30 23:59:59,72.9919373793222,e
2021-12-01 00:00:00,63.17920101869535,
2021-12-01 10:00:00,41.3698976681255,
2021-12-01 10:30:00,34.47697653117264,
2021-12-01 12:00:00,43.52105141949589,
2021-12-01 13:30:00,37.183952583560526,
2021-12-01 15:00:00,35.21075659647977,
2021-12-01 15:30:30,35.21075659647977,
2021-12-01 23:59:59,32.653566496913996,c
2021-12-02 00:00:00,19.48724613774418,
2021-12-02 10:00:00,29.721070709885495,
2021-12-02 10:30:00,27.485607862205597,
2021-12-02 12:00:00,21.33299868719932,
2021-12-02 13:30:00,29.529006123574675,
2021-12-02 15:00:00,26.83086373378029,
2021-12-02 15:30:30,26.83086373378029,
2021-12-02 23:59:59,29.04487993555216,c
2021-12-03 00:00:00,38.77215270646269,
2021-12-03 10:00:00,18.37874182062427,
2021-12-03 10:30:00,0.47018369246755753,
2021-12-03 12:00:00,-9.636233274247388,
2021-12-03 13:30:00,-4.384260527995238,
2021-12-03 15:00:00,2.5357729852547664,
2021-12-03 15:30:30,2.5357729852547664,
2021-12-03 23:59:59,9.149536106389391,w
2021-12-06 00:00:00,-12.059021287620908,
2021-12-06 10:00:00,-36.87825546395735,
2021-12-06 10:30:00,-31.3089296838056,
2021-12-06 12:00:00,-42.40359829925311,
2021-12-06 13:30:00,-35.74499626994363,
2021-12-06 15:00:00,-30.038518680551704,
2021-12-06 15:30:30,-30.038518680551704,
2021-12-06 23:59:59,-27.556349007019435,c
2021-12-07 00:00:00,-10.781861470103635,
2021-12-07 10:00:00,-3.577196551203656,
2021-12-07 10:30:00,0.4255177400333423,
2021-12-07 12:00:00,10.665401213400145,
2021-12-07 13:30:00,15.365760563052874,
2021-12-07 15:00:00,15.717190222755363,
2021-12-07 15:30:30,15.717190222755363,
2021-12-07 23:59:59,24.109561182803418,c
2021-12-08 00:00:00,13.990141097745834,
2021-12-08 10:00:00,7.459304175554351,
2021-12-08 10:30:00,8.791253670540996,
2021-12-08 12:00:00,14.909701001550275,
2021-12-08 13:30:00,11.595213280514756,
2021-12-08 15:00:00,11.436564148405992,
2021-12-08 15:30:30,11.436564148405992,
2021-12-08 23:59:59,12.465876943794058,c
2021-12-09 00:00:00,23.32635891159066,
2021-12-09 10:00:00,16.104682182669023,
2021-12-09 10:30:00,10.846660838559004,
2021-12-09 12:00:00,4.822509981605293,
2021-12-09 13:30:00,-5.480252294585455,
2021-12-09 15:00:00,-9.854838148889442,
2021-12-09 15:30:30,-9.854838148889442,
2021-12-09 23:59:59,-18.48711601291656,c
2021-12-10 00:00:00,-14.938784342814962,
2021-12-10 10:00:00,-9.566820641235594,
2021-12-10 10:30:00,2.491697791541597,
2021-12-10 12:00:00,-7.012294824909773,
2021-12-10 13:30:00,-9.157983344426825,
2021-12-10 15:00:00,-12.517976397124883,
2021-12-10 15:30:30,-12.517976397124883,
2021-12-10 23:59:59,-7.660537570059148,w
2021-12-13 00:00:00,-6.549699243131329,
2021-12-13 10:00:00,6.38471925792085,
2021-12-13 10:30:00,13.775282864770858,
2021-12-13 12:00:00,6.094218773181524,
2021-12-13 13:30:00,8.649502229868602,
2021-12-13 15:00:00,4.477255340526426,
2021-12-13 15:30:30,4.477255340526426,
2021-12-13 23:59:59,-9.054085928273906,c
2021-12-14 00:00:00,-28.09929633181062,
2021-12-14 10:00:00,-48.575470008647706,
2021-12-14 10:30:00,-48.40999776081493,
2021-12-14 12:00:00,-58.727088909436574,
2021-12-14 13:30:00,-66.08625990508429,
2021-12-14 15:00:00,-55.47022831783447,
2021-12-14 15:30:30,-55.47022831783447,
2021-12-14 23:59:59,-48.552575791960734,c
2021-12-15 00:00:00,-46.855819418848625,
2021-12-15 10:00:00,-34.83291449360621,
2021-12-15 10:30:00,-28.829470010832203,
2021-12-15 12:00:00,-44.481476775323024,
2021-12-15 13:30:00,-46.03097892613051,
2021-12-15 15:00:00,-29.371114490680583,
2021-12-15 15:30:30,-29.371114490680583,
2021-12-15 23:59:59,-8.075924766639275,c
2021-12-16 00:00:00,-29.067105678077482,
2021-12-16 10:00:00,-43.9253534310767,
2021-12-16 10:30:00,-46.05328569251047,
2021-12-16 12:00:00,-69.91992666858894,
2021-12-16 13:30:00,-69.07302579681412,
2021-12-16 15:00:00,-71.35589989883006,
2021-12-16 15:30:30,-71.35589989883006,
2021-12-16 23:59:59,-64.17493197135461,c
2021-12-17 00:00:00,-69.36196123207434,
2021-12-17 10:00:00,-53.16689878590172,
2021-12-17 10:30:00,-52.14515604248208,
2021-12-17 12:00:00,-52.805791265205826,
2021-12-17 13:30:00,-47.06887631680085,
2021-12-17 15:00:00,-44.84904220720045,
2021-12-17 15:30:30,-44.84904220720045,q
2021-12-17 23:59:59,-38.284195952397276,w
2021-12-20 00:00:00,-40.325967106529355,
2021-12-20 10:00:00,-26.55986210728814,
2021-12-20 10:30:00,-22.99203227865855,
2021-12-20 12:00:00,-27.530536115630845,
2021-12-20 13:30:00,-31.16962610792175,
2021-12-20 15:00:00,-25.076175274070813,
2021-12-20 15:30:30,-25.076175274070813,
2021-12-20 23:59:59,-29.813904972247443,c
2021-12-21 00:00:00,-23.369207436944386,
2021-12-21 10:00:00,-38.45201384635816,
2021-12-21 10:30:00,-42.09897260411222,
2021-12-21 12:00:00,-35.4035650199967,
2021-12-21 13:30:00,-28.65134827615725,
2021-12-21 15:00:00,-15.99608600733189,
2021-12-21 15:30:30,-15.99608600733189,
2021-12-21 23:59:59,-16.107123009802308,c
