date,DVY_HEDGED_2021_Q1,meta
2021-02-12 00:00:00,271.6281706918809,
2021-02-12 10:00:00,258.69047059375276,
2021-02-12 10:30:00,256.39535011894793,
2021-02-12 12:00:00,262.77721738570716,
2021-02-12 13:30:00,266.4270622458856,
2021-02-12 15:00:00,267.6909045851716,
2021-02-12 15:30:30,267.6909045851716,
2021-02-12 23:59:59,268.671734644415,w
2021-02-15 00:00:00,268.671734644415,
2021-02-15 10:00:00,268.671734644415,
2021-02-15 10:30:00,268.671734644415,
2021-02-15 12:00:00,268.671734644415,
2021-02-15 13:30:00,268.671734644415,
2021-02-15 15:00:00,268.671734644415,
2021-02-15 15:30:30,268.671734644415,
2021-02-15 23:59:59,268.671734644415,c
2021-02-16 00:00:00,260.1999663251235,
2021-02-16 10:00:00,235.82185297321138,
2021-02-16 10:30:00,237.01253278841548,
2021-02-16 12:00:00,234.27973335859608,
2021-02-16 13:30:00,231.53992783450948,
2021-02-16 15:00:00,234.4894180173299,
2021-02-16 15:30:30,234.4894180173299,
2021-02-16 23:59:59,237.3860501416826,c
2021-02-17 00:00:00,236.54475422851453,
2021-02-17 10:00:00,225.79285383456732,
2021-02-17 10:30:00,231.19341983749803,
2021-02-17 12:00:00,218.0112268004233,
2021-02-17 13:30:00,212.8232030430321,
2021-02-17 15:00:00,206.1482307963921,
2021-02-17 15:30:30,206.1482307963921,
2021-02-17 23:59:59,211.74814981956342,c
2021-02-18 00:00:00,203.25346316581602,
2021-02-18 10:00:00,200.50881681878676,
2021-02-18 10:30:00,211.21245021117738,
2021-02-18 12:00:00,210.4667199960672,
2021-02-18 13:30:00,207.119773260765,
2021-02-18 15:00:00,205.70468277168044,
2021-02-18 15:30:30,205.70468277168044,
2021-02-18 23:59:59,206.38336625475827,c
2021-02-19 00:00:00,210.30185608087157,
2021-02-19 10:00:00,190.12019332718535,
2021-02-19 10:30:00,196.86908292491296,
2021-02-19 12:00:00,206.0802805658368,
2021-02-19 13:30:00,200.65415886492278,
2021-02-19 15:00:00,195.98867849932685,
2021-02-19 15:30:30,195.98867849932685,
2021-02-19 23:59:59,196.89086958205172,w
2021-02-22 00:00:00,189.1504315989452,
2021-02-22 10:00:00,174.45435897475858,
2021-02-22 10:30:00,169.64761585835265,
2021-02-22 12:00:00,158.18750220271764,
2021-02-22 13:30:00,160.44322581335737,
2021-02-22 15:00:00,155.6404160543667,
2021-02-22 15:30:30,155.6404160543667,
2021-02-22 23:59:59,158.14452699402747,c
2021-02-23 00:00:00,137.49730535341973,
2021-02-23 10:00:00,145.97891007065363,
2021-02-23 10:30:00,153.85467562508518,
2021-02-23 12:00:00,158.28397964885963,
2021-02-23 13:30:00,159.0825168304384,
2021-02-23 15:00:00,161.74033202427773,
2021-02-23 15:30:30,161.74033202427773,
2021-02-23 23:59:59,163.00411759119336,c
2021-02-24 00:00:00,161.6925522797567,
2021-02-24 10:00:00,136.27807067707346,
2021-02-24 10:30:00,137.82822907967628,
2021-02-24 12:00:00,140.73189396578138,
2021-02-24 13:30:00,125.64212018502351,
2021-02-24 15:00:00,134.73218031684092,
2021-02-24 15:30:30,134.73218031684092,
2021-02-24 23:59:59,131.2050800123391,c
2021-02-25 00:00:00,122.43620611850397,
2021-02-25 10:00:00,116.03602394376341,
2021-02-25 10:30:00,113.51703853604954,
2021-02-25 12:00:00,114.42874187901946,
2021-02-25 13:30:00,125.40008709880445,
2021-02-25 15:00:00,113.4839038319293,
2021-02-25 15:30:30,113.4839038319293,
2021-02-25 23:59:59,116.57960282902198,c
2021-02-26 00:00:00,110.75192642010872,
2021-02-26 10:00:00,102.39510863226914,
2021-02-26 10:30:00,112.1713024167807,
2021-02-26 12:00:00,94.74126185522306,
2021-02-26 13:30:00,94.5887374628998,
2021-02-26 15:00:00,96.97413124621656,
2021-02-26 15:30:30,96.97413124621656,m
2021-02-26 23:59:59,94.05827656499093,w
2021-03-01 00:00:00,114.75097292399538,
2021-03-01 10:00:00,97.74636749154543,
2021-03-01 10:30:00,96.28165596915954,
2021-03-01 12:00:00,97.21803067418504,
2021-03-01 13:30:00,97.94391069261245,
2021-03-01 15:00:00,95.26573664649167,
2021-03-01 15:30:30,95.26573664649167,
2021-03-01 23:59:59,95.70181561447886,c
2021-03-02 00:00:00,95.23051230120149,
2021-03-02 10:00:00,71.75766965790513,
2021-03-02 10:30:00,74.48456912879868,
2021-03-02 12:00:00,101.58727879521678,
2021-03-02 13:30:00,99.38196185381207,
2021-03-02 15:00:00,97.96269154819254,
2021-03-02 15:30:30,97.96269154819254,
2021-03-02 23:59:59,94.49350984874927,c
2021-03-03 00:00:00,85.29303164989332,
2021-03-03 10:00:00,75.75966530400828,
2021-03-03 10:30:00,75.9269899818301,
2021-03-03 12:00:00,73.09960616368616,
2021-03-03 13:30:00,65.00804832556548,
2021-03-03 15:00:00,75.98537983689354,
2021-03-03 15:30:30,75.98537983689354,
2021-03-03 23:59:59,79.56682500631521,c
2021-03-04 00:00:00,74.609158073625,
2021-03-04 10:00:00,79.89580141310532,
2021-03-04 10:30:00,91.45779187578688,
2021-03-04 12:00:00,91.09564589281601,
2021-03-04 13:30:00,90.63015960712212,
2021-03-04 15:00:00,85.70902691758138,
2021-03-04 15:30:30,85.70902691758138,
2021-03-04 23:59:59,80.78718133871314,c
2021-03-05 00:00:00,79.75587907212295,
2021-03-05 10:00:00,76.09024963136207,
2021-03-05 10:30:00,66.45630462494509,
2021-03-05 12:00:00,67.18748391576483,
2021-03-05 13:30:00,60.95882983788931,
2021-03-05 15:00:00,58.86599256603347,
2021-03-05 15:30:30,58.86599256603347,
2021-03-05 23:59:59,57.447941723139905,w
2021-03-08 00:00:00,53.15371319360082,
2021-03-08 10:00:00,48.825411795218855,
2021-03-08 10:30:00,53.56772508081647,
2021-03-08 12:00:00,37.85394152528343,
2021-03-08 13:30:00,20.902931998453568,
2021-03-08 15:00:00,-2.8961010086264594,
2021-03-08 15:30:30,-2.8961010086264594,
2021-03-08 23:59:59,-10.037994200793094,c
2021-03-09 00:00:00,8.604211096442526,
2021-03-09 10:00:00,29.790630528837113,
2021-03-09 10:30:00,39.55409326147307,
2021-03-09 12:00:00,26.699264933522073,
2021-03-09 13:30:00,40.93688274170154,
2021-03-09 15:00:00,44.80458295699887,
2021-03-09 15:30:30,44.80458295699887,
2021-03-09 23:59:59,48.07053925022234,c
2021-03-10 00:00:00,56.15116110284765,
2021-03-10 10:00:00,57.84301742935787,
2021-03-10 10:30:00,59.08858898599419,
2021-03-10 12:00:00,53.02870813521889,
2021-03-10 13:30:00,35.29153531040771,
2021-03-10 15:00:00,30.76437816198853,
2021-03-10 15:30:30,30.76437816198853,
2021-03-10 23:59:59,34.1162625316839,c
2021-03-11 00:00:00,44.008729343916485,
2021-03-11 10:00:00,48.78496848400951,
2021-03-11 10:30:00,37.943019298259884,
2021-03-11 12:00:00,37.71948873701098,
2021-03-11 13:30:00,49.12202077533826,
2021-03-11 15:00:00,46.71483630177971,
2021-03-11 15:30:30,46.71483630177971,
2021-03-11 23:59:59,49.19555444203357,c
2021-03-12 00:00:00,40.653873063376096,
2021-03-12 10:00:00,15.83657863999764,
2021-03-12 10:30:00,-4.858089232398669,
2021-03-12 12:00:00,7.090539232618397,
2021-03-12 13:30:00,1.6588709539290392,
2021-03-12 15:00:00,6.634697076674968,
2021-03-12 15:30:30,6.634697076674968,
2021-03-12 23:59:59,0.0,a
2021-03-15 00:00:00,15.294731592671809,
2021-03-15 10:00:00,36.675243551643035,
2021-03-15 10:30:00,8.445422209600054,
2021-03-15 12:00:00,40.16349335409987,
2021-03-15 13:30:00,36.29855920357596,
2021-03-15 15:00:00,40.42763418050595,
2021-03-15 15:30:30,40.42763418050595,
2021-03-15 23:59:59,40.04187845304031,c
2021-03-16 00:00:00,41.5985883268072,
2021-03-16 10:00:00,50.591965588789776,
2021-03-16 10:30:00,60.037639828772996,
2021-03-16 12:00:00,55.9341076128662,
2021-03-16 13:30:00,67.15802959383686,
2021-03-16 15:00:00,72.2146193572994,
2021-03-16 15:30:30,72.2146193572994,
2021-03-16 23:59:59,61.65928829157551,c
2021-03-17 00:00:00,37.63602874831187,
2021-03-17 10:00:00,50.6294877977661,
2021-03-17 10:30:00,58.426258156759786,
2021-03-17 12:00:00,63.30178289057881,
2021-03-17 13:30:00,57.988086818951444,
2021-03-17 15:00:00,51.297577520180795,
2021-03-17 15:30:30,51.297577520180795,
2021-03-17 23:59:59,46.88213287633508,c
2021-03-18 00:00:00,49.127326106906565,
2021-03-18 10:00:00,55.85967740272457,
2021-03-18 10:30:00,42.74916904964829,
2021-03-18 12:00:00,18.688821055703045,
2021-03-18 13:30:00,22.119239977532317,
2021-03-18 15:00:00,12.987577727586029,
2021-03-18 15:30:30,12.987577727586029,
2021-03-18 23:59:59,3.5360153939249983,c
2021-03-19 00:00:00,29.21635112240827,
2021-03-19 10:00:00,10.252178275907909,
2021-03-19 10:30:00,6.39202778760324,
2021-03-19 12:00:00,-1.189990072031378,
2021-03-19 13:30:00,1.556571280729031,
2021-03-19 15:00:00,0.9282499931291568,
2021-03-19 15:30:30,0.9282499931291568,
2021-03-19 23:59:59,4.612818347118491,e
2021-03-22 00:00:00,-15.942572367615327,
2021-03-22 10:00:00,-12.509782467309947,
2021-03-22 10:30:00,-10.04342920181503,
2021-03-22 12:00:00,-10.859962051088473,
2021-03-22 13:30:00,-16.221714159171228,
2021-03-22 15:00:00,-20.237675620436022,
2021-03-22 15:30:30,-20.237675620436022,
2021-03-22 23:59:59,-18.254669964273177,c
2021-03-23 00:00:00,25.593031692450552,
2021-03-23 10:00:00,18.693973295255574,
2021-03-23 10:30:00,18.0648988401544,
2021-03-23 12:00:00,16.715555464359426,
2021-03-23 13:30:00,2.925424033330131,
2021-03-23 15:00:00,19.79486222556696,
2021-03-23 15:30:30,19.79486222556696,
2021-03-23 23:59:59,25.60714420685781,c
2021-03-24 00:00:00,64.24341501233823,
2021-03-24 10:00:00,81.73958896362814,
2021-03-24 10:30:00,103.87522394892424,
2021-03-24 12:00:00,119.37049328814224,
2021-03-24 13:30:00,120.4735261237786,
2021-03-24 15:00:00,121.60800455907186,
2021-03-24 15:30:30,121.60800455907186,
2021-03-24 23:59:59,131.28458532098495,c
2021-03-25 00:00:00,137.55774681491908,
2021-03-25 10:00:00,109.91349199977451,
2021-03-25 10:30:00,109.340650465863,
2021-03-25 12:00:00,105.04704654031943,
2021-03-25 13:30:00,117.97475289803513,
2021-03-25 15:00:00,123.5911700009221,
2021-03-25 15:30:30,123.5911700009221,
2021-03-25 23:59:59,121.30684911987646,c
2021-03-26 00:00:00,124.0417729957558,
2021-03-26 10:00:00,149.19159760311575,
2021-03-26 10:30:00,157.76142655550035,
2021-03-26 12:00:00,163.43202536356137,
2021-03-26 13:30:00,220.08129509475762,
2021-03-26 15:00:00,223.23290173104124,
2021-03-26 15:30:30,223.23290173104124,
2021-03-26 23:59:59,219.4987816630024,w
2021-03-29 00:00:00,229.91267860495336,
2021-03-29 10:00:00,241.1265698860676,
2021-03-29 10:30:00,250.41509181151403,
2021-03-29 12:00:00,244.7746546220302,
2021-03-29 13:30:00,266.0978829195091,
2021-03-29 15:00:00,260.86777409099415,
2021-03-29 15:30:30,260.86777409099415,
2021-03-29 23:59:59,269.5079845159381,c
2021-03-30 00:00:00,259.989434780746,
2021-03-30 10:00:00,245.5390863495744,
2021-03-30 10:30:00,247.8558466627807,
2021-03-30 12:00:00,242.3918260337437,
2021-03-30 13:30:00,243.62129749920157,
2021-03-30 15:00:00,249.1053838723725,
2021-03-30 15:30:30,249.1053838723725,
2021-03-30 23:59:59,242.04864732059656,c
2021-03-31 00:00:00,251.9594674065108,
2021-03-31 10:00:00,271.05307175667986,
2021-03-31 10:30:00,277.6160510487204,
2021-03-31 12:00:00,278.46821521806373,
2021-03-31 13:30:00,277.12704003806357,
2021-03-31 15:00:00,271.06956013371274,
2021-03-31 15:30:30,271.06956013371274,
2021-03-31 23:59:59,276.7959622974719,c
2021-04-01 00:00:00,278.5403094121921,
2021-04-01 10:00:00,269.71811463191773,
2021-04-01 10:30:00,270.9961533968941,
2021-04-01 12:00:00,272.7328177604697,
2021-04-01 13:30:00,268.101508125238,
2021-04-01 15:00:00,269.4690259518116,
2021-04-01 15:30:30,269.4690259518116,
2021-04-01 23:59:59,267.99919618065104,c
2021-04-02 00:00:00,267.99919618065104,
2021-04-02 10:00:00,267.99919618065104,
2021-04-02 10:30:00,267.99919618065104,
2021-04-02 12:00:00,267.99919618065104,
2021-04-02 13:30:00,267.99919618065104,
2021-04-02 15:00:00,267.99919618065104,
2021-04-02 15:30:30,267.99919618065104,
2021-04-02 23:59:59,267.99919618065104,w
