date,WMT_WW_2021_Q2,meta
2021-05-11 00:00:00,85.49605254953578,
2021-05-11 10:00:00,98.03803878395483,
2021-05-11 10:30:00,105.87323807539269,
2021-05-11 12:00:00,98.38674597579836,
2021-05-11 13:30:00,102.8104144529365,
2021-05-11 15:00:00,108.15739900278449,
2021-05-11 15:30:30,108.15739900278449,
2021-05-11 23:59:59,81.02752884066403,c
2021-05-12 00:00:00,92.9456662719883,
2021-05-12 10:00:00,127.23867567757219,
2021-05-12 10:30:00,126.7298322215669,
2021-05-12 12:00:00,136.72039135831744,
2021-05-12 13:30:00,139.0047610021539,
2021-05-12 15:00:00,152.34650337078423,
2021-05-12 15:30:30,152.34650337078423,
2021-05-12 23:59:59,141.63977881958112,c
2021-05-13 00:00:00,130.71278545929343,
2021-05-13 10:00:00,136.27783888693526,
2021-05-13 10:30:00,138.38876569748894,
2021-05-13 12:00:00,122.94793269619794,
2021-05-13 13:30:00,133.54715838223993,
2021-05-13 15:00:00,130.0857442010075,
2021-05-13 15:30:30,130.0857442010075,u
2021-05-13 23:59:59,130.01651234161406,c
2021-05-14 00:00:00,126.06097095683067,
2021-05-14 10:00:00,110.15359031427651,
2021-05-14 10:30:00,112.90668420869558,
2021-05-14 12:00:00,113.98543488288075,
2021-05-14 13:30:00,112.16313510966077,
2021-05-14 15:00:00,111.16420291243269,
2021-05-14 15:30:30,111.16420291243269,
2021-05-14 23:59:59,106.87689223788082,w
2021-05-17 00:00:00,100.54824119710177,
2021-05-17 10:00:00,109.79642740651741,
2021-05-17 10:30:00,105.82052668128759,
2021-05-17 12:00:00,119.90121035579742,
2021-05-17 13:30:00,125.91278414808735,
2021-05-17 15:00:00,131.4049636418201,
2021-05-17 15:30:30,131.4049636418201,
2021-05-17 23:59:59,121.9897190614596,c
2021-05-18 00:00:00,-33.70765800148025,
2021-05-18 10:00:00,-39.07994127713963,
2021-05-18 10:30:00,5.317832666188479,
2021-05-18 12:00:00,0.9500693236902356,
2021-05-18 13:30:00,5.361556469152868,
2021-05-18 15:00:00,2.1905325807750224,
2021-05-18 15:30:30,2.1905325807750224,
2021-05-18 23:59:59,0.0,a
2021-05-19 00:00:00,27.714227955054493,
2021-05-19 10:00:00,-69.8372430351764,
2021-05-19 10:30:00,-49.36286740826816,
2021-05-19 12:00:00,-35.023413489367066,
2021-05-19 13:30:00,-41.667017508643866,
2021-05-19 15:00:00,-24.473381670799107,
2021-05-19 15:30:30,-24.473381670799107,
2021-05-19 23:59:59,-16.640000000005216,c
2021-05-20 00:00:00,-2.895709220389277,
2021-05-20 10:00:00,7.825365927473456,
2021-05-20 10:30:00,24.414300518397987,
2021-05-20 12:00:00,20.944010309103877,
2021-05-20 13:30:00,25.600901472034305,
2021-05-20 15:00:00,19.156449518854917,
2021-05-20 15:30:30,19.156449518854917,
2021-05-20 23:59:59,11.783279929993302,c
2021-05-21 00:00:00,21.012133927820624,
2021-05-21 10:00:00,14.843931743308158,
2021-05-21 10:30:00,23.530491733340916,
2021-05-21 12:00:00,25.01662586064711,
2021-05-21 13:30:00,25.523266119779645,
2021-05-21 15:00:00,37.678855490940066,
2021-05-21 15:30:30,37.678855490940066,
2021-05-21 23:59:59,36.09698777159453,w
2021-05-24 00:00:00,51.10952181888521,
2021-05-24 10:00:00,42.30476341104359,
2021-05-24 10:30:00,47.0222570304215,
2021-05-24 12:00:00,44.4770787830174,
2021-05-24 13:30:00,45.127426005043084,
2021-05-24 15:00:00,43.78698133379072,
2021-05-24 15:30:30,43.78698133379072,
2021-05-24 23:59:59,50.61745448804051,c
2021-05-25 00:00:00,56.265324290978164,
2021-05-25 10:00:00,40.014141691228,
2021-05-25 10:30:00,35.386400827573986,
2021-05-25 12:00:00,31.236368693749608,
2021-05-25 13:30:00,25.0471527001977,
2021-05-25 15:00:00,23.305515744217487,
2021-05-25 15:30:30,23.305515744217487,
2021-05-25 23:59:59,31.601808815176785,c
2021-05-26 00:00:00,35.143096558201314,
2021-05-26 10:00:00,28.52648922223449,
2021-05-26 10:30:00,22.38793902898878,
2021-05-26 12:00:00,37.8980133849062,
2021-05-26 13:30:00,26.91010963785872,
2021-05-26 15:00:00,25.172008572971823,
2021-05-26 15:30:30,25.172008572971823,
2021-05-26 23:59:59,26.966485627248137,c
2021-05-27 00:00:00,11.512232434686272,
2021-05-27 10:00:00,2.9830058019526304,
2021-05-27 10:30:00,9.064100760064274,
2021-05-27 12:00:00,20.2860153867729,
2021-05-27 13:30:00,11.468501398994029,
2021-05-27 15:00:00,-4.806379454866051,
2021-05-27 15:30:30,-4.806379454866051,m
2021-05-27 23:59:59,12.713854551997036,c
2021-05-28 00:00:00,16.750901253152637,
2021-05-28 10:00:00,23.7444234894909,
2021-05-28 10:30:00,22.204962354026737,
2021-05-28 12:00:00,11.053029482731969,
2021-05-28 13:30:00,7.48970251897648,
2021-05-28 15:00:00,10.331958545104413,
2021-05-28 15:30:30,10.331958545104413,
2021-05-28 23:59:59,11.357992625275253,w
2021-05-31 00:00:00,11.357992625275253,
2021-05-31 10:00:00,11.357992625275253,
2021-05-31 10:30:00,11.357992625275253,
2021-05-31 12:00:00,11.357992625275253,
2021-05-31 13:30:00,11.357992625275253,
2021-05-31 15:00:00,11.357992625275253,
2021-05-31 15:30:30,11.357992625275253,
2021-05-31 23:59:59,11.357992625275253,c
2021-06-01 00:00:00,16.75007303600982,
2021-06-01 10:00:00,19.493684598144142,
2021-06-01 10:30:00,22.022491930708288,
2021-06-01 12:00:00,1.1160817116513848,
2021-06-01 13:30:00,-6.192568892642111,
2021-06-01 15:00:00,7.776955882395058,
2021-06-01 15:30:30,7.776955882395058,
2021-06-01 23:59:59,7.396182431808113,c
2021-06-02 00:00:00,25.751002757431564,
2021-06-02 10:00:00,53.596511613617096,
2021-06-02 10:30:00,35.9596494021669,
2021-06-02 12:00:00,31.780804149766265,
2021-06-02 13:30:00,49.44499514580146,
2021-06-02 15:00:00,36.73417234895751,
2021-06-02 15:30:30,36.73417234895751,
2021-06-02 23:59:59,36.731733248259125,c
2021-06-03 00:00:00,32.788469342694434,
2021-06-03 10:00:00,39.90442778530345,
2021-06-03 10:30:00,36.20853765390217,
2021-06-03 12:00:00,45.60375294410437,
2021-06-03 13:30:00,43.47515946021825,
2021-06-03 15:00:00,49.47945490461365,
2021-06-03 15:30:30,49.47945490461365,
2021-06-03 23:59:59,59.08727404749915,c
2021-06-04 00:00:00,71.83573910463602,
2021-06-04 10:00:00,66.54340176768228,
2021-06-04 10:30:00,73.24508592386171,
2021-06-04 12:00:00,58.109181146930155,
2021-06-04 13:30:00,57.159115118699525,
2021-06-04 15:00:00,66.02947024020256,
2021-06-04 15:30:30,66.02947024020256,
2021-06-04 23:59:59,67.9855390287988,w
2021-06-07 00:00:00,69.39305326790735,
2021-06-07 10:00:00,78.19600811057687,
2021-06-07 10:30:00,75.30262980082854,
2021-06-07 12:00:00,85.50755096779243,
2021-06-07 13:30:00,88.63678061313928,
2021-06-07 15:00:00,89.35946671706884,
2021-06-07 15:30:30,89.35946671706884,
2021-06-07 23:59:59,92.95590010967254,c
2021-06-08 00:00:00,111.64597488377095,
2021-06-08 10:00:00,88.64571261508539,
2021-06-08 10:30:00,80.765542077782,
2021-06-08 12:00:00,79.35572369131745,
2021-06-08 13:30:00,65.96499693911747,
2021-06-08 15:00:00,75.33289052568377,
2021-06-08 15:30:30,75.33289052568377,
2021-06-08 23:59:59,88.1585716561407,c
2021-06-09 00:00:00,84.9358990111798,
2021-06-09 10:00:00,107.96531520965621,
2021-06-09 10:30:00,99.02170493884236,
2021-06-09 12:00:00,100.59566744035929,
2021-06-09 13:30:00,94.45395270590708,
2021-06-09 15:00:00,88.44833438649921,
2021-06-09 15:30:30,88.44833438649921,
2021-06-09 23:59:59,90.50405387084483,c
2021-06-10 00:00:00,100.06288476818428,
2021-06-10 10:00:00,87.80033960931226,
2021-06-10 10:30:00,91.70155118014216,
2021-06-10 12:00:00,95.82448195994199,
2021-06-10 13:30:00,100.10841272152886,
2021-06-10 15:00:00,98.92991846975312,
