date,SPHD_2021_Q3,meta
2021-07-21 00:00:00,19.04940912301627,
2021-07-21 10:00:00,17.9497064808368,
2021-07-21 10:30:00,17.02262115216617,
2021-07-21 12:00:00,4.443262900858365,
2021-07-21 13:30:00,-6.915780258160451,
2021-07-21 15:00:00,2.6984649762572452,
2021-07-21 15:30:30,2.6984649762572452,
2021-07-21 23:59:59,-7.264174552546072,c
2021-07-22 00:00:00,-31.029738922401503,
2021-07-22 10:00:00,-9.977639250028586,
2021-07-22 10:30:00,-6.0851192741496565,
2021-07-22 12:00:00,-1.7544303454316115,
2021-07-22 13:30:00,-3.513042540830657,
2021-07-22 15:00:00,-0.6513497107856274,
2021-07-22 15:30:30,-0.6513497107856274,
2021-07-22 23:59:59,1.0977273430478576,c
2021-07-23 00:00:00,7.912394306992027,
2021-07-23 10:00:00,6.1181752763747,
2021-07-23 10:30:00,3.6205342938244165,
2021-07-23 12:00:00,0.8520681727821646,
2021-07-23 13:30:00,6.777367253977417,
2021-07-23 15:00:00,3.728272269989425,
2021-07-23 15:30:30,3.728272269989425,
2021-07-23 23:59:59,0.0,a
2021-07-26 00:00:00,7.161932873821076,
2021-07-26 10:00:00,-7.969375281829501,
2021-07-26 10:30:00,-19.224901139491237,
2021-07-26 12:00:00,-5.9587670835056485,
2021-07-26 13:30:00,-5.071538023348978,
2021-07-26 15:00:00,-13.542506112676227,
2021-07-26 15:30:30,-13.542506112676227,
2021-07-26 23:59:59,-20.381605454333247,c
2021-07-27 00:00:00,-12.997332173973987,
2021-07-27 10:00:00,13.607261072991324,
2021-07-27 10:30:00,-1.5551880811974677,
2021-07-27 12:00:00,-13.054667196154325,
2021-07-27 13:30:00,-5.827884885208061,
2021-07-27 15:00:00,-21.77328219841465,
2021-07-27 15:30:30,-21.77328219841465,
2021-07-27 23:59:59,-10.537897212278656,c
2021-07-28 00:00:00,-19.34798261336993,
2021-07-28 10:00:00,-0.2593038360594626,
2021-07-28 10:30:00,9.16651829522991,
2021-07-28 12:00:00,-2.3062563967619703,
2021-07-28 13:30:00,-8.001147161015401,
2021-07-28 15:00:00,-6.453681298547185,
2021-07-28 15:30:30,-6.453681298547185,
2021-07-28 23:59:59,0.2148704186700101,c
2021-07-29 00:00:00,-13.738419867948723,
2021-07-29 10:00:00,8.31823733778489,
2021-07-29 10:30:00,0.7194913475098801,
2021-07-29 12:00:00,-15.62028810842359,
2021-07-29 13:30:00,-13.61176514013194,
2021-07-29 15:00:00,-11.785222506546985,
2021-07-29 15:30:30,-11.785222506546985,
2021-07-29 23:59:59,-14.165702832508188,c
2021-07-30 00:00:00,-11.106009488123648,
2021-07-30 10:00:00,-9.673823608591807,
2021-07-30 10:30:00,-18.432962138821534,
2021-07-30 12:00:00,-20.533864135852042,
2021-07-30 13:30:00,-20.010068935466574,
2021-07-30 15:00:00,-30.987006531463834,
2021-07-30 15:30:30,-30.987006531463834,
2021-07-30 23:59:59,-35.18424122421928,e
2021-08-02 00:00:00,-35.225729639576244,
2021-08-02 10:00:00,-52.40124431199328,
2021-08-02 10:30:00,-41.41850470878512,
2021-08-02 12:00:00,-32.90226283746435,
2021-08-02 13:30:00,-47.3951056390522,
2021-08-02 15:00:00,-48.107213943176774,
2021-08-02 15:30:30,-48.107213943176774,
2021-08-02 23:59:59,-46.6810226164465,c
2021-08-03 00:00:00,-53.38181745159032,
2021-08-03 10:00:00,-53.911736161665615,
2021-08-03 10:30:00,-60.543604456116356,
2021-08-03 12:00:00,-71.29833510575439,
2021-08-03 13:30:00,-72.06437411052964,
2021-08-03 15:00:00,-82.59871860756803,
2021-08-03 15:30:30,-82.59871860756803,
2021-08-03 23:59:59,-77.86654130823041,c
2021-08-04 00:00:00,-72.66807111641704,
2021-08-04 10:00:00,-43.35845530347038,
2021-08-04 10:30:00,-51.210585807574006,
2021-08-04 12:00:00,-21.736837521657574,
2021-08-04 13:30:00,-5.068224544664371,
2021-08-04 15:00:00,-20.21020869837099,
2021-08-04 15:30:30,-20.21020869837099,
2021-08-04 23:59:59,-18.111770444193837,c
2021-08-05 00:00:00,-38.165019352707766,
2021-08-05 10:00:00,-58.284724348040356,
2021-08-05 10:30:00,-40.078322844312424,
2021-08-05 12:00:00,-40.512779190630766,
2021-08-05 13:30:00,-47.86736832214578,
2021-08-05 15:00:00,-48.37666052098389,
2021-08-05 15:30:30,-48.37666052098389,
2021-08-05 23:59:59,-52.34766294794856,c
2021-08-06 00:00:00,-63.86316431402821,
2021-08-06 10:00:00,-69.29641371632619,
2021-08-06 10:30:00,-74.742980168379,
2021-08-06 12:00:00,-86.27780767707299,
2021-08-06 13:30:00,-76.86791718178812,
2021-08-06 15:00:00,-74.56111180027004,
2021-08-06 15:30:30,-74.56111180027004,
2021-08-06 23:59:59,-75.289023928273,w
2021-08-09 00:00:00,-68.02340459696475,
2021-08-09 10:00:00,-74.71843107237184,
2021-08-09 10:30:00,-75.06210383530902,
2021-08-09 12:00:00,-89.20957393880155,
2021-08-09 13:30:00,-95.99907345750927,
2021-08-09 15:00:00,-94.46766053466082,
2021-08-09 15:30:30,-94.46766053466082,
2021-08-09 23:59:59,-90.15409412843685,c
2021-08-10 00:00:00,-86.20228877642117,
2021-08-10 10:00:00,-116.12494954301002,
2021-08-10 10:30:00,-131.02521898941035,
2021-08-10 12:00:00,-135.7021352727127,
2021-08-10 13:30:00,-134.7709555782019,
2021-08-10 15:00:00,-127.35445839586903,
2021-08-10 15:30:30,-127.35445839586903,
2021-08-10 23:59:59,-123.67858057205106,c
2021-08-11 00:00:00,-119.9013464591559,
2021-08-11 10:00:00,-142.73830785986104,
2021-08-11 10:30:00,-142.8780229286756,
2021-08-11 12:00:00,-149.41118082590597,
2021-08-11 13:30:00,-148.87250035026128,
2021-08-11 15:00:00,-156.02580632634076,
2021-08-11 15:30:30,-156.02580632634076,
2021-08-11 23:59:59,-157.23682697177676,c
2021-08-12 00:00:00,-159.8103291458369,
2021-08-12 10:00:00,-129.2635493741378,
2021-08-12 10:30:00,-113.9037485215598,
2021-08-12 12:00:00,-113.50734066562573,
2021-08-12 13:30:00,-118.34854288410251,
2021-08-12 15:00:00,-131.11850447068795,
2021-08-12 15:30:30,-131.11850447068795,
2021-08-12 23:59:59,-130.45103386611234,c
2021-08-13 00:00:00,-119.68439556613873,
2021-08-13 10:00:00,-104.51402136394513,
2021-08-13 10:30:00,-101.93164135987735,
2021-08-13 12:00:00,-110.6103050010718,
2021-08-13 13:30:00,-104.35890375900301,
2021-08-13 15:00:00,-98.69291813940883,
2021-08-13 15:30:30,-98.69291813940883,
2021-08-13 23:59:59,-92.56400400457743,w
