date,PPP_2021_Q2,meta
2021-05-07 00:00:00,183.81122385797016,
2021-05-07 10:00:00,181.80365052730508,
2021-05-07 10:30:00,193.49816185164582,
2021-05-07 12:00:00,197.77347990982275,
2021-05-07 13:30:00,171.09453782143828,
2021-05-07 15:00:00,156.84697358221342,
2021-05-07 15:30:30,156.84697358221342,
2021-05-07 23:59:59,163.50209012328287,w
2021-05-10 00:00:00,171.79196909300072,
2021-05-10 10:00:00,116.1883882653359,
2021-05-10 10:30:00,98.57201340019458,
2021-05-10 12:00:00,47.694542464239134,
2021-05-10 13:30:00,51.78750260446827,
2021-05-10 15:00:00,27.723201302370853,
2021-05-10 15:30:30,27.723201302370853,
2021-05-10 23:59:59,28.8879761914485,c
2021-05-11 00:00:00,57.66603808318416,
2021-05-11 10:00:00,1.9850390383259082,
2021-05-11 10:30:00,13.590324028612827,
2021-05-11 12:00:00,14.708876675125111,
2021-05-11 13:30:00,-0.19084667764946062,
2021-05-11 15:00:00,-5.2702585753025915,
2021-05-11 15:30:30,-5.2702585753025915,
2021-05-11 23:59:59,-18.06504826766934,c
2021-05-12 00:00:00,-14.237004227289958,
2021-05-12 10:00:00,-28.725863150992495,
2021-05-12 10:30:00,-55.57971018289663,
2021-05-12 12:00:00,-80.78335879458143,
2021-05-12 13:30:00,-76.47402263578522,
2021-05-12 15:00:00,-118.41944296363909,
2021-05-12 15:30:30,-118.41944296363909,
2021-05-12 23:59:59,-105.44014015515472,c
2021-05-13 00:00:00,-99.31632858135367,
2021-05-13 10:00:00,-109.45951366222221,
2021-05-13 10:30:00,-118.8698691956871,
2021-05-13 12:00:00,-130.64022853089364,
2021-05-13 13:30:00,-159.1172656951902,
2021-05-13 15:00:00,-137.76167456506403,
2021-05-13 15:30:30,-137.76167456506403,u
2021-05-13 23:59:59,-132.5511485697741,c
2021-05-14 00:00:00,-122.96115801323924,
2021-05-14 10:00:00,-145.37578751735305,
2021-05-14 10:30:00,-141.13536216997534,
2021-05-14 12:00:00,-128.05979602748494,
2021-05-14 13:30:00,-122.83339156480417,
2021-05-14 15:00:00,-130.8236299986654,
2021-05-14 15:30:30,-130.8236299986654,
2021-05-14 23:59:59,-131.4908789087807,w
2021-05-17 00:00:00,-133.8598406603154,
2021-05-17 10:00:00,-120.86387899218892,
2021-05-17 10:30:00,-138.77195673784672,
2021-05-17 12:00:00,-132.01445971767885,
2021-05-17 13:30:00,-150.5953483586477,
2021-05-17 15:00:00,-156.5820036252362,
2021-05-17 15:30:30,-156.5820036252362,
2021-05-17 23:59:59,-150.7550202080521,c
2021-05-18 00:00:00,-161.57921286556154,
2021-05-18 10:00:00,-160.39798335130092,
2021-05-18 10:30:00,-142.5275847837819,
2021-05-18 12:00:00,-135.8910756133347,
2021-05-18 13:30:00,-134.96213921544654,
2021-05-18 15:00:00,-127.65480876352649,
2021-05-18 15:30:30,-127.65480876352649,
2021-05-18 23:59:59,-132.44563324066644,c
2021-05-19 00:00:00,-124.81406350595682,
2021-05-19 10:00:00,-117.32166439839841,
2021-05-19 10:30:00,-123.70609661920912,
2021-05-19 12:00:00,-143.32998396218022,
2021-05-19 13:30:00,-141.61385496532523,
2021-05-19 15:00:00,-147.04787712242353,
2021-05-19 15:30:30,-147.04787712242353,
2021-05-19 23:59:59,-141.9165291039826,c
2021-05-20 00:00:00,-148.42474463961423,
2021-05-20 10:00:00,-136.760662794111,
2021-05-20 10:30:00,-125.16853656270632,
2021-05-20 12:00:00,-129.97334901567467,
2021-05-20 13:30:00,-140.91717261180588,
2021-05-20 15:00:00,-130.0330368047472,
2021-05-20 15:30:30,-130.0330368047472,
2021-05-20 23:59:59,-116.22268226348365,c
2021-05-21 00:00:00,-67.71517558922255,
2021-05-21 10:00:00,-59.53515509890542,
2021-05-21 10:30:00,-62.9472649464783,
2021-05-21 12:00:00,-88.7467427762258,
2021-05-21 13:30:00,-93.61698821028358,
2021-05-21 15:00:00,-92.60917095032607,
2021-05-21 15:30:30,-92.60917095032607,
2021-05-21 23:59:59,-97.14765488272121,w
2021-05-24 00:00:00,-74.30515626858335,
2021-05-24 10:00:00,-73.13329120011463,
2021-05-24 10:30:00,-59.2000270242022,
2021-05-24 12:00:00,-68.39440552752694,
2021-05-24 13:30:00,-66.94686918011848,
2021-05-24 15:00:00,-66.3369125261413,
2021-05-24 15:30:30,-66.3369125261413,
2021-05-24 23:59:59,-62.28863186291153,c
2021-05-25 00:00:00,-65.87820367394943,
2021-05-25 10:00:00,-73.87888273545161,
2021-05-25 10:30:00,-93.10058057382048,
2021-05-25 12:00:00,-80.4170797141162,
2021-05-25 13:30:00,-81.2010728043399,
2021-05-25 15:00:00,-91.99793356398675,
2021-05-25 15:30:30,-91.99793356398675,
2021-05-25 23:59:59,-81.94445196845288,c
2021-05-26 00:00:00,-70.32349406792639,
2021-05-26 10:00:00,-69.43485768784205,
2021-05-26 10:30:00,-67.26650579811667,
2021-05-26 12:00:00,-75.2955314521331,
2021-05-26 13:30:00,-77.35249804590353,
2021-05-26 15:00:00,-85.13040460206878,
2021-05-26 15:30:30,-85.13040460206878,
2021-05-26 23:59:59,-79.53395114128227,c
2021-05-27 00:00:00,-89.41123443047888,
2021-05-27 10:00:00,-115.63182635480666,
2021-05-27 10:30:00,-109.33870555455348,
2021-05-27 12:00:00,-114.30468059543114,
2021-05-27 13:30:00,-110.63582993794944,
2021-05-27 15:00:00,-110.4383975163729,
2021-05-27 15:30:30,-110.4383975163729,m
2021-05-27 23:59:59,-123.00776389713167,c
2021-05-28 00:00:00,-135.2213740463685,
2021-05-28 10:00:00,-213.52851188757768,
2021-05-28 10:30:00,-179.05154285382298,
2021-05-28 12:00:00,-179.63098108497343,
2021-05-28 13:30:00,-188.26888184324423,
2021-05-28 15:00:00,-166.07497742311716,
2021-05-28 15:30:30,-166.07497742311716,
2021-05-28 23:59:59,-165.43323121519927,w
2021-05-31 00:00:00,-165.43323121519927,
2021-05-31 10:00:00,-165.43323121519927,
2021-05-31 10:30:00,-165.43323121519927,
2021-05-31 12:00:00,-165.43323121519927,
2021-05-31 13:30:00,-165.43323121519927,
2021-05-31 15:00:00,-165.43323121519927,
2021-05-31 15:30:30,-165.43323121519927,
2021-05-31 23:59:59,-165.43323121519927,c
