date,SCHD_2022_Q2,meta
2022-05-20 00:00:00,-177.2519937458344,
2022-05-20 10:00:00,-220.73247297422472,
2022-05-20 10:30:00,-233.1024658165934,
2022-05-20 12:00:00,-249.623071081837,
2022-05-20 13:30:00,-269.5101449154181,
2022-05-20 15:00:00,-253.95871281401423,
2022-05-20 15:30:30,-253.95871281401423,
2022-05-20 23:59:59,-206.18832870514746,w
2022-05-23 00:00:00,-188.40918955629968,
2022-05-23 10:00:00,-243.24093043213088,
2022-05-23 10:30:00,-236.79528008436955,
2022-05-23 12:00:00,-201.2026230372312,
2022-05-23 13:30:00,-192.41781970003672,
2022-05-23 15:00:00,-194.17537438966758,
2022-05-23 15:30:30,-194.17537438966758,
2022-05-23 23:59:59,-189.45594532793848,c
2022-05-24 00:00:00,-213.8074832095864,
2022-05-24 10:00:00,-247.48322845643816,
2022-05-24 10:30:00,-262.66465629597917,
2022-05-24 12:00:00,-250.19021522422497,
2022-05-24 13:30:00,-228.47449388132543,
2022-05-24 15:00:00,-220.40883663784814,
2022-05-24 15:30:30,-220.40883663784814,
2022-05-24 23:59:59,-209.212264169773,c
2022-05-25 00:00:00,-219.79125005727064,
2022-05-25 10:00:00,-193.4007810163646,
2022-05-25 10:30:00,-156.98110781307048,
2022-05-25 12:00:00,-142.84814614152413,
2022-05-25 13:30:00,-154.48615078792386,
2022-05-25 15:00:00,-109.00072696966708,
2022-05-25 15:30:30,-109.00072696966708,
2022-05-25 23:59:59,-120.92411824823853,c
2022-05-26 00:00:00,-112.08682559502893,
2022-05-26 10:00:00,-38.63737754715794,
2022-05-26 10:30:00,-4.186380235368915,
2022-05-26 12:00:00,9.83697221464945,
2022-05-26 13:30:00,40.29388628510799,
2022-05-26 15:00:00,19.938697006156758,
2022-05-26 15:30:30,19.938697006156758,
2022-05-26 23:59:59,16.344307984747957,c
2022-05-27 00:00:00,41.27656246394963,
2022-05-27 10:00:00,28.670173593792697,
2022-05-27 10:30:00,16.00353404788052,
2022-05-27 12:00:00,49.15709472507649,
2022-05-27 13:30:00,43.09807028800117,
2022-05-27 15:00:00,63.59009429443154,
2022-05-27 15:30:30,63.59009429443154,
2022-05-27 23:59:59,67.78560808566681,w
2022-05-30 00:00:00,67.78560808566681,
2022-05-30 10:00:00,67.78560808566681,
2022-05-30 10:30:00,67.78560808566681,
