date,EU_FTSEUK_STAY_2022_Q3,meta
2022-08-19 11:00:00,-61.82161549453515,
2022-08-19 23:59:59,-54.93813145728704,w
2022-08-22 00:00:00,-58.26832047780883,
2022-08-22 03:30:00,-52.896518339810925,
2022-08-22 04:00:00,-58.68376916528294,
2022-08-22 06:00:00,-52.14751028179505,
2022-08-22 08:00:00,-55.884506611087886,
2022-08-22 10:30:00,-33.63968209297239,
2022-08-22 11:00:00,-34.307474675174575,
2022-08-22 23:59:59,-34.763529425989034,c
2022-08-23 00:00:00,-28.37479495200411,
2022-08-23 03:30:00,-31.088038962258864,
2022-08-23 04:00:00,-37.98618731960363,
2022-08-23 06:00:00,-43.20529205697051,
2022-08-23 08:00:00,-52.423822339668874,
2022-08-23 10:30:00,-49.29086965948295,
2022-08-23 11:00:00,-52.18435387816156,
2022-08-23 23:59:59,-51.65619677840776,c
2022-08-24 00:00:00,-35.91023080294353,
2022-08-24 03:30:00,-36.480578613605914,
2022-08-24 04:00:00,-25.755740277130016,
2022-08-24 06:00:00,-33.55936794115105,
2022-08-24 08:00:00,-49.593072201108,
2022-08-24 10:30:00,-51.39080209157049,
2022-08-24 11:00:00,-48.58442809810762,
2022-08-24 23:59:59,-43.07187096989614,c
2022-08-25 00:00:00,-62.76109597913026,
2022-08-25 03:30:00,-63.85427315885258,
2022-08-25 04:00:00,-71.92528165642307,
2022-08-25 06:00:00,-81.66370380461316,
2022-08-25 08:00:00,-82.55731855777117,
2022-08-25 10:30:00,-78.00380210787074,
2022-08-25 11:00:00,-76.90586946619689,
2022-08-25 23:59:59,-73.43656038785687,c
2022-08-26 00:00:00,-67.76794074274427,
2022-08-26 03:30:00,-75.5860364676721,
2022-08-26 04:00:00,-89.03609164384633,
2022-08-26 06:00:00,-82.94187931716883,
2022-08-26 08:00:00,-79.95187193534429,
2022-08-26 10:30:00,-78.86597010655026,
2022-08-26 11:00:00,-70.85832367920463,
2022-08-26 23:59:59,-70.57437462393386,w
2022-08-29 00:00:00,-68.9393738549714,
2022-08-29 03:30:00,-71.9941017101001,
2022-08-29 04:00:00,-70.59994487841311,
2022-08-29 06:00:00,-68.58228365799236,
2022-08-29 08:00:00,-69.2533826914138,
2022-08-29 10:30:00,-64.69640882763045,
2022-08-29 11:00:00,-64.4290489879132,
2022-08-29 23:59:59,-64.52881823207606,c
2022-08-30 00:00:00,-51.65900857718768,
2022-08-30 03:30:00,-76.33085908515059,
2022-08-30 04:00:00,-67.59143528144419,
2022-08-30 06:00:00,-58.21579536620014,
2022-08-30 08:00:00,-50.98943513120139,
2022-08-30 10:30:00,-54.547447488191565,
2022-08-30 11:00:00,-50.756710099490846,
2022-08-30 23:59:59,-50.28860190974905,c
2022-08-31 00:00:00,-51.4624575788326,
2022-08-31 03:30:00,-39.116036919696356,
2022-08-31 04:00:00,-41.860047514538806,
2022-08-31 06:00:00,-1.5285699811784283,
2022-08-31 08:00:00,14.601934023193301,
2022-08-31 10:30:00,2.8562864727096127,
2022-08-31 11:00:00,2.4720281941224727,
2022-08-31 23:59:59,0.0,a
2022-09-01 00:00:00,-68.11485827873017,
2022-09-01 03:30:00,-66.29712130361376,
2022-09-01 04:00:00,-66.03240302026937,
2022-09-01 06:00:00,-66.54468224330488,
2022-09-01 08:00:00,-57.51688894217031,
2022-09-01 10:30:00,-62.03296536872554,
2022-09-01 11:00:00,-61.58313689829809,
2022-09-01 23:59:59,-61.31282382861657,c
2022-09-02 00:00:00,-42.98259195321049,
2022-09-02 03:30:00,-54.67822750825317,
2022-09-02 04:00:00,-51.94461403517862,
2022-09-02 06:00:00,-51.513075970533876,
2022-09-02 08:00:00,-41.27157664779958,
2022-09-02 10:30:00,-53.026138067452194,
2022-09-02 11:00:00,-58.21356239053138,
2022-09-02 23:59:59,-50.91640134237602,w
2022-09-05 00:00:00,-58.81191354940371,
2022-09-05 03:30:00,-53.235882605692396,
2022-09-05 04:00:00,-48.42504017860965,
2022-09-05 06:00:00,-38.368772174433616,
2022-09-05 08:00:00,-35.073055529678854,
2022-09-05 10:30:00,-56.97306339552,
2022-09-05 11:00:00,-56.54415100586904,
2022-09-05 23:59:59,-55.29747522542716,c
2022-09-06 00:00:00,-56.81323022712556,
2022-09-06 03:30:00,-44.90714218758471,
2022-09-06 04:00:00,-43.94607623064722,
2022-09-06 06:00:00,-21.65835484389912,
2022-09-06 08:00:00,-31.261083587210166,
2022-09-06 10:30:00,-13.823968025027838,
2022-09-06 11:00:00,-26.492816247845894,
2022-09-06 23:59:59,-21.612001571831144,c
2022-09-07 00:00:00,3.41032731672108,
2022-09-07 03:30:00,29.92896677775272,
2022-09-07 04:00:00,17.45378279909002,
2022-09-07 06:00:00,19.294775136536572,
2022-09-07 08:00:00,20.353106988784518,
2022-09-07 10:30:00,31.51253686321465,
2022-09-07 11:00:00,31.418819132526732,
2022-09-07 23:59:59,39.03693705019357,c
2022-09-08 00:00:00,39.48403162979019,
2022-09-08 03:30:00,42.572697587747506,
2022-09-08 04:00:00,56.10869292858666,
2022-09-08 06:00:00,64.27934153695195,
2022-09-08 08:00:00,50.12144492675261,
2022-09-08 10:30:00,51.10459961720651,
2022-09-08 11:00:00,45.68806752487766,
2022-09-08 23:59:59,55.57797810051741,c
2022-09-09 00:00:00,75.23679389831732,
2022-09-09 03:30:00,73.0818965551403,
2022-09-09 04:00:00,69.68962827570215,
2022-09-09 06:00:00,80.39795211520969,
2022-09-09 08:00:00,77.35327243147762,
2022-09-09 10:30:00,82.39824439807083,
2022-09-09 11:00:00,80.96240705146533,
2022-09-09 23:59:59,78.72807861317636,w
2022-09-12 00:00:00,84.15220940578037,
2022-09-12 03:30:00,84.4806162030842,
2022-09-12 04:00:00,89.81798583882795,
2022-09-12 06:00:00,82.76417091654636,
2022-09-12 08:00:00,93.06099328978894,
2022-09-12 10:30:00,82.12330150283377,
2022-09-12 11:00:00,80.56851572506653,
2022-09-12 23:59:59,80.26872468063833,c
2022-09-13 00:00:00,90.12958122185057,
2022-09-13 03:30:00,105.14967741973084,
2022-09-13 04:00:00,105.94016658029426,
2022-09-13 06:00:00,95.87986223549983,
2022-09-13 08:00:00,108.45602781173227,
2022-09-13 10:30:00,96.53977792906396,
2022-09-13 11:00:00,96.72593329145471,
2022-09-13 23:59:59,96.95667949140119,c
2022-09-14 00:00:00,106.74629646211,
2022-09-14 03:30:00,108.95944730151295,
2022-09-14 04:00:00,100.39266454770501,
2022-09-14 06:00:00,82.69014857407203,
2022-09-14 08:00:00,95.09498472042976,
2022-09-14 10:30:00,75.91493845201147,
2022-09-14 11:00:00,75.55744305067233,
2022-09-14 23:59:59,75.26029335357887,c
2022-09-15 00:00:00,76.27222899892533,
2022-09-15 03:30:00,78.76590388747337,
2022-09-15 04:00:00,75.90213299466896,
2022-09-15 06:00:00,81.09181853298116,
2022-09-15 08:00:00,62.19187723310564,
2022-09-15 10:30:00,82.06545104807017,
2022-09-15 11:00:00,75.03180878306631,
2022-09-15 23:59:59,79.47383247842193,c
2022-09-16 00:00:00,44.395008519478175,
2022-09-16 03:30:00,14.187749441262113,
2022-09-16 04:00:00,10.546393182561587,
2022-09-16 06:00:00,8.11458472443649,
2022-09-16 08:00:00,29.397480360795104,
2022-09-16 10:30:00,54.07722471202386,
2022-09-16 11:00:00,51.85849761728855,
2022-09-16 23:59:59,54.17768052211555,e
2022-09-19 00:00:00,52.05864396061918,
2022-09-19 03:30:00,46.06999260178385,
2022-09-19 04:00:00,47.77038326223873,
2022-09-19 06:00:00,45.27661574190298,
2022-09-19 08:00:00,46.17500150388831,
2022-09-19 10:30:00,55.32941178192604,
2022-09-19 11:00:00,55.0320445535022,
2022-09-19 23:59:59,54.86963073797858,c
2022-09-20 00:00:00,42.9761923657903,
2022-09-20 03:30:00,25.67749321037367,
2022-09-20 04:00:00,22.465207601945423,
2022-09-20 06:00:00,24.146711528362637,
2022-09-20 08:00:00,28.080621228223986,
2022-09-20 10:30:00,42.8677076015731,
2022-09-20 11:00:00,39.133576309300764,
2022-09-20 23:59:59,47.067529699755916,c
2022-09-21 00:00:00,26.387092880566904,
2022-09-21 03:30:00,22.0771811336758,
2022-09-21 04:00:00,12.513571427958581,
2022-09-21 06:00:00,19.723549567356436,
2022-09-21 08:00:00,18.70082152924413,
2022-09-21 10:30:00,26.31399820675457,
2022-09-21 11:00:00,28.236465353168537,
2022-09-21 23:59:59,25.8073532374723,c
2022-09-22 00:00:00,22.11228595099095,
2022-09-22 03:30:00,10.06050297349573,
2022-09-22 04:00:00,-1.2424967441305128,
2022-09-22 06:00:00,22.302742165284087,
2022-09-22 08:00:00,26.008423567825893,
2022-09-22 10:30:00,6.617137683276901,
2022-09-22 11:00:00,1.1539623726624555,
2022-09-22 23:59:59,-1.2351414504456315,c
2022-09-23 00:00:00,4.5789118581572055,
2022-09-23 03:30:00,2.54338148027211,
2022-09-23 04:00:00,-3.4034092027292004,
2022-09-23 06:00:00,-23.13853212356061,
2022-09-23 08:00:00,-12.059324835928948,
2022-09-23 10:30:00,-16.410066639826752,
2022-09-23 11:00:00,-17.03419308256744,
2022-09-23 23:59:59,-19.205308039536888,w
2022-09-26 00:00:00,-16.54980363305502,
2022-09-26 03:30:00,3.4685803540226345,
2022-09-26 04:00:00,-7.124367832503907,
2022-09-26 06:00:00,6.146216747300819,
2022-09-26 08:00:00,35.61897588944866,
2022-09-26 10:30:00,39.83097859327338,
2022-09-26 11:00:00,42.258551507191676,
2022-09-26 23:59:59,46.085674498699944,c
2022-09-27 00:00:00,65.38462109368524,
2022-09-27 03:30:00,37.385153680029525,
2022-09-27 04:00:00,36.58574078934839,
2022-09-27 06:00:00,48.5466252627213,
2022-09-27 08:00:00,36.58827560151125,
2022-09-27 10:30:00,19.76383087049075,
2022-09-27 11:00:00,27.835779098824293,
2022-09-27 23:59:59,26.44101904523118,c
2022-09-28 00:00:00,10.01674652834506,
2022-09-28 03:30:00,21.29576067235778,
2022-09-28 04:00:00,20.817401400347045,
2022-09-28 06:00:00,2.694200879270845,
2022-09-28 08:00:00,-13.68629621491148,
2022-09-28 10:30:00,-4.23329615335944,
2022-09-28 11:00:00,-12.904042637170065,
2022-09-28 23:59:59,-5.090010687255344,c
2022-09-29 00:00:00,-0.6672828047648522,
2022-09-29 03:30:00,9.687181093808967,
2022-09-29 04:00:00,22.29131666571186,
2022-09-29 06:00:00,23.70099284143305,
2022-09-29 08:00:00,46.493961168384836,
2022-09-29 10:30:00,52.64628028275143,
2022-09-29 11:00:00,51.11066956391326,
2022-09-29 23:59:59,61.70547629324502,c
2022-09-30 00:00:00,63.53228851083966,
2022-09-30 03:30:00,21.979180628497552,
2022-09-30 04:00:00,23.70236379611456,
2022-09-30 06:00:00,22.787965934129744,
2022-09-30 08:00:00,28.91258646356459,
2022-09-30 10:30:00,20.402688639302497,
2022-09-30 11:00:00,28.19868341802879,
2022-09-30 23:59:59,26.553130215951086,w
