date,XIND_2022_Q3,meta
2022-08-19 00:00:00,377.9879405859524,
2022-08-19 10:00:00,377.03835829951197,
2022-08-19 10:30:00,387.1763509228036,
2022-08-19 12:00:00,378.9377562863117,
2022-08-19 13:30:00,377.2446620113343,
2022-08-19 15:00:00,367.1084993432887,
2022-08-19 15:30:30,367.1084993432887,
2022-08-19 23:59:59,365.8876097545657,w
2022-08-22 00:00:00,369.21165145935805,
2022-08-22 10:00:00,361.00178873069433,
2022-08-22 10:30:00,360.2964643012788,
2022-08-22 12:00:00,352.74436009416576,
2022-08-22 13:30:00,343.55935170927756,
2022-08-22 15:00:00,349.1150328247852,
2022-08-22 15:30:30,349.1150328247852,
2022-08-22 23:59:59,359.5750724682667,c
2022-08-23 00:00:00,342.68812485264857,
2022-08-23 10:00:00,341.1820301998998,
2022-08-23 10:30:00,342.2592259443541,
2022-08-23 12:00:00,344.78534649413336,
2022-08-23 13:30:00,340.50273001940855,
2022-08-23 15:00:00,346.21978353602805,
2022-08-23 15:30:30,346.21978353602805,
2022-08-23 23:59:59,345.8448251716819,c
2022-08-24 00:00:00,347.625134680059,
2022-08-24 10:00:00,316.43430712437237,
2022-08-24 10:30:00,309.558759757418,
2022-08-24 12:00:00,301.2685508262004,
2022-08-24 13:30:00,295.3420277482597,
2022-08-24 15:00:00,298.14868751021027,
2022-08-24 15:30:30,298.14868751021027,
2022-08-24 23:59:59,288.6265784417322,c
2022-08-25 00:00:00,275.71414278894525,
2022-08-25 10:00:00,252.08838083080138,
2022-08-25 10:30:00,254.78055382960395,
2022-08-25 12:00:00,270.03044968948683,
2022-08-25 13:30:00,251.05692625903146,
2022-08-25 15:00:00,253.19484271410334,
2022-08-25 15:30:30,253.19484271410334,
2022-08-25 23:59:59,254.86454191639672,c
2022-08-26 00:00:00,243.99220918410714,
2022-08-26 10:00:00,214.66381023039253,
2022-08-26 10:30:00,210.9686980872824,
2022-08-26 12:00:00,197.67231863188988,
2022-08-26 13:30:00,186.46550902116826,
2022-08-26 15:00:00,193.9446963351023,
2022-08-26 15:30:30,193.9446963351023,
2022-08-26 23:59:59,185.38858549723486,w
2022-08-29 00:00:00,186.38842726205414,
2022-08-29 10:00:00,160.84382191342414,
2022-08-29 10:30:00,142.88279770344508,
2022-08-29 12:00:00,144.37443156422816,
2022-08-29 13:30:00,143.06945119125183,
2022-08-29 15:00:00,141.39123660134047,
2022-08-29 15:30:30,141.39123660134047,
2022-08-29 23:59:59,146.8229034158401,c
2022-08-30 00:00:00,143.80220246049427,
2022-08-30 10:00:00,120.06182363474161,
2022-08-30 10:30:00,136.37180996161456,
2022-08-30 12:00:00,165.2117149074171,
2022-08-30 13:30:00,164.12118134389195,
2022-08-30 15:00:00,167.86931188575832,
2022-08-30 15:30:30,167.86931188575832,
2022-08-30 23:59:59,161.62345786749893,c
2022-08-31 00:00:00,158.9477805193126,
2022-08-31 10:00:00,169.29684316965208,
2022-08-31 10:30:00,172.28247143960783,
2022-08-31 12:00:00,158.33428997700221,
2022-08-31 13:30:00,145.54078263641955,
2022-08-31 15:00:00,144.98674475436454,
2022-08-31 15:30:30,144.98674475436454,s
2022-08-31 23:59:59,153.63967360949547,c
2022-09-01 00:00:00,135.64171789821796,
2022-09-01 10:00:00,92.26986244842251,
2022-09-01 10:30:00,81.12409457644654,
2022-09-01 12:00:00,99.72939456150385,
2022-09-01 13:30:00,96.4900986371145,
2022-09-01 15:00:00,90.57839315467888,
2022-09-01 15:30:30,90.57839315467888,
2022-09-01 23:59:59,100.0112950473322,c
2022-09-02 00:00:00,99.40419277072087,
2022-09-02 10:00:00,121.26219823640534,
2022-09-02 10:30:00,115.45380446613362,
2022-09-02 12:00:00,98.38879238028903,
2022-09-02 13:30:00,104.70083843592025,
2022-09-02 15:00:00,96.56130133993085,
2022-09-02 15:30:30,96.56130133993085,
2022-09-02 23:59:59,102.137751636448,w
2022-09-05 00:00:00,102.137751636448,
2022-09-05 10:00:00,102.137751636448,
2022-09-05 10:30:00,102.137751636448,
2022-09-05 12:00:00,102.137751636448,
2022-09-05 13:30:00,102.137751636448,
2022-09-05 15:00:00,102.137751636448,
2022-09-05 15:30:30,102.137751636448,
2022-09-05 23:59:59,102.137751636448,c
2022-09-06 00:00:00,93.34811596266016,
2022-09-06 10:00:00,117.3080499190225,
2022-09-06 10:30:00,109.54063840068147,
2022-09-06 12:00:00,81.64386395814225,
2022-09-06 13:30:00,66.83384815243262,
2022-09-06 15:00:00,57.40335797537159,
2022-09-06 15:30:30,57.40335797537159,
2022-09-06 23:59:59,45.41645926310282,c
2022-09-07 00:00:00,41.79633640086182,
2022-09-07 10:00:00,24.868651781795222,
2022-09-07 10:30:00,19.274666023042144,
2022-09-07 12:00:00,8.701945643889445,
2022-09-07 13:30:00,-17.3584005437336,
2022-09-07 15:00:00,-19.394564719067375,
2022-09-07 15:30:30,-19.394564719067375,
2022-09-07 23:59:59,-26.512487214201826,c
2022-09-08 00:00:00,-7.19557230188088,
2022-09-08 10:00:00,-30.364133910808203,
2022-09-08 10:30:00,-23.225118645841036,
2022-09-08 12:00:00,-19.065418937843802,
2022-09-08 13:30:00,-18.534293709290132,
2022-09-08 15:00:00,-14.690298524187249,
2022-09-08 15:30:30,-14.690298524187249,
2022-09-08 23:59:59,-18.448660156920027,c
