date,MSCI_CAD_2021_Q4,meta
2021-10-07 00:00:00,315.7842447761327,
2021-10-07 10:00:00,306.04405013913913,
2021-10-07 10:30:00,307.46898835612876,
2021-10-07 12:00:00,305.4840236710247,
2021-10-07 13:30:00,305.15144849283445,
2021-10-07 15:00:00,298.01524090311034,
2021-10-07 15:30:30,298.01524090311034,
2021-10-07 23:59:59,317.6959975494301,c
2021-10-08 00:00:00,298.51391113237037,
2021-10-08 10:00:00,326.1577661342436,
2021-10-08 10:30:00,325.9483570450773,
2021-10-08 12:00:00,315.3620876498113,
2021-10-08 13:30:00,293.5329096734995,
2021-10-08 15:00:00,295.16473410091214,
2021-10-08 15:30:30,295.16473410091214,
2021-10-08 23:59:59,320.80103504665794,w
2021-10-11 00:00:00,320.80103504665794,
2021-10-11 10:00:00,320.80103504665794,
2021-10-11 10:30:00,320.80103504665794,
2021-10-11 12:00:00,320.80103504665794,
2021-10-11 13:30:00,320.80103504665794,
2021-10-11 15:00:00,320.80103504665794,
2021-10-11 15:30:30,320.80103504665794,
2021-10-11 23:59:59,320.80103504665794,c
2021-10-12 00:00:00,302.0892463429733,
2021-10-12 10:00:00,271.40600180800084,
2021-10-12 10:30:00,259.62359537435884,
2021-10-12 12:00:00,281.81515496375766,
2021-10-12 13:30:00,268.97126943651256,
2021-10-12 15:00:00,282.942148579795,
2021-10-12 15:30:30,282.942148579795,
2021-10-12 23:59:59,277.3928509110866,c
2021-10-13 00:00:00,268.07754228804765,
2021-10-13 10:00:00,226.30089536953267,
2021-10-13 10:30:00,194.17807672802468,
2021-10-13 12:00:00,190.0959483988841,
2021-10-13 13:30:00,191.56072778672586,
2021-10-13 15:00:00,195.99515676051698,
2021-10-13 15:30:30,195.99515676051698,
2021-10-13 23:59:59,187.76411370521424,c
2021-10-14 00:00:00,195.77442282093477,
2021-10-14 10:00:00,193.31815617909973,
2021-10-14 10:30:00,198.39687757655304,
2021-10-14 12:00:00,201.73655260154914,
2021-10-14 13:30:00,214.94393701408507,
2021-10-14 15:00:00,221.1305648866615,
2021-10-14 15:30:30,221.1305648866615,
2021-10-14 23:59:59,228.9627636274614,c
2021-10-15 00:00:00,266.0581333624441,
2021-10-15 10:00:00,213.48496787851866,
2021-10-15 10:30:00,218.6550043347625,
2021-10-15 12:00:00,227.5442246416631,
2021-10-15 13:30:00,222.29763575611793,
2021-10-15 15:00:00,225.38318020573598,
2021-10-15 15:30:30,225.38318020573598,
2021-10-15 23:59:59,229.0737408926683,w
2021-10-18 00:00:00,241.54549272769526,
2021-10-18 10:00:00,245.23306257082294,
2021-10-18 10:30:00,231.86377572920026,
2021-10-18 12:00:00,209.05345736147763,
2021-10-18 13:30:00,200.21005622163995,
2021-10-18 15:00:00,195.0071963732841,
2021-10-18 15:30:30,195.0071963732841,s
2021-10-18 23:59:59,212.0245484762072,c
2021-10-19 00:00:00,182.95370589799398,
2021-10-19 10:00:00,176.03778198022547,
2021-10-19 10:30:00,190.73930276653095,
2021-10-19 12:00:00,212.83086232405606,
2021-10-19 13:30:00,206.88010598467434,
2021-10-19 15:00:00,196.60282307422244,
2021-10-19 15:30:30,196.60282307422244,
2021-10-19 23:59:59,186.74561379931828,c
2021-10-20 00:00:00,161.5586249914316,
2021-10-20 10:00:00,178.1665406364288,
2021-10-20 10:30:00,177.0725153270365,
2021-10-20 12:00:00,161.36377980705328,
2021-10-20 13:30:00,172.54377146502446,
2021-10-20 15:00:00,177.58485174178298,
2021-10-20 15:30:30,177.58485174178298,
2021-10-20 23:59:59,179.11427378065667,c
2021-10-21 00:00:00,197.99841626199554,
2021-10-21 10:00:00,181.3727226877474,
2021-10-21 10:30:00,191.00049053860164,
2021-10-21 12:00:00,172.99448022232139,
2021-10-21 13:30:00,181.34940915597406,
2021-10-21 15:00:00,171.94736143048635,
2021-10-21 15:30:30,171.94736143048635,
2021-10-21 23:59:59,173.73658091434936,c
2021-10-22 00:00:00,160.22311863535668,
2021-10-22 10:00:00,138.11378672846524,
2021-10-22 10:30:00,128.77496027162948,
2021-10-22 12:00:00,168.7092196386119,
2021-10-22 13:30:00,163.15293773301522,
2021-10-22 15:00:00,166.1015948308937,
2021-10-22 15:30:30,166.1015948308937,
2021-10-22 23:59:59,185.89032468506912,w
2021-10-25 00:00:00,162.531151769745,
2021-10-25 10:00:00,185.44147101118506,
2021-10-25 10:30:00,172.89616894747496,
2021-10-25 12:00:00,175.6861884258081,
2021-10-25 13:30:00,157.9034985588455,
2021-10-25 15:00:00,146.86017938921236,
2021-10-25 15:30:30,146.86017938921236,
2021-10-25 23:59:59,163.1795079457704,c
2021-10-26 00:00:00,178.79887445335982,
2021-10-26 10:00:00,169.38543172248978,
2021-10-26 10:30:00,173.84520849943033,
2021-10-26 12:00:00,172.23160434290327,
2021-10-26 13:30:00,148.26447225127595,
2021-10-26 15:00:00,152.83651956208166,
2021-10-26 15:30:30,152.83651956208166,
2021-10-26 23:59:59,144.07508845559624,c
2021-10-27 00:00:00,144.2462400171019,
2021-10-27 10:00:00,161.7093850175237,
2021-10-27 10:30:00,186.68560538685608,
2021-10-27 12:00:00,189.2865720204482,
2021-10-27 13:30:00,176.15365597945663,
2021-10-27 15:00:00,182.2871524892209,
2021-10-27 15:30:30,182.2871524892209,
2021-10-27 23:59:59,193.19942848905168,c
2021-10-28 00:00:00,163.04007112113078,
2021-10-28 10:00:00,168.51817532977367,
2021-10-28 10:30:00,180.17620476068652,
2021-10-28 12:00:00,181.64598184601437,
2021-10-28 13:30:00,189.19487517751094,
2021-10-28 15:00:00,200.3253338771621,
2021-10-28 15:30:30,200.3253338771621,
2021-10-28 23:59:59,207.26986228483804,c
2021-10-29 00:00:00,207.26986228483804,
2021-10-29 10:00:00,185.9719112254624,
2021-10-29 10:30:00,167.8054521384123,
2021-10-29 12:00:00,147.08197176960692,
2021-10-29 13:30:00,197.4231920005758,
2021-10-29 15:00:00,215.32636136270014,
2021-10-29 15:30:30,215.32636136270014,
2021-10-29 23:59:59,229.4968415284157,w
2021-11-01 00:00:00,241.4474311632515,
2021-11-01 10:00:00,214.67521341345355,
2021-11-01 10:30:00,197.57536994070387,
2021-11-01 12:00:00,203.35084583513577,
2021-11-01 13:30:00,190.19973330154113,
2021-11-01 15:00:00,184.09599772314868,
2021-11-01 15:30:30,184.09599772314868,
2021-11-01 23:59:59,180.13628485786643,c
2021-11-02 00:00:00,178.57172474381542,
2021-11-02 10:00:00,199.50117218435753,
2021-11-02 10:30:00,190.58754558938796,
2021-11-02 12:00:00,202.80753504341436,
2021-11-02 13:30:00,210.46260000343392,
2021-11-02 15:00:00,198.1679119652539,
2021-11-02 15:30:30,198.1679119652539,
2021-11-02 23:59:59,183.55061512176502,c
2021-11-03 00:00:00,194.4798514907464,
2021-11-03 10:00:00,217.86135158919154,
2021-11-03 10:30:00,223.72890925893938,
2021-11-03 12:00:00,187.18929309881383,
2021-11-03 13:30:00,202.95835896144905,
2021-11-03 15:00:00,194.6494508607393,
2021-11-03 15:30:30,194.6494508607393,
2021-11-03 23:59:59,213.7763357752629,c
2021-11-04 00:00:00,201.91063583068154,
2021-11-04 10:00:00,187.84362134328006,
2021-11-04 10:30:00,184.5500053783481,
2021-11-04 12:00:00,229.09305910496715,
2021-11-04 13:30:00,231.28067657656158,
2021-11-04 15:00:00,240.14872888459746,
2021-11-04 15:30:30,240.14872888459746,
2021-11-04 23:59:59,231.4304716128301,c
2021-11-05 00:00:00,220.34971836824047,
2021-11-05 10:00:00,188.62407880218512,
2021-11-05 10:30:00,190.23317252526255,
2021-11-05 12:00:00,202.36555344665783,
2021-11-05 13:30:00,207.4252578265636,
2021-11-05 15:00:00,212.6221136283994,
2021-11-05 15:30:30,212.6221136283994,
2021-11-05 23:59:59,200.47627463519757,w
2021-11-08 00:00:00,189.32450597318592,
2021-11-08 10:00:00,212.51297611058823,
2021-11-08 10:30:00,220.19143837673857,
2021-11-08 12:00:00,212.08496370334484,
2021-11-08 13:30:00,226.35484023202775,
2021-11-08 15:00:00,244.96479384825295,
2021-11-08 15:30:30,244.96479384825295,
2021-11-08 23:59:59,251.68689345291415,c
2021-11-09 00:00:00,256.133120644747,
2021-11-09 10:00:00,210.22599132023316,
2021-11-09 10:30:00,225.4571778091685,
2021-11-09 12:00:00,212.15215805406888,
2021-11-09 13:30:00,179.90099419431942,
2021-11-09 15:00:00,166.57584298262162,
2021-11-09 15:30:30,166.57584298262162,
2021-11-09 23:59:59,173.27185290132064,c
2021-11-10 00:00:00,120.71851118931443,
2021-11-10 10:00:00,85.24902407363408,
2021-11-10 10:30:00,46.253758900242985,
2021-11-10 12:00:00,83.82447111137736,
2021-11-10 13:30:00,87.09553597220383,
2021-11-10 15:00:00,89.30936329832156,
2021-11-10 15:30:30,89.30936329832156,
2021-11-10 23:59:59,94.61389865886042,c
2021-11-11 00:00:00,68.86304481338641,
2021-11-11 10:00:00,67.04273379898052,
2021-11-11 10:30:00,31.32639542136758,
2021-11-11 12:00:00,26.47865375023889,
2021-11-11 13:30:00,9.531217440106104,
2021-11-11 15:00:00,2.936813703980647,
2021-11-11 15:30:30,2.936813703980647,
2021-11-11 23:59:59,0.0,a
2021-11-12 00:00:00,35.73880539940848,
2021-11-12 10:00:00,43.66718236861681,
2021-11-12 10:30:00,19.292608295748323,
2021-11-12 12:00:00,30.34016084740341,
2021-11-12 13:30:00,45.976844520787324,
2021-11-12 15:00:00,54.08767214333142,
2021-11-12 15:30:30,54.08767214333142,
2021-11-12 23:59:59,57.817200020465805,w
2021-11-15 00:00:00,46.95151191573149,
2021-11-15 10:00:00,32.69057344280185,
2021-11-15 10:30:00,26.457723957824555,
2021-11-15 12:00:00,22.021389930027112,
2021-11-15 13:30:00,12.200381910923056,
2021-11-15 15:00:00,25.744178979657818,
2021-11-15 15:30:30,25.744178979657818,
2021-11-15 23:59:59,36.11379687530939,c
2021-11-16 00:00:00,24.585294460480043,
2021-11-16 10:00:00,7.690084288037156,
2021-11-16 10:30:00,25.77691788411812,
2021-11-16 12:00:00,40.98566827498598,
2021-11-16 13:30:00,37.314337654889016,
2021-11-16 15:00:00,32.370859112963785,
2021-11-16 15:30:30,32.370859112963785,
2021-11-16 23:59:59,35.571974726243866,c
0,35.571974726243866,
0,35.571974726243866,
0,35.571974726243866,
0,35.571974726243866,
0,35.571974726243866,
0,35.571974726243866,
0,35.571974726243866,
0,35.571974726243866,
0,35.571974726243866,
0,35.571974726243866,
0,35.571974726243866,
0,35.571974726243866,
0,35.571974726243866,
0,35.571974726243866,
0,35.571974726243866,
0,35.571974726243866,
0,35.571974726243866,
0,35.571974726243866,
0,35.571974726243866,
0,35.571974726243866,
0,35.571974726243866,
0,35.571974726243866,
0,35.571974726243866,
0,35.571974726243866,
2021-11-17 00:00:00,8.45209230019691,
2021-11-17 10:00:00,-0.12902646958929154,
2021-11-17 10:30:00,12.673932447169477,
2021-11-17 12:00:00,-5.253264040331516,
2021-11-17 13:30:00,-17.256678291419064,
2021-11-17 15:00:00,-10.54173144679126,
2021-11-17 15:30:30,-10.54173144679126,
2021-11-17 23:59:59,-42.43658649272447,c
2021-11-18 00:00:00,-35.819254371834745,
2021-11-18 10:00:00,-44.512729365686994,
2021-11-18 10:30:00,-35.81517665121791,
2021-11-18 12:00:00,-29.976314681601423,
2021-11-18 13:30:00,-22.67843380723582,
2021-11-18 15:00:00,-40.991372474668026,
2021-11-18 15:30:30,-40.991372474668026,
2021-11-18 23:59:59,-47.45399557704721,c
2021-11-19 00:00:00,-30.584530565610265,
2021-11-19 10:00:00,-52.902158686215046,
2021-11-19 10:30:00,-48.19275049487186,
2021-11-19 12:00:00,-33.809568739065355,
2021-11-19 13:30:00,2.6058488445680155,
2021-11-19 15:00:00,7.921539081374931,
2021-11-19 15:30:30,7.921539081374931,
2021-11-19 23:59:59,-3.0139980789613787,w
2021-11-22 00:00:00,23.885038835823195,
2021-11-22 10:00:00,29.260419354518206,
