date,INTEL_STY_2021_Q2,meta
2021-05-13 00:00:00,44.1032646119796,
2021-05-13 10:00:00,61.90405940998236,
2021-05-13 10:30:00,63.13621294101933,
2021-05-13 12:00:00,59.20015324278362,
2021-05-13 13:30:00,53.491225648128584,
2021-05-13 15:00:00,52.117581581970846,
2021-05-13 15:30:30,52.117581581970846,u
2021-05-13 23:59:59,53.967758443086765,c
2021-05-14 00:00:00,47.96417100361155,
2021-05-14 10:00:00,47.1620612809625,
2021-05-14 10:30:00,42.42976491163195,
2021-05-14 12:00:00,37.947279756826475,
2021-05-14 13:30:00,39.471571738701044,
2021-05-14 15:00:00,27.436594906325283,
2021-05-14 15:30:30,27.436594906325283,
2021-05-14 23:59:59,32.20845300736781,w
2021-05-17 00:00:00,33.99588003771604,
2021-05-17 10:00:00,43.58438027750746,
2021-05-17 10:30:00,49.56531877885271,
2021-05-17 12:00:00,62.326627862804735,
2021-05-17 13:30:00,64.46672419244776,
2021-05-17 15:00:00,64.09591459470496,
2021-05-17 15:30:30,64.09591459470496,
2021-05-17 23:59:59,62.96653409397967,c
2021-05-18 00:00:00,55.46328320656311,
2021-05-18 10:00:00,58.128813480649065,
2021-05-18 10:30:00,52.996026806681414,
2021-05-18 12:00:00,51.340799862411856,
2021-05-18 13:30:00,39.49256855835105,
2021-05-18 15:00:00,48.764375969467935,
2021-05-18 15:30:30,48.764375969467935,
2021-05-18 23:59:59,45.714181702181186,c
2021-05-19 00:00:00,36.21530244599159,
2021-05-19 10:00:00,11.687663291773037,
2021-05-19 10:30:00,6.796503396275016,
2021-05-19 12:00:00,15.508108174286678,
2021-05-19 13:30:00,21.080253053962373,
2021-05-19 15:00:00,-0.7011463828401281,
2021-05-19 15:30:30,-0.7011463828401281,
2021-05-19 23:59:59,3.649091247719669,c
2021-05-20 00:00:00,10.463311623062689,
2021-05-20 10:00:00,-26.849284215105058,
2021-05-20 10:30:00,-29.74865203975898,
2021-05-20 12:00:00,-28.886977199570694,
2021-05-20 13:30:00,-32.0113223811973,
2021-05-20 15:00:00,-31.872265268037175,
2021-05-20 15:30:30,-31.872265268037175,
2021-05-20 23:59:59,-24.15918420025463,c
2021-05-21 00:00:00,-22.536430594689335,
2021-05-21 10:00:00,1.4585667104815663,
2021-05-21 10:30:00,4.735154904933937,
2021-05-21 12:00:00,10.204570112556363,
2021-05-21 13:30:00,1.0420150981282363,
2021-05-21 15:00:00,6.592697596871256,
2021-05-21 15:30:30,6.592697596871256,
2021-05-21 23:59:59,2.5625136478047743,w
2021-05-24 00:00:00,-0.9348242263544977,
2021-05-24 10:00:00,-1.350360099077581,
2021-05-24 10:30:00,-1.830151502967774,
2021-05-24 12:00:00,-4.874799390718172,
2021-05-24 13:30:00,-3.792333026026601,
2021-05-24 15:00:00,-3.5146977985621954,
2021-05-24 15:30:30,-3.5146977985621954,
2021-05-24 23:59:59,3.626781268894341,c
2021-05-25 00:00:00,0.06173941177245279,
2021-05-25 10:00:00,6.271057129836326,
2021-05-25 10:30:00,2.2098834631309128,
2021-05-25 12:00:00,-3.3510631302496585,
2021-05-25 13:30:00,7.227981573636775,
2021-05-25 15:00:00,-0.204123082848783,
2021-05-25 15:30:30,-0.204123082848783,s
2021-05-25 23:59:59,-4.9668075625029,c
2021-05-26 00:00:00,-3.8560955478218135,
2021-05-26 10:00:00,-28.426327699702455,
2021-05-26 10:30:00,-16.634664241462453,
2021-05-26 12:00:00,-14.33746069935619,
2021-05-26 13:30:00,-20.65353766234653,
2021-05-26 15:00:00,-26.070268114300262,
2021-05-26 15:30:30,-26.070268114300262,
2021-05-26 23:59:59,-27.857687036414795,c
2021-05-27 00:00:00,-15.187833884800757,
2021-05-27 10:00:00,-2.1470243348527576,
2021-05-27 10:30:00,-12.863181587770594,
2021-05-27 12:00:00,-23.923984437042115,
2021-05-27 13:30:00,-26.817721980051132,
