date,PAR_MIGRATION_20220613,meta
2022-04-01 00:00:00,-101.1902552457891,
2022-04-01 10:00:00,-117.573580859976,
2022-04-01 10:30:00,-105.15238013618287,
2022-04-01 12:00:00,-84.17715131283745,
2022-04-01 13:30:00,-82.18375391041465,
2022-04-01 15:00:00,-82.0075418336896,
2022-04-01 15:30:30,-82.0075418336896,
2022-04-01 23:59:59,-85.41639992529488,w
2022-04-04 00:00:00,-93.18204814257112,
2022-04-04 10:00:00,-77.95681465232263,
2022-04-04 10:30:00,-45.75108361745279,
2022-04-04 12:00:00,-52.5762448832584,
2022-04-04 13:30:00,-46.08890676970037,
2022-04-04 15:00:00,-34.91009048035187,
2022-04-04 15:30:30,-34.91009048035187,
2022-04-04 23:59:59,-43.2970917460469,c
2022-04-05 00:00:00,-47.742954930462105,
2022-04-05 10:00:00,-65.42483396581977,
2022-04-05 10:30:00,-52.781411225354645,
2022-04-05 12:00:00,-53.30412077555445,
2022-04-05 13:30:00,-71.83310461878162,
2022-04-05 15:00:00,-55.480317999795204,
2022-04-05 15:30:30,-55.480317999795204,
2022-04-05 23:59:59,-45.55842777133924,c
2022-04-06 00:00:00,-28.2298816854274,
2022-04-06 10:00:00,-54.7302824721132,
2022-04-06 10:30:00,-65.26593948251175,
2022-04-06 12:00:00,-47.46198490894662,
2022-04-06 13:30:00,-50.42772883768268,
2022-04-06 15:00:00,-50.35982782019957,
2022-04-06 15:30:30,-50.35982782019957,
2022-04-06 23:59:59,-40.13203568573891,c
2022-04-07 00:00:00,-67.79418171482143,
2022-04-07 10:00:00,-48.782267608579815,
2022-04-07 10:30:00,-47.814115882067085,
2022-04-07 12:00:00,-49.76766145376601,
2022-04-07 13:30:00,-46.03669699210786,
2022-04-07 15:00:00,-32.419623197784574,
2022-04-07 15:30:30,-32.419623197784574,
2022-04-07 23:59:59,-26.057622844808108,c
2022-04-08 00:00:00,-54.15904490621597,
2022-04-08 10:00:00,-51.34015252786696,
2022-04-08 10:30:00,-41.17496999063303,
2022-04-08 12:00:00,-23.858866233194362,
2022-04-08 13:30:00,-16.136318581710242,
2022-04-08 15:00:00,-14.314880790803585,
2022-04-08 15:30:30,-14.314880790803585,
2022-04-08 23:59:59,-13.038142948498006,w
2022-04-11 00:00:00,-20.276771796872836,
2022-04-11 10:00:00,-11.130466247187968,
2022-04-11 10:30:00,-20.981676635774676,
2022-04-11 12:00:00,-3.4974916713515967,
2022-04-11 13:30:00,-16.0090428430795,
2022-04-11 15:00:00,-24.464138320789957,
2022-04-11 15:30:30,-24.464138320789957,
2022-04-11 23:59:59,-21.858049752457475,c
2022-04-12 00:00:00,-41.146096381229256,
2022-04-12 10:00:00,-20.201976016390773,
2022-04-12 10:30:00,-22.60553601740952,
2022-04-12 12:00:00,-11.194612630820387,
2022-04-12 13:30:00,-1.4001047160262345,
2022-04-12 15:00:00,-9.378564322744495,
2022-04-12 15:30:30,-9.378564322744495,
2022-04-12 23:59:59,-4.276112056895229,c
2022-04-13 00:00:00,-23.907468836707565,
2022-04-13 10:00:00,-14.266714869261989,
2022-04-13 10:30:00,-9.261169462675738,
2022-04-13 12:00:00,-5.690891707769197,
2022-04-13 13:30:00,-10.612006463298698,
2022-04-13 15:00:00,-21.04477507569186,
2022-04-13 15:30:30,-21.04477507569186,
2022-04-13 23:59:59,-30.185506945352913,c
2022-04-14 00:00:00,-44.68280192832168,
2022-04-14 10:00:00,-33.2004205234758,
2022-04-14 10:30:00,-11.08344804907415,
2022-04-14 12:00:00,-30.768622777836015,
2022-04-14 13:30:00,-39.61618208372997,
2022-04-14 15:00:00,-48.204469228621434,
2022-04-14 15:30:30,-48.204469228621434,
2022-04-14 23:59:59,-38.07358671696403,c
2022-04-15 00:00:00,-38.07358671696403,
2022-04-15 10:00:00,-38.07358671696403,
2022-04-15 10:30:00,-38.07358671696403,
2022-04-15 12:00:00,-38.07358671696403,
2022-04-15 13:30:00,-38.07358671696403,
2022-04-15 15:00:00,-38.07358671696403,
2022-04-15 15:30:30,-38.07358671696403,
2022-04-15 23:59:59,-38.07358671696403,w
2022-04-18 00:00:00,-52.4578009757457,
2022-04-18 10:00:00,-57.356250211756844,
2022-04-18 10:30:00,-69.12405189698273,
2022-04-18 12:00:00,-81.01863469682905,
2022-04-18 13:30:00,-92.05819300103664,
2022-04-18 15:00:00,-83.18950917386783,
2022-04-18 15:30:30,-83.18950917386783,
2022-04-18 23:59:59,-80.45083759203388,c
2022-04-19 00:00:00,-76.85729157086294,
2022-04-19 10:00:00,-67.56444004877127,
2022-04-19 10:30:00,-80.24241415244674,
2022-04-19 12:00:00,-72.837118980474,
2022-04-19 13:30:00,-84.70159694822004,
2022-04-19 15:00:00,-98.34394039421178,
2022-04-19 15:30:30,-98.34394039421178,
2022-04-19 23:59:59,-93.04962707078187,c
2022-04-20 00:00:00,-122.05406813585901,
2022-04-20 10:00:00,-164.47635087514615,
2022-04-20 10:30:00,-158.54072927942042,
2022-04-20 12:00:00,-176.67733001190712,
2022-04-20 13:30:00,-191.60628451677522,
2022-04-20 15:00:00,-189.62736802794953,
2022-04-20 15:30:30,-189.62736802794953,
2022-04-20 23:59:59,-205.31046790165615,c
2022-04-21 00:00:00,-215.25077427418117,
2022-04-21 10:00:00,-224.04924608059522,
2022-04-21 10:30:00,-235.05362288498569,
2022-04-21 12:00:00,-248.49126289750498,
2022-04-21 13:30:00,-243.41034973796948,
2022-04-21 15:00:00,-217.5279467265672,
2022-04-21 15:30:30,-217.5279467265672,
2022-04-21 23:59:59,-219.88188040895537,c
2022-04-22 00:00:00,-188.32625205020165,
2022-04-22 10:00:00,-174.2753085073243,
