date,FTSE_EM_ADR_2022_Q1,meta
2022-01-07 00:00:00,119.50191914256061,
2022-01-07 10:00:00,202.55291910223139,
2022-01-07 10:30:00,63.47907312856705,
2022-01-07 12:00:00,91.29664776938807,
2022-01-07 13:30:00,127.1226735005556,
2022-01-07 15:00:00,103.6903306595849,
2022-01-07 15:30:30,103.6903306595849,
2022-01-07 23:59:59,121.93709287652052,w
2022-01-10 00:00:00,70.87892021900211,
2022-01-10 10:00:00,-35.34541912277734,
2022-01-10 10:30:00,-58.58379239333328,
2022-01-10 12:00:00,38.56456004754932,
2022-01-10 13:30:00,35.22655783113623,
2022-01-10 15:00:00,64.21134357762833,
2022-01-10 15:30:30,64.21134357762833,
2022-01-10 23:59:59,27.45169211917994,c
2022-01-11 00:00:00,32.58092081403083,
2022-01-11 10:00:00,75.72407281476592,
2022-01-11 10:30:00,177.59351709221016,
2022-01-11 12:00:00,182.69494052927587,
2022-01-11 13:30:00,195.51524893002124,
2022-01-11 15:00:00,225.84769324751142,
2022-01-11 15:30:30,225.84769324751142,
2022-01-11 23:59:59,218.07410422067278,c
2022-01-12 00:00:00,300.2617967101661,
2022-01-12 10:00:00,193.73944992687996,
2022-01-12 10:30:00,175.88465690338091,
2022-01-12 12:00:00,79.0645524853312,
2022-01-12 13:30:00,50.62394596372371,
2022-01-12 15:00:00,-67.07695076549601,
2022-01-12 15:30:30,-67.07695076549601,
2022-01-12 23:59:59,-50.258475591746105,c
2022-01-13 00:00:00,-21.727101412968977,
2022-01-13 10:00:00,-38.06652586195594,
2022-01-13 10:30:00,-57.49097756935282,
2022-01-13 12:00:00,-67.017045480933,
2022-01-13 13:30:00,-64.42563709354283,
2022-01-13 15:00:00,-84.04215624834922,
2022-01-13 15:30:30,-84.04215624834922,
2022-01-13 23:59:59,-84.42258972980187,c
2022-01-14 00:00:00,-171.0596545752477,
2022-01-14 10:00:00,-165.14025675612163,
2022-01-14 10:30:00,-159.3794414909056,
2022-01-14 12:00:00,-200.70118368749638,
2022-01-14 13:30:00,-219.16219036083191,
2022-01-14 15:00:00,-216.52354444346395,
2022-01-14 15:30:30,-216.52354444346395,
2022-01-14 23:59:59,-186.9356850896005,w
2022-01-17 00:00:00,-186.9356850896005,
2022-01-17 10:00:00,-186.9356850896005,
2022-01-17 10:30:00,-186.9356850896005,
