date,PAR1_AD_20210518,meta
2020-12-11 00:00:00,1001.5286618024928,
2020-12-11 10:00:00,960.9859930917288,
2020-12-11 10:30:00,980.93222744406,
2020-12-11 12:00:00,963.5856394356111,
2020-12-11 13:30:00,954.0630416780645,
2020-12-11 15:00:00,967.3908039584427,
2020-12-11 15:30:30,967.3908039584427,
2020-12-11 23:59:59,937.3979048676584,w
2020-12-14 00:00:00,958.0573987287506,
2020-12-14 10:00:00,859.4417996177766,
2020-12-14 10:30:00,825.5136368387556,
2020-12-14 12:00:00,816.1767428523436,
2020-12-14 13:30:00,814.6653194402758,
2020-12-14 15:00:00,828.4291076468952,
2020-12-14 15:30:30,828.4291076468952,
2020-12-14 23:59:59,833.3198539627584,c
2020-12-15 00:00:00,739.3560685178348,
2020-12-15 10:00:00,749.420763386356,
2020-12-15 10:30:00,765.0403747377323,
2020-12-15 12:00:00,771.60677320406,
2020-12-15 13:30:00,764.7651419828218,
2020-12-15 15:00:00,763.8897753460186,
2020-12-15 15:30:30,763.8897753460186,
2020-12-15 23:59:59,777.648761562683,c
2020-12-16 00:00:00,749.336455834119,
2020-12-16 10:00:00,735.4568655287857,
2020-12-16 10:30:00,725.428643708652,
2020-12-16 12:00:00,761.8772343328818,
2020-12-16 13:30:00,748.52484549548,
2020-12-16 15:00:00,752.668092190485,
2020-12-16 15:30:30,752.668092190485,
2020-12-16 23:59:59,751.0986051518399,c
2020-12-17 00:00:00,767.9734683845096,
2020-12-17 10:00:00,770.1240502971776,
2020-12-17 10:30:00,755.5460270969862,
2020-12-17 12:00:00,753.9606203504555,
2020-12-17 13:30:00,770.175185294907,
2020-12-17 15:00:00,780.2197445267578,
2020-12-17 15:30:30,780.2197445267578,
2020-12-17 23:59:59,780.5937349592281,c
2020-12-18 00:00:00,766.5465438908178,
2020-12-18 10:00:00,819.0914969133972,
2020-12-18 10:30:00,800.8886725358005,
2020-12-18 12:00:00,781.5654948224131,
2020-12-18 13:30:00,780.0800352481291,
2020-12-18 15:00:00,769.1159517594384,
2020-12-18 15:30:30,769.1159517594384,q
2020-12-18 23:59:59,785.1217594271569,w
2020-12-21 00:00:00,800.9223320989437,
2020-12-21 10:00:00,787.0354369070081,
2020-12-21 10:30:00,802.5925540891329,
2020-12-21 12:00:00,867.1419716505001,
2020-12-21 13:30:00,907.432211102332,
2020-12-21 15:00:00,925.7370671731873,
2020-12-21 15:30:30,925.7370671731873,
2020-12-21 23:59:59,982.7672165228684,c
2020-12-22 00:00:00,1042.885627512323,
2020-12-22 10:00:00,1029.3570935650082,
2020-12-22 10:30:00,1043.3175811258448,
2020-12-22 12:00:00,995.7561896873846,
2020-12-22 13:30:00,988.2110035010586,
2020-12-22 15:00:00,1020.7691865424371,
2020-12-22 15:30:30,1020.7691865424371,
2020-12-22 23:59:59,1009.7713301148796,c
2020-12-23 00:00:00,995.2912956753472,
2020-12-23 10:00:00,910.2375859925761,
2020-12-23 10:30:00,950.5730445680889,
2020-12-23 12:00:00,949.0080490202255,
2020-12-23 13:30:00,943.0762614174504,
2020-12-23 15:00:00,954.3642169259236,
2020-12-23 15:30:30,954.3642169259236,
2020-12-23 23:59:59,926.9273441651704,c
2020-12-24 00:00:00,945.1011726884502,
2020-12-24 10:00:00,918.7427020372637,
2020-12-24 10:30:00,903.3032144111461,
2020-12-24 12:00:00,892.5624343527589,
2020-12-24 13:30:00,892.5624343527589,
