date,VYM_2022_Q1,meta
2022-01-28 00:00:00,28.541882432473017,
2022-01-28 10:00:00,4.485768051962225,
2022-01-28 10:30:00,-10.95517161304997,
2022-01-28 12:00:00,10.471191891209003,
2022-01-28 13:30:00,-0.7131483930091349,
2022-01-28 15:00:00,3.7680594617850716,
2022-01-28 15:30:30,3.7680594617850716,
2022-01-28 23:59:59,2.0845632974598516,w
2022-01-31 00:00:00,15.846687053520668,
2022-01-31 10:00:00,23.824177451533842,
2022-01-31 10:30:00,22.680553841271887,
2022-01-31 12:00:00,33.95628847728511,
2022-01-31 13:30:00,38.11439248723906,
2022-01-31 15:00:00,36.196918616959806,
2022-01-31 15:30:30,36.196918616959806,
2022-01-31 23:59:59,43.09891110943818,c
2022-02-01 00:00:00,49.694485909689945,
2022-02-01 10:00:00,38.70351321711797,
2022-02-01 10:30:00,43.727884528644154,
2022-02-01 12:00:00,51.48044488659235,
2022-02-01 13:30:00,52.38525364589992,
2022-02-01 15:00:00,47.079063743498864,
2022-02-01 15:30:30,47.079063743498864,
2022-02-01 23:59:59,57.69161736980891,c
2022-02-02 00:00:00,60.514207077413005,
2022-02-02 10:00:00,37.66688023648595,
2022-02-02 10:30:00,35.185273941328546,
2022-02-02 12:00:00,26.564196147697146,
2022-02-02 13:30:00,34.84465676707305,
2022-02-02 15:00:00,34.71123116651461,
2022-02-02 15:30:30,34.71123116651461,
2022-02-02 23:59:59,39.588080390260245,c
2022-02-03 00:00:00,12.264360585291968,
2022-02-03 10:00:00,6.833280316749267,
2022-02-03 10:30:00,11.909671463077245,
2022-02-03 12:00:00,14.724401021721746,
2022-02-03 13:30:00,13.195491334514202,
2022-02-03 15:00:00,10.213832497442581,
2022-02-03 15:30:30,10.213832497442581,
2022-02-03 23:59:59,12.834323341030483,c
2022-02-04 00:00:00,15.301871855179115,
2022-02-04 10:00:00,-6.03401543925122,
2022-02-04 10:30:00,16.970453210465337,
2022-02-04 12:00:00,4.320569576936123,
2022-02-04 13:30:00,2.2225942107749574,
2022-02-04 15:00:00,10.561898418138014,
2022-02-04 15:30:30,10.561898418138014,
2022-02-04 23:59:59,23.57964005996996,w
2022-02-07 00:00:00,19.15646560810086,
2022-02-07 10:00:00,32.93244458509537,
2022-02-07 10:30:00,18.320521375198325,
2022-02-07 12:00:00,12.941745980434234,
2022-02-07 13:30:00,15.632293535056363,
2022-02-07 15:00:00,17.24593807617606,
2022-02-07 15:30:30,17.24593807617606,
2022-02-07 23:59:59,19.161191503607142,c
2022-02-08 00:00:00,13.552473438147729,
2022-02-08 10:00:00,15.475822433572603,
2022-02-08 10:30:00,7.211959783168311,
2022-02-08 12:00:00,16.68330929749908,
2022-02-08 13:30:00,17.762256196013936,
2022-02-08 15:00:00,21.084138058535416,
2022-02-08 15:30:30,21.084138058535416,
2022-02-08 23:59:59,24.901996437595756,c
2022-02-09 00:00:00,45.06375062976474,
2022-02-09 10:00:00,48.80677964176317,
2022-02-09 10:30:00,58.97255342367788,
2022-02-09 12:00:00,58.017940193137576,
2022-02-09 13:30:00,58.94313422946777,
2022-02-09 15:00:00,58.16505312173797,
2022-02-09 15:30:30,58.16505312173797,
2022-02-09 23:59:59,58.50199848935807,c
2022-02-10 00:00:00,33.84723419819977,
2022-02-10 10:00:00,42.50728443744441,
2022-02-10 10:30:00,44.069978660951165,
2022-02-10 12:00:00,58.5835100205058,
2022-02-10 13:30:00,64.99309398443546,
2022-02-10 15:00:00,59.58773514006799,
2022-02-10 15:30:30,59.58773514006799,
2022-02-10 23:59:59,54.987495604878234,c
2022-02-11 00:00:00,52.61917018543346,
2022-02-11 10:00:00,43.91944980862405,
2022-02-11 10:30:00,51.1617001345756,
2022-02-11 12:00:00,46.98478041338541,
2022-02-11 13:30:00,34.87643970701316,
2022-02-11 15:00:00,25.313275681979235,
2022-02-11 15:30:30,25.313275681979235,
2022-02-11 23:59:59,22.406508811853143,w
2022-02-14 00:00:00,33.54720631657375,
2022-02-14 10:00:00,39.9467441771842,
2022-02-14 10:30:00,34.385445507514476,
2022-02-14 12:00:00,40.45317053190314,
2022-02-14 13:30:00,27.779732519921822,
2022-02-14 15:00:00,27.753591320568034,
2022-02-14 15:30:30,27.753591320568034,
2022-02-14 23:59:59,19.354340436341772,c
2022-02-15 00:00:00,18.866465200324342,
2022-02-15 10:00:00,13.973145552230733,
2022-02-15 10:30:00,14.062885412589026,
2022-02-15 12:00:00,15.849132792224054,
2022-02-15 13:30:00,15.150578348368185,
2022-02-15 15:00:00,24.627317639743353,
2022-02-15 15:30:30,24.627317639743353,
2022-02-15 23:59:59,22.84292199842588,c
2022-02-16 00:00:00,21.448311632274738,
2022-02-16 10:00:00,-9.837168922135675,
2022-02-16 10:30:00,-3.6830646312075146,
2022-02-16 12:00:00,-0.3115446219496789,
2022-02-16 13:30:00,-8.204219063175401,
2022-02-16 15:00:00,1.0218476971745645,
2022-02-16 15:30:30,1.0218476971745645,
2022-02-16 23:59:59,4.77872966022062,c
2022-02-17 00:00:00,-5.028536452836875,
2022-02-17 10:00:00,-12.274419862033824,
2022-02-17 10:30:00,-17.5746724834853,
2022-02-17 12:00:00,-14.131721448267967,
2022-02-17 13:30:00,-21.044264824568586,
2022-02-17 15:00:00,-27.82816229120226,
2022-02-17 15:30:30,-27.82816229120226,
2022-02-17 23:59:59,-25.87971460901025,c
2022-02-18 00:00:00,-29.915870154655067,
2022-02-18 10:00:00,-7.36361911085686,
2022-02-18 10:30:00,-4.436847037625341,
2022-02-18 12:00:00,-14.028926237212147,
2022-02-18 13:30:00,-10.033867074743625,
2022-02-18 15:00:00,-16.378705987563308,
2022-02-18 15:30:30,-16.378705987563308,
2022-02-18 23:59:59,-18.98021374193098,w
2022-02-21 00:00:00,-18.98021374193098,
2022-02-21 10:00:00,-18.98021374193098,
2022-02-21 10:30:00,-18.98021374193098,
2022-02-21 12:00:00,-18.98021374193098,
2022-02-21 13:30:00,-18.98021374193098,
2022-02-21 15:00:00,-18.98021374193098,
2022-02-21 15:30:30,-18.98021374193098,
2022-02-21 23:59:59,-18.98021374193098,c
2022-02-22 00:00:00,-7.95464459117585,
2022-02-22 10:00:00,11.796400958206846,
2022-02-22 10:30:00,19.9562359452446,
2022-02-22 12:00:00,15.255317252832981,
2022-02-22 13:30:00,11.436202941658053,
2022-02-22 15:00:00,17.883714312711504,
2022-02-22 15:30:30,17.883714312711504,
2022-02-22 23:59:59,11.526620162443123,c
2022-02-23 00:00:00,21.259957301494353,
2022-02-23 10:00:00,20.25065411830593,
2022-02-23 10:30:00,8.79033165764838,
2022-02-23 12:00:00,14.713873007071811,
2022-02-23 13:30:00,8.118091204971051,
2022-02-23 15:00:00,9.748098995470343,
2022-02-23 15:30:30,9.748098995470343,
2022-02-23 23:59:59,8.65524673908277,c
2022-02-24 00:00:00,2.328335956072408,
2022-02-24 10:00:00,33.69961974739596,
2022-02-24 10:30:00,39.2465728436585,
2022-02-24 12:00:00,66.04345545409853,
2022-02-24 13:30:00,68.43169096341921,
2022-02-24 15:00:00,74.580853702524,
2022-02-24 15:30:30,74.580853702524,
2022-02-24 23:59:59,72.82026176328509,c
2022-02-25 00:00:00,76.93839534973216,
2022-02-25 10:00:00,64.07389158282666,
2022-02-25 10:30:00,70.16478251539144,
2022-02-25 12:00:00,69.0787259186294,
2022-02-25 13:30:00,72.77807647492068,
2022-02-25 15:00:00,74.09764640949004,
2022-02-25 15:30:30,74.09764640949004,
2022-02-25 23:59:59,75.7393215924248,w
2022-02-28 00:00:00,80.79328239526649,
2022-02-28 10:00:00,69.40988315170938,
2022-02-28 10:30:00,57.610834701405565,
2022-02-28 12:00:00,53.53385598050511,
2022-02-28 13:30:00,53.00920804076907,
2022-02-28 15:00:00,57.19173028128154,
2022-02-28 15:30:30,57.19173028128154,
2022-02-28 23:59:59,45.720124709883464,c
2022-03-01 00:00:00,37.11298223025983,
2022-03-01 10:00:00,24.75369692384146,
2022-03-01 10:30:00,26.634088524425408,
2022-03-01 12:00:00,32.22712641290843,
2022-03-01 13:30:00,40.06779386980992,
2022-03-01 15:00:00,34.092333748737246,
2022-03-01 15:30:30,34.092333748737246,
2022-03-01 23:59:59,32.55596594685659,c
2022-03-02 00:00:00,45.23595719772942,
2022-03-02 10:00:00,59.07314110241373,
2022-03-02 10:30:00,48.57251731984968,
2022-03-02 12:00:00,57.77546804519483,
2022-03-02 13:30:00,56.70618426756619,
2022-03-02 15:00:00,58.298485008098794,
2022-03-02 15:30:30,58.298485008098794,s
2022-03-02 23:59:59,55.00713315471717,c
2022-03-03 00:00:00,65.17608334998465,
2022-03-03 10:00:00,50.935248044741854,
2022-03-03 10:30:00,48.29756980410144,
2022-03-03 12:00:00,43.37172398494204,
2022-03-03 13:30:00,41.52347541479827,
2022-03-03 15:00:00,25.429229367325377,
2022-03-03 15:30:30,25.429229367325377,
2022-03-03 23:59:59,28.366790899939758,c
2022-03-04 00:00:00,33.81134465314847,
