date,AS_FTSE_EM_MIG_2022_Q3,meta
2022-07-18 00:00:00,-323.9844510094945,
2022-07-18 01:00:00,-323.9844510094945,
2022-07-18 02:30:00,-292.3213538662458,
2022-07-18 03:00:00,-284.49261050679434,
2022-07-18 18:30:00,-284.49261050679434,
2022-07-18 20:00:00,-284.49261050679434,
2022-07-18 23:00:00,-422.07607388796714,
2022-07-18 23:59:59,-441.3390720945308,c
2022-07-19 00:00:00,-429.1301815304096,
2022-07-19 01:00:00,-429.1301815304096,
2022-07-19 02:30:00,-439.19495732663927,
2022-07-19 03:00:00,-439.19495732663927,
2022-07-19 18:30:00,-439.19495732663927,
2022-07-19 20:00:00,-439.19495732663927,
2022-07-19 23:00:00,-439.0175677664065,
2022-07-19 23:59:59,-432.41309446645937,c
2022-07-20 00:00:00,-319.3092049345305,
2022-07-20 01:00:00,-319.3092049345305,
2022-07-20 02:30:00,-316.6471812902637,
2022-07-20 03:00:00,-327.6935472291152,
2022-07-20 18:30:00,-327.6935472291152,
2022-07-20 20:00:00,-327.6935472291152,
2022-07-20 23:00:00,-186.53715967480184,
2022-07-20 23:59:59,-278.6156246737928,c
2022-07-21 00:00:00,-229.41830731968548,
2022-07-21 01:00:00,-229.41830731968548,
2022-07-21 02:30:00,-289.68918391646093,
2022-07-21 03:00:00,-395.15233957431064,
2022-07-21 18:30:00,-395.15233957431064,
2022-07-21 20:00:00,-395.15233957431064,
2022-07-21 23:00:00,-144.6978783418217,
2022-07-21 23:59:59,-161.12548914773197,c
2022-07-22 00:00:00,-357.3949055631747,
2022-07-22 01:00:00,-357.3949055631747,
2022-07-22 02:30:00,-354.6068660638821,
2022-07-22 03:00:00,-369.69235554099396,
2022-07-22 18:30:00,-369.69235554099396,
2022-07-22 20:00:00,-369.69235554099396,
2022-07-22 23:00:00,-369.69235554099396,
2022-07-22 23:59:59,-375.19026287378983,w
2022-07-25 00:00:00,-663.8523186956245,
2022-07-25 01:00:00,-663.8523186956245,
2022-07-25 02:30:00,-571.8358903520993,
2022-07-25 03:00:00,-578.7077218856984,
2022-07-25 18:30:00,-578.7077218856984,
2022-07-25 20:00:00,-578.7077218856984,
2022-07-25 23:00:00,-633.9048533559244,
2022-07-25 23:59:59,-657.764294100125,c
2022-07-26 00:00:00,-643.8844479483796,
2022-07-26 01:00:00,-643.8844479483796,
2022-07-26 02:30:00,-594.5025325590932,
2022-07-26 03:00:00,-615.3733024259882,
2022-07-26 18:30:00,-615.3733024259882,
2022-07-26 20:00:00,-615.3733024259882,
2022-07-26 23:00:00,-613.8965796606644,
2022-07-26 23:59:59,-505.07649680987015,c
2022-07-27 00:00:00,-519.2622171842877,
2022-07-27 01:00:00,-519.2622171842877,
2022-07-27 02:30:00,-593.0294775352322,
2022-07-27 03:00:00,-572.7152939638227,
2022-07-27 18:30:00,-572.7152939638227,
2022-07-27 20:00:00,-572.7152939638227,
2022-07-27 23:00:00,-588.7563893984661,
2022-07-27 23:59:59,-616.395972711317,c
2022-07-28 00:00:00,-645.7304691681247,
2022-07-28 01:00:00,-645.7304691681247,
2022-07-28 02:30:00,-755.0687105801826,
2022-07-28 03:00:00,-678.3676362348342,
2022-07-28 18:30:00,-678.3676362348342,
2022-07-28 20:00:00,-678.3676362348342,
2022-07-28 23:00:00,-813.823381818228,
2022-07-28 23:59:59,-850.1944036048308,c
2022-07-29 00:00:00,-863.164325300776,
2022-07-29 01:00:00,-863.164325300776,
2022-07-29 02:30:00,-886.102609481427,
2022-07-29 03:00:00,-907.7053304912051,
2022-07-29 18:30:00,-907.7053304912051,
2022-07-29 20:00:00,-907.7053304912051,
2022-07-29 23:00:00,-907.7053304912051,
2022-07-29 23:59:59,-869.0879623832652,w
2022-08-01 00:00:00,-777.1644166530223,
2022-08-01 01:00:00,-777.1644166530223,
2022-08-01 02:30:00,-692.8457417197624,
2022-08-01 03:00:00,-684.830898977777,
2022-08-01 18:30:00,-684.830898977777,
2022-08-01 20:00:00,-684.830898977777,
2022-08-01 23:00:00,-758.1049494112858,
2022-08-01 23:59:59,-679.355026886783,c
2022-08-02 00:00:00,-736.41951659798,
2022-08-02 01:00:00,-736.41951659798,
2022-08-02 02:30:00,-679.1157857743201,
2022-08-02 03:00:00,-694.9389473025194,
2022-08-02 18:30:00,-694.9389473025194,
2022-08-02 20:00:00,-694.9389473025194,
2022-08-02 23:00:00,-693.368195279365,
2022-08-02 23:59:59,-501.6306965202275,c
2022-08-03 00:00:00,-478.63035210257294,
2022-08-03 01:00:00,-478.63035210257294,
2022-08-03 02:30:00,-527.1963830583081,
2022-08-03 03:00:00,-592.1898308332911,
2022-08-03 18:30:00,-592.1898308332911,
2022-08-03 20:00:00,-592.1898308332911,
2022-08-03 23:00:00,-274.1217643802638,
2022-08-03 23:59:59,-302.6038496654828,c
2022-08-04 00:00:00,-251.06226541068827,
2022-08-04 01:00:00,-251.06226541068827,
2022-08-04 02:30:00,-257.35422965758517,
2022-08-04 03:00:00,-289.1976382549874,
2022-08-04 18:30:00,-289.1976382549874,
2022-08-04 20:00:00,-289.1976382549874,
2022-08-04 23:00:00,-302.44668561459275,
2022-08-04 23:59:59,-248.34102081964375,c
2022-08-05 00:00:00,-231.713656357334,
2022-08-05 01:00:00,-231.713656357334,
2022-08-05 02:30:00,-234.3267851582077,
2022-08-05 03:00:00,-214.71666239057595,
2022-08-05 18:30:00,-214.71666239057595,
2022-08-05 20:00:00,-214.71666239057595,
2022-08-05 23:00:00,-214.71666239057595,
2022-08-05 23:59:59,-216.71899414666404,w
2022-08-08 00:00:00,-481.1841120255958,
2022-08-08 01:00:00,-481.1841120255958,
2022-08-08 02:30:00,-512.4806858852226,
2022-08-08 03:00:00,-503.7725778641325,
2022-08-08 18:30:00,-503.7725778641325,
2022-08-08 20:00:00,-503.7725778641325,
2022-08-08 23:00:00,-426.2559487676317,
2022-08-08 23:59:59,-387.03036312287804,c
2022-08-09 00:00:00,-408.3317475300637,
2022-08-09 01:00:00,-408.3317475300637,
2022-08-09 02:30:00,-444.2551124627116,
2022-08-09 03:00:00,-413.4692824242911,
2022-08-09 18:30:00,-413.4692824242911,
2022-08-09 20:00:00,-413.4692824242911,
2022-08-09 23:00:00,-488.64055750418265,
2022-08-09 23:59:59,-439.73034834513055,c
2022-08-10 00:00:00,-480.2413183093513,
2022-08-10 01:00:00,-480.2413183093513,
2022-08-10 02:30:00,-572.6192841584789,
2022-08-10 03:00:00,-498.85497737783135,
2022-08-10 18:30:00,-498.85497737783135,
2022-08-10 20:00:00,-498.85497737783135,
2022-08-10 23:00:00,-228.61023937908612,
2022-08-10 23:59:59,-202.78886602371767,c
2022-08-11 00:00:00,-137.88984700787023,
2022-08-11 01:00:00,-137.88984700787023,
2022-08-11 02:30:00,-203.91883304068597,
2022-08-11 03:00:00,-263.2077080975123,
2022-08-11 18:30:00,-263.2077080975123,
2022-08-11 20:00:00,-263.2077080975123,
2022-08-11 23:00:00,-82.5983378744595,
2022-08-11 23:59:59,-89.66108352263745,c
2022-08-12 00:00:00,-79.29229214054067,
2022-08-12 01:00:00,-79.29229214054067,
2022-08-12 02:30:00,-247.9872517162048,
2022-08-12 03:00:00,-193.99848327180462,
2022-08-12 18:30:00,-193.99848327180462,
2022-08-12 20:00:00,-193.99848327180462,
2022-08-12 23:00:00,-193.99848327180462,
2022-08-12 23:59:59,-202.88226278007005,w
2022-08-15 00:00:00,-107.43678504219224,
2022-08-15 01:00:00,-107.43678504219224,
2022-08-15 02:30:00,-194.538005469175,
2022-08-15 03:00:00,-131.48347914047827,
2022-08-15 18:30:00,-131.48347914047827,
2022-08-15 20:00:00,-131.48347914047827,
2022-08-15 23:00:00,-322.2820616768595,
2022-08-15 23:59:59,-339.3791356785432,c
2022-08-16 00:00:00,-318.5413230229715,
2022-08-16 01:00:00,-318.5413230229715,
2022-08-16 02:30:00,-377.7295255965719,
2022-08-16 03:00:00,-410.94023415877746,
2022-08-16 18:30:00,-410.94023415877746,
2022-08-16 20:00:00,-410.94023415877746,
2022-08-16 23:00:00,-255.1519095360136,
2022-08-16 23:59:59,-189.70019885599504,c
2022-08-17 00:00:00,-193.61497968341428,
2022-08-17 01:00:00,-193.61497968341428,
2022-08-17 02:30:00,-167.13832618439665,
2022-08-17 03:00:00,-157.0870266823813,
2022-08-17 18:30:00,-157.0870266823813,
2022-08-17 20:00:00,-157.0870266823813,
2022-08-17 23:00:00,-80.03351054829454,
2022-08-17 23:59:59,-29.98359457601873,c
2022-08-18 00:00:00,-19.14695564186968,
2022-08-18 01:00:00,-19.14695564186968,
2022-08-18 02:30:00,-6.638554947533521,
2022-08-18 03:00:00,27.947368851994725,
2022-08-18 18:30:00,27.947368851994725,
2022-08-18 20:00:00,27.947368851994725,
2022-08-18 23:00:00,59.10845602078189,
2022-08-18 23:59:59,42.34126150477459,c
2022-08-19 00:00:00,48.98867086743667,
2022-08-19 01:00:00,48.98867086743667,
2022-08-19 02:30:00,-2.815060029185588,
2022-08-19 03:00:00,33.03553732817727,
2022-08-19 18:30:00,33.03553732817727,
2022-08-19 20:00:00,33.03553732817727,
2022-08-19 23:00:00,33.03553732817727,
2022-08-19 23:59:59,0.0,a
2022-08-22 00:00:00,324.4522172129764,
2022-08-22 01:00:00,324.4522172129764,
2022-08-22 02:30:00,384.675200423515,
2022-08-22 03:00:00,329.04260173470357,
2022-08-22 18:30:00,329.04260173470357,
2022-08-22 20:00:00,329.04260173470357,
2022-08-22 23:00:00,377.62387189450965,
2022-08-22 23:59:59,454.16281328562036,c
2022-08-23 00:00:00,484.5670856679226,
2022-08-23 01:00:00,484.5670856679226,
2022-08-23 02:30:00,243.65764832742934,
2022-08-23 03:00:00,208.5790902609242,
2022-08-23 18:30:00,208.5790902609242,
2022-08-23 20:00:00,208.5790902609242,
2022-08-23 23:00:00,-761.9515767015982,
2022-08-23 23:59:59,-783.195309472836,c
2022-08-24 00:00:00,-772.9628219833266,
2022-08-24 01:00:00,-772.9628219833266,
2022-08-24 02:30:00,-952.7349748949055,
2022-08-24 03:00:00,-864.082449470051,
2022-08-24 18:30:00,-864.082449470051,
2022-08-24 20:00:00,-864.082449470051,
2022-08-24 23:00:00,-864.082449470051,
2022-08-24 23:59:59,-782.0874384934077,c
2022-08-25 00:00:00,-817.0257253243653,
2022-08-25 01:00:00,-817.0257253243653,
2022-08-25 02:30:00,-907.7698551799322,
2022-08-25 03:00:00,-1034.842015265699,
2022-08-25 18:30:00,-1034.842015265699,
2022-08-25 20:00:00,-1034.842015265699,
2022-08-25 23:00:00,-673.968813870657,
2022-08-25 23:59:59,-641.0459652937316,c
2022-08-26 00:00:00,-596.7624754595045,
2022-08-26 01:00:00,-596.7624754595045,
2022-08-26 02:30:00,-763.5455223846675,
2022-08-26 03:00:00,-789.0017543677923,
2022-08-26 18:30:00,-789.0017543677923,
2022-08-26 20:00:00,-789.0017543677923,
2022-08-26 23:00:00,-789.0017543677923,
2022-08-26 23:59:59,-771.7664582592142,w
2022-08-29 00:00:00,-910.2071224090887,
2022-08-29 01:00:00,-910.2071224090887,
2022-08-29 02:30:00,-871.3104411603945,
2022-08-29 03:00:00,-881.3332329524574,
2022-08-29 18:30:00,-881.3332329524574,
2022-08-29 20:00:00,-881.3332329524574,
2022-08-29 23:00:00,-997.5062617261801,
2022-08-29 23:59:59,-1002.863295150385,c
2022-08-30 00:00:00,-1015.0980573023207,
2022-08-30 01:00:00,-1015.0980573023207,
2022-08-30 02:30:00,-969.3188641512661,
2022-08-30 03:00:00,-946.1644352903822,
2022-08-30 18:30:00,-946.1644352903822,
2022-08-30 20:00:00,-946.1644352903822,
2022-08-30 23:00:00,-872.523976059294,
2022-08-30 23:59:59,-793.1600770631267,c
2022-08-31 00:00:00,-807.9178218440475,
2022-08-31 01:00:00,-807.9178218440475,
2022-08-31 02:30:00,-801.7444822759289,
2022-08-31 03:00:00,-784.7068808040467,
2022-08-31 18:30:00,-784.7068808040467,
2022-08-31 20:00:00,-784.7068808040467,
2022-08-31 23:00:00,-827.7752729479234,
2022-08-31 23:59:59,-951.0046183339309,c
2022-09-01 00:00:00,-916.7401581755339,
2022-09-01 01:00:00,-916.7401581755339,
2022-09-01 02:30:00,-875.6097810382198,
2022-09-01 03:00:00,-894.1037712057332,
2022-09-01 18:30:00,-894.1037712057332,
2022-09-01 20:00:00,-894.1037712057332,
2022-09-01 23:00:00,-853.8736085437713,
2022-09-01 23:59:59,-694.5272720882449,c
2022-09-02 00:00:00,-708.3771156307002,
2022-09-02 01:00:00,-708.3771156307002,
2022-09-02 02:30:00,-732.501333388097,
2022-09-02 03:00:00,-758.6873846113695,
2022-09-02 18:30:00,-758.6873846113695,
2022-09-02 20:00:00,-758.6873846113695,
2022-09-02 23:00:00,-758.6873846113695,
2022-09-02 23:59:59,-707.3965000900462,w
2022-09-05 00:00:00,-799.2139610818149,
2022-09-05 01:00:00,-799.2139610818149,
2022-09-05 02:30:00,-859.7529264506084,
2022-09-05 03:00:00,-794.8367128834425,
2022-09-05 18:30:00,-794.8367128834425,
2022-09-05 20:00:00,-794.8367128834425,
2022-09-05 23:00:00,-919.4814569556684,
2022-09-05 23:59:59,-943.527070530834,c
2022-09-06 00:00:00,-920.8810159461254,
2022-09-06 01:00:00,-920.8810159461254,
2022-09-06 02:30:00,-792.742449488911,
2022-09-06 03:00:00,-735.4026966238134,
2022-09-06 18:30:00,-735.4026966238134,
2022-09-06 20:00:00,-735.4026966238134,
2022-09-06 23:00:00,-850.815366628075,
2022-09-06 23:59:59,-907.0891924317957,c
2022-09-07 00:00:00,-911.2565672513838,
2022-09-07 01:00:00,-911.2565672513838,
2022-09-07 02:30:00,-950.6097894187642,
2022-09-07 03:00:00,-921.5016981138369,
2022-09-07 18:30:00,-921.5016981138369,
2022-09-07 20:00:00,-921.5016981138369,
2022-09-07 23:00:00,-716.2208611092547,
2022-09-07 23:59:59,-667.7585506953174,c
2022-09-08 00:00:00,-646.7566267960947,
2022-09-08 01:00:00,-646.7566267960947,
2022-09-08 02:30:00,-755.5733621585969,
2022-09-08 03:00:00,-754.195069126511,
2022-09-08 18:30:00,-754.195069126511,
2022-09-08 20:00:00,-754.195069126511,
2022-09-08 23:00:00,-734.052801456427,
2022-09-08 23:59:59,-809.4519421316309,c
2022-09-09 00:00:00,-810.9296202011865,
2022-09-09 01:00:00,-810.9296202011865,
2022-09-09 02:30:00,-803.2129986380824,
2022-09-09 03:00:00,-812.0020661911922,
2022-09-09 18:30:00,-812.0020661911922,
2022-09-09 20:00:00,-812.0020661911922,
2022-09-09 23:00:00,-812.0020661911922,
2022-09-09 23:59:59,-800.1736622149592,w
2022-09-12 00:00:00,-800.1736622149592,
2022-09-12 01:00:00,-800.1736622149592,
2022-09-12 02:30:00,-800.1736622149592,
2022-09-12 03:00:00,-800.1736622149592,
2022-09-12 18:30:00,-800.1736622149592,
2022-09-12 20:00:00,-800.1736622149592,
2022-09-12 23:00:00,-747.9156743796393,
2022-09-12 23:59:59,-747.9156743796393,c
2022-09-13 00:00:00,-684.7546006626872,
2022-09-13 01:00:00,-684.7546006626872,
2022-09-13 02:30:00,-594.3458819997713,
2022-09-13 03:00:00,-564.7130552834542,
2022-09-13 18:30:00,-564.7130552834542,
2022-09-13 20:00:00,-564.7130552834542,
2022-09-13 23:00:00,-452.6647522197745,
2022-09-13 23:59:59,-614.551147242717,c
2022-09-14 00:00:00,-648.3143612866616,
2022-09-14 01:00:00,-648.3143612866616,
2022-09-14 02:30:00,-627.5512610039923,
2022-09-14 03:00:00,-627.4555633162245,
2022-09-14 18:30:00,-627.4555633162245,
2022-09-14 20:00:00,-627.4555633162245,
2022-09-14 23:00:00,-789.5345146666969,
2022-09-14 23:59:59,-767.6615484304621,c
2022-09-15 00:00:00,-765.3999606165971,
2022-09-15 01:00:00,-765.3999606165971,
2022-09-15 02:30:00,-783.1220120723219,
2022-09-15 03:00:00,-703.3215495614177,
2022-09-15 18:30:00,-703.3215495614177,
2022-09-15 20:00:00,-703.3215495614177,
2022-09-15 23:00:00,-858.897877917635,
2022-09-15 23:59:59,-872.7341772680511,c
2022-09-16 00:00:00,-920.335866765724,
2022-09-16 01:00:00,-920.335866765724,
2022-09-16 02:30:00,-922.0490589552919,
2022-09-16 03:00:00,-951.7680446502554,
2022-09-16 18:30:00,-951.7680446502554,
2022-09-16 20:00:00,-951.7680446502554,
2022-09-16 23:00:00,-951.7680446502554,
2022-09-16 23:59:59,-906.818082173827,e
2022-09-19 00:00:00,-1197.7500550134828,
2022-09-19 01:00:00,-1197.7500550134828,
2022-09-19 02:30:00,-1310.3461231979772,
2022-09-19 03:00:00,-1332.2288742629999,
2022-09-19 18:30:00,-1332.2288742629999,
2022-09-19 20:00:00,-1332.2288742629999,
2022-09-19 23:00:00,-1049.2435543912516,
2022-09-19 23:59:59,-1117.0882333748423,c
2022-09-20 00:00:00,-1111.0612753345604,
2022-09-20 01:00:00,-1111.0612753345604,
2022-09-20 02:30:00,-1123.38863647765,
2022-09-20 03:00:00,-1111.6026046302504,
2022-09-20 18:30:00,-1111.6026046302504,
2022-09-20 20:00:00,-1111.6026046302504,
2022-09-20 23:00:00,-1111.477871070094,
2022-09-20 23:59:59,-1186.2820989459178,c
2022-09-21 00:00:00,-1207.34511839679,
2022-09-21 01:00:00,-1207.34511839679,
2022-09-21 02:30:00,-1153.063932875597,
2022-09-21 03:00:00,-1204.1421136279814,
2022-09-21 18:30:00,-1204.1421136279814,
2022-09-21 20:00:00,-1204.1421136279814,
2022-09-21 23:00:00,-993.6338040471719,
2022-09-21 23:59:59,-1059.198887520458,c
2022-09-22 00:00:00,-1095.4295382425607,
2022-09-22 01:00:00,-1095.4295382425607,
2022-09-22 02:30:00,-1085.4345400330158,
2022-09-22 03:00:00,-1108.1740101268924,
2022-09-22 18:30:00,-1108.1740101268924,
2022-09-22 20:00:00,-1108.1740101268924,
2022-09-22 23:00:00,-1283.5195697964564,
2022-09-22 23:59:59,-1321.6058569168708,c
2022-09-23 00:00:00,-1331.1709498723922,
2022-09-23 01:00:00,-1331.1709498723922,
2022-09-23 02:30:00,-1295.507213544167,
2022-09-23 03:00:00,-1345.7809236687017,
2022-09-23 18:30:00,-1345.7809236687017,
2022-09-23 20:00:00,-1345.7809236687017,
2022-09-23 23:00:00,-1345.7809236687017,
2022-09-23 23:59:59,-1321.8500724381656,w
2022-09-26 00:00:00,-1314.4967752282218,
2022-09-26 01:00:00,-1314.4967752282218,
2022-09-26 02:30:00,-1502.6594726437907,
2022-09-26 03:00:00,-1465.2838319757375,
2022-09-26 18:30:00,-1465.2838319757375,
2022-09-26 20:00:00,-1465.2838319757375,
2022-09-26 23:00:00,-1385.175468417733,
2022-09-26 23:59:59,-1390.3994333615465,c
2022-09-27 00:00:00,-1406.7850705430556,
2022-09-27 01:00:00,-1406.7850705430556,
2022-09-27 02:30:00,-1201.8522717131955,
2022-09-27 03:00:00,-1134.042545079169,
2022-09-27 18:30:00,-1134.042545079169,
2022-09-27 20:00:00,-1134.042545079169,
2022-09-27 23:00:00,-1333.6667264516154,
2022-09-27 23:59:59,-1416.2546262812011,c
2022-09-28 00:00:00,-1397.7285056005994,
2022-09-28 01:00:00,-1397.7285056005994,
2022-09-28 02:30:00,-1445.864675216777,
2022-09-28 03:00:00,-1469.2738168261012,
2022-09-28 18:30:00,-1469.2738168261012,
2022-09-28 20:00:00,-1469.2738168261012,
2022-09-28 23:00:00,-1451.6834871743868,
2022-09-28 23:59:59,-1447.026192901607,c
2022-09-29 00:00:00,-1392.450845764547,
2022-09-29 01:00:00,-1392.450845764547,
2022-09-29 02:30:00,-1514.442557679834,
2022-09-29 03:00:00,-1553.0776823095093,
2022-09-29 18:30:00,-1553.0776823095093,
2022-09-29 20:00:00,-1553.0776823095093,
2022-09-29 23:00:00,-1567.7143172921624,
2022-09-29 23:59:59,-1548.282607435809,c
2022-09-30 00:00:00,-1651.9274875452984,
2022-09-30 01:00:00,-1651.9274875452984,
2022-09-30 02:30:00,-1700.2949358346277,
2022-09-30 03:00:00,-1744.6494495215893,
2022-09-30 18:30:00,-1744.6494495215893,
2022-09-30 20:00:00,-1744.6494495215893,
2022-09-30 23:00:00,-1744.6494495215893,
2022-09-30 23:59:59,-1586.3669388696135,w
2022-10-03 00:00:00,-1636.2997117208524,
2022-10-03 01:00:00,-1636.2997117208524,
2022-10-03 02:30:00,-1611.2854136246942,
2022-10-03 03:00:00,-1583.7271830094023,
2022-10-03 18:30:00,-1583.7271830094023,
2022-10-03 20:00:00,-1583.7271830094023,
2022-10-03 23:00:00,-1583.7271830094023,
2022-10-03 23:59:59,-1609.715722497277,c
2022-10-04 00:00:00,-1609.715722497277,
2022-10-04 01:00:00,-1609.715722497277,
2022-10-04 02:30:00,-1609.715722497277,
2022-10-04 03:00:00,-1609.715722497277,
2022-10-04 18:30:00,-1609.715722497277,
2022-10-04 20:00:00,-1609.715722497277,
2022-10-04 23:00:00,-1649.9715274719156,
2022-10-04 23:59:59,-1649.9715274719156,c
2022-10-05 00:00:00,-1415.4958053077553,
2022-10-05 01:00:00,-1415.4958053077553,
2022-10-05 02:30:00,-1375.868870082255,
2022-10-05 03:00:00,-1371.919997327348,
2022-10-05 18:30:00,-1371.919997327348,
2022-10-05 20:00:00,-1371.919997327348,
2022-10-05 23:00:00,-1286.1469126612837,
2022-10-05 23:59:59,-1276.831803803896,c
2022-10-06 00:00:00,-1304.9736593298048,
2022-10-06 01:00:00,-1304.9736593298048,
2022-10-06 02:30:00,-1267.539151790691,
2022-10-06 03:00:00,-1267.9472335591036,
2022-10-06 18:30:00,-1267.9472335591036,
2022-10-06 20:00:00,-1267.9472335591036,
2022-10-06 23:00:00,-1238.9670822008347,
2022-10-06 23:59:59,-1234.9708119364977,c
2022-10-07 00:00:00,-1252.0661351995996,
2022-10-07 01:00:00,-1252.0661351995996,
2022-10-07 02:30:00,-1271.738460927263,
2022-10-07 03:00:00,-1243.8838851259588,
2022-10-07 18:30:00,-1243.8838851259588,
2022-10-07 20:00:00,-1243.8838851259588,
2022-10-07 23:00:00,-1243.8838851259588,
2022-10-07 23:59:59,-1277.7352004348468,w
