date,FT_STYLE_2021_Q2,meta
2021-03-19 00:00:00,42.800357445546894,
2021-03-19 10:00:00,36.8427541662169,
2021-03-19 10:30:00,39.75500094710394,
2021-03-19 12:00:00,41.79853889917878,
2021-03-19 13:30:00,44.54507334251535,
2021-03-19 15:00:00,45.17978396557205,
2021-03-19 15:30:30,45.17978396557205,q
2021-03-19 23:59:59,48.74070222638004,w
2021-03-22 00:00:00,45.81286938066664,
2021-03-22 10:00:00,22.292318118825683,
2021-03-22 10:30:00,15.97705011635292,
2021-03-22 12:00:00,16.878836714136774,
2021-03-22 13:30:00,15.757533565110464,
2021-03-22 15:00:00,13.16774065272687,
2021-03-22 15:30:30,13.16774065272687,
2021-03-22 23:59:59,17.424014368449996,c
2021-03-23 00:00:00,3.7493097480315285,
2021-03-23 10:00:00,5.4541146514150896,
2021-03-23 10:30:00,-14.648419348267751,
2021-03-23 12:00:00,-20.973567329837536,
2021-03-23 13:30:00,-19.64133615193738,
2021-03-23 15:00:00,-34.190475176077555,
2021-03-23 15:30:30,-34.190475176077555,
2021-03-23 23:59:59,-30.423602286601138,c
2021-03-24 00:00:00,-20.030683544133794,
2021-03-24 10:00:00,-3.9962372958680703,
2021-03-24 10:30:00,2.319406808119517,
2021-03-24 12:00:00,-1.2047355630517487,
2021-03-24 13:30:00,-0.16697681384673047,
2021-03-24 15:00:00,-8.8526722141182,
2021-03-24 15:30:30,-8.8526722141182,
2021-03-24 23:59:59,-16.861771854771447,c
2021-03-25 00:00:00,-26.58235018944528,
2021-03-25 10:00:00,-10.250549249746484,
2021-03-25 10:30:00,1.3987658807689058,
2021-03-25 12:00:00,11.940085195816309,
2021-03-25 13:30:00,10.703924558101214,
2021-03-25 15:00:00,15.79079265116961,
2021-03-25 15:30:30,15.79079265116961,
2021-03-25 23:59:59,25.041404809032777,c
2021-03-26 00:00:00,37.33763654640816,
2021-03-26 10:00:00,35.81821798395019,
2021-03-26 10:30:00,46.45393586474228,
2021-03-26 12:00:00,38.94009007153794,
2021-03-26 13:30:00,33.290371545149185,
2021-03-26 15:00:00,31.310328825480724,
2021-03-26 15:30:30,31.310328825480724,
2021-03-26 23:59:59,25.812809242558018,w
2021-03-29 00:00:00,27.15519650573964,
2021-03-29 10:00:00,42.66933855361503,
2021-03-29 10:30:00,35.45007100803416,
2021-03-29 12:00:00,31.56273363808586,
2021-03-29 13:30:00,26.971478827070534,
2021-03-29 15:00:00,29.29898291049006,
2021-03-29 15:30:30,29.29898291049006,
2021-03-29 23:59:59,23.04197487196774,c
2021-03-30 00:00:00,26.87860854389055,
2021-03-30 10:00:00,39.54581780395789,
2021-03-30 10:30:00,40.12644804961733,
2021-03-30 12:00:00,40.601755500472144,
2021-03-30 13:30:00,39.30740816085536,
2021-03-30 15:00:00,43.826876040699645,
2021-03-30 15:30:30,43.826876040699645,
2021-03-30 23:59:59,44.23555703872077,c
2021-03-31 00:00:00,38.52646201395443,
2021-03-31 10:00:00,22.709543045462972,
2021-03-31 10:30:00,17.94774197696411,
2021-03-31 12:00:00,13.27179409524301,
2021-03-31 13:30:00,13.416523413477691,
2021-03-31 15:00:00,19.44095652726297,
2021-03-31 15:30:30,19.44095652726297,s
2021-03-31 23:59:59,18.7706421213776,c
2021-04-01 00:00:00,15.088925759399892,
2021-04-01 10:00:00,-3.3750022130271446,
2021-04-01 10:30:00,-4.097434426474777,
2021-04-01 12:00:00,-9.083193871193615,
2021-04-01 13:30:00,-2.810633817038024,
2021-04-01 15:00:00,-2.6854244359583532,
2021-04-01 15:30:30,-2.6854244359583532,
2021-04-01 23:59:59,0.0,c
2021-04-02 00:00:00,0.0,
2021-04-02 10:00:00,0.0,
2021-04-02 10:30:00,0.0,
2021-04-02 12:00:00,0.0,
2021-04-02 13:30:00,0.0,
2021-04-02 15:00:00,0.0,
2021-04-02 15:30:30,0.0,
2021-04-02 23:59:59,0.0,a
2021-04-05 00:00:00,8.819236049719969,
2021-04-05 10:00:00,17.241294660549123,
2021-04-05 10:30:00,21.229988352181934,
2021-04-05 12:00:00,23.700197332977382,
2021-04-05 13:30:00,14.294389636020348,
2021-04-05 15:00:00,7.510574679488677,
2021-04-05 15:30:30,7.510574679488677,
2021-04-05 23:59:59,8.835782983650383,c
2021-04-06 00:00:00,10.401330889596984,
2021-04-06 10:00:00,23.15615417604969,
2021-04-06 10:30:00,20.06507335827044,
2021-04-06 12:00:00,-4.209669576205002,
2021-04-06 13:30:00,-5.631963594057353,
2021-04-06 15:00:00,-2.894550992657102,
2021-04-06 15:30:30,-2.894550992657102,
2021-04-06 23:59:59,3.650923371785403,c
0,3.650923371785403,
0,3.650923371785403,
0,3.650923371785403,
0,3.650923371785403,
0,3.650923371785403,
0,3.650923371785403,
0,3.650923371785403,
0,3.650923371785403,
2021-04-07 00:00:00,-2.8770972822129437,
2021-04-07 10:00:00,12.416004345666948,
2021-04-07 10:30:00,12.928345679045933,
2021-04-07 12:00:00,6.439534766653864,
2021-04-07 13:30:00,9.980290756773812,
2021-04-07 15:00:00,9.564683250017907,
2021-04-07 15:30:30,9.564683250017907,
2021-04-07 23:59:59,7.716270775629461,c
2021-04-08 00:00:00,-6.102413772315714,
2021-04-08 10:00:00,-15.181804762513451,
2021-04-08 10:30:00,-10.740490670516124,
2021-04-08 12:00:00,-6.107942883292239,
2021-04-08 13:30:00,-5.832518997637067,
2021-04-08 15:00:00,-4.945383416318634,
2021-04-08 15:30:30,-4.945383416318634,
2021-04-08 23:59:59,-5.217993351441862,e
2021-04-09 00:00:00,-6.85063689270018,
2021-04-09 10:00:00,-7.821469241491258,
2021-04-09 10:30:00,-13.263603617224703,
2021-04-09 12:00:00,-13.16055273271256,
2021-04-09 13:30:00,-17.509508733206687,
2021-04-09 15:00:00,-18.03329959841777,
2021-04-09 15:30:30,-18.03329959841777,
2021-04-09 23:59:59,-14.73593558299227,w
2021-04-12 00:00:00,-1.064005042159799,
2021-04-12 10:00:00,-8.34085834739031,
2021-04-12 10:30:00,-11.595221594866786,
2021-04-12 12:00:00,-22.51185083240135,
2021-04-12 13:30:00,-32.556007706301784,
2021-04-12 15:00:00,-28.885004093553206,
2021-04-12 15:30:30,-28.885004093553206,
2021-04-12 23:59:59,-26.502470303388293,c
2021-04-13 00:00:00,-33.12549943366653,
2021-04-13 10:00:00,-57.32264855843374,
2021-04-13 10:30:00,-53.763047296659636,
2021-04-13 12:00:00,-42.32763632952191,
2021-04-13 13:30:00,-50.43219680612856,
2021-04-13 15:00:00,-53.6105948416467,
2021-04-13 15:30:30,-53.6105948416467,
2021-04-13 23:59:59,-50.70736939755848,c
2021-04-14 00:00:00,-48.97402672420755,
2021-04-14 10:00:00,-53.402966166165385,
2021-04-14 10:30:00,-45.7539081422356,
2021-04-14 12:00:00,-41.859922897130545,
2021-04-14 13:30:00,-46.15555351499248,
2021-04-14 15:00:00,-49.27870088830991,
2021-04-14 15:30:30,-49.27870088830991,
2021-04-14 23:59:59,-45.22532451735165,c
2021-04-15 00:00:00,-44.59429308463257,
2021-04-15 10:00:00,-56.73844387100287,
2021-04-15 10:30:00,-60.98819544065083,
2021-04-15 12:00:00,-64.04959033637942,
2021-04-15 13:30:00,-73.5702314148373,
2021-04-15 15:00:00,-70.686819780095,
2021-04-15 15:30:30,-70.686819780095,
2021-04-15 23:59:59,-70.15445642313891,c
2021-04-16 00:00:00,-72.54420085613059,
2021-04-16 10:00:00,-61.41510522541947,
2021-04-16 10:30:00,-53.87635615503031,
2021-04-16 12:00:00,-52.98551826577041,
2021-04-16 13:30:00,-53.02364432282802,
2021-04-16 15:00:00,-50.55020929719356,
2021-04-16 15:30:30,-50.55020929719356,
2021-04-16 23:59:59,-56.108007665119715,w
2021-04-19 00:00:00,-49.58744907661442,
2021-04-19 10:00:00,-49.30247430967823,
2021-04-19 10:30:00,-45.602756608719346,
2021-04-19 12:00:00,-51.36356947325655,
2021-04-19 13:30:00,-49.69290230080813,
2021-04-19 15:00:00,-49.975676040115104,
2021-04-19 15:30:30,-49.975676040115104,
2021-04-19 23:59:59,-51.76783337735117,c
2021-04-20 00:00:00,-57.15931919961231,
2021-04-20 10:00:00,-66.02509146457449,
2021-04-20 10:30:00,-63.18620171166651,
2021-04-20 12:00:00,-66.19786589792359,
2021-04-20 13:30:00,-64.80451040825359,
2021-04-20 15:00:00,-64.30996658678032,
2021-04-20 15:30:30,-64.30996658678032,
2021-04-20 23:59:59,-59.365208290389944,c
2021-04-21 00:00:00,-64.75198479929641,
2021-04-21 10:00:00,-64.2382369861144,
2021-04-21 10:30:00,-60.67852120409172,
2021-04-21 12:00:00,-62.5772580521613,
2021-04-21 13:30:00,-60.81313036130622,
2021-04-21 15:00:00,-56.86582360033418,
2021-04-21 15:30:30,-56.86582360033418,
2021-04-21 23:59:59,-58.22899820759015,c
2021-04-22 00:00:00,-56.55217764089471,
2021-04-22 10:00:00,-65.36187634115606,
2021-04-22 10:30:00,-72.48725456828983,
2021-04-22 12:00:00,-60.0007740476579,
2021-04-22 13:30:00,-63.70188868101805,
2021-04-22 15:00:00,-68.90204616455976,
2021-04-22 15:30:30,-68.90204616455976,
2021-04-22 23:59:59,-71.6883461088109,c
