date,PPP_2021_Q3,meta
2021-08-06 00:00:00,251.80684687768667,
2021-08-06 10:00:00,260.1168466986917,
2021-08-06 10:30:00,261.06787671218854,
2021-08-06 12:00:00,268.0297095400904,
2021-08-06 13:30:00,269.83822851464583,
2021-08-06 15:00:00,268.21983687493025,
2021-08-06 15:30:30,268.21983687493025,
2021-08-06 23:59:59,267.7486186650526,w
2021-08-09 00:00:00,244.53772205600603,
2021-08-09 10:00:00,248.50827855578336,
2021-08-09 10:30:00,241.2559069961187,
2021-08-09 12:00:00,242.78410477947546,
2021-08-09 13:30:00,243.62031596620386,
2021-08-09 15:00:00,238.80464889957375,
2021-08-09 15:30:30,238.80464889957375,
2021-08-09 23:59:59,230.59679588766176,c
2021-08-10 00:00:00,226.23987323526853,
2021-08-10 10:00:00,233.2985805331607,
2021-08-10 10:30:00,232.2323810054454,
2021-08-10 12:00:00,219.0278744812431,
2021-08-10 13:30:00,242.38498539313582,
2021-08-10 15:00:00,235.97508476780263,
2021-08-10 15:30:30,235.97508476780263,
2021-08-10 23:59:59,237.73767850979334,c
2021-08-11 00:00:00,236.2518209721925,
2021-08-11 10:00:00,237.7845404625739,
2021-08-11 10:30:00,232.44512096451695,
2021-08-11 12:00:00,239.0812310472911,
2021-08-11 13:30:00,254.54101169202454,
2021-08-11 15:00:00,253.50714371542927,
2021-08-11 15:30:30,253.50714371542927,
2021-08-11 23:59:59,256.9316756894714,c
2021-08-12 00:00:00,227.40984213115075,
2021-08-12 10:00:00,206.54408427648195,
2021-08-12 10:30:00,204.76176152102062,
2021-08-12 12:00:00,202.9709131794591,
2021-08-12 13:30:00,204.27228735484186,
2021-08-12 15:00:00,205.5623828362409,
2021-08-12 15:30:30,205.5623828362409,
2021-08-12 23:59:59,205.5586509604259,c
2021-08-13 00:00:00,205.86883509549807,
2021-08-13 10:00:00,178.77430824202793,
2021-08-13 10:30:00,168.7255095267558,
2021-08-13 12:00:00,167.09477130957498,
2021-08-13 13:30:00,161.3911732908948,
2021-08-13 15:00:00,144.35011099297867,
2021-08-13 15:30:30,144.35011099297867,
2021-08-13 23:59:59,140.33954355956666,w
2021-08-16 00:00:00,104.38778005540303,
2021-08-16 10:00:00,89.21580354379557,
2021-08-16 10:30:00,99.45440721403907,
2021-08-16 12:00:00,98.0236484090592,
2021-08-16 13:30:00,89.4159212857196,
2021-08-16 15:00:00,92.95082011716681,
2021-08-16 15:30:30,92.95082011716681,
2021-08-16 23:59:59,91.2423812277409,c
2021-08-17 00:00:00,88.01870724335163,
2021-08-17 10:00:00,65.07394084725433,
2021-08-17 10:30:00,71.4251182079388,
2021-08-17 12:00:00,69.23424608138521,
2021-08-17 13:30:00,62.3609453236445,
2021-08-17 15:00:00,51.29291933676359,
2021-08-17 15:30:30,51.29291933676359,
