date,JETS_2021_Q4,meta
2021-11-05 00:00:00,528.3202453592646,
2021-11-05 10:00:00,618.2132368004679,
2021-11-05 10:30:00,619.8778875262176,
2021-11-05 12:00:00,631.0155699774011,
2021-11-05 13:30:00,607.1473891090566,
2021-11-05 15:00:00,594.5112165430712,
2021-11-05 15:30:30,594.5112165430712,
2021-11-05 23:59:59,595.4779272597073,w
2021-11-08 00:00:00,616.6144559846668,
2021-11-08 10:00:00,632.0647059876349,
2021-11-08 10:30:00,652.4141784891237,
2021-11-08 12:00:00,642.3029667028311,
2021-11-08 13:30:00,616.521413670883,
2021-11-08 15:00:00,609.396791778199,
2021-11-08 15:30:30,609.396791778199,
2021-11-08 23:59:59,631.1350913933909,c
2021-11-09 00:00:00,478.843569736355,
2021-11-09 10:00:00,548.9667279874059,
2021-11-09 10:30:00,542.5712036226203,
2021-11-09 12:00:00,613.3354104200714,
2021-11-09 13:30:00,579.3390644342328,
2021-11-09 15:00:00,555.3615685480088,
2021-11-09 15:30:30,555.3615685480088,
2021-11-09 23:59:59,547.6603148807569,c
2021-11-10 00:00:00,503.7395595443588,
2021-11-10 10:00:00,526.513194041753,
2021-11-10 10:30:00,482.6933817568013,
2021-11-10 12:00:00,510.06265594393676,
2021-11-10 13:30:00,480.6289493741931,
2021-11-10 15:00:00,433.781499178936,
2021-11-10 15:30:30,433.781499178936,
2021-11-10 23:59:59,419.94055106958876,c
2021-11-11 00:00:00,535.0913400999805,
2021-11-11 10:00:00,487.3046321807003,
2021-11-11 10:30:00,530.3878681361241,
2021-11-11 12:00:00,548.4526976901809,
2021-11-11 13:30:00,506.67365592454803,
2021-11-11 15:00:00,467.7174455429963,
2021-11-11 15:30:30,467.7174455429963,
2021-11-11 23:59:59,461.7017785165581,c
2021-11-12 00:00:00,505.6743815027064,
2021-11-12 10:00:00,470.0783234287619,
2021-11-12 10:30:00,429.0580895036949,
2021-11-12 12:00:00,378.1414332975089,
2021-11-12 13:30:00,368.44813358557485,
2021-11-12 15:00:00,360.90447642440404,
2021-11-12 15:30:30,360.90447642440404,
2021-11-12 23:59:59,349.7571496806954,w
2021-11-15 00:00:00,375.91662577944635,
2021-11-15 10:00:00,416.54402150071337,
2021-11-15 10:30:00,393.97926719754605,
2021-11-15 12:00:00,369.3893782966229,
2021-11-15 13:30:00,385.87583841510855,
2021-11-15 15:00:00,353.6989859812727,
2021-11-15 15:30:30,353.6989859812727,
2021-11-15 23:59:59,359.03064998734567,c
2021-11-16 00:00:00,274.19075453097366,
2021-11-16 10:00:00,211.29435888978333,
2021-11-16 10:30:00,235.38616991274603,
2021-11-16 12:00:00,150.2328822039267,
2021-11-16 13:30:00,140.76853465253635,
2021-11-16 15:00:00,129.41927978779017,
2021-11-16 15:30:30,129.41927978779017,
2021-11-16 23:59:59,178.22549069729007,c
