date,BRL_FTSE_2021_Q3,meta
2021-07-09 00:00:00,351.69736819570517,
2021-07-09 10:00:00,351.69736819570517,
2021-07-09 10:30:00,351.69736819570517,
2021-07-09 12:00:00,351.69736819570517,
2021-07-09 13:30:00,351.69736819570517,
2021-07-09 15:00:00,351.69736819570517,
2021-07-09 15:30:30,351.69736819570517,
2021-07-09 23:59:59,351.69736819570517,w
2021-07-12 00:00:00,351.69736819570517,
2021-07-12 10:00:00,340.2571031569996,
2021-07-12 10:30:00,355.323110060624,
2021-07-12 12:00:00,393.1213529993247,
2021-07-12 13:30:00,389.6586185566912,
2021-07-12 15:00:00,404.90635390147054,
2021-07-12 15:30:30,404.90635390147054,
2021-07-12 23:59:59,371.81191719117487,c
2021-07-13 00:00:00,394.0425164716985,
2021-07-13 10:00:00,352.49406254689666,
2021-07-13 10:30:00,367.14505877762576,
2021-07-13 12:00:00,351.21895401703614,
2021-07-13 13:30:00,342.40915264532987,
2021-07-13 15:00:00,349.5549648128904,
2021-07-13 15:30:30,349.5549648128904,
2021-07-13 23:59:59,332.8343763633502,c
2021-07-14 00:00:00,331.1914902441622,
2021-07-14 10:00:00,351.16626235568447,
2021-07-14 10:30:00,369.73287454681713,
2021-07-14 12:00:00,334.5340754070826,
2021-07-14 13:30:00,332.91548567280097,
2021-07-14 15:00:00,339.80781980536585,
2021-07-14 15:30:30,339.80781980536585,
2021-07-14 23:59:59,325.0882529577643,c
2021-07-15 00:00:00,341.95350638291256,
2021-07-15 10:00:00,329.36035864748965,
2021-07-15 10:30:00,332.16636272037795,
2021-07-15 12:00:00,328.9847825124707,
2021-07-15 13:30:00,312.9976181529264,
2021-07-15 15:00:00,328.55098641229733,
2021-07-15 15:30:30,328.55098641229733,
2021-07-15 23:59:59,368.30627530985976,c
2021-07-16 00:00:00,382.6291974683131,
2021-07-16 10:00:00,334.93272297297517,
2021-07-16 10:30:00,312.19350380080596,
2021-07-16 12:00:00,332.9338840526766,
2021-07-16 13:30:00,340.319001440791,
2021-07-16 15:00:00,309.10423136225745,
2021-07-16 15:30:30,309.10423136225745,
2021-07-16 23:59:59,318.8559408269907,w
2021-07-19 00:00:00,273.76935403213656,
2021-07-19 10:00:00,197.00751845783725,
2021-07-19 10:30:00,183.39191693802422,
2021-07-19 12:00:00,204.62335074667544,
2021-07-19 13:30:00,190.47624560607255,
2021-07-19 15:00:00,179.40817185428978,
2021-07-19 15:30:30,179.40817185428978,
2021-07-19 23:59:59,257.1157249403409,c
2021-07-20 00:00:00,291.1299175201848,
2021-07-20 10:00:00,262.1740081436901,
2021-07-20 10:30:00,328.3730341801743,
2021-07-20 12:00:00,354.57249046369816,
2021-07-20 13:30:00,357.77516128047955,
2021-07-20 15:00:00,404.4412335951124,
2021-07-20 15:30:30,404.4412335951124,
2021-07-20 23:59:59,375.627745659599,c
2021-07-21 00:00:00,398.4291199561467,
2021-07-21 10:00:00,486.4587384656843,
2021-07-21 10:30:00,466.2641967034956,
2021-07-21 12:00:00,483.02739976123667,
2021-07-21 13:30:00,474.7672249524585,
2021-07-21 15:00:00,473.3311148144003,
2021-07-21 15:30:30,473.3311148144003,
2021-07-21 23:59:59,435.73518642545423,c
2021-07-22 00:00:00,432.7948401857607,
2021-07-22 10:00:00,387.71509355337685,
2021-07-22 10:30:00,375.7641098392751,
2021-07-22 12:00:00,348.3498653900492,
2021-07-22 13:30:00,360.12902764666705,
2021-07-22 15:00:00,380.93170560950284,
2021-07-22 15:30:30,380.93170560950284,
2021-07-22 23:59:59,405.69023763757787,c
2021-07-23 00:00:00,389.9321446548656,
2021-07-23 10:00:00,408.14649093069283,
2021-07-23 10:30:00,391.06392962982136,
2021-07-23 12:00:00,392.32111008951506,
2021-07-23 13:30:00,378.8772117161211,
2021-07-23 15:00:00,363.68395156807446,
2021-07-23 15:30:30,363.68395156807446,
2021-07-23 23:59:59,386.34267007778226,w
2021-07-26 00:00:00,389.1391997404053,
2021-07-26 10:00:00,441.263019534857,
2021-07-26 10:30:00,456.45034112977055,
2021-07-26 12:00:00,481.6507090622008,
2021-07-26 13:30:00,473.55314691928334,
2021-07-26 15:00:00,459.82913516162307,
2021-07-26 15:30:30,459.82913516162307,
2021-07-26 23:59:59,442.9454134127209,c
2021-07-27 00:00:00,422.6256560433626,
2021-07-27 10:00:00,391.0695495853629,
2021-07-27 10:30:00,383.2877719346875,
2021-07-27 12:00:00,344.50653839223014,
2021-07-27 13:30:00,335.63628476437134,
2021-07-27 15:00:00,314.4135239238053,
2021-07-27 15:30:30,314.4135239238053,
2021-07-27 23:59:59,314.7006607636372,c
2021-07-28 00:00:00,351.69443593655706,
2021-07-28 10:00:00,375.37050348281946,
2021-07-28 10:30:00,327.7302098879768,
2021-07-28 12:00:00,359.2097539131728,
2021-07-28 13:30:00,352.30123888141907,
2021-07-28 15:00:00,379.27060623080797,
2021-07-28 15:30:30,379.27060623080797,
2021-07-28 23:59:59,340.1322812517633,c
2021-07-29 00:00:00,334.6164137160122,
2021-07-29 10:00:00,369.70639051289936,
2021-07-29 10:30:00,403.3393456866934,
2021-07-29 12:00:00,430.7032495531703,
2021-07-29 13:30:00,404.75159728549534,
2021-07-29 15:00:00,408.6612208673869,
2021-07-29 15:30:30,408.6612208673869,
2021-07-29 23:59:59,416.03972379840525,c
2021-07-30 00:00:00,378.94370749986,
2021-07-30 10:00:00,329.0297612015661,
2021-07-30 10:30:00,314.6985363769418,
2021-07-30 12:00:00,291.43020111558053,
2021-07-30 13:30:00,235.53124112231808,
2021-07-30 15:00:00,229.05102980591482,
2021-07-30 15:30:30,229.05102980591482,
2021-07-30 23:59:59,258.49132615914414,w
2021-08-02 00:00:00,297.9544738612749,
2021-08-02 10:00:00,348.09326577215734,
2021-08-02 10:30:00,348.2964299066389,
2021-08-02 12:00:00,287.83266432427445,
2021-08-02 13:30:00,304.66298210405284,
2021-08-02 15:00:00,283.25024770364735,
2021-08-02 15:30:30,283.25024770364735,
2021-08-02 23:59:59,251.76377375687844,c
2021-08-03 00:00:00,235.99758977419197,
2021-08-03 10:00:00,171.83039423337868,
2021-08-03 10:30:00,199.50463424839245,
2021-08-03 12:00:00,252.6048674233257,
2021-08-03 13:30:00,265.5734457841313,
2021-08-03 15:00:00,306.4110221307119,
2021-08-03 15:30:30,306.4110221307119,
2021-08-03 23:59:59,284.1047386515156,c
2021-08-04 00:00:00,303.2730661120454,
2021-08-04 10:00:00,267.01518764101775,
2021-08-04 10:30:00,253.54400585556914,
2021-08-04 12:00:00,245.49345961988,
2021-08-04 13:30:00,257.89445589993056,
2021-08-04 15:00:00,268.38065557758955,
2021-08-04 15:30:30,268.38065557758955,
2021-08-04 23:59:59,250.528925812755,c
2021-08-05 00:00:00,200.9804957611991,
2021-08-05 10:00:00,257.74487672970963,
2021-08-05 10:30:00,264.8778753091533,
2021-08-05 12:00:00,234.01169165314604,
2021-08-05 13:30:00,213.08180053040815,
2021-08-05 15:00:00,165.2159296821951,
2021-08-05 15:30:30,165.2159296821951,
2021-08-05 23:59:59,211.52271130271174,c
2021-08-06 00:00:00,230.40049611820496,
2021-08-06 10:00:00,243.08988525331006,
2021-08-06 10:30:00,225.50292214631645,
2021-08-06 12:00:00,266.85090988098136,
2021-08-06 13:30:00,280.41542400726803,
2021-08-06 15:00:00,254.950195915736,
2021-08-06 15:30:30,254.950195915736,
2021-08-06 23:59:59,261.49809404044754,w
2021-08-09 00:00:00,218.53957834518496,
2021-08-09 10:00:00,183.92934497161286,
2021-08-09 10:30:00,155.4423555680737,
2021-08-09 12:00:00,180.51939587485913,
2021-08-09 13:30:00,204.68419279131876,
2021-08-09 15:00:00,252.50748259879583,
2021-08-09 15:30:30,252.50748259879583,
2021-08-09 23:59:59,231.70480146349973,c
2021-08-10 00:00:00,255.221858812582,
2021-08-10 10:00:00,309.6800176238694,
2021-08-10 10:30:00,316.7272947654483,
2021-08-10 12:00:00,321.21153263486303,
2021-08-10 13:30:00,343.61230078387644,
2021-08-10 15:00:00,364.914316466547,
2021-08-10 15:30:30,364.914316466547,
2021-08-10 23:59:59,344.90007784720956,c
2021-08-11 00:00:00,354.25347640245855,
2021-08-11 10:00:00,328.2015859493704,
2021-08-11 10:30:00,303.073073001191,
2021-08-11 12:00:00,290.4188174219262,
2021-08-11 13:30:00,294.0950785024547,
2021-08-11 15:00:00,302.3112580910729,
2021-08-11 15:30:30,302.3112580910729,
2021-08-11 23:59:59,326.85984951724413,c
2021-08-12 00:00:00,336.1852960524825,
2021-08-12 10:00:00,299.685010137096,
2021-08-12 10:30:00,291.75032778281457,
2021-08-12 12:00:00,278.6729753184163,
2021-08-12 13:30:00,251.91385861255867,
2021-08-12 15:00:00,227.89308306617386,
2021-08-12 15:30:30,227.89308306617386,
2021-08-12 23:59:59,243.2430497096766,c
2021-08-13 00:00:00,243.2430497096766,
2021-08-13 10:00:00,243.2430497096766,
2021-08-13 10:30:00,243.2430497096766,
2021-08-13 12:00:00,243.2430497096766,
2021-08-13 13:30:00,243.2430497096766,
2021-08-13 15:00:00,243.2430497096766,
2021-08-13 15:30:30,243.2430497096766,
2021-08-13 23:59:59,243.2430497096766,w
2021-08-16 00:00:00,215.22972507509712,
2021-08-16 10:00:00,111.69252747723658,
2021-08-16 10:30:00,108.17762829880485,
2021-08-16 12:00:00,77.94796028382325,
2021-08-16 13:30:00,94.32755003499415,
2021-08-16 15:00:00,76.42300149167295,
2021-08-16 15:30:30,76.42300149167295,
2021-08-16 23:59:59,76.30297245564225,c
2021-08-17 00:00:00,40.764011101415235,
2021-08-17 10:00:00,-20.533922069523214,
2021-08-17 10:30:00,16.206492618046923,
2021-08-17 12:00:00,-44.19014305765677,
2021-08-17 13:30:00,-109.69160475911804,
2021-08-17 15:00:00,-99.9294883133548,
2021-08-17 15:30:30,-99.9294883133548,
2021-08-17 23:59:59,-48.297359392889575,c
2021-08-18 00:00:00,-48.12005806310026,
2021-08-18 10:00:00,-36.20942654052851,
2021-08-18 10:30:00,-64.43678820401965,
2021-08-18 12:00:00,-27.373724829482853,
2021-08-18 13:30:00,-9.571535238823344,
2021-08-18 15:00:00,17.721523091154722,
2021-08-18 15:30:30,17.721523091154722,
2021-08-18 23:59:59,-6.986853975455233,c
2021-08-19 00:00:00,-134.52543012303886,
2021-08-19 10:00:00,-70.78957039568695,
2021-08-19 10:30:00,-61.934726407841936,
2021-08-19 12:00:00,-41.28380134872168,
2021-08-19 13:30:00,-13.49325210088955,
2021-08-19 15:00:00,3.9839547999631577,
2021-08-19 15:30:30,3.9839547999631577,
2021-08-19 23:59:59,0.0,c
2021-08-20 00:00:00,0.0,
2021-08-20 10:00:00,0.0,
2021-08-20 10:30:00,0.0,
2021-08-20 12:00:00,0.0,
2021-08-20 13:30:00,0.0,
2021-08-20 15:00:00,0.0,
2021-08-20 15:30:30,0.0,
2021-08-20 23:59:59,0.0,a
2021-08-23 00:00:00,26.935520805567194,
2021-08-23 10:00:00,101.87374763463458,
2021-08-23 10:30:00,106.37866785052029,
2021-08-23 12:00:00,107.50460253086021,
2021-08-23 13:30:00,120.8834192478862,
2021-08-23 15:00:00,113.59774252920806,
2021-08-23 15:30:30,113.59774252920806,
2021-08-23 23:59:59,105.06986552156286,c
2021-08-24 00:00:00,135.09986445121513,
2021-08-24 10:00:00,278.7350926576155,
2021-08-24 10:30:00,298.31920693621896,
