date,AS_HSCEI_2022_Q2,meta
2022-04-29 00:00:00,354.57369299509014,
2022-04-29 01:00:00,354.57369299509014,
2022-04-29 02:30:00,443.9850479535055,
2022-04-29 03:00:00,389.00965876403416,
2022-04-29 18:30:00,389.00965876403416,
2022-04-29 20:00:00,389.00965876403416,
2022-04-29 23:00:00,389.00965876403416,
2022-04-29 23:59:59,446.8623647526947,w
2022-05-02 00:00:00,446.8623647526947,
2022-05-02 01:00:00,446.8623647526947,
2022-05-02 02:30:00,446.8623647526947,
2022-05-02 03:00:00,446.8623647526947,
2022-05-02 18:30:00,446.8623647526947,
2022-05-02 20:00:00,446.8623647526947,
2022-05-02 23:00:00,414.9130527851603,
2022-05-02 23:59:59,414.9130527851603,c
2022-05-03 00:00:00,298.75258258941517,
2022-05-03 01:00:00,298.75258258941517,
2022-05-03 02:30:00,304.05528017109077,
2022-05-03 03:00:00,310.50602078420184,
2022-05-03 18:30:00,310.50602078420184,
2022-05-03 20:00:00,310.50602078420184,
2022-05-03 23:00:00,364.183346286987,
2022-05-03 23:59:59,351.0657198399397,c
2022-05-04 00:00:00,341.56908585327574,
2022-05-04 01:00:00,341.56908585327574,
2022-05-04 02:30:00,363.6246363717878,
2022-05-04 03:00:00,358.6398402913758,
2022-05-04 18:30:00,358.6398402913758,
2022-05-04 20:00:00,358.6398402913758,
2022-05-04 23:00:00,328.9494974249162,
2022-05-04 23:59:59,328.6042446938859,c
2022-05-05 00:00:00,342.22533966238984,
2022-05-05 01:00:00,342.22533966238984,
2022-05-05 02:30:00,374.0471514866124,
2022-05-05 03:00:00,366.60111744761707,
2022-05-05 18:30:00,366.60111744761707,
2022-05-05 20:00:00,366.60111744761707,
2022-05-05 23:00:00,310.9421675246142,
2022-05-05 23:59:59,314.98073155242673,c
2022-05-06 00:00:00,322.2136709465806,
2022-05-06 01:00:00,322.2136709465806,
2022-05-06 02:30:00,338.019348046681,
2022-05-06 03:00:00,318.2498945394691,
2022-05-06 18:30:00,318.2498945394691,
2022-05-06 20:00:00,318.2498945394691,
2022-05-06 23:00:00,318.2498945394691,
2022-05-06 23:59:59,323.89597361400774,w
2022-05-09 00:00:00,323.89597361400774,
2022-05-09 01:00:00,323.89597361400774,
2022-05-09 02:30:00,323.89597361400774,
2022-05-09 03:00:00,323.89597361400774,
2022-05-09 18:30:00,323.89597361400774,
2022-05-09 20:00:00,323.89597361400774,
2022-05-09 23:00:00,417.48022873736886,
2022-05-09 23:59:59,417.48022873736886,c
2022-05-10 00:00:00,298.96722758644125,
2022-05-10 01:00:00,298.96722758644125,
2022-05-10 02:30:00,316.16006933354106,
2022-05-10 03:00:00,334.92074504484754,
2022-05-10 18:30:00,334.92074504484754,
2022-05-10 20:00:00,334.92074504484754,
2022-05-10 23:00:00,125.61698826041777,
2022-05-10 23:59:59,179.77122270671407,c
2022-05-11 00:00:00,175.29523643177367,
2022-05-11 01:00:00,175.29523643177367,
2022-05-11 02:30:00,172.4737985954223,
2022-05-11 03:00:00,194.51575211989484,
2022-05-11 18:30:00,194.51575211989484,
2022-05-11 20:00:00,194.51575211989484,
2022-05-11 23:00:00,-32.702429555917206,
2022-05-11 23:59:59,32.979218727838315,c
2022-05-12 00:00:00,-3.7508035793131285,
2022-05-12 01:00:00,-3.7508035793131285,
2022-05-12 02:30:00,-37.601186577397584,
2022-05-12 03:00:00,-43.935373642914556,
2022-05-12 18:30:00,-43.935373642914556,
2022-05-12 20:00:00,-43.935373642914556,
2022-05-12 23:00:00,-55.6557395201047,
2022-05-12 23:59:59,-56.58852887870819,c
2022-05-13 00:00:00,-77.43884725094301,
2022-05-13 01:00:00,-77.43884725094301,
2022-05-13 02:30:00,-108.3624844262182,
2022-05-13 03:00:00,-94.184342612504,
2022-05-13 18:30:00,-94.184342612504,
2022-05-13 20:00:00,-94.184342612504,
2022-05-13 23:00:00,-94.184342612504,
2022-05-13 23:59:59,-137.62294253372806,w
2022-05-16 00:00:00,-87.03479445457708,
2022-05-16 01:00:00,-87.03479445457708,
2022-05-16 02:30:00,-106.46867146527688,
2022-05-16 03:00:00,-112.054882262717,
2022-05-16 18:30:00,-112.054882262717,
2022-05-16 20:00:00,-112.054882262717,
2022-05-16 23:00:00,-45.10226621721813,
2022-05-16 23:59:59,-21.00657086302988,c
2022-05-17 00:00:00,-2.0861382984940064,
2022-05-17 01:00:00,-2.0861382984940064,
2022-05-17 02:30:00,-54.02754767856993,
2022-05-17 03:00:00,-37.81881602630983,
2022-05-17 18:30:00,-37.81881602630983,
2022-05-17 20:00:00,-37.81881602630983,
2022-05-17 23:00:00,21.09365579936741,
2022-05-17 23:59:59,38.13941260561785,c
2022-05-18 00:00:00,25.527996152144055,
2022-05-18 01:00:00,25.527996152144055,
2022-05-18 02:30:00,4.145537779149208,
2022-05-18 03:00:00,0.3879045732776376,
2022-05-18 18:30:00,0.3879045732776376,
2022-05-18 20:00:00,0.3879045732776376,
2022-05-18 23:00:00,-3.391834831460642,
2022-05-18 23:59:59,-4.0631468062601925,c
2022-05-19 00:00:00,-21.970570292641355,
2022-05-19 01:00:00,-21.970570292641355,
2022-05-19 02:30:00,-31.8258752803614,
2022-05-19 03:00:00,-17.296453708643185,
2022-05-19 18:30:00,-17.296453708643185,
2022-05-19 20:00:00,-17.296453708643185,
2022-05-19 23:00:00,12.47066844718995,
2022-05-19 23:59:59,8.082457568060818,c
2022-05-20 00:00:00,28.264217188891166,
2022-05-20 01:00:00,28.264217188891166,
2022-05-20 02:30:00,27.44195175945333,
2022-05-20 03:00:00,38.206128817700005,
2022-05-20 18:30:00,38.206128817700005,
2022-05-20 20:00:00,38.206128817700005,
2022-05-20 23:00:00,38.206128817700005,
2022-05-20 23:59:59,0.0,a
2022-05-23 00:00:00,157.9041774332004,
2022-05-23 01:00:00,157.9041774332004,
2022-05-23 02:30:00,178.95668006802055,
2022-05-23 03:00:00,163.37647058081689,
2022-05-23 18:30:00,163.37647058081689,
2022-05-23 20:00:00,163.37647058081689,
2022-05-23 23:00:00,189.69328325242566,
2022-05-23 23:59:59,181.55735996591318,c
2022-05-24 00:00:00,128.15659329745517,
2022-05-24 01:00:00,128.15659329745517,
2022-05-24 02:30:00,179.81191682041958,
2022-05-24 03:00:00,152.6131778757217,
2022-05-24 18:30:00,152.6131778757217,
2022-05-24 20:00:00,152.6131778757217,
2022-05-24 23:00:00,117.10533270048302,
2022-05-24 23:59:59,94.71260135996965,c
2022-05-25 00:00:00,39.069108855404465,
2022-05-25 01:00:00,39.069108855404465,
2022-05-25 02:30:00,42.16352308666558,
2022-05-25 03:00:00,35.486206108004126,
2022-05-25 18:30:00,35.486206108004126,
2022-05-25 20:00:00,35.486206108004126,
2022-05-25 23:00:00,60.02484264946213,
2022-05-25 23:59:59,26.039615089064,c
2022-05-26 00:00:00,17.42767306654389,
2022-05-26 01:00:00,17.42767306654389,
2022-05-26 02:30:00,25.17564807886913,
2022-05-26 03:00:00,30.751376794297357,
2022-05-26 18:30:00,30.751376794297357,
2022-05-26 20:00:00,30.751376794297357,
2022-05-26 23:00:00,56.64225006383481,
2022-05-26 23:59:59,82.0248604299984,c
2022-05-27 00:00:00,131.21884994904622,
2022-05-27 01:00:00,131.21884994904622,
2022-05-27 02:30:00,165.7273175712569,
2022-05-27 03:00:00,180.98653006907057,
2022-05-27 18:30:00,180.98653006907057,
2022-05-27 20:00:00,180.98653006907057,
2022-05-27 23:00:00,180.98653006907057,
2022-05-27 23:59:59,173.01601518310008,w
2022-05-30 00:00:00,145.0069851198873,
2022-05-30 01:00:00,145.0069851198873,
2022-05-30 02:30:00,157.369068752109,
2022-05-30 03:00:00,176.99371076802743,
2022-05-30 18:30:00,176.99371076802743,
2022-05-30 20:00:00,176.99371076802743,
2022-05-30 23:00:00,170.16889377276254,
2022-05-30 23:59:59,163.02732682760484,c
2022-05-31 00:00:00,169.83473115873198,
2022-05-31 01:00:00,169.83473115873198,
2022-05-31 02:30:00,121.6390605087438,
2022-05-31 03:00:00,84.97122191183087,
2022-05-31 18:30:00,84.97122191183087,
2022-05-31 20:00:00,84.97122191183087,
2022-05-31 23:00:00,82.92002979049084,
2022-05-31 23:59:59,106.46704736350307,c
2022-06-01 00:00:00,102.30506877756613,
2022-06-01 01:00:00,102.30506877756613,
2022-06-01 02:30:00,121.08693082535865,
2022-06-01 03:00:00,98.34784793217409,
2022-06-01 18:30:00,98.34784793217409,
2022-06-01 20:00:00,98.34784793217409,
2022-06-01 23:00:00,115.79951209686976,
2022-06-01 23:59:59,112.00523841849747,c
2022-06-02 00:00:00,97.37891066922009,
2022-06-02 01:00:00,97.37891066922009,
2022-06-02 02:30:00,62.823675037396356,
2022-06-02 03:00:00,51.07066399734856,
2022-06-02 18:30:00,51.07066399734856,
2022-06-02 20:00:00,51.07066399734856,
2022-06-02 23:00:00,51.07066399734856,
2022-06-02 23:59:59,28.119257302251526,c
2022-06-03 00:00:00,28.119257302251526,
2022-06-03 01:00:00,28.119257302251526,
2022-06-03 02:30:00,28.119257302251526,
2022-06-03 03:00:00,28.119257302251526,
2022-06-03 18:30:00,28.119257302251526,
2022-06-03 20:00:00,28.119257302251526,
2022-06-03 23:00:00,28.119257302251526,
2022-06-03 23:59:59,28.119257302251526,w
2022-06-06 00:00:00,-17.637925532126133,
2022-06-06 01:00:00,-17.637925532126133,
2022-06-06 02:30:00,-49.08546383973567,
2022-06-06 03:00:00,-47.730220768476215,
2022-06-06 18:30:00,-47.730220768476215,
2022-06-06 20:00:00,-47.730220768476215,
2022-06-06 23:00:00,-32.18341952877006,
2022-06-06 23:59:59,-13.519802536625093,c
2022-06-07 00:00:00,30.140828668955464,
2022-06-07 01:00:00,30.140828668955464,
2022-06-07 02:30:00,19.923089757704815,
2022-06-07 03:00:00,20.272416372270982,
